resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":17349694,""resource_state"":1}",3 in-grown toe nails stopped the restart but we back ,6483.2,2170,2170,35.8,Run,0,3906689316,31C84175-B972-49E1-A03B-6FB0C262BFED-activity.fit,4181372273,2020-08-13T11:17:58Z,2020-08-13T07:17:58Z,(GMT-05:00) America/Toronto,-14400,"[43.199291,-79.229177]","[43.199402,-79.22911]",,,,43.199291,-79.229177,0,4,0,1,0,"{""id"":""a3906689316"",""polyline"":""qjtfGjmqbNGCEDGAEGQk@Ea@KMEAGBi@AGBEHE?GCUBKDKAMKEOE[Wg@@IIUEWBKKi@DOCq@BSSgBCGOSG@IEE@KEUAg@ZMV]b@W@IMOEC?_@Vm@RQC[BQCKB[Ca@F}@@WCMBQEOFUGS?UGS@]EK?IDIIQAWGa@EIE]DWEWFS@[JWBUJu@NuAP_@NQLE?MEQMIMIGIYIMo@UUQICEGSICIG?CC]KUOYAICK@WGECIASKK@a@OGEG?YKkAUIOGCEGi@SCEa@K_@UK?m@Ye@OWQOCGIYISQKCIGy@UKAO?MIS@IDQ?MFs@LGDI?MJEJYHYRIBSZG@QXE?EDMTMb@D^MTEBIASDS@MFO?KDGHMAIBOTQJIN[T]BICg@DGDKAYNKEMDg@d@YNGJODO@MFIHCH?PCHSNKXAr@I^a@h@OBGAc@?KCOAe@KI@QC_@DW?SGGBUKSOMEI@YD[Nm@Ng@j@m@ZWOOOAGHM?GKMG?GF]DEE[MGGUQCMKQKICOKMCIS]OKOOKA[W[YQ]KEIGIWMm@Gc@?_@AGD{@AKBEAWBIEc@B_@BKDq@Jg@AM@YEg@?a@MWAIDLFp@C\\BJAn@EX@LMh@BVDLEd@Ij@EHUVKDIJE?AC_@LS?QHQAEDI@CPBFNJDFFFJZFFBLHHFTJLRb@ZRPVPZNh@JNNZBLX^N`@NPLHRBRGBGCOCIOIG?SS}@uAIIIQEKCO@IFKRG\\BVAn@TJLF\\HPHJHD^j@TRJRr@TLAFEPBHD@FGRBL\\LP@Va@RIHEFMRIPODA`@CVKP@`@LHFHC^?NCXH`@@DBN@PF\\BF@DAf@?FEHAHIBGJGNSKeAHQHINI@_@LO`@MXUBKXQJAFE`@Qb@WJ?NHXDHAJBF?ZOT_@JIH?f@_@LCNG^ERATDJGPADCXW@MAEKMGSCi@`@e@RYXUPEPSVKROF?d@ON?LCZ@\\Fd@N`@Db@^TLLJVFJFb@LBFNFRBf@Rn@Nb@RL@VRDVb@ND?f@TDABDF@n@LX?HCVD^JBBTFJ?ND^Vh@VDDv@ZTb@FPHNFBHJJBPALK\\KVCVEDE`@CFEXCPKXCz@WLBb@ErAJ`@J^BZHHAZD^?f@?\\Cf@Dt@Er@B^CVBR?RGd@]D?VMHFBJLNL?DELA`@w@^[PAVDBDD?PHBFBZHd@Al@H\\AXBRAn@BVBD?HXnALLF\\LB\\MZAXCr@?FHBPFFNt@"",""resource_state"":3,""summary_polyline"":""qjtfGjmqbNGCEDGAEGQk@Ea@KMEAGBi@AGBEHE?GCUBKDKAMKEOE[Wg@@IIUEWBKKi@DOCq@BSSgBCGOSG@IEE@KEUAg@ZMV]b@W@IMOEC?_@Vm@RQC[BQCKB[Ca@F}@@WCMBQEOFUGS?UGS@]EK?IDIIQAWGa@EIE]DWEWFS@[JWBUJu@NuAP_@NQLE?MEQMIMIGIYIMo@UUQICEGSICIG?CC]KUOYAICK@WGECIASKK@a@OGEG?YKkAUIOGCEGi@SCEa@K_@UK?m@Ye@OWQOCGIYISQKCIGy@UKAO?MIS@IDQ?MFs@LGDI?MJEJYHYRIBSZG@QXE?EDMTMb@D^MTEBIASDS@MFO?KDGHMAIBOTQJIN[T]BICg@DGDKAYNKEMDg@d@YNGJODO@MFIHCH?PCHSNKXAr@I^a@h@OBGAc@?KCOAe@KI@QC_@DW?SGGBUKSOWCYD[Nm@Ng@j@m@ZWOOOAGHM?GKMG?GF]DEE[MGGUQCMKQKICOKMCIS]OKOOKA[W[YQ]KEIGIWMm@Gc@?_@AGD{@AKBEAWBIEc@B_@BKDq@Jg@AM@YEg@?a@MWAIDLFp@C\\BJAn@EX@LMh@BVDLEd@Ij@EHUVKDIJE?AC_@LS?QHQAEDI@CPBFNJDFFFJZFFBLHHFTJLRb@ZRPVPZNh@JNNZBLX^N`@NPLHRBRGBGEWQKG?SS}@uAIIO]CO@KFITIZDVAn@TJLF\\HPHJHD^j@TRJRr@TLAFEPBHD@FGRBL\\LP@Va@RIHEFMRIPOf@EVKP@`@LHFHC^?NCXH`@@DBN@PF\\BF@DAf@?FEHAHIBGJGNSKeAHQHINI@_@LO`@MXUBKXQJAFE`@Qb@WJ?NHXDHARBZOT_@JIH?f@_@LCNG^ERATDJGPADCXW@MAEKMGSCi@`@e@RYXUPEPSVKROF?d@ON?LCZ@\\Fd@N`@Db@^TLLJVFJFb@LBFNFRBf@Rn@Nb@RL@VRDVb@ND?f@TDABDF@n@LX?HCVD^JBBTFJ?ND^Vh@VDDv@ZTb@FPHNFBHJJBPALK\\KVCVEDE`@CFEXCPKXCz@WLBb@ErAJ`@J^BZHHAZD^?f@?\\Cf@Dt@Er@B^CVBR?RGd@]D?VMHFBJLNL?DELA`@w@^[PAVDBDD?PHBFBZHd@Al@H\\AXBRAn@BVBD?HXnALLF\\LB\\Mt@Er@?FHBPFFNt@""}",,,,,everyone,,,,4181372273,2.988,4.6,,,,90.7,76.3,0,0,,,They’re ~mostly~ healed ,628.9,,,"[{""id"":2773756036462396400,""resource_state"":2,""name"":""Trudie's Mile"",""activity"":{""id"":3906689316,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":738,""moving_time"":731,""start_date"":""2020-08-13T11:34:29Z"",""start_date_local"":""2020-08-13T07:34:29Z"",""distance"":1668,""start_index"":984,""end_index"":1717,""segment"":{""id"":26719740,""resource_state"":2,""name"":""Trudie's Mile"",""activity_type"":""Run"",""distance"":1668,""average_grade"":0.1,""maximum_grade"":7.3,""elevation_high"":109.6,""elevation_low"":90.2,""start_latlng"":[43.220058,-79.224115],""end_latlng"":[43.209258,-79.225888],""elevation_profile"":null,""start_latitude"":43.220058,""start_longitude"":-79.224115,""end_latitude"":43.209258,""end_longitude"":-79.225888,""climb_category"":0,""city"":""St. Catharines"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1002,""elapsed_time"":311,""elevation_difference"":-6.7,""moving_time"":311,""split"":1,""average_speed"":3.22,""average_grade_adjusted_speed"":3.19,""pace_zone"":0},{""distance"":999.1,""elapsed_time"":328,""elevation_difference"":-2.5,""moving_time"":328,""split"":2,""average_speed"":3.05,""average_grade_adjusted_speed"":3.06,""pace_zone"":0},{""distance"":1000.1,""elapsed_time"":340,""elevation_difference"":-0.2,""moving_time"":340,""split"":3,""average_speed"":2.94,""average_grade_adjusted_speed"":2.98,""pace_zone"":0},{""distance"":1000.2,""elapsed_time"":349,""elevation_difference"":-2.9,""moving_time"":349,""split"":4,""average_speed"":2.87,""average_grade_adjusted_speed"":2.93,""pace_zone"":0},{""distance"":999.6,""elapsed_time"":350,""elevation_difference"":7,""moving_time"":350,""split"":5,""average_speed"":2.86,""average_grade_adjusted_speed"":2.94,""pace_zone"":0},{""distance"":1000.4,""elapsed_time"":340,""elevation_difference"":1.2,""moving_time"":340,""split"":6,""average_speed"":2.94,""average_grade_adjusted_speed"":2.97,""pace_zone"":0},{""distance"":481.8,""elapsed_time"":152,""elevation_difference"":4.1,""moving_time"":152,""split"":7,""average_speed"":3.17,""average_grade_adjusted_speed"":3.25,""pace_zone"":0}]","[{""distance"":1614.9,""elapsed_time"":507,""elevation_difference"":-8.2,""moving_time"":507,""split"":1,""average_speed"":3.19,""average_grade_adjusted_speed"":3.17,""pace_zone"":0},{""distance"":1605.9,""elapsed_time"":551,""elevation_difference"":-2.7,""moving_time"":551,""split"":2,""average_speed"":2.91,""average_grade_adjusted_speed"":2.96,""pace_zone"":0},{""distance"":1609.8,""elapsed_time"":558,""elevation_difference"":2.5,""moving_time"":558,""split"":3,""average_speed"":2.88,""average_grade_adjusted_speed"":2.94,""pace_zone"":0},{""distance"":1610,""elapsed_time"":542,""elevation_difference"":8.5,""moving_time"":542,""split"":4,""average_speed"":2.97,""average_grade_adjusted_speed"":3.03,""pace_zone"":0},{""distance"":42.6,""elapsed_time"":12,""elevation_difference"":-0.1,""moving_time"":12,""split"":5,""average_speed"":3.55,""average_grade_adjusted_speed"":3.53,""pace_zone"":0}]","[{""id"":12831041486,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3906689316,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":2170,""moving_time"":2170,""start_date"":""2020-08-13T11:17:58Z"",""start_date_local"":""2020-08-13T07:17:58Z"",""distance"":6483.22,""start_index"":0,""end_index"":2154,""total_elevation_gain"":47.9,""average_speed"":2.99,""max_speed"":4.6,""lap_index"":1,""split"":1,""pace_zone"":0}]","[{""id"":8198756102,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3906689316,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":112,""moving_time"":113,""start_date"":""2020-08-13T11:18:03Z"",""start_date_local"":""2020-08-13T07:18:03Z"",""distance"":400,""start_index"":5,""end_index"":118,""pr_rank"":null,""achievements"":[]},{""id"":8198756109,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3906689316,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":245,""moving_time"":246,""start_date"":""2020-08-13T11:18:05Z"",""start_date_local"":""2020-08-13T07:18:05Z"",""distance"":805,""start_index"":7,""end_index"":251,""pr_rank"":null,""achievements"":[]},{""id"":8198756115,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3906689316,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":307,""moving_time"":308,""start_date"":""2020-08-13T11:18:03Z"",""start_date_local"":""2020-08-13T07:18:03Z"",""distance"":1000,""start_index"":5,""end_index"":311,""pr_rank"":null,""achievements"":[]},{""id"":8198756120,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3906689316,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":503,""moving_time"":504,""start_date"":""2020-08-13T11:18:01Z"",""start_date_local"":""2020-08-13T07:18:01Z"",""distance"":1609,""start_index"":3,""end_index"":503,""pr_rank"":null,""achievements"":[]},{""id"":8198756125,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3906689316,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":1055,""moving_time"":1056,""start_date"":""2020-08-13T11:18:04Z"",""start_date_local"":""2020-08-13T07:18:04Z"",""distance"":3219,""start_index"":6,""end_index"":1054,""pr_rank"":null,""achievements"":[]},{""id"":8198756132,""resource_state"":2,""name"":""5k"",""activity"":{""id"":3906689316,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":1674,""moving_time"":1675,""start_date"":""2020-08-13T11:18:06Z"",""start_date_local"":""2020-08-13T07:18:06Z"",""distance"":5000,""start_index"":8,""end_index"":1671,""pr_rank"":null,""achievements"":[]}]","{""primary"":null,""count"":0}",Strava iPhone App,c1821bf1b2403a8526ff0ccd7aac5a8b6d329b85,"{""effort_count"":10,""average_speed"":2.968523844869178,""min_average_speed"":2.278562514691287,""mid_average_speed"":2.7496081323186496,""max_average_speed"":3.4661662253716803,""pr_rank"":1,""frequency_milestone"":null,""trend"":{""speeds"":[2.8983363169862035,2.9092130024780416,2.9284335550121634,2.982935013824043,3.0624813613666535],""current_activity_index"":2,""min_speed"":2.278562514691287,""mid_speed"":2.7496081323186496,""max_speed"":3.4661662253716803,""direction"":0},""resource_state"":2}","[""pace""]"
