resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23695877,""resource_state"":1}",5k Shakeout w Levi,5051.2,1535,1540,9.6,Run,0,4329168307,71C5E7CF-9437-4D9C-98A4-2DDB7E6FCBF8.fit,4627770448,2020-11-12T21:24:01Z,2020-11-12T16:24:01Z,(GMT-05:00) America/Toronto,-18000,"[45.397224,-75.684871]","[45.394197,-75.696141]",,,,45.397224,-75.684871,0,8,4,2,0,"{""id"":""a4329168307"",""polyline"":""ssatGne}lMnA]fCeAb@KBDF`@Fx@@z@?p@Gp@[vAE|@Dz@RjCXvBTv@l@dAzA~BvAjBf@z@Vp@Vx@TdAL`AVnDFnDE`ESzH?jAJz@b@`BRj@Vf@vHvL`B|B`A|@r@PfCN|AEvA@|Fs@hCe@dEm@rCg@t@ErDHl@FNHFND\\AXEHE?mACoB@oBN}BTsCn@wATgB^}B\\a@LiAp@a@L_@B{@CYDcAh@]Hm@?_AG_@GoA]YA[DUP[\\{@vAm@|A}AtE]p@YH_@@k@GgAYYAKDKNKXUjAMb@{@|BW`@QR_Al@cA|@w@f@i@b@WLO?YQsAoAuAaAg@m@Si@Mq@Am@Bo@VmAf@_BXaAvAyGf@uA\\q@`@s@vFoH|@cBv@mA`@_AZuADi@Bk@CyAWuC"",""resource_state"":3,""summary_polyline"":""ssatGne}lMnA]fCeAb@KBDF`@Fx@@z@?p@Gp@[vAE|@Dz@RjCXvBTv@l@dAzA~BvAjBf@z@Vp@Vx@TdAL`AVnDFnDE`ESzH?jAJz@b@`BRj@Vf@vHvL`B|B`A|@v@P~BN`BEvA@|Fs@hCe@dEm@rCg@t@ErDHl@FNHFND\\AXEHE?mACoB@oBN}BTsCn@wATgB^}B\\a@LiAp@a@L_@B{@CYDcAh@]Hm@?_AG_@GoA]YA[DUP[\\{@vAm@|A}AtE]p@YH_@@k@GgAYYAKDKNKXUjAMb@{@|BW`@QR_Al@cA|@w@f@i@b@WLO?YQsAoAuAaAg@m@Si@Mq@Am@Bo@VmAf@_BXaAvAyGf@uA\\q@`@s@vFoH|@cBv@mA`@_AZuADi@Bk@CyAWuC""}",,,,,everyone,,g5740633,,4627770448,3.291,4.7,1,161.1,167,,1,73.4,64.1,0,0,,40,Pre-race shakeout. Going for a half PB tomorrow!,353,,,"[{""id"":2762091977196718600,""resource_state"":2,""name"":""Colonel By 1k"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":320,""moving_time"":317,""start_date"":""2020-11-12T21:24:45Z"",""start_date_local"":""2020-11-12T16:24:45Z"",""distance"":1004.2,""start_index"":40,""end_index"":360,""average_heartrate"":153,""max_heartrate"":160,""segment"":{""id"":15877344,""resource_state"":2,""name"":""Colonel By 1k"",""activity_type"":""Run"",""distance"":1004.2,""average_grade"":-0.3,""maximum_grade"":2.5,""elevation_high"":69.6,""elevation_low"":62.7,""start_latlng"":[45.396134,-75.684338],""end_latlng"":[45.393714,-75.696119],""elevation_profile"":null,""start_latitude"":45.396134,""start_longitude"":-75.684338,""end_latitude"":45.393714,""end_longitude"":-75.696119,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2762091977197513000,""resource_state"":2,""name"":""Hartwells Locks to Bronson"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":375,""moving_time"":375,""start_date"":""2020-11-12T21:30:04Z"",""start_date_local"":""2020-11-12T16:30:04Z"",""distance"":1257.7,""start_index"":359,""end_index"":733,""average_heartrate"":163,""max_heartrate"":167,""segment"":{""id"":20462538,""resource_state"":2,""name"":""Hartwells Locks to Bronson"",""activity_type"":""Run"",""distance"":1257.7,""average_grade"":0.9,""maximum_grade"":6.1,""elevation_high"":70.8,""elevation_low"":59.2,""start_latlng"":[45.393868,-75.696138],""end_latlng"":[45.384027,-75.699765],""elevation_profile"":null,""start_latitude"":45.393868,""start_longitude"":-75.696138,""end_latitude"":45.384027,""end_longitude"":-75.699765,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2762091977201379000,""resource_state"":2,""name"":""Dow's Lake loop (Bridge to Bridge)"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":1153,""moving_time"":1149,""start_date"":""2020-11-12T21:30:14Z"",""start_date_local"":""2020-11-12T16:30:14Z"",""distance"":3712.8,""start_index"":369,""end_index"":1520,""average_heartrate"":163.7,""max_heartrate"":167,""segment"":{""id"":13337560,""resource_state"":2,""name"":""Dow's Lake loop (Bridge to Bridge)"",""activity_type"":""Run"",""distance"":3712.8,""average_grade"":-0.1,""maximum_grade"":12.7,""elevation_high"":74,""elevation_low"":66,""start_latlng"":[45.393693,-75.696512],""end_latlng"":[45.394148,-75.696485],""elevation_profile"":null,""start_latitude"":45.393693,""start_longitude"":-75.696512,""end_latitude"":45.394148,""end_longitude"":-75.696485,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2762091977203533300,""resource_state"":2,""name"":""Bronson - Carleton U"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":357,""moving_time"":353,""start_date"":""2020-11-12T21:34:44Z"",""start_date_local"":""2020-11-12T16:34:44Z"",""distance"":1168,""start_index"":638,""end_index"":995,""average_heartrate"":162.7,""max_heartrate"":167,""segment"":{""id"":2315569,""resource_state"":2,""name"":""Bronson - Carleton U"",""activity_type"":""Run"",""distance"":1168,""average_grade"":0,""maximum_grade"":5.1,""elevation_high"":70.1,""elevation_low"":61.4,""start_latlng"":[45.38673040215857,-75.69998351924147],""end_latlng"":[45.391300563166276,-75.70137561883551],""elevation_profile"":null,""start_latitude"":45.38673040215857,""start_longitude"":-75.69998351924147,""end_latitude"":45.391300563166276,""end_longitude"":-75.70137561883551,""climb_category"":0,""city"":""Ottawa"",""state"":""ON"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2762091977199010300,""resource_state"":2,""name"":""Western Canal - Locks to Bridge"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":176,""moving_time"":176,""start_date"":""2020-11-12T21:36:46Z"",""start_date_local"":""2020-11-12T16:36:46Z"",""distance"":593.6,""start_index"":760,""end_index"":936,""average_heartrate"":161.5,""max_heartrate"":163,""segment"":{""id"":12864608,""resource_state"":2,""name"":""Western Canal - Locks to Bridge"",""activity_type"":""Run"",""distance"":593.6,""average_grade"":-0.9,""maximum_grade"":1.2,""elevation_high"":64.2,""elevation_low"":58.4,""start_latlng"":[45.384287,-75.7002],""end_latlng"":[45.389515,-75.701468],""elevation_profile"":null,""start_latitude"":45.384287,""start_longitude"":-75.7002,""end_latitude"":45.389515,""end_longitude"":-75.701468,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2762091977201858000,""resource_state"":2,""name"":""Dows lake locks to Pavillion"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":342,""moving_time"":342,""start_date"":""2020-11-12T21:37:32Z"",""start_date_local"":""2020-11-12T16:37:32Z"",""distance"":1160.7,""start_index"":806,""end_index"":1148,""average_heartrate"":163.4,""max_heartrate"":167,""segment"":{""id"":9480860,""resource_state"":2,""name"":""Dows lake locks to Pavillion"",""activity_type"":""Run"",""distance"":1160.7,""average_grade"":-0.4,""maximum_grade"":5.8,""elevation_high"":68.9,""elevation_low"":61.1,""start_latlng"":[45.385746,-75.700297],""end_latlng"":[45.394616,-75.704851],""elevation_profile"":null,""start_latitude"":45.385746,""start_longitude"":-75.700297,""end_latitude"":45.394616,""end_longitude"":-75.704851,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2762091977198788000,""resource_state"":2,""name"":""Inner Loop Path straightaway"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":73,""moving_time"":73,""start_date"":""2020-11-12T21:38:07Z"",""start_date_local"":""2020-11-12T16:38:07Z"",""distance"":244,""start_index"":841,""end_index"":914,""average_heartrate"":161.9,""max_heartrate"":163,""segment"":{""id"":24122851,""resource_state"":2,""name"":""Inner Loop Path straightaway"",""activity_type"":""Run"",""distance"":244,""average_grade"":-0.3,""maximum_grade"":0,""elevation_high"":64.5,""elevation_low"":63.8,""start_latlng"":[45.386749,-75.700576],""end_latlng"":[45.388888,-75.701187],""elevation_profile"":null,""start_latitude"":45.386749,""start_longitude"":-75.700576,""end_latitude"":45.388888,""end_longitude"":-75.701187,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2762091977203227000,""resource_state"":2,""name"":""The Darkside of the Lake NB"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":232,""moving_time"":232,""start_date"":""2020-11-12T21:39:57Z"",""start_date_local"":""2020-11-12T16:39:57Z"",""distance"":810.9,""start_index"":951,""end_index"":1183,""average_heartrate"":165,""max_heartrate"":167,""segment"":{""id"":16090225,""resource_state"":2,""name"":""The Darkside of the Lake NB"",""activity_type"":""Run"",""distance"":810.9,""average_grade"":0.3,""maximum_grade"":3.8,""elevation_high"":70,""elevation_low"":60,""start_latlng"":[45.389888,-75.701482],""end_latlng"":[45.39549,-75.705592],""elevation_profile"":null,""start_latitude"":45.389888,""start_longitude"":-75.701482,""end_latitude"":45.39549,""end_longitude"":-75.705592,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2762091977203806700,""resource_state"":2,""name"":""Dow's Lake to Bronson"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":290,""moving_time"":290,""start_date"":""2020-11-12T21:44:32Z"",""start_date_local"":""2020-11-12T16:44:32Z"",""distance"":972.9,""start_index"":1226,""end_index"":1515,""average_heartrate"":164.3,""max_heartrate"":167,""segment"":{""id"":9480862,""resource_state"":2,""name"":""Dow's Lake to Bronson"",""activity_type"":""Run"",""distance"":972.9,""average_grade"":0.1,""maximum_grade"":5.7,""elevation_high"":63.3,""elevation_low"":60,""start_latlng"":[45.396568,-75.706356],""end_latlng"":[45.394057,-75.696616],""elevation_profile"":null,""start_latitude"":45.396568,""start_longitude"":-75.706356,""end_latitude"":45.394057,""end_longitude"":-75.696616,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1001.1,""elapsed_time"":320,""elevation_difference"":-3.6,""moving_time"":315,""split"":1,""average_speed"":3.18,""average_grade_adjusted_speed"":3.18,""average_heartrate"":151.9198717948718,""pace_zone"":2},{""distance"":1000.4,""elapsed_time"":294,""elevation_difference"":-2.1,""moving_time"":294,""split"":2,""average_speed"":3.4,""average_grade_adjusted_speed"":3.39,""average_heartrate"":161.48639455782313,""pace_zone"":2},{""distance"":1000,""elapsed_time"":307,""elevation_difference"":-0.1,""moving_time"":307,""split"":3,""average_speed"":3.26,""average_grade_adjusted_speed"":3.29,""average_heartrate"":163,""pace_zone"":2},{""distance"":998.7,""elapsed_time"":292,""elevation_difference"":0.6,""moving_time"":292,""split"":4,""average_speed"":3.42,""average_grade_adjusted_speed"":3.43,""average_heartrate"":164.78082191780823,""pace_zone"":2},{""distance"":1000.4,""elapsed_time"":301,""elevation_difference"":1.1,""moving_time"":301,""split"":5,""average_speed"":3.32,""average_grade_adjusted_speed"":3.33,""average_heartrate"":164.30232558139534,""pace_zone"":2},{""distance"":59.1,""elapsed_time"":26,""elevation_difference"":-0.4,""moving_time"":26,""split"":6,""average_speed"":2.27,""average_grade_adjusted_speed"":2.25,""average_heartrate"":165.4090909090909,""pace_zone"":1}]","[{""distance"":1609.7,""elapsed_time"":497,""elevation_difference"":-5.7,""moving_time"":492,""split"":1,""average_speed"":3.27,""average_grade_adjusted_speed"":3.26,""average_heartrate"":154.86707566462167,""pace_zone"":2},{""distance"":1611.2,""elapsed_time"":488,""elevation_difference"":0.3,""moving_time"":488,""split"":2,""average_speed"":3.3,""average_grade_adjusted_speed"":3.32,""average_heartrate"":163.07231404958677,""pace_zone"":2},{""distance"":1608.3,""elapsed_time"":479,""elevation_difference"":0.5,""moving_time"":479,""split"":3,""average_speed"":3.36,""average_grade_adjusted_speed"":3.36,""average_heartrate"":164.68267223382045,""pace_zone"":2},{""distance"":230.5,""elapsed_time"":76,""elevation_difference"":0.4,""moving_time"":76,""split"":4,""average_speed"":3.03,""average_grade_adjusted_speed"":3.04,""average_heartrate"":165.76388888888889,""pace_zone"":1}]","[{""id"":14155546265,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":1541,""moving_time"":1,""start_date"":""2020-11-12T21:24:01Z"",""start_date_local"":""2020-11-12T16:24:01Z"",""distance"":5068.85,""start_index"":0,""end_index"":1534,""total_elevation_gain"":13.5,""average_speed"":5068.85,""max_speed"":4.7,""average_heartrate"":161.1,""max_heartrate"":167,""lap_index"":1,""split"":1,""pace_zone"":6}]","[{""id"":9025822150,""resource_state"":2,""name"":""400m"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":112,""moving_time"":113,""start_date"":""2020-11-12T21:27:00Z"",""start_date_local"":""2020-11-12T16:27:00Z"",""distance"":400,""start_index"":175,""end_index"":288,""pr_rank"":null,""achievements"":[]},{""id"":9025822151,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":228,""moving_time"":229,""start_date"":""2020-11-12T21:28:01Z"",""start_date_local"":""2020-11-12T16:28:01Z"",""distance"":805,""start_index"":236,""end_index"":464,""pr_rank"":null,""achievements"":[]},{""id"":9025822153,""resource_state"":2,""name"":""1k"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":285,""moving_time"":286,""start_date"":""2020-11-12T21:26:59Z"",""start_date_local"":""2020-11-12T16:26:59Z"",""distance"":1000,""start_index"":174,""end_index"":459,""pr_rank"":null,""achievements"":[]},{""id"":9025822154,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":468,""moving_time"":469,""start_date"":""2020-11-12T21:26:56Z"",""start_date_local"":""2020-11-12T16:26:56Z"",""distance"":1609,""start_index"":171,""end_index"":639,""pr_rank"":null,""achievements"":[]},{""id"":9025822156,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":952,""moving_time"":953,""start_date"":""2020-11-12T21:28:02Z"",""start_date_local"":""2020-11-12T16:28:02Z"",""distance"":3219,""start_index"":237,""end_index"":1189,""pr_rank"":null,""achievements"":[]},{""id"":9025822160,""resource_state"":2,""name"":""5k"",""activity"":{""id"":4329168307,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":1506,""moving_time"":1507,""start_date"":""2020-11-12T21:24:17Z"",""start_date_local"":""2020-11-12T16:24:17Z"",""distance"":5000,""start_index"":12,""end_index"":1517,""pr_rank"":null,""achievements"":[]}]","{""id"":""g5740633"",""primary"":false,""name"":""Nike Air Zoom Pegasus 36"",""resource_state"":2,""distance"":572294}","{""primary"":null,""count"":0}",Apple Watch Series 3,023964cf1c75740e3c9ec56235e84a244acb005c,"{""effort_count"":1,""average_speed"":3.2906841663273614,""min_average_speed"":3.2906841663273614,""mid_average_speed"":3.2906841663273614,""max_average_speed"":3.2906841663273614,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.2906841663273614],""current_activity_index"":0,""min_speed"":3.2906841663273614,""mid_speed"":3.2906841663273614,""max_speed"":3.2906841663273614,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
