resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23695877,""resource_state"":1}",Afternoon Run,9321.5,2494,2536,37.1,Run,0,3490704695,4F702F87-939F-49AD-B83B-6F3219AC4E8D.fit,3727708452,2020-05-21T21:17:14Z,2020-05-21T17:17:14Z,(GMT-05:00) America/Toronto,-14400,"[43.209825,-79.598221]","[43.209957,-79.598243]",,,,43.209825,-79.598221,2,4,0,1,0,"{""id"":""a3490704695"",""polyline"":""klvfG|oydN\\{BF{@AwAMiC?w@@IDGXOZGd@CzBHZCx@Q\\EbCA|BK~AEtBUxAIr@Ep@@H[?_@RGfBI`CApAI|@Cz@BjALt@RhA`@b@L`@Bh@ARH^d@d@`@b@ZZN`BZ|@V~GbCpBj@rBx@hBz@fC|@^J\\DPAFEBGLw@LyAp@iONmFRmMRaHVyENsFDcFJ}GZyFFsB@sAGiC@y@`@wIf@wITmIFcDN_DVgH@_AAeD@}CAiCH}EEmHDqDIgE?qADq@H_Ad@yC|@eHf@_DJwA?k@C_@S{@Ui@U]QSYSMJWVqAfBmCzEGBMCm@~@y@bBe@hA[fAQ~@cB|Mw@vHYpBi@|CSfCs@~EmAzL{BbQaBvQi@~EYvEa@~C[lCsAjPw@pIi@`F[vDs@lGsAdOe@|EKz@Ql@EFMBa@Ai@MsBo@g@Iq@GcBCqBLgBAUBWHOJ[d@OFMBqBFmBJ}BT{A?yBLmCDsBRuBAa@@e@FSF]REJCHGj@A`AJrDCbD"",""resource_state"":3,""summary_polyline"":""klvfG|oydN\\{BF{@AwAMiC?w@@IDGXOZGd@CzBHZCx@Q\\EbCA|BK~AEtBUxAIr@Ep@@H[?_@RGfBI`CApAI|@Cz@BjALt@RhA`@b@L`@Bh@ARH^d@d@`@b@ZZN`BZ|@V~GbCpBj@rBx@hBz@fC|@^J\\DPAFEBGLw@LyAp@iONmFRmMRaHVyENsFDcFJ}GZyFFsB@sAGiC@y@`@wIf@wITmIFcDN_DVgH@_AAeD@}CAiCH}EEmHDqDIgE?qADq@H_Ad@yC|@eHf@_DJwA?o@C[S{@Yo@QWQSYSc@`@mA`BsCbFGBMCm@~@y@bBe@hA[fAQ~@cB|Mw@vHYpBi@|CSfCs@~EmAzL{BbQaBvQi@~EYvEa@~C[lCsAjPw@pIi@`F[vDs@lGsAdOe@|EKz@Ql@EFMBa@Ai@MsBo@g@Iq@GcBCqBLgBAUBWHOJ[d@OFMBqBFmBJ}BT{A?yBLmCDsBRuBAa@@e@FSF]REJCHGj@A`AJrDCbD""}",,,,,everyone,,g5351428,,3727708452,3.738,5.2,1,171.8,183,,1,101.5,82.3,0,0,,131,,630,,,"[{""id"":2698672437053996000,""resource_state"":2,""name"":""QEW median to hwy 8"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":427,""moving_time"":403,""start_date"":""2020-05-21T21:19:38Z"",""start_date_local"":""2020-05-21T17:19:38Z"",""distance"":1398.1,""start_index"":144,""end_index"":552,""average_heartrate"":159.7,""max_heartrate"":173,""segment"":{""id"":16041726,""resource_state"":2,""name"":""QEW median to hwy 8"",""activity_type"":""Run"",""distance"":1398.1,""average_grade"":1.9,""maximum_grade"":3.1,""elevation_high"":104,""elevation_low"":78.1,""start_latlng"":[43.207097,-79.59548],""end_latlng"":[43.194922,-79.597936],""elevation_profile"":null,""start_latitude"":43.207097,""start_longitude"":-79.59548,""end_latitude"":43.194922,""end_longitude"":-79.597936,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":3,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":3}],""kom_rank"":null,""hidden"":false},{""id"":2698672437053996000,""resource_state"":2,""name"":""Roberts Rd to Grimsby Museum at Murray St"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":449,""moving_time"":449,""start_date"":""2020-05-21T21:30:21Z"",""start_date_local"":""2020-05-21T17:30:21Z"",""distance"":1772.9,""start_index"":767,""end_index"":1215,""average_heartrate"":173.1,""max_heartrate"":178,""segment"":{""id"":8027585,""resource_state"":2,""name"":""Roberts Rd to Grimsby Museum at Murray St"",""activity_type"":""Run"",""distance"":1772.9,""average_grade"":-0.5,""maximum_grade"":4.7,""elevation_high"":110.3,""elevation_low"":93.9,""start_latlng"":[43.194193,-79.587837],""end_latlng"":[43.193081,-79.566957],""elevation_profile"":null,""start_latitude"":43.194193,""start_longitude"":-79.587837,""end_latitude"":43.193081,""end_longitude"":-79.566957,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[{""type_id"":2,""type"":""overall"",""rank"":6}],""kom_rank"":6,""hidden"":false},{""id"":2698672437053996000,""resource_state"":2,""name"":""Kerman to Roberts"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":211,""moving_time"":211,""start_date"":""2020-05-21T21:46:50Z"",""start_date_local"":""2020-05-21T17:46:50Z"",""distance"":821.4,""start_index"":1747,""end_index"":1958,""average_heartrate"":179,""max_heartrate"":181,""segment"":{""id"":8182441,""resource_state"":2,""name"":""Kerman to Roberts"",""activity_type"":""Run"",""distance"":821.4,""average_grade"":-0.5,""maximum_grade"":1.4,""elevation_high"":96.1,""elevation_low"":92,""start_latlng"":[43.197408,-79.576029],""end_latlng"":[43.199079,-79.585724],""elevation_profile"":null,""start_latitude"":43.197408,""start_longitude"":-79.576029,""end_latitude"":43.199079,""end_longitude"":-79.585724,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2698672437053996000,""resource_state"":2,""name"":""Hemlock to Oriole quarter mile"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":112,""moving_time"":112,""start_date"":""2020-05-21T21:48:50Z"",""start_date_local"":""2020-05-21T17:48:50Z"",""distance"":428.8,""start_index"":1867,""end_index"":1979,""average_heartrate"":179.4,""max_heartrate"":181,""segment"":{""id"":9859147,""resource_state"":2,""name"":""Hemlock to Oriole quarter mile"",""activity_type"":""Run"",""distance"":428.8,""average_grade"":-0.4,""maximum_grade"":0.9,""elevation_high"":101.4,""elevation_low"":99,""start_latlng"":[43.198323,-79.581511],""end_latlng"":[43.199215,-79.586626],""elevation_profile"":null,""start_latitude"":43.198323,""start_longitude"":-79.581511,""end_latitude"":43.199215,""end_longitude"":-79.586626,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2698672437053996000,""resource_state"":2,""name"":""Banish the shadow"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":79,""moving_time"":79,""start_date"":""2020-05-21T21:48:53Z"",""start_date_local"":""2020-05-21T17:48:53Z"",""distance"":305.8,""start_index"":1870,""end_index"":1949,""average_heartrate"":179.7,""max_heartrate"":181,""segment"":{""id"":10593065,""resource_state"":2,""name"":""Banish the shadow"",""activity_type"":""Run"",""distance"":305.8,""average_grade"":-0.9,""maximum_grade"":0,""elevation_high"":94.8,""elevation_low"":92.2,""start_latlng"":[43.198383,-79.581649],""end_latlng"":[43.198902,-79.585328],""elevation_profile"":null,""start_latitude"":43.198383,""start_longitude"":-79.581649,""end_latitude"":43.198902,""end_longitude"":-79.585328,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1002.5,""elapsed_time"":317,""elevation_difference"":6.4,""moving_time"":297,""split"":1,""average_speed"":3.38,""average_grade_adjusted_speed"":3.45,""average_heartrate"":145.3125,""pace_zone"":2},{""distance"":998.3,""elapsed_time"":267,""elevation_difference"":11.7,""moving_time"":267,""split"":2,""average_speed"":3.74,""average_grade_adjusted_speed"":3.86,""average_heartrate"":167.88389513108615,""pace_zone"":3},{""distance"":1000.6,""elapsed_time"":261,""elevation_difference"":0.4,""moving_time"":261,""split"":3,""average_speed"":3.83,""average_grade_adjusted_speed"":3.84,""average_heartrate"":172.12260536398466,""pace_zone"":3},{""distance"":1001.3,""elapsed_time"":263,""elevation_difference"":-3.2,""moving_time"":263,""split"":4,""average_speed"":3.81,""average_grade_adjusted_speed"":3.79,""average_heartrate"":171.9505703422053,""pace_zone"":3},{""distance"":997.3,""elapsed_time"":256,""elevation_difference"":-6.7,""moving_time"":256,""split"":5,""average_speed"":3.9,""average_grade_adjusted_speed"":3.88,""average_heartrate"":175.6640625,""pace_zone"":3},{""distance"":1002.5,""elapsed_time"":289,""elevation_difference"":0.5,""moving_time"":281,""split"":6,""average_speed"":3.57,""average_grade_adjusted_speed"":3.58,""average_heartrate"":174.60536398467434,""pace_zone"":3},{""distance"":999.9,""elapsed_time"":258,""elevation_difference"":-0.2,""moving_time"":258,""split"":7,""average_speed"":3.88,""average_grade_adjusted_speed"":3.88,""average_heartrate"":177.98062015503876,""pace_zone"":3},{""distance"":999.7,""elapsed_time"":261,""elevation_difference"":-2.6,""moving_time"":261,""split"":8,""average_speed"":3.83,""average_grade_adjusted_speed"":3.82,""average_heartrate"":180.05769230769232,""pace_zone"":3},{""distance"":1000.7,""elapsed_time"":276,""elevation_difference"":-1.6,""moving_time"":276,""split"":9,""average_speed"":3.63,""average_grade_adjusted_speed"":3.64,""average_heartrate"":181.1159420289855,""pace_zone"":3},{""distance"":325,""elapsed_time"":88,""elevation_difference"":-4.7,""moving_time"":88,""split"":10,""average_speed"":3.69,""average_grade_adjusted_speed"":3.59,""average_heartrate"":176.88505747126436,""pace_zone"":3}]","[{""distance"":1610,""elapsed_time"":479,""elevation_difference"":12,""moving_time"":459,""split"":1,""average_speed"":3.51,""average_grade_adjusted_speed"":3.59,""average_heartrate"":152.69333333333333,""pace_zone"":3},{""distance"":1613.8,""elapsed_time"":423,""elevation_difference"":6.2,""moving_time"":423,""split"":2,""average_speed"":3.82,""average_grade_adjusted_speed"":3.86,""average_heartrate"":171.52482269503545,""pace_zone"":3},{""distance"":1607.2,""elapsed_time"":419,""elevation_difference"":-5.8,""moving_time"":419,""split"":3,""average_speed"":3.84,""average_grade_adjusted_speed"":3.83,""average_heartrate"":173.94272076372314,""pace_zone"":3},{""distance"":1608.4,""elapsed_time"":442,""elevation_difference"":-4,""moving_time"":434,""split"":4,""average_speed"":3.71,""average_grade_adjusted_speed"":3.7,""average_heartrate"":175.65942028985506,""pace_zone"":3},{""distance"":1608.8,""elapsed_time"":421,""elevation_difference"":-2,""moving_time"":421,""split"":5,""average_speed"":3.82,""average_grade_adjusted_speed"":3.82,""average_heartrate"":179.5047619047619,""pace_zone"":3},{""distance"":1279.6,""elapsed_time"":352,""elevation_difference"":-6.4,""moving_time"":352,""split"":6,""average_speed"":3.64,""average_grade_adjusted_speed"":3.62,""average_heartrate"":180.08831908831908,""pace_zone"":3}]","[{""id"":11573450209,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":324,""moving_time"":302,""start_date"":""2020-05-21T21:17:14Z"",""start_date_local"":""2020-05-21T17:17:14Z"",""distance"":1012.92,""start_index"":0,""end_index"":304,""total_elevation_gain"":10.9,""average_speed"":3.35,""max_speed"":4.7,""average_heartrate"":145.4,""max_heartrate"":158,""lap_index"":1,""split"":1,""pace_zone"":2},{""id"":11573450211,""resource_state"":2,""name"":""Lap 2"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":216,""moving_time"":216,""start_date"":""2020-05-21T21:22:37Z"",""start_date_local"":""2020-05-21T17:22:37Z"",""distance"":807.04,""start_index"":305,""end_index"":520,""total_elevation_gain"":9.8,""average_speed"":3.74,""max_speed"":5.2,""average_heartrate"":167.9,""max_heartrate"":173,""lap_index"":2,""split"":2,""pace_zone"":3},{""id"":11573450212,""resource_state"":2,""name"":""Lap 3"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":919,""moving_time"":919,""start_date"":""2020-05-21T21:26:14Z"",""start_date_local"":""2020-05-21T17:26:14Z"",""distance"":3459.04,""start_index"":521,""end_index"":1437,""total_elevation_gain"":9.9,""average_speed"":3.76,""max_speed"":5,""average_heartrate"":173.3,""max_heartrate"":179,""lap_index"":3,""split"":3,""pace_zone"":3},{""id"":11573450213,""resource_state"":2,""name"":""Lap 4"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":269,""moving_time"":261,""start_date"":""2020-05-21T21:41:34Z"",""start_date_local"":""2020-05-21T17:41:34Z"",""distance"":1012.07,""start_index"":1438,""end_index"":1699,""total_elevation_gain"":4.3,""average_speed"":3.88,""max_speed"":5,""average_heartrate"":174.6,""max_heartrate"":181,""lap_index"":4,""split"":4,""pace_zone"":3},{""id"":11573450214,""resource_state"":2,""name"":""Lap 5"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":609,""moving_time"":609,""start_date"":""2020-05-21T21:46:03Z"",""start_date_local"":""2020-05-21T17:46:03Z"",""distance"":2292.1,""start_index"":1700,""end_index"":2308,""total_elevation_gain"":0,""average_speed"":3.76,""max_speed"":4.9,""average_heartrate"":179.9,""max_heartrate"":183,""lap_index"":5,""split"":5,""pace_zone"":3},{""id"":11573450216,""resource_state"":2,""name"":""Lap 6"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":17,""moving_time"":17,""start_date"":""2020-05-21T21:56:13Z"",""start_date_local"":""2020-05-21T17:56:13Z"",""distance"":69.98,""start_index"":2309,""end_index"":2326,""total_elevation_gain"":0,""average_speed"":4.12,""max_speed"":4.4,""average_heartrate"":179.4,""max_heartrate"":180,""lap_index"":6,""split"":6,""pace_zone"":4},{""id"":11573450217,""resource_state"":2,""name"":""Lap 7"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":15,""moving_time"":15,""start_date"":""2020-05-21T21:56:31Z"",""start_date_local"":""2020-05-21T17:56:31Z"",""distance"":56.19,""start_index"":2327,""end_index"":2341,""total_elevation_gain"":2.1,""average_speed"":3.75,""max_speed"":3.9,""average_heartrate"":181.2,""max_heartrate"":182,""lap_index"":7,""split"":7,""pace_zone"":3},{""id"":11573450218,""resource_state"":2,""name"":""Lap 8"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":166,""moving_time"":166,""start_date"":""2020-05-21T21:56:46Z"",""start_date_local"":""2020-05-21T17:56:46Z"",""distance"":607.96,""start_index"":2342,""end_index"":2506,""total_elevation_gain"":0,""average_speed"":3.66,""max_speed"":4.5,""average_heartrate"":179.2,""max_heartrate"":183,""lap_index"":8,""split"":8,""pace_zone"":3}]","[{""id"":7396911849,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":98,""moving_time"":99,""start_date"":""2020-05-21T21:21:50Z"",""start_date_local"":""2020-05-21T17:21:50Z"",""distance"":400,""start_index"":258,""end_index"":357,""pr_rank"":null,""achievements"":[]},{""id"":7396911852,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":204,""moving_time"":205,""start_date"":""2020-05-21T21:35:19Z"",""start_date_local"":""2020-05-21T17:35:19Z"",""distance"":805,""start_index"":1064,""end_index"":1269,""pr_rank"":null,""achievements"":[]},{""id"":7396911855,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":255,""moving_time"":256,""start_date"":""2020-05-21T21:34:41Z"",""start_date_local"":""2020-05-21T17:34:41Z"",""distance"":1000,""start_index"":1026,""end_index"":1282,""pr_rank"":null,""achievements"":[]},{""id"":7396911857,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":415,""moving_time"":416,""start_date"":""2020-05-21T21:32:06Z"",""start_date_local"":""2020-05-21T17:32:06Z"",""distance"":1609,""start_index"":871,""end_index"":1287,""pr_rank"":null,""achievements"":[]},{""id"":7396911859,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":838,""moving_time"":838,""start_date"":""2020-05-21T21:26:44Z"",""start_date_local"":""2020-05-21T17:26:44Z"",""distance"":3219,""start_index"":551,""end_index"":1386,""pr_rank"":null,""achievements"":[]},{""id"":7396911861,""resource_state"":2,""name"":""5k"",""activity"":{""id"":3490704695,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":1326,""moving_time"":1308,""start_date"":""2020-05-21T21:26:47Z"",""start_date_local"":""2020-05-21T17:26:47Z"",""distance"":5000,""start_index"":554,""end_index"":1870,""pr_rank"":null,""achievements"":[]}]","{""id"":""g5351428"",""primary"":false,""name"":""Nike Zoom Fly Flyknit"",""resource_state"":2,""distance"":535345}","{""primary"":null,""count"":0}",Apple Watch Series 3,008a9313e0dead02f0183bd6692037b5d1f141db,"{""effort_count"":1,""average_speed"":3.73757016840417,""min_average_speed"":3.73757016840417,""mid_average_speed"":3.73757016840417,""max_average_speed"":3.73757016840417,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.73757016840417],""current_activity_index"":0,""min_speed"":3.73757016840417,""mid_speed"":3.73757016840417,""max_speed"":3.73757016840417,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
