resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":23695877,""resource_state"":1}",Tough One w Zac,12096.9,3349,3353,54,Run,0,3797729438,C7653870-26F5-4628-AE04-472917D15ADC.fit,4059431912,2020-07-21T20:06:19Z,2020-07-21T16:06:19Z,(GMT-05:00) America/Toronto,-14400,"[43.209829,-79.597478]","[43.210118,-79.598671]",,,,43.209829,-79.597478,2,11,0,2,0,"{""id"":""a3797729438"",""summary_polyline"":""klvfGfkydNLiA@k@EoD@k@FOVKZET?xBF~BMbJKrD]`EMrC]rCS^Ex@Up@E^Bh@JhEnAtB|@rGxBtCdAvCz@vFpBpBj@pAb@ZFP@DCLg@By@JsNJcC\\gELeCDsCLiDG{E@_Ar@iODuEZgFD_EJ{DBuDX{JXqG?wCBqAb@yGLyGb@eIBgIC_EF}C@yFAeAScCCo@BkFDy@TwBx@qFh@wCTyBd@iDEaAOcAUcA]gAKg@Lc@Te@Ta@z@kA^q@Xy@bAiDZqAN{@Bc@F{CmCgAoB{@_Cw@qBaAw@QiC]iAW}@]gAm@uCqB{EyCaB}@wAeAmEqCeAi@}@WM?Y`@Ob@Kh@[pD]xCKpAAf@?VZb@\\VvBtA\\\\R^?ZEl@u@pFO~@Sf@CDQA[OWQe@e@eBsBcBeBwBkCi@i@wBeBgAw@e@YOEG?QJYVSXYp@c@rAc@~AaAdDaAhFi@fCyA`K{@lFGt@FR^\\`Aj@VV@LAl@Eh@k@fDm@xEEn@CdAb@xFB|@AnB@j@l@`GX`F^xBXnCPp@VXZR~B`A^ZDD@J?XEf@Kd@IRSVq@TOJGFCH?n@F|@VbCJv@Tj@z@bAJPBLOxA_AvGGl@Ab@FN^V`@NxBl@d@VNJJPAv@eBrLw@tFmA|Gq@nFiAzH_@dBu@xCw@xCy@nDgAfH]rCQdA_@jAg@dAe@n@u@r@}@j@eAb@{AZoAJe@NQJWXSXS`@Yx@YdAO|@Gl@CxARfF?tAEfBG|@If@Qn@"",""resource_state"":2}",,,,,everyone,,g5740633,,4059431912,3.612,4.9,,,,1,173.4,183,,1,101.5,77.7,0,0,,131
2,"{""id"":23695877,""resource_state"":1}",Long Run: Elim Hills,14200.3,4363,4367,85.3,Run,0,3785411876,83DD2578-B15C-444F-9250-FD68B6F515AD.fit,4045725951,2020-07-19T11:43:08Z,2020-07-19T07:43:08Z,(GMT-05:00) America/Toronto,-14400,"[44.483209,-78.480032]","[44.482924,-78.479966]",,,,44.483209,-78.480032,1,15,1,1,0,"{""id"":""a3785411876"",""summary_polyline"":""_conGfc_~MkKfFqH~CoDlAaDtAqD`A_CjA_@JeCh@_C|@yAb@cB|@yAp@_B`AgAf@qDvAcD|@{B`AgDfA{E~BaCz@_DzAwBr@oAh@uDxAyAb@i@DGCWe@U{@]sCm@mDWgCYuBuAiI]oDcA_IUmAu@mCm@}CQgA]wCk@aDw@oFk@uFWwAm@sCY_BW{Cy@iHaAuFo@mFe@_Fa@iDUwC_AwH[mDQw@_@w@[a@s@s@a@g@[c@Yk@Qg@Kk@_@eC_@qBGq@AyAE{@yAcJi@oE_@}DCcADeAPkATk@FCCd@[bBGl@Cr@Bx@ZdDz@`H^vDh@rDTzBT|AXdCP|@Lb@R`@Xd@vAdBb@p@`@zA`AbFL`AZbDb@tCb@fERdCh@xEXhCr@hFhAjLZlC~@vFj@~E^hC\\dDjBpJhAnEpDlVz@bFbBpMRfARp@JRDDRA`@GZIbFwBnBk@~Ak@pIsDhBo@jB}@zBu@jB_AjCkAjDoAvAm@vAq@|CcAhB}@tBy@`EgBvBs@jGeCjBo@zCyAvCgAdAYwB`AuBr@aHlC}Aj@cBd@yCvAiE`BuNbGgHhCsB|@mHvCoLnFqBl@kBx@qE`BkAZbKyD`DgAjCgArCsA`Aa@pB_AfC}@fDoAhCmAvEgBdKmEbEyAlBy@zDuAbLwElJoDjFaCtE{A"",""resource_state"":2}",,,,,everyone,,g5740633,,4045725951,3.255,4.9,,,,1,164.1,175,,1,264.8,249.4,0,0,,123
2,"{""id"":23695877,""resource_state"":1}",Tempo Run,14132.1,3935,3938,31.7,Run,0,3773718002,EAF5FC7F-342F-473A-B93A-02E040F8CC73.fit,4032575962,2020-07-17T01:27:07Z,2020-07-16T21:27:07Z,(GMT-05:00) America/Toronto,-14400,"[43.210098,-79.598506]","[43.210054,-79.596025]",,,,43.210098,-79.598506,1,9,1,1,0,"{""id"":""a3773718002"",""summary_polyline"":""anvfGtqydNV[T_@L]F_@Bk@?aAMmF?o@DWZMXEd@CbCDdBS~AEjCKfCElD]t@EhBEt@MjAa@b@KfD_@z@?dBNfATlBl@f@FJ?NGVo@Ju@t@uIpCoYXgDh@iEt@_IVwDbAwLRgB\\wBNmANwDx@wH`@eDb@gG^sDhAkIZyC^{CXwCfCgSh@cE\\{Dz@kHPaA`@aBZcAf@eAVg@T[TSf@SNSzCsGrA{Bz@cBlA_Cx@gBj@yAn@uB^{An@eEn@iDhAiFf@wCd@{Bd@sDpAoHZ}BZ_Dp@iEr@kFbAmF`@uCp@cEp@mFpB{Lp@}EzBwNv@_GZyCv@mF\\qBFeAXaLFeFh@_LAmAG_@GGS^I~@AbCIjFSdHQpDSnHG`AMjA}AbLm@nD_AtGk@lDw@|FaAlFgAxGgC|QiBfLk@zEu@vEmA|ImBzLeB`Ia@zBkArFWjA[bA{@xB_AlBwEzImAtB}AbD_BrCWp@W~@a@lBWxAuBdRa@vCYdCc@`DYnCa@rCUbCs@jGiAtIo@bGa@pFg@bE]jEa@~DkAdMa@tD{@zKo@zGSdCi@~Eg@vDiC`ZOpAKl@KTMBO@_Ek@sCA}DJsAJ}ATaFP}BTcC@cCJwABcBN_CGq@Fk@N[Pi@b@"",""resource_state"":2}",,,,,everyone,,g5351428,,4032575962,3.591,5.9,,,,1,174,188,,1,97.7,82.2,1,0,,160
2,"{""id"":23695877,""resource_state"":1}",Speed Work: 5:00 intervals,11002.7,3177,3185,7.5,Run,0,3768827799,19531B61-1C14-4C74-A844-7AB7EF86CF89.fit,4027117798,2020-07-16T00:20:54Z,2020-07-15T20:20:54Z,(GMT-05:00) America/Toronto,-14400,"[43.210105,-79.598969]","[43.211389,-79.59889]",,,,43.210105,-79.598969,2,7,0,1,0,"{""id"":""a3768827799"",""summary_polyline"":""cnvfGptydN}@fEUpAw@lHg@vFc@bDs@vEy@vH}BlNg@bEm@hGe@fCoAvH{@zH[tEKz@s@tEmAxJo@vDmBhMy@xEq@rFk@zD[lCe@~CJwAL}@hByK^yCdAuH`CaPj@cFx@eFb@mD`@_EtByNn@cFZwBViCnCqRh@iExBeOp@iGbA}JfAqHh@yEFmA@iAAiASoE?q@Do@Hq@Lo@\\eAZw@]n@a@bAOr@MhAAzANhF@dBEpBQlBg@vDs@hEq@pFY~Cs@|FcDdUaB`Mi@pEe@|C[xCSlAc@vCEt@@lAK`AoBnLw@~Fk@vE{@fF{AjLkAlHwAbLgBhLm@tFCe@Dm@RiAj@{Cj@uEhFs^d@iE~CaTtCcUz@kFj@wFd@oCj@aEXyBRqB`@eC`@oDx@{E^eDxAgKNuATaDr@qFT_Cb@sCDe@Ac@EOQMgAOu@QQJYZs@dA"",""resource_state"":2}",,,,,everyone,,g5351434,,4027117798,3.463,5.4,,,,1,172.9,190,,1,84.6,79.5,0,0,,163
2,"{""id"":23695877,""resource_state"":1}",Cottage Light Run,12654.1,3878,3881,51.5,Run,0,3761301936,692AEF4E-1A6F-46B4-8C00-D05B03BBDA48.fit,4018755241,2020-07-14T13:48:31Z,2020-07-14T09:48:31Z,(GMT-05:00) America/Toronto,-14400,"[44.870188,-77.804646]","[44.870248,-77.804438]",,,,44.870188,-77.804646,0,9,2,1,0,"{""id"":""a3761301936"",""summary_polyline"":""suzpG`f{yM`AzFRz@JVDDZP`@Jd@DRENW^kAT]\\]nA{@d@g@Ta@J[f@aCTe@FGFA^Nj@^NBNCd@[LELANBXNdAv@pAp@VR^^hA|Al@jA\\~@`@zA\\dBTfBLvADtA?rBChAKjAWnBMn@Ut@oBnEuArD}BzEm@bBk@pBMbBKpD@nBNbBNz@XfAf@lAh@|@bClDfAtB`AxAd@fARx@hAbFJz@FnBLtA|AdIRx@Zh@xA|A^f@|B|Df@r@x@v@xBzAbB|AxBhC~@rA|@rBX|@Pv@PdBP|DNz@DDR@PCXM`B{@~Bw@rAo@nFuC~Ao@|CcAl@Wj@]x@k@t@q@fByB`BcBx@}@lCkDZYZUJA^FdBh@fD|@h@B|AAZFLJH`@BZ?p@Ax@K`BKr@IXXaBJoBAsAGg@GQOGSCcA?k@CqAQwA[cC}@[GUTuAnByCvCmAzAmCzCo@h@o@ZuDtAaBt@sBp@k@XqAz@eAd@wBhAiBx@iA^_@BQEK]Kc@MqBIk@c@kBa@yA_@gA_AyBi@gAU_@c@i@q@k@eAw@aAaAiB_BgAiAa@e@a@o@cAsB]k@c@k@_A}@W[YuA]wBm@oEWiCOcAe@uBYgA_@}@q@qAmDmF_AeBaBmC_@y@YeAOcAIw@NoE@aCHgA\\yAr@oBz@sBtAsCl@_BlB}Dd@kA`@mA\\cBVcCD_BAeDI_B_@yBi@mBg@sAWk@W_@}@eA_AaBc@k@[WwBiA[UY[cA_GC_@Bc@L]p@oAv@_Bx@{BjAoBRc@XmAd@kDLe@Re@jAyBn@aAvAeBx@_Bd@u@`ByB`BaCvE}FRe@Ts@ReAX}BJ_@P[ZY^Sd@MfAMl@D|A\\j@FsBc@c@Eg@@c@D_@HWL]ZU`@]x@Qv@a@zBSr@Sb@UX}AbB_BxBsBxCeBtBe@x@yAvCyBnDeA|AMf@c@fCa@nAo@zAoA|BsAtC[~@K|@A`ADl@V`CBjAAd@EXITILCD[I}@m@UIKRKZg@dCM\\Y`@WVqAx@a@^[h@i@|AGFOB_@Gq@W]UOWUu@Mm@c@kCSkB"",""resource_state"":2}",,,,,everyone,,g5740633,,4018755241,3.263,6.4,,,,1,170.3,182,,1,343.9,311,0,0,,195
2,"{""id"":23695877,""resource_state"":1}",Cottage Long Run,17366.2,5350,5353,149.4,Run,0,3753849285,77331800-A0DA-4378-A2A9-BDC44BBF1FFF.fit,4010343698,2020-07-12T21:03:15Z,2020-07-12T17:03:15Z,(GMT-05:00) America/Toronto,-14400,"[44.870169,-77.80449]","[44.87036,-77.804428]",,,,44.870169,-77.80449,0,10,0,1,0,"{""id"":""a3753849285"",""summary_polyline"":""ouzpG`e{yMv@lFP|@Pp@b@V\\Lz@FFCv@iBb@q@\\]~AgAb@c@Pm@^eBL_@HGT@x@^RDTCf@YX@b@TvAdAdBxAp@t@h@z@h@hAp@fB^lANx@PtAJ~ADjA?nAEhAMdBOnAg@~Bg@|AaD`IkBxDs@lBSz@g@|CMtAGnA?xAJxAZpBb@fBj@tAtAnCdAzA^`@PHxFQp@g@tAoAj@a@x@]bBc@bAMfBGvEgAfDIdCYtGuAz@AlC^bCNxA@hAIj@Qn@c@`CqCp@k@p@[z@I~AFzAXl@X`BdAxAh@`BT|DRrANjCn@jDhAz@PrADjCMvA?hAJlCf@lAJjAAdEY~@Bp@FvA^tCjB|CdCvAx@f@Bz@CvBg@hDx@bFjBnAXt@?t@Sr@m@nAgB~@c@z@Yz@O`@Cj@Dd@L\\Pv@x@rDhGl@nAVz@d@|BlBfH`ChHhAfEvAtDbAlDf@hAb@l@h@h@n@`@l@Vx@ThDj@xALbAAn@GhAs@bA{@p@u@xBwC~EuFtBmC|A_BtCiD|DeG|CsDhAcAtBiAhD_CdAe@v@Qp@AnAFlEx@nGnCc@Cw@SqCwAy@]{Du@_AE{@DcAVeAb@kG|DkAdA{AdBiBbCuAzBoBvCoCtCcBrBwBlBsGlIkApA}@t@aAf@aARkABqE_@w@OiAc@y@a@g@c@c@o@a@u@]{@kA{DuAeEgAuDqBmF_@}Ai@mC_BuGUu@y@yAkD_Fo@m@m@W]C_@DoCz@aAn@{AbBc@^q@Rs@?i@My@W{FmCaBo@g@JcBn@k@Lq@@o@Oc@S_@YeBiBe@_@{CqBw@Wu@IiACcDP_DC{AOsBe@w@I{FVs@CkEiAaBq@e@OeFWyB[qAa@gCsAaA_@sAYqAGaAJ_Ad@o@l@iBdCc@X]Ly@DwEIuBIiBSo@BqGxAwHp@oB`@mInA{@Ve@Ve@\\yAxAc@Tc@J}AD}BTc@]c@q@_AgBoAwBkAeCa@wAi@sC?}ADsANkBXgBZoAn@eBz@wBfEsIpAiDPm@Nq@PyAP_CFeB?cAEoAKeAYiB_@kB]mA_@}@eCoDy@w@qD_CSFg@p@UJmA}@WIGDKPK\\UbBUp@a@j@{A|@g@f@]n@e@zAGHG@c@Ec@Oi@]QSa@gA[iAMu@UsBISOS"",""resource_state"":2}",,,,,everyone,,g5740633,,4010343698,3.246,4.7,,,,1,164.6,177,,1,344.1,313.3,0,0,,211
2,"{""id"":23695877,""resource_state"":1}",Speed Work: 3.2km intervals,7146,2082,2224,7.3,Run,0,3741001068,AEF75632-4D01-4887-8C30-31931E92A244-activity.fit,3995961921,2020-07-10T12:39:05Z,2020-07-10T08:39:05Z,(GMT-05:00) America/Toronto,-14400,"[43.209977,-79.59529]","[43.211008,-79.596321]",,,,43.209977,-79.59529,0,5,0,1,0,"{""id"":""a3741001068"",""summary_polyline"":""imvfGr}xdNBMKj@AnAFz@BnALrBGnA@fAIlAUl@Cp@G^KnAIf@AVO~@C\\EXQj@Gt@Sx@AXg@|DCx@UxBELWfBKZGr@Kj@KbAQ|@Gr@c@rCQ`BEl@[|AC`@QpAC`@Mh@Ej@O|@QjBaA`HI|@a@bCQ`COn@SzAKb@W~AQpAI~@Oz@i@pEIbA?f@Y~ACXWrAYxBWbBShBu@dFC^U`BQt@C\\]zAC^YtAC`@O|@KrAEn@o@rDUpBOt@@FGLCTMh@I~@Op@SdCYbBQt@Eh@Qv@YnCO\\CNAbA[tAc@rCIx@ELKnAIXIb@Ep@a@|BEv@QbAGf@M^OL]IQKKAWMw@O{Ak@kBg@hAZvAf@f@FXPN@r@ZF@^LFABGLs@LmAd@eDh@wBl@eFLi@Dg@f@uCNcBd@oDPy@RaBV{ANyAJ[^eCLqALk@NqAD{@Ni@Z_CTqAZaCFQJq@\\yCJe@Jq@Ha@PsANs@H{AReAFu@P}@\\mCR{@@WTyAJeAL_ABu@Hg@@Yb@cCNiAFo@^cCLkA\\aBTkCTsALe@@YZ}ANsBT_BDc@Lk@LaAJc@Dw@Lu@B_@NkAHYHgATsA?IJc@N_Bn@iE?QVqA\\aDNw@Fk@Nw@^sE^kCFeAF]?g@@GCM@k@d@kB@WT{@F_AV}@PqC@oAK{B?a@I}@CEQOGKBW?kABc@DYBFIb@ErBCH_@j@Md@OLE?WMOLKAWFQESKD@HA"",""resource_state"":2}",,,,,everyone,,g5351434,,3995961921,3.432,4.6,,,,,,,,,84.6,79.5,0,0,,
2,"{""id"":23695877,""resource_state"":1}",Beach Ride w Tom & Danny,25008.4,3910,5908,37.8,Ride,10,3736280208,09E6D291-9951-4A4A-818A-30E6A9E2EA4A.fit,3990727299,2020-07-09T11:23:23Z,2020-07-09T07:23:23Z,(GMT-05:00) America/Toronto,-14400,"[43.243581,-79.73538]","[43.244027,-79.735191]",,,,43.243581,-79.73538,23,7,1,2,0,"{""id"":""a3736280208"",""summary_polyline"":""k_}fGditeNS`BQt@Wt@Yb@UTYRuCz@g@TEJSdDA|BJrBh@rFPhDDjB?dBCjAKbBKhAO`AQr@eA|C]rAkAdGsA`G{@nEWbAi@pAwDnHqErIkEtJkCpCm@t@eJlNs@`AwDzDqGlHu@bAoB|CuAhB}@~@eC|BeAhA{EjFmEjFs@t@aAv@mCtAkA~@sE~EwC`Cs@p@q@z@_AxAg@p@u@x@oAfA_CfBcEtCaGdFcCnBoKrHmDzCmB|AoPfLiFdE{N~IeSjNwGpDuBrAuDpCcBhAiMpHoBbA{FhCoE~BoD~A}@h@_C`BoAp@uAl@sDpA{ChBu@`@uIvDd@GJDBD?NELSf@IJaCXcATq@TkB~@}EvC{AfAe@p@i@|@c@~@k@~AB?ATBPAHOd@U`@U\\]ZUPe@RYFi@BgCOcADaAVaEzAkBb@y@LoBLkCd@sB@_@DsGdAeLrBwC^wCNuD?aDN}K@oEEmBBiCRmCj@q@JOGwAgAoHiGoBgBsAuAsA}AgFaH_AaAo@c@eA~@y@jAgB`DwFnJm@jAGZfAw@bBmDr@iBwAmDa@iAF]d@kAvBuDCAOo@u@}BBCRn@Tf@TTTFNEPOvAoBB?pAvDdAzBrBdDzBzCnEjFbDhDxG~Fh@`@b@PP?RG`Aq@n@Yr@Kv@G`DA`GLvB@|FMpE[nDNpCMbAMnDs@tDk@hGkArBYrD]dAQjBg@jDoA|Aa@j@GbC?nDi@^p@rAvDZh@JBh@_@^_@`@s@Vm@Pq@Lu@v@_GTaAXy@\\s@b@m@f@e@r@k@lEeCbCiAxA_@fEq@x@WbAc@`@Wd@c@dAwAhB}Bf@k@d@]l@WhBg@dDwAtAw@bBoAr@e@rB}@jFmC`EyBrCgA|Aw@~LyHlFwDhCeBtAy@pEaCpGuE|F{DbFyCjCkBlDuBzAcAnH{FbMuIhFmEhFsDhDoCdE}CrFwEvDcCrB}AzAqAjAkAl@{@rAwBt@y@dCkB|@w@vCcDhAgAv@i@vBkAv@o@t@w@`CwCdBmBrGcHjCgC|@_AbAuAlByCn@{@`DkDzCyDxCeDz@gApEmGfC}DbCsCh@s@~@eBrByEhBwDrEyIdByCf@eARm@VaAbAwFxA{G|@cF^qArA{DLqAN}BDiB?iBE}BGsAMcB[yCIiAAgADuATiCHe@N_@TYPMxAs@l@a@f@k@d@aALe@De@?SCYISKMk@U"",""resource_state"":2}",,,,,everyone,,,,3990727299,6.396,11.4,89.3,349.3,,1,119.3,155,,1,86.3,74.6,9,0,,17
2,"{""id"":23695877,""resource_state"":1}",Speed work: 800m intervals,8175.1,2410,2613,9.6,Run,0,3734437573,168A13FD-440E-471B-B352-2FA23986FC79.fit,3988670253,2020-07-09T00:17:11Z,2020-07-08T20:17:11Z,(GMT-05:00) America/Toronto,-14400,"[43.210602,-79.601222]","[43.210886,-79.598136]",,,,43.210602,-79.601222,2,8,0,1,0,"{""id"":""a3734437573"",""summary_polyline"":""gqvfGtbzdN[hBQbCOxAo@fEi@nEmAnH{@fH}@dGmBnNWnCq@hEKxAp@wEd@_Ep@oEp@wFf@iDb@_Dn@cEpBiPt@wELkAXgDZuBXgCZuBKTOr@w@rFe@tF_@`Dq@~Ei@vEaAjHq@hEo@vFgApHs@jE]`Dy@pG`@_CV}B`@{CRqBp@mEd@uDz@uFxBiQpBoNTyBHiAA[O{@@a@Lq@XwBHQd@o@Rs@j@sE@}@CSEIUKmBk@YNg@h@aCfDqApB_AtAa@x@M`@I`@C^DN`@Xr@Xh@Nb@H|ANvA\\h@@PSRk@f@eCX{CX}ADo@Lw@@_ABSAIGKSOkAWg@E_@BQZQn@c@tCWPu@VOHSTQZSp@Y`Bc@lBALDLRJ`@N|AZzB~@^^BJ@RI~@c@|Bk@vEyBnOsAfLNs@RsAz@kIdAmGf@yDd@aDj@sEBiAEWIK_@[k@YmBm@_Ck@a@SQMEO@YHg@Na@dBeCzAmCjBeEHKNOZE"",""resource_state"":2}",,,,,everyone,,g5351434,,3988670253,3.392,6.2,,,,1,172.3,188,,1,82.6,79.4,0,0,,123
2,"{""id"":23695877,""resource_state"":1}",Runs w Zac are about to get a lot longer,11176.2,3101,3104,38.6,Run,0,3729021508,BD6392EE-BA63-48F8-81F1-4FFF3766571E.fit,3982772857,2020-07-07T20:16:56Z,2020-07-07T16:16:56Z,(GMT-05:00) America/Toronto,-14400,"[43.210143,-79.598186]","[43.210092,-79.598812]",,,,43.210143,-79.598186,6,5,0,2,0,"{""id"":""a3729021508"",""summary_polyline"":""knvfGtoydN^{E?aAKoDBkAH{@Lu@VaAPi@Te@b@s@h@k@ZWj@WvAU~@W~@c@f@[v@w@j@y@^u@^mAVsA|@cHz@iFd@wBzAwFhA{F~BqPdByKb@gDd@sCZoC@SCOGEYOeBi@i@U_@YGIISAk@FcAr@iFLsAEQGI_Aw@W]O_AOqBIyA?aA?OJMXOj@KTQHOFe@By@EWUW]OiAW_@Mk@[OQY_AGi@S_Ce@_CWiEg@gFEoALuB?}@Iu@a@uCC{@@g@Dq@p@wE`@yCLwA@c@CIMKiAg@[UAi@Di@tBsMn@cFp@sDrBmHzAmEP_@T]PGJ?\\F^P|ChCnDfDhAnAjAzAlBtBXTVNN?FKPa@Ha@LgALiCFi@Lc@HSLK\\JJDtBfBtAz@l@VlAXXNr@d@~BvAnDhCpBrAh@l@`BrBjBnBpB|Bn@l@TLJ@l@DNFZTX\\^x@Vr@Jn@Dx@GbAk@`DcAbIw@fEStANrCBz@GzH?nBGdEHdFBpFC|Ai@tKO`H[xHKpDSjEAz@@dCAbAYtEGfFQ`EI~CQ`CCv@M~HAvDKzCIxGOxEWpDGtCUlDStHUpEAfCCb@EDK?k@KmA_@yDwAiDy@_DqAuBy@oIqCi@O{@Mg@MuAq@y@YeASaBO_ACcBN}BLo@F[JaAj@[FaCDqBTqDJsERwAJkCBk@D[FUp@S`BCj@@fCAjBK|AQlA"",""resource_state"":2}",,,,,everyone,,g5740633,,3982772857,3.604,4.9,,,,1,171.9,186,,1,101.5,78.4,1,0,,162
2,"{""id"":23695877,""resource_state"":1}",Ottawa Long Run,15700.2,4776,4816,71.2,Run,0,3717339536,41292605-8847-4CFB-B035-64E88DC8F5DE.fit,3970036831,2020-07-05T12:26:17Z,2020-07-05T08:26:17Z,(GMT-05:00) America/Toronto,-14400,"[45.419144,-75.704881]","[45.418956,-75.704765]",,,,45.419144,-75.704881,0,14,0,1,0,"{""id"":""a3717339536"",""summary_polyline"":""s|etGpbamMk@l@g@b@o@b@w@\\GGSc@a@aAeAyCcAiDoA}CcA{Ck@_C}@kC]wAkAyDcA{D]}@kAgC}AoFwA_E?IBGVGLBHR@EKGMAi@NMAQKQW{@iBmA_EeDeI{@oCqCwKqCuJy@}BmAoCsAaFyBeH{@}BkBqEWcAe@aCUaAe@uA}AaEg@mBiA_GU_BC[@If@y@vCgDr@g@~Am@p@_@lB{ArBkBV[@u@Hq@Ns@JWFKp@[|@YpFoAp@[~ByAbBq@ZUPUfAmBn@_Al@i@n@_@xAa@xDq@jDi@zDyApAo@dBiArAm@^Y^e@vBqDNe@LeBViA`@oAf@w@v@o@r@]`Ce@vAe@^E\\@x@T|@l@l@r@PZN^N|@DpCLfBXdBf@`CRpAFhA?~AB@DOFEF@FLJn@NbCHd@Z`AvAlDR`@|@nAz@zAh@l@nBdB`B~@jB|AxA~@b@Nd@JbBH`BMxA_@pB_Aj@[Z[z@oAd@a@jD}Az@g@`BwApAiBdAoAj@g@bAo@`EyA~@S|@C~DPj@Lb@R|CpBdCfCrBbCjBlBdAz@tCvBtCfBlAf@r@PjAHdBV~@Vz@`@rBnAbBz@rAdAhEvEp@j@zCrBjAp@`BpA`@RzAf@VPLN?p@Gf@Md@Wj@e@p@gBtBoAvB_EfF}DfDiAp@iAdAa@RiAX[NiCxAu@j@Mr@MxCKl@A?GQC]EuDQ_DQiFIgAOmAWoASo@Wi@o@y@gDoDgBuAcA}@e@[cA]cBS{FeA{@Ao@^wApAo@d@k@TsBf@u@Xk@`@eAbAu@`@iATsAG_@@gBb@z@WT?DB@t@KxDD|@FP`@R^D`@ETQBIGUKS_@Q{@EiADeDd@iGHi@DgAX_B?aAH_ATq@Za@\\wAxA}AlAc@VYJmAPcBl@wANo@A_FaAm@QcCaAcDoBwAq@sBmAmGaDmAu@a@SQCi@H[L]XWZ{@fCgCxGu@pCk@vAeC~GuFrQe@~AcBdF[jAAXRFNPl@|BP`@Zh@n@j@zC|ATT@LKZSV{BxA{AnAa@b@MTUn@i@pBw@dCIh@Jd@JXdArBXn@r@bCr@jBv@|Cx@fCj@pCLb@z@xBjAhCjAdEz@`Cb@|AVv@bAvBV`@XUz@aA"",""resource_state"":2}",,,,,everyone,,g5740633,,3970036831,3.287,6.6,,,,1,167.2,176,,1,80.9,56.5,0,0,,209
2,"{""id"":23695877,""resource_state"":1}",Afternoon Swim,510,1388,1409,0,Swim,,3709073234,13DB8DF9-BB1F-4DE3-8ED2-5338CD46578F.fit,3961027449,2020-07-03T19:15:54Z,2020-07-03T15:15:54Z,(GMT-05:00) America/Toronto,-14400,,,,,,,,0,0,0,1,0,"{""id"":""a3709073234"",""summary_polyline"":null,""resource_state"":2}",1,,,1,only_me,,,,3961027449,0.367,2,,,,1,115.8,140,,1,,,0,0,,7
2,"{""id"":23695877,""resource_state"":1}",New 50 Point Route w Zac,7160.4,1974,1978,6.8,Run,0,3704507158,695BF605-6502-46B7-85C6-A4DE9BE1747A.fit,3956073220,2020-07-02T19:13:33Z,2020-07-02T15:13:33Z,(GMT-05:00) America/Toronto,-14400,"[43.210091,-79.599437]","[43.212937,-79.601189]",,,,43.210091,-79.599437,0,8,0,1,0,"{""id"":""a3704507158"",""summary_polyline"":""anvfGnwydNa@~A_AzD]jBKfAGjCKvA{@tFg@vEo@|Da@nCqEt]_AzGsAvIQ`BQlCo@dFu@nE{@xFs@fHmA~Gm@`Fw@tF}@pFg@hEg@jDMj@M`@MJK?]Cc@MYMc@YWUY]EI?UDyBAk@Ys@e@k@g@[w@]_FyA]GG?MRi@hAgBvBo@f@]N[Hs@He@@aA]{CwASM[u@]oASiAI{@EeA@_AFw@VsA^gAn@oAX_@FAJJNXj@zAVj@d@n@p@t@hE`B\\JfAL\\LT^Zn@Nb@Nx@LR\\L|Bb@p@Rx@^d@\\`@h@Tb@BJ@`AExABd@\\b@^Xh@Zh@PT@HKPc@R}@^cC\\oCd@}CbA}HdAkGn@mFn@iEv@eHxAiJ`@eD\\_Cf@mEvBoO|A}LfAqHbA}HfA}H`@eCZuCh@wDHw@@{@MOYUk@YcBm@cDaA[Me@["",""resource_state"":2}",,,,,everyone,,g5740633,,3956073220,3.627,4.8,,,,1,171.8,187,,1,82.6,75,0,0,,102
