resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":5108599,""resource_state"":1}",Night Yoga,53.6,1020,1020,0,Yoga,,3207305789,garmin_push_4684393257,3428895244,2020-03-22T05:14:13Z,2020-03-21T22:14:13Z,(GMT-08:00) America/Vancouver,-25200,,,,,Canada,,,0,0,0,1,0,"{""id"":""a3207305789"",""summary_polyline"":null,""resource_state"":2}",1,,,,everyone,,,,3428895244,0.053,0.8,58.6,1,85.9,108,,1,,,0,0,,1
2,"{""id"":5108599,""resource_state"":1}",Afternoon Run,10252.2,3331,3342,95.7,Run,0,3201442761,garmin_push_4677558209,3422619138,2020-03-20T20:07:25Z,2020-03-20T13:07:25Z,(GMT-08:00) America/Vancouver,-25200,"[49.264344,-123.133668]","[49.263634,-123.132623]",,,Canada,49.264344,-123.133668,0,3,0,1,0,"{""id"":""a3201442761"",""summary_polyline"":""c}tkHlppnVWB[EM@ELa@@qAQaA@m@IgARUn@Ov@[hA{BxEQTUCq@a@GU?YYk@Iw@KSYIa@EUMIMAIJy@Py@A_ADy@|@iAJy@Au@X[vAeATo@A}@Qk@y@oAWMg@EQq@ByAAYWm@Mu@Js@@y@AcBIyB?wHFu@Xi@^_@Ze@Ru@B}@Gy@y@mCMy@Eu@Iw@Yg@c@a@_@g@I{@By@Xi@d@Wf@Od@YVk@LaGIoBYk@e@Qy@Bc@KWa@i@@c@Qk@iAg@E]e@Ec@EKc@W[i@Uu@Yq@a@q@Sk@Ea@Uq@]_@Uo@Kw@Yi@Uq@My@Ew@^oB]gA_@eBQoCUsBCkAQqAKs@Qu@}@u@QWG}@AqCCoADy@FMPAb@Bl@GF{@BuBAWm@A]QCeEFeDA}@Ew@Um@OsACkBIu@QMc@@qALMFEx@Bv@Jx@G|@Yl@c@Pc@]Qo@Ew@CMc@DmAMoBI_@[CQ_@]kAD]d@D`HGz@KxGQh@Op@Dt@IpB@tBJ`@b@Th@Fd@Pt@~@@z@bAt@FfBp@dAl@bBx@`AjAlCPt@n@zAPv@Hr@@|AGv@Op@It@@RPt@Lt@@vFIh@a@fAYhBGz@@t@Jt@`@nB\\j@\\XZd@f@Dd@EpA?b@Vf@`AVVVn@`AfBNt@?v@Ul@qBnDWt@Wf@{@lA@v@Fb@F`A@~@Nl@hC~CrBpCFdAIdBg@z@Ov@Wn@oA~Bk@z@Uj@ARXl@Ev@q@`By@lAc@C]QqApBYl@GTGKc@VYh@On@P|@?Xc@lAa@Ra@EOn@Gr@^r@Wl@c@l@E?a@^IP}@z@a@Ke@_@cA`@Wm@u@qAEOw@sAa@eAAg@IIM@GTRv@Tl@h@dDrAzFj@tCp@dC^nBbCxK^nBvA`G^pBjBhIRp@Vl@\\j@|AbBdAl@h@FhACd@Xf@Kd@?lBX`AEz@Jb@Ab@Ff@?h@Vb@OlBK@kCNkDCyA`@M@iAGgBKUKs@Yq@Gy@@y@Vw@RKDw@BoDRo@AyDNuB\\a@b@WZa@hAa@bCKdAWdBANq@EyB@_@P_@hA@`ANt@CxAP\\GPy@Bm@CuBBw@"",""resource_state"":2}",,,,,everyone,,g5570995,,3422619138,3.078,4.1,90.4,1,162.7,185,,1,50.3,0,0,0,,80
2,"{""id"":5108599,""resource_state"":1}",Morning Yoga,211.2,3343,3343,0,Yoga,,3200694509,garmin_push_4676704895,3421828510,2020-03-20T13:44:47Z,2020-03-20T06:44:47Z,(GMT-08:00) America/Vancouver,-25200,,,,,Canada,,,0,0,0,1,0,"{""id"":""a3200694509"",""summary_polyline"":null,""resource_state"":2}",1,,,,everyone,,,,3421828510,0.063,1.1,58,1,83.5,116,,1,,,0,0,,5
2,"{""id"":5108599,""resource_state"":1}",Morning Run,6153.7,2100,2117,65.3,Run,,3197388933,garmin_push_4672748587,3418291250,2020-03-19T14:16:36Z,2020-03-19T07:16:36Z,(GMT-08:00) America/Vancouver,-25200,"[49.263636,-123.132517]","[49.263635,-123.132628]",,,Canada,49.263636,-123.132517,0,1,0,1,0,"{""id"":""a3197388933"",""summary_polyline"":""mztkHfqpnVE@a@RcCQe@?yBWw@BKb@QGc@`@}@zCy@rAo@|A[f@i@M]UIQCg@KLMl@Sr@Wj@S\\e@|AUZi@b@g@Xe@@cAFe@@OEg@AWKQD]j@_@Lc@ZYp@Ex@IRYRUd@Ft@Sn@_@TUl@Rp@Ff@CH[LiAEc@V[l@{@t@c@Jm@Cg@Ba@Ig@Hg@S_@u@]u@S{@Wo@c@Ge@Ae@F_@X{@De@Tg@Bc@Ga@PiBlAaAZe@\\mB|@_@X_@`@k@`BkB|COr@YjBUdCGvA?l@Bl@Rr@\\d@fAb@b@XfAj@\\\\Vn@Hr@D|@AzBEz@AnBB|@C|@a@lDWrBCl@?tBJt@\\d@`@Zb@Rv@HRLzCxCdBtA^^\\Xr@t@`@Zn@Pb@TlAhA|@jAb@Rb@Jf@Hb@@Pm@EwA^k@AwBByBFy@?{@UwFA}C@w@Fa@?cBLoBCiBD{@B{@OwEBq@Pw@JwBFw@HUj@Vt@?h@Xd@GnCBd@Pb@DJHZDVG`@?f@ITH~@GfALd@Bb@APE^?HKCw@D_F?yBFg@D@^AFy@M}@Qw@[eC@y@Jm@ByCLqBJSX[ByBGyB?}@b@Yh@O\\_@VMf@Sb@Md@Ef@Jd@Td@Cf@_@b@SNAd@MH}@C{@Iw@Jy@NKf@BjA\\d@AbBDv@\\XHIu@A{@I{@DsBK_A"",""resource_state"":2}",,,,,everyone,,,,3418291250,2.93,7.3,90.1,1,150.6,167,,1,50.4,4,0,0,,21
2,"{""id"":5108599,""resource_state"":1}",Lunch Run,6314.1,2122,2157,72.9,Run,,3195467203,garmin_push_4670453561,3416201953,2020-03-18T19:18:56Z,2020-03-18T12:18:56Z,(GMT-08:00) America/Vancouver,-25200,"[49.263523,-123.132551]","[49.26327,-123.13291]",,,Canada,49.263523,-123.132551,0,1,0,1,0,"{""id"":""a3195467203"",""summary_polyline"":""gztkHzqpnVa@JU?mBUiAHg@?qBKSBIHWBSp@[xAq@tBUf@iA~AWHk@[Kq@u@iB]]e@Ua@[CG@{@Hw@?}ANk@Z_@DKLGDKBqAH]bAw@^a@Rw@Dy@Ss@{@mACEe@CWc@IwBOu@Qg@A_AH{@@w@?a@MsBDmC?yDDu@Ro@h@g@Zg@Rs@Bw@WoBWm@Qo@Ow@SoBYm@g@k@Ym@Ey@Fu@^g@`@Qb@Kb@[Vs@D{@SsGWo@e@Mg@Ac@W_@a@eAAq@wAu@MMq@[_@a@YUk@Qw@Um@[g@i@gBs@sASaAs@{ASu@CaAHi@Vk@Cu@Wi@My@UeACy@]gD?y@Iu@m@cDm@s@]i@Gu@BSb@F~@Gb@PBv@Gv@Ul@B|@TvAHx@@z@Jb@Hv@LtBd@vCPp@Ef@Up@E`@@TJx@t@xATp@Lv@X^Xh@`@tAp@nARr@Nt@Zb@f@R@D?f@Z\\b@?r@`A^V`@N^j@f@Ad@@`@J\\h@Pr@@|@Ct@Bz@AvBQt@[^WN_AX_@XOp@Ap@Pn@bAz@Vd@Hv@Dx@F^Pr@Zp@Vz@Jx@Cz@Op@Yh@Y`@a@\\Wl@Et@?vBDt@BdDH`@Cv@@x@Ex@Mz@AXFd@\\d@Rd@AtBZ^f@JjApBFv@Qx@Ub@aA|@]`@@`B_@b@]\\Ql@InAa@xAHXTRjAXHDNXRr@`@v@Oh@?H\\ZL@DI`@?DCJ@h@Ed@Kb@?f@RhADh@HREJ?b@Ld@FnAMf@Hd@@h@CT@d@NH@LK`@EVUH]By@Ci@Aa@BO"",""resource_state"":2}",,,,,everyone,,,,3416201953,2.976,4.2,88.7,1,176.4,190,,1,50.4,-0.1,0,0,,80
2,"{""id"":5108599,""resource_state"":1}",Morning Run,6408.8,2155,2220,68.2,Run,,3189566396,garmin_push_4663470077,3409836532,2020-03-16T14:06:14Z,2020-03-16T07:06:14Z,(GMT-08:00) America/Vancouver,-25200,"[49.263481,-123.13289]","[49.263602,-123.132822]",,,Canada,49.263481,-123.13289,1,0,0,1,0,"{""id"":""a3189566396"",""summary_polyline"":""_{tkHnppnVm@Bw@CqBCuAGc@Ge@Ac@JUr@Ix@Kv@Sp@Un@Yh@[j@m@x@[Hg@CMIKU@YEKg@v@Q^Qj@{AdDe@l@YR}Ax@e@Hc@OGGa@WC@a@p@a@Xk@JWP[d@K~@U\\a@^?t@Kr@o@r@Bv@Jn@a@Zc@Ha@TSPiAl@e@JsBHa@Wc@He@?g@YWs@I}@Yo@c@Sg@Be@H]Lc@Je@?c@Pg@@g@Ac@TeBnAc@H_@Na@Vu@\\gAt@a@d@i@pAYh@}@dAg@lAQp@]hBUrB?nBJz@Rp@^\\|@b@`An@t@Z\\^Tl@B`@@|@E~@Bv@CnBBpBA|@Ix@]lB_@nDDzCPt@\\d@`@Tf@Lf@BTLrBvBdCnBxAzAdAz@`A^b@T`@d@Xb@Nb@`@dDF|@@jANp@Xl@h@xABl@Kt@DLFBd@WTg@?yIByABi@`@a@AkFFqBBiHGsDH}AAaFBsDFq@d@AlAHtBDh@Gb@C|ACxCPb@ChBHlA@hAGH]?@PBJA@KEqCOmDBkEIeBDwDJ_AB}@A{CG]BqBCy@JcFF}@Ny@D{@@uBFw@I_AD}BNu@Tm@rAwBVq@Hs@`@Yl@CtB`@b@?b@Lh@K~@JT@DBxBBj@P~@Rb@GHsFL_@"",""resource_state"":2}",,,,,everyone,,,,3409836532,2.974,4.4,90.5,1,152,180,,1,50.1,4,1,0,,22
2,"{""id"":5108599,""resource_state"":1}",Testing out my foot,6015.3,2051,2076,67.3,Run,0,3186057052,garmin_push_4659174700,3405998958,2020-03-15T14:31:26Z,2020-03-15T07:31:26Z,(GMT-08:00) America/Vancouver,-25200,"[49.263963,-123.132444]","[49.26338,-123.132267]",,,Canada,49.263963,-123.132444,0,1,0,1,0,"{""id"":""a3186057052"",""summary_polyline"":""qztkHvppnVU@MFg@Fg@A_@Iw@CuAOe@Ae@Ie@R_@\\QXg@bBUh@aBrCU^]\\OBi@YAa@IWq@{AIISM{@[Qc@\\iB?y@F}@Pa@^a@Ro@F{@BEj@W\\YTYT{@?{@Qy@Ye@_@e@cA[EUAiBMy@Wo@C{@H{@?{@A_BIm@C{@FsGDy@H_@|@oARm@JqACw@Qu@q@{AMs@Ao@Iy@Qe@{@iAQs@?w@Nq@`@c@r@Kb@MXm@Hu@@qB?eEOq@a@[e@Ee@Dc@Q_@[e@BWOu@}@c@O_@WMy@a@W[m@Qy@Qq@]g@[m@Ou@[k@]e@a@cBg@gBMu@C}@Po@Fg@_@aBY}ACw@OoBKy@E}@[oBGy@Sq@kA{AAw@DIh@@f@El@Jd@Db@Ed@JnA?TG^j@Vh@n@~ANj@^f@Tr@Nt@|ArDXh@x@jAlAfCZd@Nz@Rp@j@bA^Hf@Sd@Kd@Bf@LVn@XOZ`@Zh@x@bC\\xATpBRlDT@b@Mf@EPKf@Mh@?f@Bv@Nf@@h@ChAJPJ?Rh@HDv@@`BCl@Iv@A|@Hv@K`AEpAKz@OtBC~@HvBPjBAn@HpAEtBGv@@|@Av@Fz@@|@Cv@Dz@CTYx@IPFx@FLF|@@~@KZKzBBnAGdAVX`AGd@HbAFd@HnENb@Md@@\\PAv@FbJ"",""resource_state"":2}",,,,,everyone,,g5570995,,3405998958,2.933,4.6,90.5,1,151.4,170,,1,57.2,0.1,0,0,,23
2,"{""id"":5108599,""resource_state"":1}",Morning Run,18385.5,5744,5769,104.2,Run,,3166372066,garmin_push_4634394058,3384137443,2020-03-08T15:43:58Z,2020-03-08T08:43:58Z,(GMT-08:00) America/Vancouver,-25200,"[49.263326,-123.133787]","[49.27624,-123.127848]",,,Canada,49.263326,-123.133787,20,1,0,1,0,"{""id"":""a3166372066"",""summary_polyline"":""mwtkHjxpnVOxBCo@HhBIb@HlAGjHJrBHV{@rCAhLa@bF@`DeBTwCWaALyAIiAXoDk@{CZkC[wJP]^KfIqBr@c@O_@JeBi@e@[y@qAiAiCmBgJ}AqFkD{N[qBwBcJaE{RTj@ObARfEAv@`@pBDn@Sr@]b@iA`@gA?a@RiAhCoCbD{D|DiApBc@^uA`@yE|Ha@h@{@^yCxByBhAsChC{@J}HqAwCWuDLiANa@RoA~AgDzFI^@x@Ut@iArB_BtE{@rAoBdBmChEaC~Bc@TqAE{Ai@i@?gAXiBhA]`@]xA^fBBz@Iz@_AtC]f@eAAmAZcAz@}@^gAz@}@fA]t@KbALvBPr@\\hD@|@_@dBy@nAaAz@cCT_Bd@iBMc@ZkAMkAj@e@r@]Pc@OcBiHSq@_@g@a@OuD{@_FUyA_@yBAoAVaAg@mAWyD_@i@@iBr@wABMWBu@Ns@KuAw@oB[a@gAk@[m@mB_G_@g@g@IgAV_BOoBcDo@}Ai@iBs@aBYcBAw@{@oISgAYuEc@qAWwDa@aBIkDu@}CIkFJ]PIlAOVi@b@kBNyB\\c@`@]rBo@lBmAzBoD~CsCtAuBtB]pCsBjAc@nBYtAN`@QhAaFdAwCdC_FfBsAjAg@fBmAjD}Cv@oAb@cBbAoIBwBSkD@u@n@{AvDmEtAqC`AmCVsAbB{Fr@kDd@oIO}AqA_CeAw@}@mAa@_BH]`@_@hAm@lAAjBx@jBLlCfBP\\Jv@GpFLpDMr@}@tBMx@Bt@f@dBzAlBVl@Fz@y@`HRjE^hBr@xAp@x@fErDTl@Ft@YpBg@z@gG|DUn@Gz@Dt@b@`BlAhC~@vA@v@[lBCv@LpDPv@rApBbBxA|Bh@l@vCfA~A`Ax@L^Gt@d@|C?zEt@~CVjFr@vAAh@e@dBwAdEeCzDeAhBm@`By@fAGh@A`CVtMRjBp@|BX?~@eA`Bu@jAOpBTpACdAo@rBsBdDwE`Au@vAsBp@yAf@{BfAaBXo@C}@Nu@bCuEbByBhAi@vBKhFVtIfAfAUxCcChB_AvAmAlCqAdC{EfBmC`Ba@bBkCxCsCjAgBrAqAjAaC^]nBCZMnB}AEKRgAj@URg@DcCeBuBSy@eAoBe@kBcBeCmAWeAi@[k@C_@x@sCtBoCVaAn@u@GQPe@`A{@|@wA"",""resource_state"":2}",,,,,everyone,,g5304594,,3384137443,3.201,5.8,90.4,1,156.9,182,,1,49,0.8,15,0,,101
2,"{""id"":5108599,""resource_state"":1}",Morning Run,10410.1,3317,3317,97.8,Run,,3156563934,garmin_push_4622263279,3373295062,2020-03-05T14:19:49Z,2020-03-05T06:19:49Z,(GMT-08:00) America/Vancouver,-28800,"[49.263033,-123.132036]","[49.263643,-123.132623]",,,Canada,49.263033,-123.132036,0,1,0,1,0,"{""id"":""a3156563934"",""summary_polyline"":""mztkHrqpnVuFQuBKU?y@RGHIt@Cz@Mx@Yl@W^Yh@mA~AWFQ@[c@DYQi@k@yAkBc@a@a@b@oBTsBZe@^]Nk@@c@Ns@~@s@Z_@Pq@A{@Ok@gAsASOg@EGMEk@?_BUs@Wa@JsBAoDEy@DuB?qDDu@Po@x@}@Xo@Ls@?y@Is@Us@o@yAIy@Au@Mu@Wm@]c@Yi@KcAFu@\\]`A[`@UXg@Js@@_AIwFOk@c@YqAMe@]kA]y@oAe@?Ye@Ss@c@WYm@Sw@iAcCeAsCQw@Ym@q@eA@yBh@{AAQYe@Uo@Q_AIu@?w@[kBI{@IcCSeBc@u@q@s@Iu@?kHfBMJu@@y@Q{A}@GEMDsFRqBQoB[k@Qm@@w@MwB[a@e@AiAHEv@Fv@Jz@@v@Qp@c@Ng@a@Yi@IqA}E[c@o@mB@]\\Gv@BvEC`IIz@Wp@Gz@I|A@zBB^Vh@fAVb@X\\^Hb@Et@@NbATLv@Fx@`BlD`@\\t@zAh@rAr@rAVr@Px@Hx@@|@Ex@Kt@GrBPpAAjFE|@o@|AM|@A|@LpBHr@f@bB^XZ`@b@Xd@Ef@MT\\d@ThA|AVb@Tp@\\j@Vr@@x@Mn@gB~Co@dB[l@{@fAFr@L`@FxBTn@bEvEl@`ANx@?rBSp@[l@I^Up@q@pAm@z@i@dAK`@Xh@Dv@Yn@qAzBc@V_@[GAm@|@Yh@Ux@WMmAbBSf@Vv@?`@Ul@SP{@L_@r@CJZj@Ft@IV[l@c@Ba@Zs@v@e@?[i@mA^KAo@u@e@UKy@oAcB]{@AXHt@Rr@n@~AXbBf@bBjAtFRn@j@~Cd@nBn@tDrAjGlAhEv@|Dx@`Dj@vCXn@t@vAZf@^^`ClA|BEzAFv@TjBXTIfAj@b@An@P\\a@bAMh@BhAIBCAyBEy@O}@Cw@@}@\\gCKsB?}@UuB@y@D_@AaCDw@Dy@Xo@D{@B{BEqB^_@VO`@c@xAq@pEs@lAHNGFM@}@Ew@@k@f@Kb@@b@Q`@QNc@f@HlBn@d@@\\SB{@EwBKw@Ou@"",""resource_state"":2}",,,,,everyone,,g5304594,,3373295062,3.138,6.8,91.1,1,149,169,,1,51.5,0,0,0,,32
2,"{""id"":5108599,""resource_state"":1}",Lunch Run,8254.2,2606,2717,62.1,Run,,3154754641,garmin_push_4619972268,3371268833,2020-03-04T20:29:29Z,2020-03-04T12:29:29Z,(GMT-08:00) America/Vancouver,-28800,"[49.28658,-123.124738]","[49.285441,-123.123856]",,,Canada,49.28658,-123.124738,12,1,0,1,0,"{""id"":""a3154754641"",""summary_polyline"":""chykHrxnnVMAOJW^CJRZEfEMECQa@WS_@m@]a@m@BQ]CeAQ_Au@a@iA_@g@Sm@]e@{@}AAKc@wA]e@s@k@YoAc@]c@\\a@zASb@Sv@Od@Yj@[d@Ah@Xj@z@vAJt@BnDQt@[tBoAfCW\\gAhCe@`AIBs@uA]i@[g@_@]_@j@]bAYl@g@vBgAjBAVZf@pBjCH\\Sl@[f@Uj@?`@w@xASj@Hj@u@hAw@~@MTc@pAW`@_@^Wb@O^U`CCz@Bv@CPQn@ONa@Hy@Ug@Ge@Ma@Sc@]]_@s@qAUk@Qq@[mEDy@TsBKy@w@qAiAgCQw@C_A@{@Pq@`@a@vD}B`@_@^g@Ts@Ls@Du@Ms@Yi@QQeCcB_AcAYk@Sk@k@gCIe@SoBAaAHqDTkB?y@Qs@[g@_@e@Yg@Sm@Mk@E{@Hu@bB_GiAeCOyADMRSDGd@a@b@?`@HRJTAFt@?HqAf@Y`AIz@FtAAz@Mt@s@zAOl@E|@Fv@Xz@Rb@JRX\\~@r@Lp@@v@_@xBQlBAhBPbCLx@Pv@r@`BZl@|@dAnAr@dA~@Xl@Ft@Iv@Sp@Wl@[d@{@|@e@\\mCpAWf@Qx@@x@Lx@Tl@t@zAnArBNp@Ez@Kz@At@DdBLtBRl@R`@x@jA~@x@b@TnBf@d@EX[Lq@@}@D}@VqBFW\\g@b@_@T[j@aBZi@`@]\\e@Zm@EcAz@qAFe@Pm@Va@Vi@?YCM]k@y@eAq@uABOVq@x@uATo@n@wCVo@Ra@Vp@Zj@p@fAVVtAaB|@oATk@\\e@\\m@Tk@Ju@F{AJu@E{BOu@Sm@Wk@{AaCQo@Ns@\\m@t@cAt@wATm@Vo@b@eBh@cDVsBv@kA`AwBJ?b@Jh@Hj@@b@f@p@|AZb@D?KTDTVPZ`@Np@t@z@JJXF^b@D`AR^Hr@_@h@DLbAr@f@V`@Zb@T?pACHHNP|@Xh@p@TVB"",""resource_state"":2}",,,,,everyone,,g5304594,,3371268833,3.167,5.1,91.4,1,158.5,184,,1,36.6,-0.9,4,0,,50
2,"{""id"":5108599,""resource_state"":1}",Morning Run,15150.5,5014,5067,116,Run,,3150680000,garmin_push_4614844953,3366787401,2020-03-03T13:41:34Z,2020-03-03T05:41:34Z,(GMT-08:00) America/Vancouver,-28800,"[49.263597,-123.132448]","[49.26357,-123.132203]",,,Canada,49.263597,-123.132448,1,1,0,1,0,"{""id"":""a3150680000"",""summary_polyline"":""m{tkH~ppnV}IMu@FSn@JvAKj@q@lB{@pAaAt@]Aa@WKS@IKa@IFw@lB}@~AcAnA[p@y@n@iA`@YE_Ao@s@Fi@x@a@Ra@ZQn@Al@o@r@Ar@Et@Yd@Uj@?ZJf@CZ_@Tc@LkBdAiBd@i@De@?q@e@YNi@Hg@UI[G}@Aw@Kk@_@[e@BkBl@w@Fc@TIESi@g@XcBpA]`@w@JoA|@}Av@o@r@y@dBeA~AYj@{@zFKpBNfBTp@l@h@~CbBZf@Vn@Fv@AzAKbBFnDAz@_@jBk@hFA\\TtCVl@h@b@d@P~@NbHpGfBvAdAj@|@v@t@fAx@|CFx@?z@C~@Kr@Up@Ov@Gx@IlDFjBf@jEEt@?hDCxA@v@Hp@EdEGrB@vBVl@`@Z`ALVl@pAdEx@vCVp@v@vC~A`ERv@NrB?rDB`@Cz@AhHIzC?`Ck@rJM|Ek@jKQbGm@|J_@vJUpDCpB@|@KhJ?x@\\tA`AfDp@xDh@hCHz@?x@aAhIMjDObAk@`BqB|HcA|Cw@dAiBjAc@v@OnAC~@@dBC`@]|ACfCMt@Qn@g@bAaAt@c@T_@\\Yf@Qt@Ex@Tb@Tk@Jy@j@eBXe@`@_@\\g@\\m@Rs@DiACqB^kBPuENu@h@}@hAm@^_@p@_AXq@Ts@~AcHnAiDPgAFkCZkBLoBTuB@{@o@sE]iByBiHMw@C}A\\wM`@mFZkFAg@TeGHw@PmCD{Bd@iH?kCZ{FXoDBmA\\oFDeBGoDDkFGmB@y@MsBOq@w@{BKy@Se@[i@a@gBiBeGOw@{@}C[g@kAS]i@Ky@FyB?aDDsB@{BHuCC}@Gc@MKFw@]wECaDHuBf@mCD_BEqAGo@c@{BQo@iAwAoBiAsDiDaBqAgBaBe@Q]Ae@Oe@[[i@Gw@EuB\\yE\\mBJ{@@{@CyBLeAAeEBk@HKpKPfDCvDLlB?b@IXQCy@Ku@?SDCtAr@b@BdJQvKXFeA\\@Du@@oDFiAC}CL{FEgBB{BJ{BAu@Jy@IuBHuCHu@\\_@b@WRUfAg@jAQlACb@MvBKFK?w@GiAFw@V_@zBAjBXhAGbE?f@H`GB~@JH{@By@?{@HuB"",""resource_state"":2}",,,,,everyone,,g5304594,,3366787401,3.022,5.1,90.6,1,153.8,181,,1,57.1,3.7,0,0,,71
2,"{""id"":5108599,""resource_state"":1}",Morning Run,28075,9106,9186,198.1,Run,,3146234560,garmin_push_4608969826,3361776603,2020-03-01T16:49:29Z,2020-03-01T08:49:29Z,(GMT-08:00) America/Vancouver,-28800,"[49.263396,-123.132715]","[49.263317,-123.132009]",,,Canada,49.263396,-123.132715,9,3,0,1,0,"{""id"":""a3146234560"",""summary_polyline"":""g{tkHpqpnVsIUi@~Dg@NM]cD|G}@o@g@qDiBgARyF|@gAJuBnAw@ZoBm@qB{BeB@oBk@_BLqT~AkDH{BmAsDIoCuAsB]eBp@wAnBy@RqJm@iAqBS_EmCeBmC{FiOCsB^mA_AkEqAiN_BgCDkHPg@`B?B}@YiCaAOFwMm@cBGkD]c@sB?LdF{@r@gAw@YaAkFa@Ws@qBTKdQi@~CGpFHz@tCnAd@bB`An@RrBfCjF|C|IF~C[jD\\nBHdEeAlGTxFtBhClDMfDbHGxAqEtHa@lB\\pEfDfEhBjDClBgAxCkD`G`@pBwBxDk@SsA`B_@lAc@Gm@x@Yr@b@~AIx@gCpAXzAWr@{CvCo@o@a@Zi@`BVxBYd@g@IMi@oD~B{B@gA`CiJ|JgAtByB|@wFhJiOlJeP{AoFp@_FfIUjCuAvBqBlFmJxLgBtAiG[_D`B_@|Ab@vBAzAmAjEkE|@oDvBgAbBOlDx@vIg@bB_B~BuGx@kDGuDvBmBqE]oCgBkA{NiByC^cFqA_JVXgC[eB_D_CiCmHsFaAmBmDyBoGyBaV_AqDy@wKm@wCYeFvCuB|AaGrFqDtJcLbIaEbFe@dAaDxEiL`OwKt@uCn@gHKcJbHcKjGmTLwKc@wAkEqGA{@`AaA`B[xFhAdCxAl@hAJlKqBzFAv@jAjCpApA`@~AqA`G@nBdBpHxApB|CzBt@hBMvB[l@sFnDaBjClExK[pEHjDTp@xBdDfExAv@gAFoD\\iB~A_BvCcGG}@bCmGoCqFtAoBlAgFf@{@hCtDZKvEsJ\\qCCwBc@{BcCwEBu@dDqGx@gCz@aG~CuH^iBnAsBpC_Co@iBEuAXeHnAcBD_B^g@lB~@rDcABqA~GOaA{@]GRtB|CrEtB{@FyBrKpQVFjAgAlAFlFoJ|B|A|@zAb@`BX?p@`B|@hDnCo@bB_DbBgAxA@T{@t@CbDpBz@q@hA?bAsDS}DaHgOKqBy@cAa@eBiDwBLaIj@mBDeQXm@jCz@|Ef@b@jAfA\\f@e@]sE`DOVl@J~Dd@|AE`LNl@t@FCjDsA`AW~EZjBtAvBlAbNx@pE]j@BpBhGhP`A~@Pt@tBlBjDf@|@jAGdJu@tAeBz@M`AP|@lAzALhD|A`F_@xBcA`Ac@`BVdLI|Ef@~AVhD`BdA^fBa@|A_BfBCdBmAzA?`Ak@~BbCxAx@rD`@VxCe@lKp@ZYY}CRg@tB\\`@QFe@"",""resource_state"":2}",,,,,everyone,,g5304594,,3361776603,3.083,7.3,91.1,1,155.5,185,,1,51.5,-0.9,1,0,,149
