resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":17349694,""resource_state"":1}",Proceed with caution,4177.1,1331,1367,10.5,Run,0,4040587564,A1E217B1-1EC5-4F1D-8FA2-53A7B39893D9-activity.fit,4324473587,2020-09-10T17:40:49Z,2020-09-10T13:40:49Z,(GMT-05:00) America/Toronto,-14400,"[43.19929,-79.228983]","[43.199387,-79.229097]",,,,43.19929,-79.228983,0,3,0,1,0,"{""id"":""a4040587564"",""polyline"":""qjtfGdlqbNOTGCCWD?DJAKMm@DONGPEf@D`@KPANGBQAI[m@Ki@O[BGSw@Ga@GY[{@Ms@Uk@Ou@Ss@O]m@yBSe@Oo@AQy@wCIm@WiAIOYcAGi@OYCMGIEEG@AGi@[MCOIG?IMECO@SYOASIw@e@SEWQUGQMYI[UWIEEQGIAMMUG[Sa@KKAKEk@KUGe@CKGQCa@Qg@KWIOC[MOEYMW?KGYGSCKCW][MSM]KG@KCSOq@Qg@SQCIEE@SCIE]GII[IKAKBIKa@GwAg@YEUK]GIGUGGE]Mc@Ec@?GCM?UEk@BEB_AMmAa@_@WWKWEYAg@]MEQKw@_@MKMEGGFBCCYOKACL@JRb@Pt@FFVz@Rf@HLH\\BDF\\JV@PDDFXHNBXt@vBH^LVNh@@JFPJPF`@Rb@H`@f@fAL^f@lCJb@HLBLBZNp@h@`B@ZHPBZHZLz@HPP~@DBDf@RXAJDJHp@Xz@HDV@XRPDLFXBz@Rd@BPDXVDHRLHHXt@l@h@DDn@DHHLDXAJFz@UB@r@KD@zAi@b@CHGPEV?JEd@?JEV?~@TPBHAh@FPAFBL?FDNCXFl@CXBVCP@HAN@DCFBJAXD`@Gj@BFEREZSFANGD?L?NTPBVWJYJELSZM^?BB^DFJD~@F\\?t@BJE`@@j@DTLXD\\JXCDBNPd@LDj@QZDd@EBCR@LJBTHTHJDR"",""resource_state"":3,""summary_polyline"":""qjtfGdlqbNOTGCCWD?DJAKMm@DONGPEf@D`@KPANGBQAI[m@Ki@O[BGSw@Ga@GY[{@Ms@Uk@Ou@Ss@O]m@yBSe@Oo@AQy@wCIm@WiAIOYcAGi@OYCMGIEEG@AGi@[MCOIG?IMECO@SYOASIw@e@SEWQUGQMYI[UWIEEQGIAMMUG[Sa@KKAKEk@KUGe@CKGQCa@Qg@KWIOC[MOEYMW?KGYGSCKCW][MSM]KG@KCSOq@Qg@SQCIEE@SCIE]GII[IKAKBIKa@GwAg@YEUK]GIGUGGE]Mc@Ec@?GCM?UEk@BEB_AMmAa@_@WWKWEYAg@]MEQKw@_@MKMEGGFBCCYOKACL@JRb@Pt@FFVz@Rf@HLH\\BDF\\JV@PDDFXHNBXt@vBH^LVNh@@JFPJPF`@Rb@H`@f@fAL^f@lCJb@HLBLBZNp@h@`B@ZHPBZHZLz@HPP~@DBDf@RXAJDJHp@Xz@HDV@XRPDLFXBz@Rd@BPDXVDHRLHHXt@l@h@DDn@DHHLDXAJFz@UB@r@KD@zAi@b@CHGPEV?JEd@?JEV?~@TPBHAh@FPAFBL?FDNCXFl@CXBVCP@HAN@DCFBJAXD`@Gj@BFEREZSFANGD?L?NTPBVWJYJELSZM^?BB^DFJD~@F\\?t@BJE`@@j@DTLXD\\JXCDBNPd@LDj@QZDd@EBCR@LJBTHTHJDR""}",,,,,everyone,,g6838775,,4324473587,3.138,5,,,,90.7,83.1,0,0,,,"Been doing as much as I can to recover the achilles - it’s on its way but definitely not 100% there yet. 

I had joined Brock Women’s Rugby team fundraising strava comp & was stoked to try & crush that but gonna have to listen to my body & just take it easy for the time being while trying to get this all fully recovered. Here’s hoping it’s not too much longer 🤞🏼",437.8,,,[],"[{""distance"":1000.9,""elapsed_time"":332,""elevation_difference"":-3,""moving_time"":296,""split"":1,""average_speed"":3.38,""average_grade_adjusted_speed"":3.37,""pace_zone"":0},{""distance"":1000.5,""elapsed_time"":318,""elevation_difference"":-2.1,""moving_time"":318,""split"":2,""average_speed"":3.15,""average_grade_adjusted_speed"":3.14,""pace_zone"":0},{""distance"":1001.8,""elapsed_time"":322,""elevation_difference"":-2.3,""moving_time"":322,""split"":3,""average_speed"":3.11,""average_grade_adjusted_speed"":3.1,""pace_zone"":0},{""distance"":996.9,""elapsed_time"":339,""elevation_difference"":6.5,""moving_time"":339,""split"":4,""average_speed"":2.94,""average_grade_adjusted_speed"":3.01,""pace_zone"":0},{""distance"":177,""elapsed_time"":56,""elevation_difference"":0.9,""moving_time"":56,""split"":5,""average_speed"":3.16,""average_grade_adjusted_speed"":3.19,""pace_zone"":0}]","[{""distance"":1611.8,""elapsed_time"":523,""elevation_difference"":-3.4,""moving_time"":487,""split"":1,""average_speed"":3.31,""average_grade_adjusted_speed"":3.3,""pace_zone"":0},{""distance"":1608.1,""elapsed_time"":522,""elevation_difference"":-3.2,""moving_time"":522,""split"":2,""average_speed"":3.08,""average_grade_adjusted_speed"":3.08,""pace_zone"":0},{""distance"":957.2,""elapsed_time"":322,""elevation_difference"":6.6,""moving_time"":322,""split"":3,""average_speed"":2.97,""average_grade_adjusted_speed"":3.03,""pace_zone"":0}]","[{""id"":13244709191,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":4040587564,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":1367,""moving_time"":1331,""start_date"":""2020-09-10T17:40:49Z"",""start_date_local"":""2020-09-10T13:40:49Z"",""distance"":4177.12,""start_index"":0,""end_index"":1328,""total_elevation_gain"":13.3,""average_speed"":3.14,""max_speed"":5,""lap_index"":1,""split"":1,""pace_zone"":0}]","[{""id"":8451842059,""resource_state"":2,""name"":""400m"",""activity"":{""id"":4040587564,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":111,""moving_time"":112,""start_date"":""2020-09-10T17:41:40Z"",""start_date_local"":""2020-09-10T13:41:40Z"",""distance"":400,""start_index"":15,""end_index"":125,""pr_rank"":null,""achievements"":[]},{""id"":8451842062,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":4040587564,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":231,""moving_time"":232,""start_date"":""2020-09-10T17:41:39Z"",""start_date_local"":""2020-09-10T13:41:39Z"",""distance"":805,""start_index"":14,""end_index"":244,""pr_rank"":null,""achievements"":[]},{""id"":8451842064,""resource_state"":2,""name"":""1k"",""activity"":{""id"":4040587564,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":290,""moving_time"":291,""start_date"":""2020-09-10T17:41:40Z"",""start_date_local"":""2020-09-10T13:41:40Z"",""distance"":1000,""start_index"":15,""end_index"":304,""pr_rank"":null,""achievements"":[]},{""id"":8451842067,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":4040587564,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":482,""moving_time"":483,""start_date"":""2020-09-10T17:41:40Z"",""start_date_local"":""2020-09-10T13:41:40Z"",""distance"":1609,""start_index"":15,""end_index"":496,""pr_rank"":null,""achievements"":[]},{""id"":8451842069,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":4040587564,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":1005,""moving_time"":1006,""start_date"":""2020-09-10T17:41:40Z"",""start_date_local"":""2020-09-10T13:41:40Z"",""distance"":3219,""start_index"":15,""end_index"":1019,""pr_rank"":null,""achievements"":[]}]","{""id"":""g6838775"",""primary"":false,""name"":""Nike Zoom Fly 3"",""resource_state"":2,""distance"":325358}","{""primary"":null,""count"":0}",Strava iPhone App,2ed4884aaaf65cd4525fb22830caf110a2ff1132,"{""effort_count"":1,""average_speed"":3.1383171282165665,""min_average_speed"":3.1383171282165665,""mid_average_speed"":3.1383171282165665,""max_average_speed"":3.1383171282165665,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.1383171282165665],""current_activity_index"":0,""min_speed"":3.1383171282165665,""mid_speed"":3.1383171282165665,""max_speed"":3.1383171282165665,""direction"":0},""resource_state"":2}","[""pace""]"
