resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":23695877,""resource_state"":1}",Long run ,14416.1,4194,4207,42.7,Run,0,3087131575,50AE738C-0162-44F2-804B-14ACA96B6954,3295879221,2020-02-09T23:40:31Z,2020-02-09T18:40:31Z,(GMT-05:00) America/Toronto,-18000,"[43.210253,-79.598371]","[43.210123,-79.598579]",,,,43.210253,-79.598371,2,2,0,1,0,"{""id"":""a3087131575"",""summary_polyline"":""aovfGzpydNTCZDHWCi@?sEOaEP_@RKZ[jBMvAFx@LFAHSJBPEnA?nBBbDUxBKn@IRBVKfAErA@\\KDo@LWtBAz@F|@Qr@EhDRx@RpAf@~@PL@PYN}@Hw@LgBBSHwALcABi@b@iDTeC?]ToBDo@Ls@PaBFo@DcAViCHa@FyAf@sDXkD@i@P_BDw@\\cDD_AX}CPyBNcA?OJm@RsCJk@^aFPsAVcDRuAJqA?QDYF}@`@iDDm@Hk@Do@HQ?QToBVoCDO\\cCr@uFPaCLo@Bo@N}@RoBBi@XsBLe@P}@LsBRc@NiADm@J{@Bs@Hi@@]NsANw@\\_DJi@PmBPaAt@uCJW^e@j@kAP_@AOpAaBp@cAd@kAJOp@}A\\k@\\cAz@mA\\o@LOVy@fBiEhAqEJw@b@aCFOTuAVu@RaB`AcEFi@No@LaA\\{AVeBB[RgAJ{@FsAh@_CPqB^mCZsAVcCNq@b@mCFm@FQLw@B_@\\mBFy@RaABc@^mCf@sC@Mb@wCFUV_C`@yB`@uCZoAH}@\\}BFaATkAJcAd@uCb@mBLqAToBd@_CF}@`@uC@[^iBH{@Ni@Cg@DqBAq@N{BDkCFi@BuBRsFAaANwG?m@BnBEbA?nBG~@F|@Cj@S`CCvCEh@ArAKjBEpBArBSbDc@|BOnA[lBUdB[dBKn@QvBa@rB[rBK^QrAMb@i@xDK`@_@lCa@hCWvBS~@SjBi@tD]jBOrAa@`CSdBGTU`CmA`HEdAUlAc@dD[xA]vCYrAC|@Qt@g@xDg@rB_AzFu@vCEj@Qv@SvAi@tBm@`Dy@tCs@jBg@|@c@l@aBjDg@`AKH{@vBs@pAe@bAaCxD}@xBMd@O`AWv@SnB_@jCG`AKd@Ef@s@~EOtAKb@Q~B[~BKb@MfAGz@GVIbAWfA_@vD[tBIv@Cj@GVUhC[bBW~COz@IlAMt@Af@q@fGC`AK~@GbAKf@YfCMhBShAg@tFInAWtBa@lFIf@_@tDa@rGQ~@ALDTGx@e@xC?b@]jCU|BQlCIh@KnAWhBKpAIb@Al@_@pCA|@WpCQdBIb@IlAOz@EL[Ro@Sw@_@mAUmA]yCIuAVm@GyA?eBLAn@MNoBDYFk@Eo@PgAJ{C?cCPkB?]FINOHi@KgAAeCLGDCTVlE@vCCjAMbBGTEDu@Y"",""resource_state"":2}",,,,,everyone,,g5351428,,3295879221,3.437,4.9,1,174.4,183,,1,98.1,79,0,0,,253
2,"{""id"":23695877,""resource_state"":1}",Morning Run,5098,1379,1379,3.9,Run,0,3082117501,B309DE7D-574A-4939-9C80-DE53B22C5B72,3290300947,2020-02-08T12:18:10Z,2020-02-08T07:18:10Z,(GMT-05:00) America/Toronto,-18000,"[43.185114,-79.517014]","[43.185113,-79.520114]",,,,43.185114,-79.517014,0,1,0,1,0,"{""id"":""a3082117501"",""summary_polyline"":""}qqfGjtidNAz@Gp@@Z?nIJdD?fBCr@@xAEvAF`HG~A@`@C`@FpICl@@p@CrDCX?\\I`BE`BBr@?ZK`BMpDArA@TK|AUvH@d@O~Aw@~EOj@S`Bi@nCMbAGfAm@dDg@hDUbAc@hCW|Bq@xEKpAc@`Ci@dEo@`EUxBOn@OnA]`Ba@nCIt@Mf@OxAs@lEMjAId@`@}Ch@qCXeCToAp@uFTwAPuAZ{Av@yEN{AVyATcBTaC\\eB`@sCToALiAT{ANsALw@x@uDFmA`@_CJy@Ny@Bg@\\qAVgCd@uDD_CJkBDiBH_ACi@BMHsA?{DBW?WJsA?iAHuA?g@Bk@H{EAmABaEG_E@uBEaBDk@@}BC}CD{CAmA"",""resource_state"":2}",,,,,everyone,,g3919180,,3290300947,3.697,5,1,180.8,185,,1,98.7,94.1,0,0,,93
2,"{""id"":23695877,""resource_state"":1}",4K with Richard!,4019.8,1302,1307,15.8,Run,0,3081983895,BE7E6E7F-3E80-4AC4-A506-1DDB285264E9,3290155779,2020-02-08T11:35:38Z,2020-02-08T06:35:38Z,(GMT-05:00) America/Toronto,-18000,"[43.162685,-79.472886]","[43.164017,-79.471193]",,,,43.162685,-79.472886,0,1,0,1,0,"{""id"":""a3081983895"",""summary_polyline"":""wemfGp`adNR}@Vi@HYBe@Jg@FWFMBQ?ODWVw@Zq@Lm@?QESGMe@m@S_@MMk@YQQWEKEi@c@[GM@OPWjAUvAWnAm@rBS^[`ASjAKV_@hBY~@g@bCIfAG^OXY\\QJc@n@Mh@Un@U^Ih@IZ_@jAWDYKmAHiA@gANu@DeA@KBk@As@BMB_B?]Bq@@sBH[BgA?OAuAJc@?EGQcBGqBEm@@QCyAGcBBmAEi@Ds@EaA?mEOeBCg@BwBC{ACk@A}BGeC?_ABEFf@@nBHlCEj@@fBB~@FnA?zBBn@Ad@JxBAfFFv@AbBFtAG~A@b@DjABf@BHL@`@EP@h@It@Bt@M|@BnAGx@DbAElBCZETAJBn@EL@XEJE|@?tAGj@?HAL@d@Et@JTAB]Xu@Lw@B]HYFm@\\sA\\o@x@iEPa@TcAd@_BRo@Fc@DSN]RaAVq@"",""resource_state"":2}",,,,,everyone,,g5351434,,3290155779,3.087,4.4,1,161.9,170,,1,118.4,94.5,0,0,,45
2,"{""id"":23695877,""resource_state"":1}",Cold one with Zac,7155,2014,2037,25.8,Run,0,3078093087,3E87C405-52CD-483B-8B6F-CA18E960FB46,3285827190,2020-02-06T22:18:39Z,2020-02-06T17:18:39Z,(GMT-05:00) America/Toronto,-18000,"[43.210186,-79.598406]","[43.210453,-79.60052]",,,,43.210186,-79.598406,1,2,0,1,0,"{""id"":""a3078093087"",""summary_polyline"":""snvfG`qydNXIHSBOAkAD{@Ck@Bu@?{@Ge@GaCBKFEXC^U|AIn@D^AfAHFAHKjB?t@IdDGdBO\\ATC^?p@OXBLEXE`@B`ACNBI_AFQ?BDBtAErAAn@Hf@E\\Kx@If@@`AJb@At@Tl@Jj@R`Bd@ZMFKFWFqA@u@Fy@PqAHsAFm@Nu@J_A?m@DWHwAXsBJgB^_CNkCFMRKNBRNt@Xf@J`AZd@H`AV^N^T^FrBh@l@^`@H\\RFV?PU`BOt@In@AT@h@Mb@Gj@Of@cAhGI|@Dr@]x@Gl@GVY^KDUAc@E]MQAIHQn@QfCMx@`Ab@d@N~@P|ChAf@Hz@\\ZPNF^H^LP@`@NJ@r@RHDNNBVHHZPJTIdBIf@AZ[dCUpCa@lD_AlJM`A_@nAKZMPy@n@GJw@p@oB|B{AxAw@nAyAfBeAfA]j@e@j@i@f@W^YRg@l@cA|@mAzAkAtB}@nBkArCe@bAW\\O`@_CzEK\\a@v@c@lAiClFy@lB[lAk@Sc@Ee@KyAg@a@IcBk@g@Ua@Kk@USG]GoBq@_@M]WQEME_@@qAk@}@YQMu@MyAc@OA{@a@QEi@Sg@Yg@M[Q{@UGI_@OsC{@y@_@a@Gs@WMGMKGMGcAB[^}Af@iEJe@ZkCTsAHaANs@V}BHg@DMNwALc@HiANaA^_DJg@d@cEVoBJ]De@F[R}B?[f@{BBU^eA@OCq@"",""resource_state"":2}",,,,,everyone,,g5351428,,3285827190,3.553,5,1,179,194,,1,102.8,79,0,0,,122
2,"{""id"":23695877,""resource_state"":1}",Night Run,10053.4,2887,2893,35.6,Run,0,3047088859,B563E8C0-8363-474F-9826-8016FE02E3E4,3250947311,2020-01-27T03:07:38Z,2020-01-26T22:07:38Z,(GMT-05:00) America/Toronto,-18000,"[43.21031,-79.598552]","[43.210218,-79.598632]",,,,43.21031,-79.598552,1,4,0,1,0,"{""id"":""a3047088859"",""summary_polyline"":""movfG~qydNDIHCLARMPk@Fe@Bm@BW@g@EyB?uAEOGaA@[h@ILKb@Sp@I`@Dl@?^Hb@EJ?PIj@ERCNB^@`AI|@AtBMp@DHBv@QbAMPARBtCSFMDk@JKb@ALEf@An@D^AbAFbAWdAALDrAF^F\\Lt@NTJH?`AXRJRDJ?LQDOX_CBo@Fm@Lu@DuAJ}AVsBPeCf@kDDwAReANyABgAP{AJ}AJo@@[V{BPaCN{@PuBJmBXsCD}@LsAVqBHmA`@kEBcALsABi@n@mELmBv@cGTaENeAR{BRiAJcANs@PeCVoBH}@^iBJcADMHeAHg@BcALwAHYN_AB{@ZyAJyAPy@Jy@JaADiANoAf@_EJg@ZgCNy@P}ALaBR}AbAaDfAeCV[Bc@Z[Xa@Tc@Re@V{@`AyA`@w@HGZe@Ta@Rk@l@q@p@cAr@sBXo@d@eBZ}@Ra@Nc@r@oEf@aCX{@FWLy@D{@DWp@wCBaAD_@Po@L_A\\}A@h@CZS`A]`CSz@Gr@Ot@[t@y@t@MVGJ?HQd@Eb@At@BlAF`AEj@]lB}@bCOVIFw@hCMVS^WZMTeArBwAhCa@`@eAnBwAlBOj@e@vAmAbC_@jAS~@Ut@O|A_@nCWlCSlAK`Bu@fFY|C]tCAx@Ij@Cl@c@|AKnAS`AEn@a@`D_@dEIn@WnAG~@UdBCn@Y|BG~@QdB?j@Cn@QtAGvBUvASpBKzAo@~CIt@G|@@b@QhB[jBOfECVYzAUnCEbAKv@?f@Gp@Ah@UzBQ`AKhAQt@CXIxAQpACt@Oz@EnAGr@_@hB[zFO|@E|@Ov@WlCCj@It@AXKfBKb@MbAUl@IAe@MK?a@MqAQSEa@Ou@MgABOEe@Ba@DQCc@LSBs@I_@?a@CSB]@c@Hq@~@MHi@Bu@C{@HOAYLSDKA[B]JQ?w@KcAC_@FoAFaDJm@PSB{@Ia@BUAMB]Co@HSFWVIJEPAPBh@?d@Db@?jABr@C~CCXYbA[D"",""resource_state"":2}",,,,,everyone,,g3919180,,3250947311,3.482,5.2,1,176.3,186,,1,97.1,79,0,0,,175
2,"{""id"":23695877,""resource_state"":1}",Back with Zac,6953.4,1795,1795,28.1,Run,0,3014965748,B3CDE125-6ACE-4C83-B23A-8689E7A5450E,3215041126,2020-01-15T21:55:21Z,2020-01-15T16:55:21Z,(GMT-05:00) America/Toronto,-18000,"[43.108245,-79.544501]","[43.108611,-79.544432]",,,,43.108245,-79.544501,6,3,0,2,0,"{""id"":""a3014965748"",""summary_polyline"":""oqbfGd`odNNA^FLH`@Tp@LPALBNJ|@\\RBbA\\lAh@`AV\\PnAd@`AF^Nt@NJCLIR]d@_DBONEn@V|@Z\\F\\Nf@JJF^H`Aj@^JXL^HV?t@Ln@\\THd@\\^DRCrBd@ZXBXAdAGv@YbCAXDh@SlAIVe@fCY`AY~As@zCEj@DVPLhBf@l@Td@J^V`AV`@RbA\\pAh@n@LHLfB`@vA`@LFlAT|@\\rD~@\\Nl@PfAd@z@l@TBnA\\p@^`AZx@Tx@J`@N`ARhAd@~Bz@RDJELW?q@AoAIiCF{DCq@@qFIgFBk@EeBDo@BuBCaB?{EBeAAoCDk@EqCEo@B{DCqFIiDB{BGyB?o@DgAG{EBqCIcB?y@EaABuF?gCDiAAYIk@UgAQa@KKa@QSBi@bAOj@cA|BW|@k@hAoAfDeAtBc@xAsAzCc@pAYf@Wz@OXmAdDa@z@YfA]|@eAdCUZSb@Od@m@|@i@vAOf@a@j@u@bBKVIFUHSLm@`A{AnD]bAW^a@HiBJu@La@?c@EmE{ASMaA_@_AWgAc@MAaAYyBs@kBg@KGQ?QFa@E]BWjA]vBQPMFe@Cs@@_AC_Cq@]YUMmAc@UCaAc@iA]a@EuAe@cASMIm@Q"",""resource_state"":2}",,,,,everyone,,g5351428,,3215041126,3.874,5.2,1,182.5,195,,1,194.8,179.8,0,0,,116
2,"{""id"":23695877,""resource_state"":1}",Needed to get 1000k in 2019,20921.5,6300,6300,0,Run,,2971023240,,,2019-12-31T15:20:50Z,2019-12-31T10:20:50Z,(GMT-05:00) America/Toronto,-18000,,,,,,,,0,6,3,1,0,"{""id"":""a2971023240"",""summary_polyline"":null,""resource_state"":2}",,,1,,everyone,,g3919180,,,3.321,0,,,,,,,,0,0,,
2,"{""id"":23695877,""resource_state"":1}",Treadmill Run,10000,2884,2884,0,Run,,2964033129,,,2019-12-29T01:34:16Z,2019-12-28T20:34:16Z,(GMT-05:00) America/Toronto,-18000,,,,,,,,0,0,0,1,0,"{""id"":""a2964033129"",""summary_polyline"":null,""resource_state"":2}",,,1,,everyone,,g5351428,,,3.467,0,,,,,,,,0,0,,
2,"{""id"":23695877,""resource_state"":1}",Treadmill run,10000,2671,2671,0,Run,,2961063004,,,2019-12-27T22:03:15Z,2019-12-27T17:03:15Z,(GMT-05:00) America/Toronto,-18000,,,,,,,,0,1,0,1,0,"{""id"":""a2961063004"",""summary_polyline"":null,""resource_state"":2}",,,1,,everyone,,g5351434,,,3.744,0,,,,,,,,0,0,,
2,"{""id"":23695877,""resource_state"":1}",Treadmill Run,10000,2672,2672,0,Run,0,2959027443,,,2019-12-27T02:57:26Z,2019-12-26T21:57:26Z,(GMT-05:00) America/Toronto,-18000,,,,,,,,0,0,0,1,0,"{""id"":""a2959027443"",""summary_polyline"":null,""resource_state"":2}",,,1,,everyone,,g5351428,,,3.743,0,,,,,,,,0,0,,
2,"{""id"":23695877,""resource_state"":1}",Evening Run,10000,2850,2850,0,Run,0,2948089636,,,2019-12-22T01:26:45Z,2019-12-21T20:26:45Z,(GMT-05:00) America/Toronto,-18000,,,,,,,,0,3,0,1,0,"{""id"":""a2948089636"",""summary_polyline"":null,""resource_state"":2}",,,1,,everyone,,g3919180,,,3.509,0,,,,,,,,0,0,,
