resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":5108599,""resource_state"":1}",Out and back but only recorded the back,3765.7,2863,2863,7.1,Walk,3108667577,garmin_push_4561460234,3319997815,2020-02-17T18:58:42Z,2020-02-17T10:58:42Z,(GMT-08:00) America/Vancouver,-28800,"[49.145009,-123.194364]","[49.17535,-123.195155]",,,Canada,49.145009,-123.194364,0,1,0,1,0,"{""id"":""a3108667577"",""summary_polyline"":""gs}jHxk|nVuBn@yAZiALcCLgDd@e@Dc@@sC`@mAJkAD{ARuAHoBNaCZsCNo@AK@}CJyBBuCJiA?y@FaB?qBNsCFe@DoEBgDNc@Ce@De@@e@CgA@gAAc@@[F}B@cCJ}EHyDNiA@s@Cq@@OAq@Bc@He@CiA?e@?c@DmBCiAFe@?c@FgAVa@PeCxAm@tAUn@Wh@Up@Wf@Sn@Yj@m@r@m@h@]`@eAb@}@N_AHc@JoCViADc@E]K_@W_@_@Yc@a@]Ye@Ig@Dm@Kq@_@]S[IUk@wAc@}AMs@WyFG{@Bq@BIHMCE"",""resource_state"":2}",,,,,everyone,,g5304594,,3319997815,1.315,1.5,57.2,1,95.4,115,,1,7.7,2.8,0,0,,5
2,"{""id"":5108599,""resource_state"":1}",3/4,30053.6,9844,10248,251.4,Run,3105940712,garmin_push_4557892974,3316913033,2020-02-16T15:46:45Z,2020-02-16T07:46:45Z,(GMT-08:00) America/Vancouver,-28800,"[49.263197,-123.131969]","[49.27709,-123.151809]",,,Canada,49.263197,-123.131969,12,2,0,1,0,"{""id"":""a3105940712"",""summary_polyline"":""qttkHb{onVO_ACsAWoCD_BXkDIqCh@gBFw@FwBEy@[}@UwBQoF@eBSsCTeEMyFCsGFaFd@mH[aAA_AP{@xuA|FrA`@vBYzIl@hEMrBp@hC~BZh@hAdDhBtBfAb@pBVrBQjBRhBWpAwAxD{EF[tBmBt@ShFV~SFpDX|P\\`VPAbDMtD@hKy@jm@Cf@KNOvKJ|CeA~v@BbXQrIBjOUlJJ|EGvE@dKG|KKrBFlDI|OQbKF`FGdHFtBOvS@pIQhDc@hB}ArDk@`DqAdEm@dDgCtGWtAo@dB[lBFp@]vMPnDBtI]dD_BnG[h@mAvEm@~AqAzFuEhPiAxEoAjDUrBgAtCg@tBYNMjA]Vc@vBaGt@oBB_Ec@kCPiAMgGHsGMyD?wCPeHOgGRUb@Gz@KnBD~AEx@i@fBcGjOwElKUp@KrBOZa@P_@c@k@uAsAyBcAuCyAmBiBiAcFuAcEBuBTuC|@sIjEeGx@Wh@_@FYZEZAlJMlLFzBKzIF|EEdFMpBEvLsMPeQg@Tl@vE\\vBGbPj@d@JdAx@Pp@UrHTzGIlDJ|EWbDN~FI|Ol@pJ^`DfCtOlB~JjChKTjAHjAx@dCp@j@P^lChKdBhHM~BNz@n@p@j@|A@pAnDxNjAxDVlABz@GbAyAbDoFlEIt@yAhBa@PcBvBiAz@sBtCqAtECx@HZe@bBYj@}A|Aq@X{IhCy@fAgBzHi@jAu@j@eBr@a@^i@pAy@x@aAPwAM_ATi@n@aChG[j@c@XuAFwDs@iDAkC]}Au@_DgCuAuBgFmMy@sAg@aBcCoFc@QcAA{Ff@mAM]]iBiDmA_E]]}Ag@u@w@c@yDYo@iDiCa@g@sAsCmH_VsA{Co@wC_@mIHmA@aIZmKn@yEKu@QGIY`@SZi@V_CUoCuAoEIs@jAgN~@ySHy@rAyBr@wER}Bd@mOdBuKz@eHVwCNsMh@eFnAqGpAaEXgCx@sDl@kHDkAIkFKsB[oBEcB\\aFSgEYqBQeD@w@XsBt@{A`A_A^_AVmBFyBf@oDJqCNu@t@oAfAq@z@eAl@aB~AyGnAgEPs@Z_FXmBT_FeA_H}BqKCkG@cFPkH^mDdAgTV}Gn@yHDkDZeHP_VQsDi@_DoF}P_@gBG}@BuBIyIBuPFeFLsB?}O_@YcCQkCiDeAg@}CcCiC{CoBeBcBQkA_AQu@Au@X_Hf@qDE}CJsB?eD^oB`@WlAEeAT_@XUl@Gx@@|COlBFpDo@~C]hDBvDLl@n@h@n@R"",""resource_state"":2}",,,,,everyone,,g5304594,,3316913033,3.053,4.5,91.2,1,155.5,186,,1,104.4,3.5,6,0,,153
2,"{""id"":5108599,""resource_state"":1}",Morning Run,6015.4,2019,2072,65.7,Run,3099655715,garmin_push_4550060847,3309872549,2020-02-14T14:22:11Z,2020-02-14T06:22:11Z,(GMT-08:00) America/Vancouver,-28800,"[49.263613,-123.132484]","[49.26359,-123.132096]",,,Canada,49.263613,-123.132484,2,0,0,1,0,"{""id"":""a3099655715"",""summary_polyline"":""mztkH|ppnV{@Dw@@k@AqABsCMKFKNe@NSpBI\\k@xAYl@w@nAO\\WFi@YQi@Kq@a@q@C[[]kAo@O[Fg@Pw@BuAPu@f@c@Vg@?{@D[`As@X_@Lm@BWAc@Ig@Wm@i@s@g@W]GEWAwBQq@Ym@?{@Hw@?iBAy@Eu@?wBBoDBy@Ru@Xe@Z]Ts@Lu@Aw@Kw@Sq@Ym@Qu@MiBUs@aAoASo@Au@DSTm@`@[d@Md@UZk@Ju@AgFCy@Qq@_@Y]Gg@@OG_@c@_@Ma@BOGq@sA]MO?o@wAOGQMSa@k@eBk@eA[eASi@SYO]UkAK[g@eAImABw@To@H{@]s@c@gBKw@Cw@Y{BEwBO{@OqA]i@a@a@c@k@CO?_@RmHZ[@{BJs@LKb@@LH@TIx@BvAC`@c@Tk@PQHA`@@z@Ar@FbA^Xf@EnAPd@Cf@DBAZFf@G\\DDDRfANb@Xh@jAfBRd@d@z@PKRbAj@dB`@xAJt@p@~ANv@Xj@^b@Vp@Z\\Vf@b@ZrAT`@b@Xx@d@Td@P`@Xh@rARr@ZnBDx@AdBICbBKbBEz@Mb@?z@LrBDb@FVp@IvBIj@AxARx@Lx@?dCId@GTOXAf@BNNb@HbALF@BMv@Uz@E^F\\H|@PnDC~@Dt@SzCDx@e@bD?d@n@TSdDQr@Gz@?`AOv@At@f@l@Bz@A|@Cx@UpBSv@KfA"",""resource_state"":2}",,,,,everyone,,g5570995,,3309872549,2.979,5.1,91.2,1,131.9,161,,1,52.8,0.2,0,0,,8
2,"{""id"":5108599,""resource_state"":1}",Morning Run,10018.2,3295,3308,86.6,Run,3096521792,garmin_push_4546057700,3306367761,2020-02-13T14:11:01Z,2020-02-13T06:11:01Z,(GMT-08:00) America/Vancouver,-28800,"[49.263341,-123.132734]","[49.263347,-123.132825]",,,Canada,49.263341,-123.132734,1,0,0,1,0,"{""id"":""a3096521792"",""summary_polyline"":""a{tkH`qpnVuEB_BKc@Iy@JMNGTIxAIp@e@nAk@rAi@bAe@RQFSG_@YMU?GQQaArC[l@wAlB[d@a@XkA`@c@Ra@Sa@Mc@Cc@BKXILq@PW^Sr@Mr@a@^Cv@Iv@_@b@Wj@TjAAL_@^]JgAp@eAZ}@PoAAa@MADi@Fe@K_@c@]mBWm@a@UG@e@Dg@Lc@Xc@Be@?e@TI?Ui@e@Ti@\\eBnAg@Pa@RiCrA_@V_@h@m@~AoApBw@~CUnBG|A?z@Dr@Pt@Xd@`@VpCjA^b@Zh@Hz@ItFBpDWhBUjA_@hEDrBHx@Zh@~@j@j@Dd@P~A`BrF`F^b@b@XhA\\`@\\x@~@JP^nBLtBBvAf@bBh@zAFx@It@Av@Gl@C|@@|@Cz@Ex@Mt@m@d@KTKx@DlD?zEEpCBnFJ\\ZZnANXn@Rl@XrATt@Rv@d@~ATn@z@~Cf@zAb@dAf@bBNz@Fv@B|@@jFBjCEtK_AbQSnBAx@KrBOrB?hBCx@MvA[vFBqBZkHJuDPwBXaHd@wHBy@Hu@B_FE{@RyI@sBAy@SqBMw@y@yCo@cBOk@a@mBWo@e@mBq@yBc@mBG{@Ai@HsB@uCJ_BF{AGcBBsDAsBMeCCoDDuB?w@D{@?mDByDF}@B}@Fq@C{@Aw@Dk@Zk@?aDCa@D{BDkFFwB?mHFkDFsBOoEB}@Hw@HUJCVDb@?jAKzA?~@BRBTw@b@Kd@Nb@Df@KjA?b@Ld@CvBBf@Bb@DVEFu@LgDC}BKy@?y@B}@G{@@wBSsBA{@TcBLk@DuBLm@E{@?w@JqDJ]Zg@RM`@_@bAe@`@Ed@A^Kb@Bd@Ud@[`@Jb@GXo@Dy@Cq@@[HUd@CP@~@A`@CNHn@IH@d@Jd@?TGPu@Dy@?{@Hy@"",""resource_state"":2}",,,,,everyone,,g5304594,,3306367761,3.04,5.7,91.9,1,149.7,192,,1,51.4,3.7,0,0,,31
2,"{""id"":5108599,""resource_state"":1}",Afternoon Run,14340.3,4444,4577,93.3,Run,3095216005,garmin_push_4544273924,3304890494,2020-02-13T00:06:42Z,2020-02-12T16:06:42Z,(GMT-08:00) America/Vancouver,-28800,"[49.285625,-123.124351]","[49.285145,-123.124146]",,,Canada,49.285625,-123.124351,28,3,0,1,0,"{""id"":""a3095216005"",""summary_polyline"":""cbykHfvnnVKUs@GYj@q@t@s@tBQ|BoAcAe@cAi@s@WIw@{@gAuC[o@}@iAeAaAy@iBm@m@oAa@YdAeAnC_@h@e@`@c@bAARJ^n@~@`@|AD`Dq@bEo@|AsAnBaBfDmCiEe@f@u@pB[`BkArCL^`AlAbAbBEr@y@vAGr@gA`CFn@sB`Dk@bBmApAYnAGx@AvBM`A_@`@g@@uBk@gAm@}@_A[e@i@cBWiD@sAP{A?o@Ky@u@qAeAgC[eBBw@`@mAvC{Ab@c@vAoBd@eBAw@c@kAiEwCs@gAk@}Ag@iDE_AD{Bl@}FIu@So@uAiBm@qB?u@Ly@dAmCF{@OoBAaHW{@aCqAe@QsAGaCq@iATgAr@SXt@|AZd@~AdA`AxBJt@FtBCxBOfC]tBmAnDiBzGaAnCm@lAy@jAyCfDUj@Mv@?n@VpEIvBQvB]zBqA`EcAbAeGnE_Af@aCrBaBzDaBpEk@|CSDoAQqCn@kAj@gCjB{Ab@c@XsG~GkB`CqA`AqBz@Y`@c@bAMlBUh@Y\\gA\\[p@Kp@d@`BDnC^|CHxB\\lBXdDb@bBVbFj@fDd@nE?|BNv@fAbCz@|CvB`Dx@ZzAKb@F^Vf@~@h@|BpAzBdBfA\\`@Zj@Lp@Az@Oz@?t@b@Td@CnBq@f@AhAYv@d@`AFdCr@hA]p@VrBFjAXpBElAHxDz@d@Pp@|@Vn@ZjBh@rA^`Bb@Jz@_AfAi@d@?b@Rz@c@jB?fA_@jBY|@o@`AeAXe@Nw@?qBy@{G?_APs@|@mA`A{@fD{BbAa@d@Hf@GPUj@}AZoBBu@Is@Su@Aw@Ro@^a@d@a@~Am@x@E|C^dAO~CaDpCgEhBcBzByE\\uArAuBLsBFMrA_CPo@Zm@nAgBxAy@xBK~CNfL|AdA_@dBgBpCwA~BoBhA_@^YfC}EbBcCnBo@pA}BtCoCt@eAdBgBnBgDd@OjAFdAq@Xg@OaB]_BCu@J{@s@yB[sCe@eBa@gAcCgDWs@yAgC][eAmCSGqAeCaAiAyAcCm@uA_@?a@Zm@fBgBtAWh@?bAIHmAaC[c@SOYXg@eAcB_C@UKa@u@g@Q{@{@aAo@}Au@eA_@cAYi@e@Wk@wA"",""resource_state"":2}",,,,,everyone,,g5304594,,3304890494,3.227,8.4,91.4,1,180.8,197,,1,48.3,-0.9,14,0,,201
2,"{""id"":5108599,""resource_state"":1}",Morning Run,8141.7,2675,2712,78.5,Run,3088317570,garmin_push_4535386698,3297250079,2020-02-10T14:11:14Z,2020-02-10T06:11:14Z,(GMT-08:00) America/Vancouver,-28800,"[49.263631,-123.13256]","[49.263521,-123.132759]",,,Canada,49.263631,-123.13256,0,1,0,1,0,"{""id"":""a3088317570"",""summary_polyline"":""s{tkH`qpnVi@JwDAYEa@Be@Ce@J_@ZIv@Qt@k@vA[h@k@dBWd@YP]Ie@_@?q@cAaCo@Qk@WUk@T_AD{@Cw@Lu@p@u@Lq@B}@BGpAgAXo@DWAy@EWSi@MWk@y@s@EOs@C}Ag@eB?u@D{@GuFBkHHy@Zg@^_@Zg@Ns@B{@Ca@Ow@k@mBMm@G{@Ow@Uk@{@qAOu@?m@Rq@`@[r@OXO\\g@Hs@A}FEw@Qi@a@YoAKa@_@]Kc@?u@sAa@Qc@WMs@a@Y]g@Uk@Su@o@{ASq@Wq@Yk@UgAu@kBQo@I}@B_@Vy@Ew@Wq@_@cBMcBUsBMcBe@oDQi@{@eAG{@B{@GwBE{@Fw@d@Af@B^E@K?w@EeCACo@CUc@FaJA{@Iw@Ui@Ku@AsBGs@OM]CiA@[JBz@RpBIv@a@\\c@H]_@Uq@Ko@c@Ae@@sBSe@Ac@QOi@kA?a@PEl@DdDElICx@Kz@Ur@E^@v@GdDBx@Vl@fATb@XX\\Lt@Nj@VD`@TNr@Jt@b@hAz@jC^ZjAbDrAbDFRJx@Bz@E|@O|ASn@g@Gg@S[g@Wi@QQEBJFAGe@QC?\\X`@Xf@NlA?pBVd@BnDDrAFf@?rDLd@@vBGlAGbA?pCKj@Gb@IXM`@C^NlAhCh@vAH\\Xn@HHNK\\NRfANlBErDG\\AjBCXE|BL~@BjDCx@Q|@?ZLv@@~@CnBBz@IlDDrBKrBCnBFt@@x@Iz@GdC@fCCpBGt@Ax@BrDCxBJxBMvCDz@Ct@BfBCtBDx@In@Az@Ex@Dv@Bz@IxBFp@nADf@FZLlALd@CfAAd@@dALv@IJ_AGqA@}@"",""resource_state"":2}",,,,,everyone,,g5304594,,3297250079,3.044,3.8,91.6,1,149.3,176,,1,51.5,-0.1,0,0,,22
2,"{""id"":5108599,""resource_state"":1}",Morning Run,27083.9,8528,8610,187.9,Run,3083354075,garmin_push_4528906407,3291654980,2020-02-08T16:11:09Z,2020-02-08T08:11:09Z,(GMT-08:00) America/Vancouver,-28800,"[49.263386,-123.133713]","[49.263526,-123.131326]",,,Canada,49.263386,-123.133713,22,2,0,1,0,"{""id"":""a3083354075"",""summary_polyline"":""mztkHbqpnVoLNuB`H{AxBo@YDi@_B{BgBm@Oa@n@kE~@iBRoB|AqANo@MuBqCuCCgCe@eAHeTnB{DHy@SoBaAiCOkCeBoDB{@Zk@fC}AP{AEgG[}@cFcAyBiBoAqBmDmJy@yCUqBb@wBeAmEiAeMOu@oAoAIu@NoHdBOBs@KkCkASJiNm@mBA_C]q@oAC{@^P|E{@|@qByCiEOc@}@oBNO`Qm@bJVvBtCdARh@ApA~@p@XpBpCrEfDpJB`Ba@zDZtBBhFw@zGXtEzA~B|DThDbGFrASp@gCtDcBtD`@rF`G|I@dCiFxK^zAwB`Eo@QsBjDYAsAnBLpBcCtBX|Ac@bA{BvBcAi@y@nAObA^|Be@Rk@k@iDtBaCHyA|CaJfJcAtB{BbAkFrIwNtJeQgBoD^iDvDyBvEInBwArB}AjEgM`OeBb@wDUmDpAU`Bd@zCCv@cAvDm@h@qCNyE|CuAfB?vBnA|Ii@rCoAfBiHnAwD?oCbBg@OyBmJmAq@cNwAaFPmHsAkFl@Qm@^eBYcBaD{CeCeHeAi@_DQuBiDaCsGaCmQQ{Du@mD}A{NUyG`Cm@~@uFr@gArE{AjK_NjCa@~EcChEWbAyFjD_JrFmC~DwCzAqBfAaFf@eFFyCUwCR{BfC}BvCmE~F}T^sHKsCo@qB}CoDQoAj@g@vBQtAv@vC^lDlCLjKkBnFp@|C`CvDs@rGPzFl@`DdAxBdDjChAbB?z@o@~AaHlEUj@DbBh@tCfCnFYjDBzCp@lCrCnDnDh@b@{A?wCb@kCvAiA|@qC`A_A^_AGu@tBiFLq@oC{EvA{BbAyEl@_AlCdEhFiK^eESqDsCeGLo@tAgAt@wAhBuIZiDbI{QRqCIaEfAgGnAeCzClBzCuD~B_A`BbAl@s@hABj@{AJRfAmBdDqHhAi@~EbBlJlOjC~GlDxEz@jDhA`AdAy@f@qCr@wAvBo@v@eB~ADzBbAhBg@e@sAdAp@dCq@AuAe@eC{A{DsBgCmAsDUoB{@{CaCy@u@mANuGd@_DJsODw@`@UlAB|@|@tE`@\\pAb@Rr@_BEsCbD@V|@L`EVt@IjLF^bAVIjDoAd@Qj@@zG|AnBLp@bAdM|@|Dg@jBBx@pGxPz@l@Dv@jBp@pDmC|CLfAl@nAk@zAFDfP\\^X}A\\IzIDpCk@_BxFQrBv@bAa@bELrDVz@@|D}@vEFr@l@d@]hK^rDKrDs@nC"",""resource_state"":2}",,,,,everyone,,g5304594,,3291654980,3.176,6.6,92,1,157.3,174,1,1,50.7,-0.9,9,0,,157
2,"{""id"":5108599,""resource_state"":1}",Morning Run,5685.9,1808,1810,64.2,Run,3079654806,garmin_push_4524305488,3287578880,2020-02-07T14:27:21Z,2020-02-07T06:27:21Z,(GMT-08:00) America/Vancouver,-28800,"[49.263242,-123.132407]","[49.263346,-123.132252]",,,Canada,49.263242,-123.132407,1,1,0,1,0,"{""id"":""a3079654806"",""summary_polyline"":""sztkH|qpnV_ABa@?i@Gy@Cu@?iACe@K[Re@JQr@Iv@Qp@Wn@Uv@e@~@y@jA]?k@e@@u@m@uAYc@e@Mg@W_@c@AI`@mB?uARq@^a@Vc@F{AlAeARWNu@Au@Ga@Qc@k@_Aa@Ue@EIUAmBQw@Wg@Eu@Hu@BoDMwBBkHFYTc@n@{@Vk@H]Bw@Eu@Qw@g@}AMw@UmBWi@{@iAOw@Bs@Pq@b@]p@Ob@SXk@Hm@?_A?}BGyB[m@e@MkAC_@e@iAOg@eA][e@KUaA_@Y_@e@s@yBo@uASu@o@kAUs@i@sAUu@Ik@Iu@Ls@Po@Kw@Us@SaAK{@E{@Os@I{@K{Be@eDWg@_@i@Wm@Ec@@}@CsEDWJErATJPFBLv@@v@NvBHPd@Jf@Bd@?hAK^f@V`AbBpDVl@TZTDNb@l@xAZl@Tr@xBdFf@bBp@xAb@HlAWlA^f@AJDz@|Bl@vARp@^~BPnBG|@BXJDb@?h@Ft@Id@?d@ClABj@Fr@CtAHDhCG|ADv@Jr@Bj@GbBXTCx@]x@I|@Bx@Ez@?x@LvDFl@HrBM|BEtEDzAE|@QX_@Z\\`DCz@Jv@Bv@A`@Dj@D`BAZIz@EjACz@BxB"",""resource_state"":2}",,,,,everyone,,g5304594,,3287578880,3.145,6.4,92.5,1,159.6,181,,1,55.1,0.2,0,0,,35
2,"{""id"":5108599,""resource_state"":1}",Afternoon Run,14019.3,4391,4431,87.6,Run,3075581339,garmin_push_4519007313,3283026992,2020-02-06T00:15:57Z,2020-02-05T16:15:57Z,(GMT-08:00) America/Vancouver,-28800,"[49.285692,-123.123228]","[49.285047,-123.123585]",,,Canada,49.285692,-123.123228,26,1,0,1,0,"{""id"":""a3075581339"",""summary_polyline"":""qbykHdonnVMAERuA`BAJFXBr@_@?WPENJxB_@`Ay@p@y@fB_@h@sBxBuAxB[bAKJ[EcBsAoAs@eAeASm@u@k@c@BqAhB{AnCuArCuCmDKEa@Zg@lAm@|BmA~BAT`@r@bAjAv@rAOt@s@zA?ZeA|BFbAYl@aAhAmAdC]b@c@XYh@]fBIhDWl@a@TuBe@eBu@y@kAk@yAQu@C}@QmB@_AVuBEu@Wm@w@qAq@{ASo@Ky@A{@No@Vk@`CuArBaCZo@Pw@J{@Gw@[i@_DwByAkB[o@Qq@a@}BKu@BcBl@}G@y@Ms@aBqBi@aBGu@\\gBj@_BLu@OeD@oFGu@Yi@wBoAg@OaBIoBi@gANeA~@IR\\nAVd@bBtAr@`ATr@Ht@@rDWdF]lBmChIoAlEmAfCy@nAcCnCg@tAC|@RpBDdBGtBs@nF{@xC[n@_@b@wBnBiEhC}CrCaE`KSr@Ix@Ul@wBBkB`@kEnCqBn@aCjC_Av@aBdBqBnCqErCa@`@M^WnBWp@U\\yAz@Sl@NnFb@~AHz@HbCf@jDRtBXn@Nr@TlFx@vEX`DHtBNp@v@bBd@nB\\hAf@z@t@z@Vd@Lb@jDId@N^b@t@hDlAjCdBhAr@hANr@Dx@KjBXLf@EjBs@dB?zC`@lBn@lAc@b@Rb@?lC`@dELdF~@d@V\\h@LZ\\vBl@hBNt@Zj@b@A^g@fAi@d@E\\PhAYrAJnBw@jAIhAk@R[x@w@`@y@FyAGaAUoBUm@KoBB{@Rs@r@wAfEeDnBo@\\Dd@I\\g@h@cBXsB?k@[{AEa@VgA`@a@~Ay@hAGpDVb@GjB_Bb@StEwGdB_Bj@{@hAcCd@gBZe@n@}A?w@Hy@x@mAbA{Bx@oAz@_Ad@[d@MnAElGZdIhAd@@d@QxBoBrC}AtBiBhBaAfDgGnAaB`Be@~AeC~B{BjAyAlBkBnAgC^_@p@Fd@MlAmAF}@C{@UuAIwBg@eC_@II}@?cAe@qAaCgEy@s@I_A_AaAk@mAc@aBWk@_BqCq@o@c@oAYk@_AcAgAgCwAgBmBaD]_@SeA_@e@u@uA]a@c@eBWg@Q}@m@_ASHsA{B_@]Qa@g@L_@^QBUTO\\c@Z[h@Mj@Mt@A~@"",""resource_state"":2}",,,,,everyone,,g5570995,,3283026992,3.193,8.8,91.1,1,170.5,209,,1,41.9,-0.5,18,1,,141
2,"{""id"":5108599,""resource_state"":1}",Morning Run,12019.5,3975,3992,104.2,Run,3071134952,garmin_push_4513439085,3278111715,2020-02-04T13:45:19Z,2020-02-04T05:45:19Z,(GMT-08:00) America/Vancouver,-28800,"[49.263728,-123.132391]","[49.26334,-123.131977]",,,Canada,49.263728,-123.132391,2,1,0,1,0,"{""id"":""a3071134952"",""summary_polyline"":""oztkHzppnVc@DaCAi@Fe@@sBQe@H[h@]xAo@zA_BnD_@XOAa@WKOE[GO[^Wl@q@zA]h@y@bB[d@a@ViAXi@ZUh@KJ_@a@[c@_@Y_@t@c@J[\\Ut@Kr@c@^Kr@Ax@w@pA?r@Fj@_@Te@Na@R_@^eAv@e@Pe@BgAWg@Yq@Fi@CSIW_@OmBSo@c@IoANu@b@e@Fw@XUe@QDeCrBa@NgAj@e@PmAp@e@Za@`@u@bBa@l@_@b@[j@Qn@]jB]nDAz@Fx@Jv@\\b@XNb@Td@NhAd@b@TT\\L`@F|AGz@@jHC~@SrAQr@Kr@Ej@KzBAfCFn@`@^n@^f@Nd@Bb@Rz@r@jCnCb@ZbCvBx@d@b@L^\\~@fALXPt@X|AHx@AtBIv@Ur@Mv@Ix@MvBAtBFnAXrDCXJVDvBGhD@fFC|@BrDCp@Vj@b@Vv@F\\b@z@xCfBtFdAlEtAlENn@LlAF|@@dCAlBE|@ApDFxFCbA[bDWjFIjCEz@Ir@KlDs@~N[fFOrDGz@MtDYtE?zBGzBCjHLt@^tAVnA~@vD\\nB^bBJx@Mv@[hDKx@UbAGq@Hy@\\e@Fw@DaBHu@OgBOw@[sBeCmJIu@?uGF{@FwB?w@HyCJsBFgE\\{DPgDVoDLsDRwBJwBBw@LsBBqBj@aK@{BGoBB{@Bo@AWDw@DgFHoBBy@C}@KuBMw@u@oCQw@i@}AQu@kAiEi@cBg@sBm@eBa@[c@Cc@OYg@G{@A}@JoEE_D@{CFuBHy@Xk@`@SrAQDMDy@@uBGkKHoDL{A@{@Hs@AoD@k@\\k@@y@?uBIuD?{@@oDLaBAmDFaDAw@BuB?wBIu@B{@L}@F{@BEJA`AFlAMpAAh@ClABjAIlA@xCPnBB^BN?HEBeA@y@JaBD{@?aBDq@\\MFy@Ay@c@{BOuBAo@@y@Lw@RoCB{@Pe@GcC@c@HcAB}@Tm@b@Wb@_@d@Sj@e@lAKlB[bBMFy@ImABg@Z]TGpBGb@Dd@H^@d@DZCLy@?eDHu@"",""resource_state"":2}",,,,,everyone,,g5570995,,3278111715,3.024,4.2,91.3,1,150,173,,1,52.9,3.7,1,0,,50
