resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23132727,""resource_state"":1}",Afternoon Run,7007.4,1776,1776,11,Run,,3630865973,garmin_push_5105429490,3876127143,2020-06-17T19:57:58Z,2020-06-17T15:57:58Z,(GMT-05:00) America/Toronto,-14400,"[43.210134,-79.598791]","[43.210135,-79.599017]",,,Canada,43.210134,-79.598791,1,2,0,2,0,"{""id"":""a3630865973"",""polyline"":""invfGnsydNMvB_@rDCb@[dBCn@Kr@Ct@[vAw@`GOv@kHvi@aAxGIhAqBfNWrBMdCYfCe@nCOlAUjAu@pF]pBIdA}ArKg@fEYdBs@lFkApHc@lD]|C]vBiAbI[pBSr@e@`C}@dGOXoAWM?g@Ic@Ky@_@kBo@oCy@gBc@aA[kACYd@MDc@Da@Kg@m@Os@@s@Nm@`@i@NGd@Cb@PJHXb@Lv@BZr@`@z@\\t@T~Cr@f@Nv@\\hEpAl@Tf@DFKPsBRaARmB\\eCR{@d@yDb@mCf@wDTeANgAfAeJPgAHu@~AqK`AkHxAiJhA}Ib@aCf@yEVmBJuAzAwJj@wEHc@hAkIhAsJz@iFVaC^_CJiAx@oFx@qGPaAh@gGXcAd@gDTs@RyADsAJ}@"",""resource_state"":3,""summary_polyline"":""invfGnsydNMvB_@rDCb@[dBCn@Kr@Ct@[vAw@`GOv@kHvi@aAxGIhAqBfNWrBMdCYfCe@nCOlAUjAu@pF]pBIdA}ArKg@fEYdBs@lFkApHc@lD]|C]vBiAbI[pBSr@e@`C}@dGOXoAWM?g@Ic@Ky@_@kBo@oCy@gBc@aA[kACYd@MDc@Da@Kg@m@Os@@s@Nm@`@i@NGd@Cb@PJHXb@Lv@BZr@`@z@\\t@T~Cr@f@Nv@\\hEpAl@Tf@DFKPsBRaARmB\\eCR{@d@yDb@mCf@wDTeANgAfAeJPgAHu@~AqK`AkHxAiJhA}Ib@aCf@yEVmBJuAzAwJj@wEHc@hAkIhAsJz@iFVaC^_CJiAx@oFx@qGPaAh@gGXcAd@gDTs@RyADsAJ}@""}",,,,,everyone,,g3829380,,3876127143,3.946,4.6,86.1,31,1,155.9,165,,1,83,78.6,0,0,,37,,429,,,"[{""id"":2708434605849664500,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":207,""moving_time"":207,""start_date"":""2020-06-17T19:59:14Z"",""start_date_local"":""2020-06-17T15:59:14Z"",""distance"":819.7,""start_index"":26,""end_index"":78,""average_cadence"":85.2,""average_heartrate"":145.8,""max_heartrate"":153,""segment"":{""id"":23884287,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity_type"":""Run"",""distance"":819.7,""average_grade"":0.1,""maximum_grade"":1.1,""elevation_high"":81.7,""elevation_low"":80.4,""start_latlng"":[43.210808,-79.602112],""end_latlng"":[43.212902,-79.611795],""elevation_profile"":null,""start_latitude"":43.210808,""start_longitude"":-79.602112,""end_latitude"":43.212902,""end_longitude"":-79.611795,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2743955015066561500,""resource_state"":2,""name"":""Lake Pointe Loop V2"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":73,""moving_time"":73,""start_date"":""2020-06-17T20:12:02Z"",""start_date_local"":""2020-06-17T16:12:02Z"",""distance"":338.2,""start_index"":220,""end_index"":242,""average_cadence"":85.5,""average_heartrate"":158,""max_heartrate"":160,""segment"":{""id"":25831824,""resource_state"":2,""name"":""Lake Pointe Loop V2"",""activity_type"":""Run"",""distance"":338.2,""average_grade"":0,""maximum_grade"":1.1,""elevation_high"":80,""elevation_low"":79.1,""start_latlng"":[43.221412,-79.632027],""end_latlng"":[43.221413,-79.632071],""elevation_profile"":null,""start_latitude"":43.221412,""start_longitude"":-79.632027,""end_latitude"":43.221413,""end_longitude"":-79.632071,""climb_category"":0,""city"":""Hamilton"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2711075505041862700,""resource_state"":2,""name"":""GOTL Mile"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":414,""moving_time"":414,""start_date"":""2020-06-17T20:19:21Z"",""start_date_local"":""2020-06-17T16:19:21Z"",""distance"":1610.3,""start_index"":346,""end_index"":455,""average_cadence"":86.9,""average_heartrate"":161.5,""max_heartrate"":164,""segment"":{""id"":24622412,""resource_state"":2,""name"":""GOTL Mile"",""activity_type"":""Run"",""distance"":1610.3,""average_grade"":0.1,""maximum_grade"":2.9,""elevation_high"":85.8,""elevation_low"":82.8,""start_latlng"":[43.215073,-79.621435],""end_latlng"":[43.210932,-79.602453],""elevation_profile"":null,""start_latitude"":43.215073,""start_longitude"":-79.621435,""end_latitude"":43.210932,""end_longitude"":-79.602453,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":3,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":3}],""kom_rank"":null,""hidden"":false},{""id"":2765626815048134000,""resource_state"":2,""name"":""Base to Oakes"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":103,""moving_time"":103,""start_date"":""2020-06-17T20:21:06Z"",""start_date_local"":""2020-06-17T16:21:06Z"",""distance"":410.7,""start_index"":374,""end_index"":400,""average_cadence"":86.7,""average_heartrate"":161,""max_heartrate"":164,""segment"":{""id"":26507613,""resource_state"":2,""name"":""Base to Oakes"",""activity_type"":""Run"",""distance"":410.7,""average_grade"":0,""maximum_grade"":10.7,""elevation_high"":68,""elevation_low"":66.9,""start_latlng"":[43.214105,-79.616522],""end_latlng"":[43.213013,-79.611785],""elevation_profile"":null,""start_latitude"":43.214105,""start_longitude"":-79.616522,""end_latitude"":43.213013,""end_longitude"":-79.611785,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2708434605852369000,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":209,""moving_time"":209,""start_date"":""2020-06-17T20:22:56Z"",""start_date_local"":""2020-06-17T16:22:56Z"",""distance"":795.6,""start_index"":402,""end_index"":458,""average_cadence"":86.9,""average_heartrate"":161.5,""max_heartrate"":164,""segment"":{""id"":24296922,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity_type"":""Run"",""distance"":795.6,""average_grade"":-0.1,""maximum_grade"":2.5,""elevation_high"":79.8,""elevation_low"":78.2,""start_latlng"":[43.21291,-79.611439],""end_latlng"":[43.210873,-79.602063],""elevation_profile"":null,""start_latitude"":43.21291,""start_longitude"":-79.611439,""end_latitude"":43.210873,""end_longitude"":-79.602063,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1002.6,""elapsed_time"":258,""elevation_difference"":-1.6,""moving_time"":258,""split"":1,""average_speed"":3.89,""average_grade_adjusted_speed"":3.88,""average_heartrate"":138.3139534883721,""pace_zone"":2},{""distance"":999.8,""elapsed_time"":248,""elevation_difference"":0.4,""moving_time"":248,""split"":2,""average_speed"":4.03,""average_grade_adjusted_speed"":4.04,""average_heartrate"":153.53629032258064,""pace_zone"":3},{""distance"":999.7,""elapsed_time"":246,""elevation_difference"":1.4,""moving_time"":246,""split"":3,""average_speed"":4.06,""average_grade_adjusted_speed"":4.07,""average_heartrate"":158.7439024390244,""pace_zone"":3},{""distance"":1001.6,""elapsed_time"":249,""elevation_difference"":0.2,""moving_time"":249,""split"":4,""average_speed"":4.02,""average_grade_adjusted_speed"":4.03,""average_heartrate"":158.42168674698794,""pace_zone"":3},{""distance"":999.7,""elapsed_time"":256,""elevation_difference"":-2,""moving_time"":256,""split"":5,""average_speed"":3.91,""average_grade_adjusted_speed"":3.89,""average_heartrate"":158.95703125,""pace_zone"":2},{""distance"":997.7,""elapsed_time"":257,""elevation_difference"":0.8,""moving_time"":257,""split"":6,""average_speed"":3.88,""average_grade_adjusted_speed"":3.91,""average_heartrate"":161.54474708171207,""pace_zone"":2},{""distance"":1001.1,""elapsed_time"":261,""elevation_difference"":-1,""moving_time"":261,""split"":7,""average_speed"":3.84,""average_grade_adjusted_speed"":3.84,""average_heartrate"":161.53256704980842,""pace_zone"":2},{""distance"":5.2,""elapsed_time"":1,""elevation_difference"":0.2,""moving_time"":1,""split"":8,""average_speed"":5.2,""average_grade_adjusted_speed"":5.1,""average_heartrate"":164,""pace_zone"":6}]","[{""distance"":1616.1,""elapsed_time"":412,""elevation_difference"":-1.4,""moving_time"":412,""split"":1,""average_speed"":3.92,""average_grade_adjusted_speed"":3.92,""average_heartrate"":143.4004854368932,""pace_zone"":2},{""distance"":1610,""elapsed_time"":396,""elevation_difference"":0.6,""moving_time"":396,""split"":2,""average_speed"":4.07,""average_grade_adjusted_speed"":4.07,""average_heartrate"":158.0580808080808,""pace_zone"":3},{""distance"":1605.4,""elapsed_time"":406,""elevation_difference"":0.6,""moving_time"":406,""split"":3,""average_speed"":3.95,""average_grade_adjusted_speed"":3.96,""average_heartrate"":158.75862068965517,""pace_zone"":2},{""distance"":1627.3,""elapsed_time"":419,""elevation_difference"":-1.4,""moving_time"":419,""split"":4,""average_speed"":3.88,""average_grade_adjusted_speed"":3.89,""average_heartrate"":161.22434367541766,""pace_zone"":2},{""distance"":548.6,""elapsed_time"":143,""elevation_difference"":0,""moving_time"":143,""split"":5,""average_speed"":3.84,""average_grade_adjusted_speed"":3.84,""average_heartrate"":161.62937062937064,""pace_zone"":2}]","[{""id"":11994154438,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":257,""moving_time"":257,""start_date"":""2020-06-17T19:57:58Z"",""start_date_local"":""2020-06-17T15:57:58Z"",""distance"":1000,""start_index"":0,""end_index"":73,""total_elevation_gain"":0,""average_speed"":3.89,""max_speed"":4.3,""average_cadence"":84.3,""average_heartrate"":138.3,""max_heartrate"":150,""lap_index"":1,""split"":1,""pace_zone"":2},{""id"":11994154440,""resource_state"":2,""name"":""Lap 2"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":248,""moving_time"":248,""start_date"":""2020-06-17T20:02:22Z"",""start_date_local"":""2020-06-17T16:02:22Z"",""distance"":1000,""start_index"":74,""end_index"":133,""total_elevation_gain"":1,""average_speed"":4.03,""max_speed"":4.3,""average_cadence"":86.6,""average_heartrate"":153.6,""max_heartrate"":159,""lap_index"":2,""split"":2,""pace_zone"":3},{""id"":11994154442,""resource_state"":2,""name"":""Lap 3"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":246,""moving_time"":246,""start_date"":""2020-06-17T20:06:29Z"",""start_date_local"":""2020-06-17T16:06:29Z"",""distance"":1000,""start_index"":134,""end_index"":198,""total_elevation_gain"":2,""average_speed"":4.07,""max_speed"":4.4,""average_cadence"":86.3,""average_heartrate"":158.8,""max_heartrate"":162,""lap_index"":3,""split"":3,""pace_zone"":3},{""id"":11994154444,""resource_state"":2,""name"":""Lap 4"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":248,""moving_time"":248,""start_date"":""2020-06-17T20:10:36Z"",""start_date_local"":""2020-06-17T16:10:36Z"",""distance"":1000,""start_index"":199,""end_index"":267,""total_elevation_gain"":1,""average_speed"":4.03,""max_speed"":4.6,""average_cadence"":86,""average_heartrate"":158.4,""max_heartrate"":161,""lap_index"":4,""split"":4,""pace_zone"":3},{""id"":11994154446,""resource_state"":2,""name"":""Lap 5"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":256,""moving_time"":256,""start_date"":""2020-06-17T20:14:41Z"",""start_date_local"":""2020-06-17T16:14:41Z"",""distance"":1000,""start_index"":268,""end_index"":340,""total_elevation_gain"":1,""average_speed"":3.91,""max_speed"":4.3,""average_cadence"":86.1,""average_heartrate"":158.9,""max_heartrate"":165,""lap_index"":5,""split"":5,""pace_zone"":2},{""id"":11994154448,""resource_state"":2,""name"":""Lap 6"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":257,""moving_time"":257,""start_date"":""2020-06-17T20:19:01Z"",""start_date_local"":""2020-06-17T16:19:01Z"",""distance"":1000,""start_index"":341,""end_index"":407,""total_elevation_gain"":4,""average_speed"":3.89,""max_speed"":4.2,""average_cadence"":86.8,""average_heartrate"":161.5,""max_heartrate"":164,""lap_index"":6,""split"":6,""pace_zone"":2},{""id"":11994154450,""resource_state"":2,""name"":""Lap 7"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":260,""moving_time"":260,""start_date"":""2020-06-17T20:23:13Z"",""start_date_local"":""2020-06-17T16:23:13Z"",""distance"":1000,""start_index"":408,""end_index"":476,""total_elevation_gain"":1,""average_speed"":3.85,""max_speed"":4.2,""average_cadence"":86.8,""average_heartrate"":161.5,""max_heartrate"":164,""lap_index"":7,""split"":7,""pace_zone"":2}]","[{""id"":7677414828,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":96,""moving_time"":97,""start_date"":""2020-06-17T20:07:02Z"",""start_date_local"":""2020-06-17T16:07:02Z"",""distance"":400,""start_index"":143,""end_index"":168,""pr_rank"":null,""achievements"":[]},{""id"":7677414830,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":196,""moving_time"":197,""start_date"":""2020-06-17T20:05:30Z"",""start_date_local"":""2020-06-17T16:05:30Z"",""distance"":805,""start_index"":120,""end_index"":170,""pr_rank"":null,""achievements"":[]},{""id"":7677414831,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":244,""moving_time"":245,""start_date"":""2020-06-17T20:04:27Z"",""start_date_local"":""2020-06-17T16:04:27Z"",""distance"":1000,""start_index"":105,""end_index"":166,""pr_rank"":null,""achievements"":[]},{""id"":7677414832,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":394,""moving_time"":395,""start_date"":""2020-06-17T20:04:37Z"",""start_date_local"":""2020-06-17T16:04:37Z"",""distance"":1609,""start_index"":107,""end_index"":208,""pr_rank"":null,""achievements"":[]},{""id"":7677414833,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":796,""moving_time"":797,""start_date"":""2020-06-17T20:00:39Z"",""start_date_local"":""2020-06-17T16:00:39Z"",""distance"":3219,""start_index"":47,""end_index"":255,""pr_rank"":null,""achievements"":[]},{""id"":7677414834,""resource_state"":2,""name"":""5k"",""activity"":{""id"":3630865973,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":1252,""moving_time"":1253,""start_date"":""2020-06-17T19:59:14Z"",""start_date_local"":""2020-06-17T15:59:14Z"",""distance"":5000,""start_index"":26,""end_index"":359,""pr_rank"":null,""achievements"":[]}]","{""id"":""g3829380"",""primary"":true,""name"":""adidas adios 3"",""resource_state"":2,""distance"":207391}","{""primary"":null,""count"":0}",Garmin Forerunner 945,6526e95708c5cc98efcae2781f9a80cbff292c73,"{""effort_count"":3,""average_speed"":3.807008294945219,""min_average_speed"":3.6484123361042426,""mid_average_speed"":3.7911947444503435,""max_average_speed"":3.945608053121481,""pr_rank"":1,""frequency_milestone"":null,""trend"":{""speeds"":[3.6484123361042426,3.7911947444503435,3.8070194068092342],""current_activity_index"":1,""min_speed"":3.6484123361042426,""mid_speed"":3.7911947444503435,""max_speed"":3.945608053121481,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
