resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23695877,""resource_state"":1}",Cottage Light Run,12654.1,3878,3881,51.5,Run,0,3761301936,692AEF4E-1A6F-46B4-8C00-D05B03BBDA48.fit,4018755241,2020-07-14T13:48:31Z,2020-07-14T09:48:31Z,(GMT-05:00) America/Toronto,-14400,"[44.870188,-77.804646]","[44.870248,-77.804438]",,,,44.870188,-77.804646,0,9,2,1,0,"{""id"":""a3761301936"",""polyline"":""suzpG`f{yM`AzFRz@JVDDZP`@Jd@DRENW^kAT]\\]nA{@d@g@Ta@J[f@aCTe@FGFA^Nj@^NBNCd@[LELANBXNdAv@pAp@VR^^hA|Al@jA\\~@`@zA\\dBTfBLvADtA?rBChAKjAWnBMn@Ut@oBnEuArD}BzEm@bBk@pBMbBKpD@nBNbBNz@XfAf@lAh@|@bClDfAtB`AxAd@fARx@hAbFJz@FnBLtA|AdIRx@Zh@xA|A^f@|B|Df@r@x@v@xBzAbB|AxBhC~@rA|@rBX|@Pv@PdBP|DNz@DDR@PCXM`B{@~Bw@rAo@nFuC~Ao@|CcAl@Wj@]x@k@t@q@fByB`BcBx@}@lCkDZYZUJA^F`GbBj@FfBAZFLJH`@BZA|AKnBKn@I\\XaBJeB@i@Cs@Gg@GQOGSCcA?k@CqAQwA[cC}@[GUTuAnByCvCmAzAmCzCo@h@o@ZuDtAaBt@sBp@k@XqAz@eAd@wBhAiBx@iA^_@BQEK]Kc@MqBIk@c@kBa@yA_@gA_AyBi@gAU_@c@i@q@k@eAw@aAaAiB_BgAiAa@e@a@o@cAsB]k@c@k@_A}@W[YuA]wBm@oEWiCOcAe@uBYgA_@}@q@qAmDmF_AeBaBmCc@eAYiAUkBNoE@aCBe@Hk@b@gBh@wAz@sBtAsCl@_BlB}Dd@kA`@iA\\gBVcCD_B?wCCs@Gy@]uBSy@Ww@g@sAWk@W_@}@eA_AaBc@k@[WwBiA[UY[cA_GC_@Bc@L]p@oAv@_Bx@{BjAoBRc@XmAd@kDLe@Re@jAyBn@aAvAeBx@_Bd@u@`ByB`BaCvE}FRe@Ts@ReAX}BJ_@P[ZY^Sd@MfAMl@D|A\\j@FsBc@c@Eg@@c@D_@HWL]ZU`@]x@Qv@a@zBSr@Sb@UX}AbB_BxBsBxCeBtBe@x@yAvCyBnDeA|AMf@c@fCa@nAo@zAoA|BsAtC[~@K|@A`ADl@V`CBjAAd@EXITILCD[I}@m@UIKRKZg@dCM\\Y`@WVqAx@a@^[h@i@|AGFOB_@Gq@W]UOWUu@Mm@c@kCSkB"",""resource_state"":3,""summary_polyline"":""suzpG`f{yM`AzFRz@JVDDZP`@Jd@DRENW^kAT]\\]nA{@d@g@Ta@J[f@aCTe@FGFA^Nj@^NBNCd@[LELANBXNdAv@pAp@VR^^hA|Al@jA\\~@`@zA\\dBTfBLvADtA?rBChAKjAWnBMn@Ut@oBnEuArD}BzEm@bBk@pBMbBKpD@nBNbBNz@XfAf@lAh@|@bClDfAtB`AxAd@fARx@hAbFJz@FnBLtA|AdIRx@Zh@xA|A^f@|B|Df@r@x@v@xBzAbB|AxBhC~@rA|@rBX|@Pv@PdBP|DNz@DDR@PCXM`B{@~Bw@rAo@nFuC~Ao@|CcAl@Wj@]x@k@t@q@fByB`BcBx@}@lCkDZYZUJA^FdBh@fD|@h@B|AAZFLJH`@BZ?p@Ax@K`BKr@IXXaBJoBAsAGg@GQOGSCcA?k@CqAQwA[cC}@[GUTuAnByCvCmAzAmCzCo@h@o@ZuDtAaBt@sBp@k@XqAz@eAd@wBhAiBx@iA^_@BQEK]Kc@MqBIk@c@kBa@yA_@gA_AyBi@gAU_@c@i@q@k@eAw@aAaAiB_BgAiAa@e@a@o@cAsB]k@c@k@_A}@W[YuA]wBm@oEWiCOcAe@uBYgA_@}@q@qAmDmF_AeBaBmC_@y@YeAOcAIw@NoE@aCHgA\\yAr@oBz@sBtAsCl@_BlB}Dd@kA`@mA\\cBVcCD_BAeDI_B_@yBi@mBg@sAWk@W_@}@eA_AaBc@k@[WwBiA[UY[cA_GC_@Bc@L]p@oAv@_Bx@{BjAoBRc@XmAd@kDLe@Re@jAyBn@aAvAeBx@_Bd@u@`ByB`BaCvE}FRe@Ts@ReAX}BJ_@P[ZY^Sd@MfAMl@D|A\\j@FsBc@c@Eg@@c@D_@HWL]ZU`@]x@Qv@a@zBSr@Sb@UX}AbB_BxBsBxCeBtBe@x@yAvCyBnDeA|AMf@c@fCa@nAo@zAoA|BsAtC[~@K|@A`ADl@V`CBjAAd@EXITILCD[I}@m@UIKRKZg@dCM\\Y`@WVqAx@a@^[h@i@|AGFOB_@Gq@W]UOWUu@Mm@c@kCSkB""}",,,,,everyone,,g5740633,,4018755241,3.263,6.4,1,170.3,182,,1,343.9,311,0,0,,195,,964,,,[],"[{""distance"":1001.1,""elapsed_time"":297,""elevation_difference"":-23.8,""moving_time"":297,""split"":1,""average_speed"":3.37,""average_grade_adjusted_speed"":3.23,""average_heartrate"":145.5457627118644,""pace_zone"":2},{""distance"":1001,""elapsed_time"":294,""elevation_difference"":-0.1,""moving_time"":294,""split"":2,""average_speed"":3.4,""average_grade_adjusted_speed"":3.4,""average_heartrate"":165.92176870748298,""pace_zone"":2},{""distance"":1000.8,""elapsed_time"":283,""elevation_difference"":-5.2,""moving_time"":283,""split"":3,""average_speed"":3.54,""average_grade_adjusted_speed"":3.51,""average_heartrate"":170.65371024734984,""pace_zone"":2},{""distance"":997.4,""elapsed_time"":289,""elevation_difference"":0,""moving_time"":289,""split"":4,""average_speed"":3.45,""average_grade_adjusted_speed"":3.5,""average_heartrate"":171.71280276816609,""pace_zone"":2},{""distance"":999.8,""elapsed_time"":303,""elevation_difference"":-2.7,""moving_time"":303,""split"":5,""average_speed"":3.3,""average_grade_adjusted_speed"":3.29,""average_heartrate"":171.08970099667775,""pace_zone"":2},{""distance"":1000.2,""elapsed_time"":295,""elevation_difference"":6.7,""moving_time"":295,""split"":6,""average_speed"":3.39,""average_grade_adjusted_speed"":3.47,""average_heartrate"":174.35254237288135,""pace_zone"":2},{""distance"":1001.3,""elapsed_time"":300,""elevation_difference"":-3.6,""moving_time"":300,""split"":7,""average_speed"":3.34,""average_grade_adjusted_speed"":3.34,""average_heartrate"":173.80666666666667,""pace_zone"":2},{""distance"":999,""elapsed_time"":307,""elevation_difference"":4.7,""moving_time"":307,""split"":8,""average_speed"":3.25,""average_grade_adjusted_speed"":3.32,""average_heartrate"":174.371335504886,""pace_zone"":2},{""distance"":999.7,""elapsed_time"":308,""elevation_difference"":0.8,""moving_time"":308,""split"":9,""average_speed"":3.25,""average_grade_adjusted_speed"":3.25,""average_heartrate"":173.58441558441558,""pace_zone"":2},{""distance"":1002,""elapsed_time"":335,""elevation_difference"":7.8,""moving_time"":335,""split"":10,""average_speed"":2.99,""average_grade_adjusted_speed"":3.03,""average_heartrate"":175.19335347432025,""pace_zone"":1},{""distance"":998.2,""elapsed_time"":319,""elevation_difference"":1.6,""moving_time"":319,""split"":11,""average_speed"":3.13,""average_grade_adjusted_speed"":3.14,""average_heartrate"":170.79937304075236,""pace_zone"":2},{""distance"":1002,""elapsed_time"":320,""elevation_difference"":-8.7,""moving_time"":320,""split"":12,""average_speed"":3.13,""average_grade_adjusted_speed"":3.09,""average_heartrate"":171.95,""pace_zone"":2},{""distance"":659.8,""elapsed_time"":231,""elevation_difference"":22.1,""moving_time"":228,""split"":13,""average_speed"":2.89,""average_grade_adjusted_speed"":3.25,""average_heartrate"":175.1255605381166,""pace_zone"":2}]","[{""distance"":1611.8,""elapsed_time"":477,""elevation_difference"":-24.1,""moving_time"":477,""split"":1,""average_speed"":3.38,""average_grade_adjusted_speed"":3.29,""average_heartrate"":152.6757894736842,""pace_zone"":2},{""distance"":1607.6,""elapsed_time"":461,""elevation_difference"":-5,""moving_time"":461,""split"":2,""average_speed"":3.49,""average_grade_adjusted_speed"":3.48,""average_heartrate"":170.27982646420824,""pace_zone"":2},{""distance"":1608.7,""elapsed_time"":471,""elevation_difference"":-2.5,""moving_time"":471,""split"":3,""average_speed"":3.42,""average_grade_adjusted_speed"":3.43,""average_heartrate"":171.40976645435245,""pace_zone"":2},{""distance"":1610,""elapsed_time"":482,""elevation_difference"":4.8,""moving_time"":482,""split"":4,""average_speed"":3.34,""average_grade_adjusted_speed"":3.39,""average_heartrate"":173.7625,""pace_zone"":2},{""distance"":1609,""elapsed_time"":495,""elevation_difference"":2.8,""moving_time"":495,""split"":5,""average_speed"":3.25,""average_grade_adjusted_speed"":3.29,""average_heartrate"":174.04848484848486,""pace_zone"":2},{""distance"":1610.3,""elapsed_time"":510,""elevation_difference"":5.5,""moving_time"":510,""split"":6,""average_speed"":3.16,""average_grade_adjusted_speed"":3.18,""average_heartrate"":174.72529644268775,""pace_zone"":2},{""distance"":1608.1,""elapsed_time"":519,""elevation_difference"":2.6,""moving_time"":519,""split"":7,""average_speed"":3.1,""average_grade_adjusted_speed"":3.11,""average_heartrate"":171.59344894026975,""pace_zone"":2},{""distance"":1396.8,""elapsed_time"":466,""elevation_difference"":15.5,""moving_time"":463,""split"":8,""average_speed"":3.02,""average_grade_adjusted_speed"":3.17,""average_heartrate"":173.52838427947597,""pace_zone"":2}]","[{""id"":12392900791,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3761301936,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":297,""moving_time"":297,""start_date"":""2020-07-14T13:48:31Z"",""start_date_local"":""2020-07-14T09:48:31Z"",""distance"":1008.39,""start_index"":0,""end_index"":297,""total_elevation_gain"":0,""average_speed"":3.4,""max_speed"":4.7,""average_heartrate"":145.6,""max_heartrate"":162,""lap_index"":1,""split"":1,""pace_zone"":2},{""id"":12392900794,""resource_state"":2,""name"":""Lap 2"",""activity"":{""id"":3761301936,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":3583,""moving_time"":3583,""start_date"":""2020-07-14T13:53:30Z"",""start_date_local"":""2020-07-14T09:53:30Z"",""distance"":11661.2,""start_index"":298,""end_index"":3871,""total_elevation_gain"":54,""average_speed"":3.25,""max_speed"":6.4,""average_heartrate"":172.4,""max_heartrate"":182,""lap_index"":2,""split"":2,""pace_zone"":2}]","[{""id"":7929618123,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3761301936,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":108,""moving_time"":109,""start_date"":""2020-07-14T13:58:11Z"",""start_date_local"":""2020-07-14T09:58:11Z"",""distance"":400,""start_index"":578,""end_index"":687,""pr_rank"":null,""achievements"":[]},{""id"":7929618124,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3761301936,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":222,""moving_time"":223,""start_date"":""2020-07-14T13:58:33Z"",""start_date_local"":""2020-07-14T09:58:33Z"",""distance"":805,""start_index"":600,""end_index"":823,""pr_rank"":null,""achievements"":[]},{""id"":7929618125,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3761301936,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":280,""moving_time"":280,""start_date"":""2020-07-14T13:57:01Z"",""start_date_local"":""2020-07-14T09:57:01Z"",""distance"":1000,""start_index"":508,""end_index"":788,""pr_rank"":null,""achievements"":[]},{""id"":7929618129,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3761301936,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":458,""moving_time"":458,""start_date"":""2020-07-14T13:55:50Z"",""start_date_local"":""2020-07-14T09:55:50Z"",""distance"":1609,""start_index"":438,""end_index"":895,""pr_rank"":null,""achievements"":[]},{""id"":7929618132,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3761301936,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":926,""moving_time"":927,""start_date"":""2020-07-14T13:52:19Z"",""start_date_local"":""2020-07-14T09:52:19Z"",""distance"":3219,""start_index"":227,""end_index"":1153,""pr_rank"":null,""achievements"":[]},{""id"":7929618134,""resource_state"":2,""name"":""5k"",""activity"":{""id"":3761301936,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":1453,""moving_time"":1454,""start_date"":""2020-07-14T13:49:57Z"",""start_date_local"":""2020-07-14T09:49:57Z"",""distance"":5000,""start_index"":85,""end_index"":1536,""pr_rank"":null,""achievements"":[]},{""id"":7929618135,""resource_state"":2,""name"":""10k"",""activity"":{""id"":3761301936,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":3004,""moving_time"":3005,""start_date"":""2020-07-14T13:49:08Z"",""start_date_local"":""2020-07-14T09:49:08Z"",""distance"":10000,""start_index"":36,""end_index"":3034,""pr_rank"":null,""achievements"":[]}]","{""id"":""g5740633"",""primary"":false,""name"":""Nike Air Zoom Pegasus 36"",""resource_state"":2,""distance"":572294}","{""primary"":null,""count"":0}",Apple Watch Series 3,1d7e5e3ef84d80f54a5735d1db75507d47b9519e,"{""effort_count"":1,""average_speed"":3.2630478621389893,""min_average_speed"":3.2630478621389893,""mid_average_speed"":3.2630478621389893,""max_average_speed"":3.2630478621389893,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.2630478621389893],""current_activity_index"":0,""min_speed"":3.2630478621389893,""mid_speed"":3.2630478621389893,""max_speed"":3.2630478621389893,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
