resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":5108599,""resource_state"":1}",Morning Run,15306.3,5147,5158,95.9,Run,,3756245261,garmin_push_5230926729,4013089429,2020-07-13T13:24:08Z,2020-07-13T06:24:08Z,(GMT-08:00) America/Vancouver,-25200,"[49.263499,-123.132891]","[49.263292,-123.133581]",,,Canada,49.263499,-123.132891,1,3,0,1,0,"{""id"":""a3756245261"",""summary_polyline"":""c{tkH`rpnViAMeFEiAI[VKEYb@]hBWj@cAvAYl@{@~@a@@SMA]O?kA~C[d@Sp@c@hAk@t@gCj@o@K[[a@W]n@gAZa@n@]vAa@^Mp@?v@a@h@Sl@PtAGPmAVaBvAiAZiAOc@Wg@Oe@Pg@Cg@]Oq@OmB_@[q@LiAb@s@Hk@\\i@Ce@NeAj@{DbBuBvAYb@mAbCy@fAUl@a@dBKr@UbCCf@FlBH`@Xn@^\\zDpBZf@Lx@B~@QrDDnDEz@o@hDSdDJpDZj@`@^f@T|@DdD|CnF|ErB~@x@`AVh@f@|AHpBExBKx@Qb@Mz@WnDDvBf@bF@v@CJHJKt@BnDO|KB|BHv@\\h@b@Pf@D^ZzCvJ~A`GrApDPx@Hx@AnFB`BMtDI`JQjDAx@QdCOrDg@bJEtBQpDWlDGxCo@`K@|@WhFCpCE|@?fGCx@Hv@Pp@VzAv@pCn@vC\\lBP|A[fDm@zEEtBIx@Ot@_@x@Sn@c@`B_@jB{AtFq@bAmB`A]b@KXSpACv@DvBGx@Up@Kt@AtAoA`Eu@dAWl@Od@Mv@It@EpBNlDVfBRnDCx@[xBNlAXjD?jAHrB@x@IrBB|@ClBIvAUdBg@lBw@~ESr@o@~AaAtESn@GDBGNAFKLo@@[Ju@Ns@R}@h@{ATaAh@sDn@uCTcBb@iEBw@IuAK_IY}C?{@NiDA{@i@cGMsBGwAFaBNo@r@yBd@W`@a@Xg@Tm@Jw@HuDb@yADu@CqBHu@Pw@Xm@^c@fAg@\\[\\k@bByFdAeEbA{CJy@FuD^cCTuD@a@c@gBCy@QmBs@yCaAuCWeBAw@@sFHsBCsBDy@XwB@uCl@iI?y@VoD`@eLd@gJRwF^aHNgSEiD_@eDqAeEu@_DgAkDy@}CWwAI_BFu@DmDAwDEu@F]Cm@JiFAy@K}@AsB@yANuFEuB@uBPeHB_JCsBHwDCiFDuBCu@D{@EsEBYj@a@F{@HmB@sBQ{@?WVcBjAHrBMjBDDiAdBVdAXjAPlBCf@KjB?D}@CeDJu@CkAFeBFQ\\BDw@?Y]sB@yBC{@RsDAaBHq@N[CuBLaB@u@Ly@bA}@b@Sf@KzAErBm@`AGV}@VcCLc@jCE`APd@V|@@NaAFy@GmBDq@"",""resource_state"":2}",,,,,everyone,,g6438415,,4013089429,2.974,4.3,88.4,1,162,182,,1,51,5.5,0,0,,102
2,"{""id"":5108599,""resource_state"":1}",Evening Yoga,122.6,2214,2214,0,Yoga,,3754351392,garmin_push_5228837736,4010945514,2020-07-13T03:42:24Z,2020-07-12T20:42:24Z,(GMT-08:00) America/Vancouver,-25200,,,,,Canada,,,0,0,0,1,0,"{""id"":""a3754351392"",""summary_polyline"":null,""resource_state"":2}",1,,,,everyone,,,,4010945514,0.055,1.4,58.2,1,96.3,140,,1,,,0,0,,4
2,"{""id"":5108599,""resource_state"":1}",Morning Run,21241.7,6933,7102,120.5,Run,,3747209192,garmin_push_5221820931,4002883270,2020-07-11T15:43:26Z,2020-07-11T08:43:26Z,(GMT-08:00) America/Vancouver,-25200,"[49.263497,-123.133214]","[49.262507,-123.129841]",,,Canada,49.263497,-123.133214,4,6,0,1,0,"{""id"":""a3747209192"",""summary_polyline"":""iytkHptpnVVxC@tDqDd@sBOe@TYf@A~CKvEJrKNbAgAx@uCfAe@@mEy@kKGSfBSnI_CRUf@i@tIoD@qCu@iA{@o@OYq@y@yC[qDuAkIyDmO}AoHsAwEyAgIiAaCYqAj@z@ERRl@CzAQl@?b@v@bE_BrBeBJoA`CqCnCqAV[h@_@`ByA`Bw@xAmBn@uAnB}CtGkBv@qFnDkDhCcN{AsEHoBv@oB~BaCvEBz@Mp@yA~Ba@nBq@xA}@rAiAt@{@`Ao@pAwCdEgBjAeG_@oARa@Z_AtBAr@d@vA@z@]rBm@bBc@^mBFuCjAiAp@wA|AWj@QjBhAfHIpBa@rAqB|BkFlAqBE]T]Uc@@{BfBm@AyAgEe@qC]k@wCaAyNgAkANoGcAoCFgAb@{@B_@SCi@TiBMs@gAeBgAq@[g@gAiCu@qCgAc@sA@kA]aBkCsDmJBeC]}DkA{FEaDk@}AQqAg@oIg@}CByDS}@Le@~@O~@oARk@LkBr@uAtF}CnE{FtDuD`Cm@dD_CfCSzAR^g@`@_DtEsLtBaBhAa@pEuCbA}@v@sAj@}C^kFLmFQyBDw@z@{AbBsAhCwDnCsIvAsFj@_DZsEC{Dw@mBeAgAkAy@u@gCxAkArAMpCx@nBLfCbBNp@CnGT|CKt@yAbDTtBTn@bCjDBt@}@jEDnFNtB|A`EvFnEPpAu@dCaHzEYh@B~@Fz@z@nCrBzD?r@_@~AVhFNp@`@bAvApBfBbAbBd@p@_APeFd@gBz@o@zA{D~@_A\\eBdA_CI]p@mADu@M]eCyDpAaCvAyF^a@tChE|AoDtBoCz@wFCsBy@}CeBoCAy@xCgG`@qBbAiCVoANsBn@sAbA}ApBVXb@Fd@z@lAnA^h@d@\\p@QRvAtB`CQ@~AX|ASTp@hDnAjCUPb@p@D`@xCv@~@hAAb@IBZh@vBdCTp@d@ZvA|C`CfDhAtC~FnIRv@hAlC`AdAnArBb@JxD}G`@@v@t@vAYZ^VnA|AvBExB^`DdCbIvBbKbBrFnAvHfArFvA|F~C|OrA~BxAh@jH@PSLcAb@Ex@PvDGz@V`DGRoDE}@Nq@U_Cf@cFKqBe@aCLGDeFXs@RaFIw@Lu@dAaAdAc@nD_@rB[Xi@^cC`D[nCXJg@ZANq@L}DGoFfEVZMzEXfAa@RuJGuAF_FMoDe@QoG?c@LIxB"",""resource_state"":2}",,,,,everyone,,g6438415,,4002883270,3.064,6.3,88.4,1,161.7,186,,1,58,4.4,0,0,,142
2,"{""id"":5108599,""resource_state"":1}",Morning Run,5566.3,1779,1827,46.7,Run,,3743573288,garmin_push_5218181745,3998858393,2020-07-10T15:14:52Z,2020-07-10T08:14:52Z,(GMT-08:00) America/Vancouver,-25200,"[49.263308,-123.132818]","[49.262984,-123.132437]",,,Canada,49.263308,-123.132818,0,4,0,2,0,"{""id"":""a3743573288"",""summary_polyline"":""yztkHvopnVgCEiAJQDOr@G|@GnB@tBCv@a@JoAHe@GOGc@Ae@BgA?_@He@B[]I_AUq@Wk@cB_AYm@^iBAy@By@Vg@\\g@Ls@@{@FMfAgAXo@No@Iw@]e@w@y@]g@Q]Oo@Uo@[i@Ke@Dw@Hw@@u@?w@GkB@{@Cm@JuBFwCVi@`@_@\\g@L]Fu@@e@Cu@Qk@Yk@Wm@Ks@OoBWi@{@kAOi@C[?o@BSLWd@Wr@IRGVQRc@Fo@Bq@GyAAwCG{@GM_@YkA?s@o@SCg@@KCs@oAa@SKBYk@So@e@YWWWu@aAcBWk@Qq@s@{AIu@Uo@[m@Kw@E_AN{@Xq@D_@Sa@Us@Sw@I{@Ak@[_CGyBUoBAQQs@s@y@[i@Cw@d@Bb@G\\RF@vBFvALLNf@nANv@^j@d@\\^`@Nv@lApC`@\\Zf@Pn@jBjEPp@Nx@\\d@v@n@d@Pd@WhAMl@LB@ZtCnAjCRn@Lf@JpB?~@Ex@BPt@Ep@K\\?h@MPANr@?t@I|@Mb@MfC@z@HlA?zBJ|@Mx@BlBQ|A?p@Fz@Kv@AtBGx@Cx@HNVJd@JfADPB?~BLp@PlBM`A?~AGhABhBCz@Or@?zDTVb@Ff@?t@DHf@@xBBz@ErD"",""resource_state"":2}",,,,,everyone,,g6438415,,3998858393,3.129,5.3,89.8,1,162.8,189,,1,52.8,5.7,0,0,,38
2,"{""id"":5108599,""resource_state"":1}",Night Yoga,150.7,2701,2701,0,Yoga,,3736142102,garmin_push_5210702205,3990577045,2020-07-09T04:11:46Z,2020-07-08T21:11:46Z,(GMT-08:00) America/Vancouver,-25200,,,,,Canada,,,0,2,0,1,0,"{""id"":""a3736142102"",""summary_polyline"":null,""resource_state"":2}",1,,,,everyone,,,,3990577045,0.056,1,58.3,1,82.9,113,,1,,,0,0,,4
2,"{""id"":5108599,""resource_state"":1}",Morning Run,12012.9,3896,3937,99.8,Run,,3733039385,garmin_push_5207651196,3987191373,2020-07-08T13:47:45Z,2020-07-08T06:47:45Z,(GMT-08:00) America/Vancouver,-25200,"[49.263469,-123.133035]","[49.263006,-123.132494]",,,Canada,49.263469,-123.133035,1,1,0,1,0,"{""id"":""a3733039385"",""summary_polyline"":""}ztkHnopnVaB?eCAg@Cg@@g@Eg@?KPCdBGr@_@^I@[c@gAbCy@pA_@`@O\\c@IEIIo@]b@y@fCYd@_AdAS|@SVc@\\e@Nm@HU?a@G_@YY_@_@Rc@l@gA`@Yh@KdA]b@Uj@Dv@OZ_@`@Ov@Lt@?VEFe@R[HcAr@o@^iAR[?e@Lc@Me@Yg@Dc@?a@WSw@MsBWYICaB\\k@Tu@FYTc@@g@Gc@Vc@Zm@xAc@?IIc@Ga@Z}@\\yAbAYd@e@rAkBjCWr@_@jBQnBIpBB|@Lr@Vr@`@Zd@LhAh@^^VR^h@NZLp@B|@Ej@GxBGv@HzA?x@Ad@g@dCU|BKnB?pABv@Tj@f@d@b@NhATNHhBrA`B|Ab@ZZ^bB`Bb@XfAh@`@X~@dARn@b@nCTvBGz@_@jAOv@UlDAz@HdCDr@Lx@FnBAPDJErACtB@pBEhBB|@AxHTn@`@ZhAPj@~Ab@~ATl@~BpIbArChAzEBz@?xBB|@EvB@xFGtB@z@GtBGj@Ex@GxBMrBe@bL[rFKxCWlDCv@YpEC|@It@MrDAv@UlEC|@@lFItGD^Tl@Pp@XjBRr@r@zCf@nDn@xCRnBOpBMr@s@xA]j@M@EM@yBb@gD?]Du@TsBE{@c@gBYqBq@gDwAgFEw@H{@@eBBwBJgBDqBLuBJw@@w@RsDJsDFq@FiCZqEBy@NuBHuBPkCTgFBw@LaBN_DFy@Bw@PuBBmBKwKJaFAy@OqBw@wCk@{AaC_JUu@Wo@c@mBC_AC{@HkHF{BB}IA}@O_BJgFDm@B}@?qBCy@@aBJ}C@{@A{@E}@Bs@AsBB}@\\m@H}BA}@FoDC{@?oFR{JEiBDyB?}CZ{CHAn@Fd@?fAOnAEb@@n@N@aAf@EjADd@Nf@?hADd@Lb@DtBFJEBEFy@@w@F_ACy@H{@GoBEOBy@BATHHABs@Kc@O}@Qi@Ik@E}@By@d@{@H{@@eBDy@Hy@Nc@IqDGy@Fy@BKZe@`@MZc@pAs@x@Ed@Ib@BZCd@SjAA^UHc@Ey@@o@FDh@O`@g@j@Kd@@b@HX?hAR\\]PqBC_BJcA"",""resource_state"":2}",,,,,everyone,,g6438415,,3987191373,3.083,4.5,90.3,1,156.7,194,,1,51.8,5.5,1,0,,68
2,"{""id"":5108599,""resource_state"":1}",Night Yoga,70.5,2111,2111,0,Yoga,,3731606858,garmin_push_5206145721,3985651092,2020-07-08T04:37:28Z,2020-07-07T21:37:28Z,(GMT-08:00) America/Vancouver,-25200,,,,,Canada,,,0,1,0,1,0,"{""id"":""a3731606858"",""summary_polyline"":null,""resource_state"":2}",1,,,,everyone,,,,3985651092,0.033,0.4,58,1,77.2,102,,1,,,0,0,,2
2,"{""id"":5108599,""resource_state"":1}",Morning Run,10338.1,3321,3361,70,Run,,3727072086,garmin_push_5201567099,3980675322,2020-07-07T13:59:23Z,2020-07-07T06:59:23Z,(GMT-08:00) America/Vancouver,-25200,"[49.263826,-123.132701]","[49.262972,-123.132485]",,,Canada,49.263826,-123.132701,0,0,0,1,0,"{""id"":""a3727072086"",""summary_polyline"":""sztkH~opnV_A@wBImA?oBM[?c@HU^Ov@w@rC{@xAe@dA]^WIWW?YOs@e@mAKIqAIOKMYDy@Ro@Jy@BuAVi@\\[Pm@B{@Zg@bAcANm@Fw@Ou@e@q@mA}BOy@Ws@Wi@G[Hw@Do@CwBK{A@iGB}@Rw@P[`@_@Vk@Nq@Bs@A{@Qu@Wo@Ss@Ky@KmB[o@a@_@Yg@Ow@D}@Pc@d@Wz@IXWLs@FaBAyEIw@Yg@]IcAD_@a@_@We@Ac@YYm@[Yc@GEa@Yk@c@WWm@a@oA[i@u@gCm@s@_@eBYg@Uq@Kw@A}@Rm@Nu@Wm@_@iBI}@?y@Is@[mB?y@Gw@Oy@Iw@Sm@aA_AOw@@qBC}@LgCHEnA@HGBaDCYcAKCOFwEC_BBuBGw@Ui@KwDOw@a@MyADe@PBtBHz@Kt@]`@e@?Yo@K{@]YmAQ_C?_@YQc@mABc@JIx@FhFGrDMlDWr@Kt@Dz@AjBEz@?t@Xj@~Ad@p@n@JRCv@|@|@Dn@?^Jd@`@`@Xh@p@pB`@VXh@d@~AvAjD`@bBBv@Ev@_@fB@z@Tt@@z@EvB?tBE`@]`A_@hD@|@VlBd@tA`@Z^`@N^f@B`@IjAFd@Nr@hATj@xA|BHr@A\\Mt@sA|BWl@{BfE?v@Lr@Dv@@v@Vn@zAnBlAjB~@hAJt@?zAKd@MNWl@Mx@}C~FCTRd@Nt@Un@sAtB[`@k@WmBzCODk@b@]f@Wj@l@`ABv@Yf@_@b@QAa@SSB[b@EVXl@D`@m@~A_@P_AjA[R_AcA}@^eAsAq@Y[m@]e@_@[S_@AQHQRh@R`Aj@jBl@zC|@vDj@hDTj@tBlJj@rCvGnYd@jAXf@|@pAZVbBr@r@@d@PfCIBFd@R~@@d@Hb@Rf@HlAId@DZNlBS`@MJqDR{BBw@Sk@Cc@HOTHJm@B]?mAWi@Ow@?{BB{@Z_CBuBT_AAw@FsBAg@Ee@Fg@Vk@d@Q`@a@bAk@d@Cd@B`BIb@Qd@Df@URYTsBLs@b@Ad@IPUtANRCdAVZKHWBa@Dy@GmBN{@"",""resource_state"":2}",,,,,everyone,,g6438415,,3980675322,3.113,4.2,90.5,1,156.4,182,,1,51.8,5.7,0,0,,55
2,"{""id"":5108599,""resource_state"":1}",Morning Run,7497.5,2553,2556,71.6,Run,,3722118777,garmin_push_5196653252,3975275456,2020-07-06T14:00:34Z,2020-07-06T07:00:34Z,(GMT-08:00) America/Vancouver,-25200,"[49.263612,-123.132438]","[49.263029,-123.132581]",,,Canada,49.263612,-123.132438,0,4,0,1,0,"{""id"":""a3722118777"",""summary_polyline"":""_{tkHvopnVULWHM?aAEg@EmA?_AOg@Ae@BMX_@HEDu@~CWl@q@jAu@~@M\\c@IUO?]GMQLc@CMJMTi@`BaBbBYFg@?g@g@e@K_@J]^M^]b@_@`Ba@TI@a@TOZMd@?l@w@fA@v@Qp@e@d@Cv@Jt@AJQRiA`@]b@aAr@e@Rg@He@?YDc@Q_@[k@Ni@?e@i@YmBMo@a@Wo@F_@JgAd@c@@g@T_@Ac@Ic@TcAr@SVgAVUN}@`@gAj@YR[^iA~Bq@~@Wh@MXa@~AMt@UlBKrBBx@Px@Zh@`@XpD|AXr@Np@Dz@InDKx@HnDIz@_@nBSlBKlBBtBJz@Z`@p@f@\\JRAd@JrApAp@`@rBfB`@b@`Av@bA|@`@Vf@R\\Z^b@^h@Pn@\\pBHz@@z@C|@Kx@Up@OnAKpAEpCBv@^vE@h@c@zAg@pD?^JdEEz@Av@@rAVzCJJVFZ@d@Cb@FfACBEDQDsACyCD{AAsBBcDEcC@gCIsD?}@JqDC{B@{BF{ACw@RqDEuBHmI\\CD{A@qCJwKCiEF_FAqBTsDBChAR`@?zAUhADZCDqAh@P\\Gf@Lf@Cf@L~@AxAJzA?dAGTc@Bw@D}EIwA?g@^ID{@KwAGSG{@O{@Ao@Hw@P}@@sBNyBNq@?_AHwB?y@Fw@Zc@b@ULMTO^Y`@Up@?d@Cv@SV@^I|@IVINUFQNkCJ[XAv@Db@Ed@Lz@Dd@F`@ALeA@mDHy@"",""resource_state"":2}",,,,,everyone,,g6438415,,3975275456,2.937,4.9,89.3,1,155.1,176,,1,51.7,5.5,0,0,,37
2,"{""id"":5108599,""resource_state"":1}",Afternoon Walk,7655.8,5531,5632,60.2,Walk,,3720248164,garmin_push_5194619867,3973217111,2020-07-05T20:53:32Z,2020-07-05T13:53:32Z,(GMT-08:00) America/Vancouver,-25200,"[49.263613,-123.133203]","[49.263043,-123.132548]",,,Canada,49.263613,-123.133203,1,1,0,1,0,"{""id"":""a3720248164"",""summary_polyline"":""i{tkHropnVe@Le@Aw@K_B@c@JCd@DvA@rFCBGCSHe@z@e@Z]FAVOj@Vh@Z`@e@`@Of@Ud@CR@v@D`@Xr@@t@I`ALl@Mj@Gt@e@rB@VPt@F`@YtAk@@WN@HT|@RpAJxB?\\BzAj@DJ?FHQPULQDGt@@JCn@AlDGj@?v@Fd@CLDp@KzB?vEC~AK`DBl@AvC@x@F`BHj@CnABlBCz@OfB?`@L?RTJlAJv@?^OnBAx@K`A@pBDv@?x@@x@Ex@Fv@Ax@OnCMv@Fv@CvC@VDl@Cx@Bt@?nBElBEp@@x@Dt@Ev@@x@GnEGx@HzAJt@E`A@x@Ep@CpBEt@Dx@?v@Bv@AtBK`B?AH~@IbBBx@CpBIt@@TAzAFnBClBCv@Bj@Gt@@jD@`BBZMdBAxC@t@RHJNx@NZBd@AJBb@@b@Gb@@d@Kr@J`A?d@EfA?TWhAJNa@BcCAw@E]Fq@FYA[Bs@?sBGmB@uBF{BAa@DsB?w@@y@Hu@EUC_AAcCBy@Kg@]GABw@H[YGu@Uq@Eg@@WAcARsBh@Yd@Cx@OFQDw@G_@?a@JuBAGHg@HM@e@AmBFw@AiCJ_BEaBFw@GuBDeDAUJmBGsB?qBJ_FFYFc@PkBA[Ka@KQFu@Ie@?UJmACoAFaCGa@EgA?}@C_@EC@@BWD_CRwB?aAFSBc@QcAG_CD_ALe@Fu@?{AJ{BIu@Fy@BqAA{DBcAKAOGB_@DsCBkDAw@Bg@?{@Bw@?eAI}AHsBGmE@w@GaAAy@Na@GU@w@Nw@MSBG?ULSDm@Ha@FsAS}A?uDCUJEASBa@Cm@"",""resource_state"":2}",,,,,everyone,,g5899930,,3973217111,1.384,2.3,58.5,1,122.6,179,,1,51.7,20.6,0,0,,20
