resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":5108599,""resource_state"":1}",Morning Run,6623,2307,2400,51.5,Run,0,3921288208,garmin_push_5393927932,4197271435,2020-08-16T11:06:16Z,2020-08-16T07:06:16Z,(GMT-05:00) America/Toronto,-14400,"[43.485906,-80.507521]","[43.486142,-80.507927]",,,Canada,43.485906,-80.507521,0,2,2,1,0,"{""id"":""a3921288208"",""summary_polyline"":""odlhGhpjjNiAiDw@qCMYc@aBiB_GmAaDMs@g@_BOq@yAyD_@[Ic@]gA_@_Be@{AQ_@g@sBc@gAeBmFGOMKqEzE_@d@aCfCiAvAmBvB{AzAy@bAyAzAqCzCo@n@}AjBs@dA]`@}@z@gCxCaC`C}@`AwDnEs@r@Kh@Vd@xApBVd@jElInAlBfB~C`C|Dr@pATh@x@bA\\d@Th@nAtBv@hAr@rAdBpCp@nArAtBj@rAtAjC`BbCzCbFZb@FLC@Vf@nBlCf@h@b@Z`@Pb@Pb@Fb@BnBAnAMxA?DBn@EjBBlABjAPTJbAn@XV\\d@\\|@JPNKhByBfAiAd@m@zA{A`@U`Ae@f@KnAEn@KfACd@K~@e@jA}@`@a@l@e@Nc@Qo@{@cCk@uAYaAq@kBi@uAY_Ag@qAQYw@cBQUa@Xm@j@a@Xc@Hg@?WEe@O_A{@_@W_@c@y@k@_@]a@We@Iu@CiAK"",""resource_state"":2}",,,,,followers_only,,g6705932,,4197271435,2.871,3.4,88.3,1,174.6,191,,1,340.8,313.7,0,0,,80
2,"{""id"":5108599,""resource_state"":1}",Morning Run,5657.9,2087,2092,37.5,Run,0,3917198624,garmin_push_5389769708,4192827682,2020-08-15T14:31:43Z,2020-08-15T10:31:43Z,(GMT-05:00) America/Toronto,-14400,"[43.486046,-80.50773]","[43.486003,-80.507707]",,,Canada,43.486046,-80.50773,0,1,0,1,0,"{""id"":""a3917198624"",""summary_polyline"":""wblhGxxkjNbADf@Jb@Rb@Z~A`B~@v@\\^?Jm@zBGvBY`@mC@aATe@PgAx@a@Ji@GUMc@]o@WGOMFOX@r@AjABj@DRDbBJl@Gv@Z|CNhBVjBJ\\PdBIh@c@j@_@Re@Ps@bAONm@Vu@HwAt@y@|@Uh@UtAk@tAW`@mAfAcAf@i@h@Sl@j@pABp@W^m@r@g@b@k@v@YTkA|AKXOXGt@Mt@s@rCMr@Sj@WdAUjBa@JCGBH?GPAJo@Bm@\\oBr@yBJs@`@aA^aBRk@n@u@A@HAPWz@_BLOt@]LMh@q@N_@BALHNDP@FCd@u@RIb@W^_@LWDOFc@?s@Ju@Cq@OgBNiATi@\\c@^a@lBk@f@Eb@KNOt@iAz@_@\\c@Lo@?u@Ku@Qo@K_AUkDOo@Gs@AmCDw@Oq@@q@OeAIW?]d@Mh@FjAf@`@Ff@@^UVSJQCKq@oAU[a@_@a@YoCcAcAu@{@}@Wg@g@yA"",""resource_state"":2}",,,,,followers_only,,g6705932,,4192827682,2.711,4,86.6,1,175.4,192,,1,330.9,314.8,0,0,,71
2,"{""id"":5108599,""resource_state"":1}",Morning Run,3049.6,1119,1278,21.9,Run,0,3917196954,garmin_push_5389768357,4192825872,2020-08-15T14:08:48Z,2020-08-15T10:08:48Z,(GMT-05:00) America/Toronto,-14400,"[43.486029,-80.507784]","[43.486108,-80.507915]",,,Canada,43.486029,-80.507784,0,2,0,1,0,"{""id"":""a3917196954"",""summary_polyline"":""aclhGxxkjNnA@f@H\\P^VfCjC`NpG`@hAPr@`AjC|B`GGb@gDpCq@d@e@Te@HwAHw@NaAAa@Dk@Rw@`@_BvAx@{@RY?GIa@e@cAU[m@ILP`BzAVZdAw@LGj@Oh@GfA@`@C~@Id@Kb@O`@S`@[p@s@pAiAPi@{@kBWu@_@}@GG{Ag@_Aq@}@eC[oA{@gCe@EWi@[PC?c@Pi@?a@OOIu@s@_@Y]a@}AyAa@Ye@MsBA"",""resource_state"":2}",,,,,followers_only,,g6705932,,4192825872,2.725,3.6,87.3,1,171.4,187,,1,330,317.8,0,0,,34
2,"{""id"":5108599,""resource_state"":1}",Morning Run,6247.6,2046,2106,79,Run,,3907213193,garmin_push_5379542231,4181938732,2020-08-13T13:27:15Z,2020-08-13T09:27:15Z,(GMT-05:00) America/Toronto,-14400,"[44.89128,-79.736058]","[44.890609,-79.73617]",,,Canada,44.89128,-79.736058,0,0,0,1,0,"{""id"":""a3907213193"",""summary_polyline"":""oy~pGjmteNgAc@U?IBkA|@GH?B]j@_@ZaCjBsAvAeBvAy@`@g@A_@Ga@Oi@Ca@P[`@Yd@Sj@YbBUh@y@lA_@hAUf@e@t@Ol@Et@Rh@\\\\R\\d@|@Tn@Xh@Tv@d@rB`BfEXtAFt@JhBPjB@n@Ax@G\\Mr@[hAYh@_BzBu@jA_@`@m@d@aC`AyBn@e@Hg@Ag@KiBaAgAw@UMk@Q]?aAj@c@LkAXe@Ty@l@eCzBe@Pe@He@?c@De@FqBp@g@Jc@Pg@HqA@iA@g@Ag@@g@L_@Z_@b@w@lA]`@sCzDs@nA_@d@a@\\i@VmCl@}@Lc@J_@TG@Xe@`@Oh@Ib@Qz@UfAO`@Ob@YZc@nAoBz@aAp@}@^a@~AeCd@a@`@Sb@ElBCv@Id@Bd@IlAc@bBc@d@IhAIlASf@QXSpAqAdBoAd@QjAWfAo@h@Cb@J`@TfAx@bAn@b@Rd@LjAKlEwAjBy@^[d@q@j@mAp@oAL]Pm@Lw@HiBCs@Is@Oo@OgBWsASo@yAyCWiAYiBSo@a@}@g@eAYg@Wi@Eo@n@{A^c@Vi@Ns@`AeBRq@XmBn@{A^_@NId@I^Rb@Zd@Jb@QdAo@fAgAZa@bAkAbAy@hAo@\\a@n@eAp@c@b@?b@R\\HhAGx@n@"",""resource_state"":2}",,,,,followers_only,,g6705932,,4181938732,3.054,3.8,88.2,1,155.5,177,,1,209.9,190,0,0,,32
2,"{""id"":5108599,""resource_state"":1}",Morning Run,11240.5,4095,4139,114.2,Run,,3902571919,garmin_push_5374731844,4176909152,2020-08-12T12:54:01Z,2020-08-12T08:54:01Z,(GMT-05:00) America/Toronto,-14400,"[44.890932,-79.735946]","[44.890752,-79.736021]",,,Canada,44.890932,-79.735946,0,4,0,1,0,"{""id"":""a3902571919"",""summary_polyline"":""iw~pGtlteNy@Bc@Oq@Kc@L{@p@}@bAg@XsBhB_@b@Yb@}A|Ay@f@QFg@AgA]c@?c@R]b@m@vAm@lC}@tA_@dAe@r@Yj@Kn@?n@vAtBbAfCNj@Jv@ZzAhA|Bn@`CTbC?j@HrBApBKt@Qr@Wj@{AdC{AjBcBdAiAj@kCr@OTc@h@Wj@GjADt@GNgAd@gAl@a@La@\\g@~AUpAq@pAq@v@Wf@Un@AbBHtALt@Zh@^TlADhAa@hBOb@KZWz@cAf@Wb@JvBxAAFYd@YRYBOZHl@?VOj@y@dA_@Zc@L[^Rb@b@@b@Ov@_@p@e@Xi@Pq@Vi@Zi@z@gAPk@b@aBv@_Ah@_ARQ\\Nt@x@d@F~C{Cb@@jAVrADf@ClAQb@LzBdAdAt@^f@XV|Ar@`@QXgBTa@\\e@Vi@Pm@xAoBfAe@n@aAnAUd@DfAl@~At@^Zf@Lb@Y~@{@zFwGrF}FdAwAnEsE|AsAbAs@fB}@zDsA`@KvD_@jDKGVkDLmBTiATmCv@_CdAgBbA_DnCsEhF}@~@sB`CyAjB_@X_A~@yBdCy@fAa@\\]Pe@O_A{@iAa@mAAkAi@a@P{BbBw@bAk@xAy@bAWf@Cr@Sj@c@@gA_@a@YSi@gAk@gA_@mA{@c@GoARiACg@Cy@Wi@@a@V_A|@y@dAWb@Fr@?d@}A|@c@hAF`@aAn@S~@@`@ILm@`@U@g@VCF@NLfAGJQFa@AQDQEEY[[c@Ja@Gu@l@c@BKCUJe@Aa@D[\\e@Fg@PECI[ICFc@FJTQ?CYs@KGCKQCQW]s@GGo@@c@Si@L_@YWEOa@Yg@OGc@Pc@g@]YKQAMvAGh@OV?AQWc@?yAQk@Ew@Pk@TUb@GLJH?VUz@oA\\]n@wATcB\\mA\\e@dAc@lA{@^_@DK?w@Du@Vg@Xc@Pw@JQtEqApBeApAyA|AwCRo@TgBHkABq@Q}AKsB_@{Ag@wAw@uAm@{B]eBIYo@yAkAmBMk@Lo@p@qA^e@`@yAt@mATm@VmAb@eBXg@XY`@Qb@J`@Vd@N`@Ib@S`@[xA{AbC{BbBgA~@yAr@k@PCfAR~@Ed@DVT"",""resource_state"":2}",,,,,followers_only,,g6705932,,4176909152,2.745,3.7,85.6,1,168.5,186,,1,209.9,185.1,0,0,,117
2,"{""id"":5108599,""resource_state"":1}",Morning Run,11031.1,3790,3791,130.1,Run,,3897390181,garmin_push_5369406298,4171296065,2020-08-11T12:42:10Z,2020-08-11T08:42:10Z,(GMT-05:00) America/Toronto,-14400,"[44.890677,-79.735999]","[44.890682,-79.73612]",,,Canada,44.890677,-79.735999,0,5,0,1,0,"{""id"":""a3897390181"",""summary_polyline"":""uu~pG~lteNaAFc@A{@]WE]@SHe@`@eAnAmAz@w@x@_@Xy@dAe@^yA|Ac@LeC_@q@Na@^a@z@M\\g@~BIVu@~@Un@Qr@_AfCCR@NRh@\\ZV`@n@lAPb@Pj@\\hB`@nAn@rAVn@Z|AJr@PfEFhBCp@]xBQj@aBnCuAlB]Za@VcBt@cDx@KX{@fAIr@Ax@Ih@wAhAiAd@]f@_@~@_@zAUl@Wh@y@bAYj@On@Ev@Cn@RbBTh@\\Zd@Ld@Df@Gd@QlASlAO^U`AeA\\YX?`Al@`@Z`@NAP_@`@_@Z_@JARHx@A\\[r@Oh@y@^k@LMJBj@LJVBjB{@n@c@Rq@BWVm@x@iA^]Ze@f@eBv@oAn@oAPG`@T~@z@d@?jCcDd@?dAZpALr@AlAUXDdAr@jAd@`@Vb@\\X`@b@^lA`@R@Ve@Fs@Pq@p@}@p@{Ax@iAL[\\]XKf@c@`@Ux@S|@?`@Vx@t@dA\\b@\\d@Fl@a@t@w@jIeJdC{Cv@u@hEyE~DiDjBaApCcAhBe@~AUnBMf@?dGPb@DRKFmAAwAUsCGkBB_@GeB?k@WsGNH@DPlEBv@Ir@BlBTnGFbDWb@e@@uBM}CKiAFoBRwCh@}@b@wCnAyB|A_BrAaA~@uCzCuDpEsBrBoBzB[b@_@\\wAbB_@`@c@Ze@?q@k@_Ao@yAB_@EcAo@SBOJ_@b@]\\e@TUR]b@eAnB}@dAUh@Er@Qf@g@Bc@Ks@Yc@]i@o@eAk@OE}AkAe@?g@Lc@Bi@?y@G}@Ue@?a@T}BxBe@N_@_@[e@oAkAc@Qa@I_B{A]e@a@}Ac@y@i@q@{@m@k@USQa@UOOAoBJq@\\i@Ri@^]jBy@hAYjAe@d@U^[vBoDXk@Tg@Rk@No@JkB?q@WiBEs@QmBMq@Uo@qAwB_@cBGu@Os@Uq@g@eAsAsBAu@\\kATi@Xi@X_ARk@t@mAPs@Jo@f@wAVk@T_@VUZCf@N\\TZHb@@h@Q`@W^]^c@v@iA\\a@tAiA`Aq@l@q@Ze@^[d@Sd@B^XLDd@Cp@MNH`@\\"",""resource_state"":2}",,,,,followers_only,,g6705932,,4171296065,2.911,4.2,86.4,1,153.7,177,,1,209.9,184.7,0,0,,54
2,"{""id"":5108599,""resource_state"":1}",Morning Run,11045,3663,3669,123,Run,0,3892835551,garmin_push_5364729549,4166338098,2020-08-10T12:35:07Z,2020-08-10T08:35:07Z,(GMT-05:00) America/Toronto,-14400,"[44.893934,-79.73812]","[44.890801,-79.736065]",,,Canada,44.893934,-79.73812,0,7,3,1,0,"{""id"":""a3892835551"",""summary_polyline"":""aj_qGfzteNUVc@Vg@AkA]i@Ea@J_@X]`@KTOn@Kv@Mt@Sb@u@lAe@bA[d@Yj@Qn@Ar@Zf@Z^lAzBd@hB^jBXx@d@r@Vj@Vt@Z|ADh@PvFAr@SjB_@tAcA~A{@jA]^Wf@WV_@Xc@TeBx@u@Zc@L_@V[f@c@b@Oj@AjA[j@eBbAsAd@UZ_@`AOn@Mp@Wj@Sl@cAjAUl@Ix@Ab@@v@Dv@Lt@^d@^Rd@Db@A^WLElAYjAQb@Sp@s@`@Wd@Eh@F~Ar@?z@EHc@X_@HYXBdAKr@e@t@a@\\e@PY\\CVl@J`AW~@k@\\a@Ps@Tk@v@cAp@s@Vk@Tq@Vo@tAuBXK`@Nt@l@PF`@Sj@y@vAqAh@Av@HxAH`AAd@I`@?f@JbAf@~An@^ZZj@^^b@Vd@Jf@?JUFaAF[BIv@eA|@sBd@m@\\]`As@Xa@b@Ol@ClAFpAx@t@Vx@`@d@Kb@]`AcAf@[~@{@fDyD~@aAxDsEzA{Ax@cAx@{@n@k@`BoAx@i@dAm@jAk@d@OxCu@b@EtCUzCE~DZXEJO@y@?_@EaAOyBKcEYeGEkCIgA?_@FEDFHp@?dARzC?j@HhBDlELvBGxAD~BMt@i@LmAQkCScCDsBL_BTiBj@e@RgAj@aAl@iCdB}@v@yHjI_B`By@|@iAzAiBhBs@`AeBrBa@Z]AcAq@c@Ms@[OAw@D]E}@i@c@Fo@l@o@^]Zy@lAk@fAy@fAYj@GnA[d@m@MgAc@]]Ye@a@YKM{@_@kAcA[GU?e@Ne@DoAGoB[c@Na@Z}@v@k@j@c@L_@Wy@aAa@]gA_@US_AkAy@iA}@}Bk@y@KIc@U}@Yk@_@MQKYG_@Ac@Fs@L[Tc@JMVg@tGgC`@U`@Y^c@nCwERo@XwB@s@Ew@Cu@S}CKs@Qm@Wk@q@sAu@oAe@wCk@{AUg@Uk@q@sACs@Nq@Pe@r@oAf@oAXi@Za@Rm@XcBRq@Tk@Ze@h@Ud@BRF|@d@b@CVM~AwA`BkBhAiAp@k@dBmBf@WF?RN?@YGZ[f@J`@Td@Hh@Gf@P"",""resource_state"":2}",,,,,followers_only,,g6705932,,4166338098,3.015,4,88,1,165.7,184,,1,209.9,184.7,0,0,,95
2,"{""id"":5108599,""resource_state"":1}",Morning Run,10362.6,3265,3293,73.5,Run,,3868509543,garmin_push_5339678239,4139630359,2020-08-05T13:22:00Z,2020-08-05T06:22:00Z,(GMT-08:00) America/Vancouver,-25200,"[49.263619,-123.133196]","[49.26313,-123.132494]",,,Canada,49.263619,-123.133196,1,1,0,1,0,"{""id"":""a3868509543"",""summary_polyline"":""wztkH~qpnV]Ik@AaCLaAGiAYw@^Yj@k@|CWl@s@pA_AjA_@Rc@OKWKi@GSk@kASUe@M[S]c@AIJy@Rw@@sBVk@\\_@Tm@@}@D_@dAkAVi@Lg@De@Ee@e@_AW[a@QOCSY?{AIw@Yk@Ow@LaB?y@AsBK}BAw@D}@B_DRw@z@cAPc@Hs@@y@Em@Ss@We@Wo@Kw@Cw@Ku@Uq@a@g@Yg@I{@Fw@Tg@b@Sd@M`@WPo@F{@FsFG{@Yk@oAGa@Ko@i@e@Ia@SYi@]]c@MGw@gAo@_@mAkA}BQq@Wm@]k@YmBUw@Wo@Is@?y@Rq@Fw@_@m@]gBMsBWuBIaBWiBG}@]k@y@u@OYEY?qFBy@F_@jABVI@mDAYm@?IGAEEaAB{FG{BIy@[k@A[BgCGu@e@UO?mAF]N?x@LbAFv@Mt@[d@c@Be@g@So@Mw@CAwDNe@Q[aAg@EiAFOl@AvG@zBKnDa@bBMxGHt@`@ZlAT`@`@X`@?z@f@N`@R?rBp@|@j@bBXh@PLVh@f@`B~ArDRv@Fv@@v@Ax@UlAA|@Tn@@vBHhDAx@Sn@[l@Qt@IjACx@Bx@l@xCZb@dAz@b@CtCcAVp@H`ATr@Vn@x@zATj@Dt@Cl@IXqDlFu@|AEz@RrBBv@Jv@rApB|@dA`@^r@dAXf@@pBMp@Yd@Sl@Op@y@jAy@vA[h@Qn@?F^h@Fx@oBhDa@Ta@WQRYn@YZYf@Ob@OIg@Tq@pACN\\d@WtBSVi@@YK[l@Kb@\\l@Av@Yd@iA^]\\Yf@UTYe@_@Yc@Va@Ew@{AeAy@Os@k@y@^lA\\zBn@bC|@xE|A`G^rBfAtEdAzEn@hC\\nB^nAnCxLTt@Tj@|@vAd@\\|@d@hANf@Pd@AxBNC?b@PhBD`@IhARh@?j@NJQb@AhAHt@?DEEcBAoAHgA?sBD}Ab@E?y@[iB[c@Uq@K{@P_Ad@w@PsB@uBDYPm@EsFJy@d@[\\O^c@z@Yb@MfACdBc@b@Bp@GP}A?y@Fq@HCBOJKlA@x@FByBd@aBREpBPBIDy@"",""resource_state"":2}",,,,,everyone,,g6438415,,4139630359,3.174,4.8,89.9,1,166.3,184,,1,51.8,5.7,1,0,,77
2,"{""id"":5108599,""resource_state"":1}",Walk/Run,6155.5,2824,2887,57.8,Run,0,3863227518,garmin_push_5334241530,4133841393,2020-08-04T13:51:01Z,2020-08-04T06:51:01Z,(GMT-08:00) America/Vancouver,-25200,"[49.263711,-123.13272]","[49.263096,-123.132504]",,,Canada,49.263711,-123.13272,0,2,0,1,0,"{""id"":""a3863227518"",""summary_polyline"":""oztkHrqpnVoBFSCe@?]@_@FWp@E`@?tAEx@@v@QlBg@DqAXm@MY@e@AOLc@@WZMCGGQSOI]_@So@eAo@g@j@]]aAo@SAc@Vg@p@iA`@UNSl@[b@Qh@Kr@ARk@n@E~@It@m@Jc@PWf@On@Aj@_@`@Mp@@r@]h@]n@?d@HZCV[`@c@LUr@IBOLQHEHg@De@GUBMJe@@o@U]S]Jg@Aa@Yc@e@Wq@Q{AUOa@FYBgAf@QFWC_@L_@Xq@IiAx@s@\\QFm@He@RkAn@SPi@TUL[^IPo@|Ay@dA_@r@[z@W~Aa@vE?lADd@F\\LZNV`@TxAl@b@Td@NVTT\\Np@?~@GbDGx@DpBC~@m@nEWnC?bDPn@x@x@^Vh@?H@b@Rp@t@rBjBnEzDbAf@b@J^\\bBtB^`@hALbABJ[AcEBwEHmFCiDBa@Vm@@q@CyABiA?qFFmACoBD}AV{DDCb@Ht@F`@MJ?~ADjAEf@?^Fb@AVGf@Bh@AtAJZGLo@FC|CCXa@DgBB]?oBCuBGc@?WB@X@@m@Au@[wDAcAHi@?mEj@_CIsDHwBZe@b@O\\g@b@Ud@Mb@If@Ad@@RCd@Ab@QPKd@Dd@CVa@Bw@AmAFOf@?d@Hj@i@ZUHeA@y@Ew@BwAPu@C}@By@HUlAA"",""resource_state"":2}",,,,,everyone,,g6438415,,4133841393,2.18,4.7,74.1,1,130.5,180,,1,51.7,6.2,0,0,,20
2,"{""id"":5108599,""resource_state"":1}",Afternoon Hike,8504.8,6723,6723,300.7,Hike,,3860773582,garmin_push_5331574120,4131115046,2020-08-03T22:41:36Z,2020-08-03T15:41:36Z,(GMT-08:00) America/Vancouver,-25200,"[49.358767,-123.035007]","[49.358724,-123.035362]",,,Canada,49.358767,-123.035007,6,2,0,1,0,"{""id"":""a3860773582"",""summary_polyline"":""gkglHxg}mVAXSFILAXDDPDvALvAf@d@@`@TfAXb@P`Ap@P^\\Z^BFOFeAZq@D]@a@Gu@?{@Rq@BSBw@COJu@Bm@LeAJ_@Ai@a@aBWk@_@Ss@uASQWqAPu@Fu@Ls@PmBRw@Oo@GIMq@aAqAc@Lm@@c@CKSWUK?UJQGCG?SBKGWI@UREY]Y[e@c@Bc@Pc@?}Ak@e@Ee@Da@Re@DoA^]\\[HmA]iASCIHy@Po@B[Zw@f@u@PSL[v@cAt@uApAuA?Gp@iAb@Yh@SPQXe@Z[Ze@l@_@X]Pa@Nw@Re@HWz@eAFY~@y@Xg@`Au@fAgAfAc@`@[^SlAqBj@cAD[n@oB\\g@n@{ANWvAqApAwBVm@^UPUFQLs@J_@Tk@\\Q\\Bn@Gb@Od@Ej@Ab@Fd@EjAH`@N^T`@Hh@t@ZtAZd@DLZb@Xh@Pn@dAtFKr@DTHr@GjACH_@JoADoDS_@LYTiATy@~@a@T_@\\e@@IIQEa@P]\\QHe@?Sx@UXWp@c@l@IL_@PIRa@Vk@TOj@[^CJaAb@IPQPq@Ne@d@]Xc@LMTQd@q@j@mA`BYHg@\\s@dASPWv@u@h@sAb@_@ZEEEKWF]`@ERSn@a@NE\\MJQCWNQt@FRx@`@lASp@IT^HDAXLT@FTVVMLBBl@LHf@Hb@TRAZFj@I|At@BTThAFf@Ul@CNEt@Dv@CREb@GNMh@C@AHDJ?b@DZh@bANj@`@P`@Vd@~ADp@On@ILFz@Cj@Ob@Ct@DZAPMp@Cx@?TBRCFDj@?XGn@SZGTA^QbAOD[A]Wk@gASWwBk@YK_@[}@Q{@]qALg@KiAP_BKi@Hg@Pk@h@}@n@k@bAOf@Yh@Yr@Mh@Uj@cB|BGXa@pAYj@a@l@ELo@VYRSh@@HPNfAe@d@Kd@?f@Of@CxBTlADPADE|BNBF\\PbAR^Xj@XJ@hBt@DHLNK\\e@Gm@Su@q@gAWc@WgA[kA?yAWkABc@Ye@M{AAc@Lc@@a@P]\\c@MEWt@cADSPM\\a@\\iA|@sBTa@LEZ_@f@eAZe@Lq@Vg@F[Vk@PSb@_@vA}A`Bs@d@Ib@Ab@HjBD`AMy@G"",""resource_state"":2}",,,,,everyone,,g5570995,,4131115046,1.265,2.7,57.4,1,109.8,138,,1,429.6,164.1,0,0,,17
