resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23132727,""resource_state"":1}",Treadmill Run,9701.6,2402,2402,0,Run,0,4443623233,garmin_push_5926948803,4748810128,2020-12-07T22:21:02Z,2020-12-07T17:21:02Z,(GMT-05:00) America/Toronto,-18000,,,,,Canada,,,0,3,0,1,0,"{""id"":""a4443623233"",""polyline"":"""",""resource_state"":3}",1,,,,everyone,,g3829380,,4748810128,4.039,4.3,83.5,26,1,166.3,180,,1,0,0,,73,,614,,,[],"[{""distance"":1004.1,""elapsed_time"":254,""elevation_difference"":null,""moving_time"":254,""split"":1,""average_speed"":3.95,""average_grade_adjusted_speed"":null,""average_heartrate"":145.5511811023622,""pace_zone"":2},{""distance"":996.9,""elapsed_time"":243,""elevation_difference"":null,""moving_time"":243,""split"":2,""average_speed"":4.1,""average_grade_adjusted_speed"":null,""average_heartrate"":161.9218106995885,""pace_zone"":3},{""distance"":999.9,""elapsed_time"":248,""elevation_difference"":null,""moving_time"":248,""split"":3,""average_speed"":4.03,""average_grade_adjusted_speed"":null,""average_heartrate"":164.85887096774192,""pace_zone"":3},{""distance"":999.8,""elapsed_time"":245,""elevation_difference"":null,""moving_time"":245,""split"":4,""average_speed"":4.08,""average_grade_adjusted_speed"":null,""average_heartrate"":162.0938775510204,""pace_zone"":3},{""distance"":999.9,""elapsed_time"":252,""elevation_difference"":null,""moving_time"":252,""split"":5,""average_speed"":3.97,""average_grade_adjusted_speed"":null,""average_heartrate"":166.6984126984127,""pace_zone"":2},{""distance"":1001.1,""elapsed_time"":248,""elevation_difference"":null,""moving_time"":248,""split"":6,""average_speed"":4.04,""average_grade_adjusted_speed"":null,""average_heartrate"":169.7701612903226,""pace_zone"":3},{""distance"":999.8,""elapsed_time"":249,""elevation_difference"":null,""moving_time"":249,""split"":7,""average_speed"":4.02,""average_grade_adjusted_speed"":null,""average_heartrate"":170.84337349397592,""pace_zone"":3},{""distance"":1000.4,""elapsed_time"":245,""elevation_difference"":null,""moving_time"":245,""split"":8,""average_speed"":4.08,""average_grade_adjusted_speed"":null,""average_heartrate"":173.29387755102042,""pace_zone"":3},{""distance"":998.1,""elapsed_time"":244,""elevation_difference"":null,""moving_time"":244,""split"":9,""average_speed"":4.09,""average_grade_adjusted_speed"":null,""average_heartrate"":174.1844262295082,""pace_zone"":3},{""distance"":706.3,""elapsed_time"":174,""elevation_difference"":null,""moving_time"":174,""split"":10,""average_speed"":4.06,""average_grade_adjusted_speed"":null,""average_heartrate"":177.2528735632184,""pace_zone"":3}]","[{""distance"":1618,""elapsed_time"":403,""elevation_difference"":null,""moving_time"":403,""split"":1,""average_speed"":4.01,""average_grade_adjusted_speed"":null,""average_heartrate"":150.57320099255583,""pace_zone"":3},{""distance"":1614.3,""elapsed_time"":399,""elevation_difference"":null,""moving_time"":399,""split"":2,""average_speed"":4.05,""average_grade_adjusted_speed"":null,""average_heartrate"":163.73684210526315,""pace_zone"":3},{""distance"":1601.8,""elapsed_time"":398,""elevation_difference"":null,""moving_time"":398,""split"":3,""average_speed"":4.02,""average_grade_adjusted_speed"":null,""average_heartrate"":165.13819095477388,""pace_zone"":3},{""distance"":1621.5,""elapsed_time"":404,""elevation_difference"":null,""moving_time"":404,""split"":4,""average_speed"":4.01,""average_grade_adjusted_speed"":null,""average_heartrate"":170.11633663366337,""pace_zone"":3},{""distance"":1612.5,""elapsed_time"":396,""elevation_difference"":null,""moving_time"":396,""split"":5,""average_speed"":4.07,""average_grade_adjusted_speed"":null,""average_heartrate"":172.66666666666666,""pace_zone"":3},{""distance"":1594.7,""elapsed_time"":391,""elevation_difference"":null,""moving_time"":391,""split"":6,""average_speed"":4.08,""average_grade_adjusted_speed"":null,""average_heartrate"":175.33759590792837,""pace_zone"":3},{""distance"":43.5,""elapsed_time"":11,""elevation_difference"":null,""moving_time"":11,""split"":7,""average_speed"":3.95,""average_grade_adjusted_speed"":null,""average_heartrate"":179,""pace_zone"":2}]","[{""id"":14527855954,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":4443623233,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":253,""moving_time"":253,""start_date"":""2020-12-07T22:21:02Z"",""start_date_local"":""2020-12-07T17:21:02Z"",""distance"":1000,""start_index"":0,""end_index"":60,""total_elevation_gain"":0,""average_speed"":3.95,""max_speed"":4.3,""average_cadence"":82.1,""average_heartrate"":145.6,""max_heartrate"":163,""lap_index"":1,""split"":1,""pace_zone"":2},{""id"":14527855956,""resource_state"":2,""name"":""Lap 2"",""activity"":{""id"":4443623233,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":243,""moving_time"":243,""start_date"":""2020-12-07T22:25:21Z"",""start_date_local"":""2020-12-07T17:25:21Z"",""distance"":1000,""start_index"":61,""end_index"":119,""total_elevation_gain"":0,""average_speed"":4.12,""max_speed"":4.2,""average_cadence"":82.6,""average_heartrate"":162,""max_heartrate"":179,""lap_index"":2,""split"":2,""pace_zone"":3},{""id"":14527855958,""resource_state"":2,""name"":""Lap 3"",""activity"":{""id"":4443623233,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":248,""moving_time"":248,""start_date"":""2020-12-07T22:29:23Z"",""start_date_local"":""2020-12-07T17:29:23Z"",""distance"":1000,""start_index"":120,""end_index"":175,""total_elevation_gain"":0,""average_speed"":4.03,""max_speed"":4.2,""average_cadence"":82.9,""average_heartrate"":164.9,""max_heartrate"":177,""lap_index"":3,""split"":3,""pace_zone"":3},{""id"":14527855959,""resource_state"":2,""name"":""Lap 4"",""activity"":{""id"":4443623233,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":245,""moving_time"":245,""start_date"":""2020-12-07T22:33:31Z"",""start_date_local"":""2020-12-07T17:33:31Z"",""distance"":1000,""start_index"":176,""end_index"":226,""total_elevation_gain"":0,""average_speed"":4.08,""max_speed"":4.2,""average_cadence"":83.4,""average_heartrate"":162.1,""max_heartrate"":169,""lap_index"":4,""split"":4,""pace_zone"":3},{""id"":14527855961,""resource_state"":2,""name"":""Lap 5"",""activity"":{""id"":4443623233,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":252,""moving_time"":252,""start_date"":""2020-12-07T22:37:37Z"",""start_date_local"":""2020-12-07T17:37:37Z"",""distance"":1000,""start_index"":227,""end_index"":273,""total_elevation_gain"":0,""average_speed"":3.97,""max_speed"":4.1,""average_cadence"":83.2,""average_heartrate"":166.7,""max_heartrate"":173,""lap_index"":5,""split"":5,""pace_zone"":2},{""id"":14527855963,""resource_state"":2,""name"":""Lap 6"",""activity"":{""id"":4443623233,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":247,""moving_time"":247,""start_date"":""2020-12-07T22:41:49Z"",""start_date_local"":""2020-12-07T17:41:49Z"",""distance"":1000,""start_index"":274,""end_index"":323,""total_elevation_gain"":0,""average_speed"":4.05,""max_speed"":4.1,""average_cadence"":83.7,""average_heartrate"":169.8,""max_heartrate"":180,""lap_index"":6,""split"":6,""pace_zone"":3},{""id"":14527855965,""resource_state"":2,""name"":""Lap 7"",""activity"":{""id"":4443623233,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":249,""moving_time"":249,""start_date"":""2020-12-07T22:45:57Z"",""start_date_local"":""2020-12-07T17:45:57Z"",""distance"":1000,""start_index"":324,""end_index"":370,""total_elevation_gain"":0,""average_speed"":4.02,""max_speed"":4.2,""average_cadence"":83.9,""average_heartrate"":170.9,""max_heartrate"":175,""lap_index"":7,""split"":7,""pace_zone"":3},{""id"":14527855968,""resource_state"":2,""name"":""Lap 8"",""activity"":{""id"":4443623233,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":244,""moving_time"":244,""start_date"":""2020-12-07T22:50:06Z"",""start_date_local"":""2020-12-07T17:50:06Z"",""distance"":1000,""start_index"":371,""end_index"":419,""total_elevation_gain"":0,""average_speed"":4.1,""max_speed"":4.3,""average_cadence"":84.1,""average_heartrate"":173.3,""max_heartrate"":177,""lap_index"":8,""split"":8,""pace_zone"":3},{""id"":14527855970,""resource_state"":2,""name"":""Lap 9"",""activity"":{""id"":4443623233,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":244,""moving_time"":244,""start_date"":""2020-12-07T22:54:12Z"",""start_date_local"":""2020-12-07T17:54:12Z"",""distance"":1000,""start_index"":420,""end_index"":467,""total_elevation_gain"":0,""average_speed"":4.1,""max_speed"":4.3,""average_cadence"":84.6,""average_heartrate"":174.1,""max_heartrate"":178,""lap_index"":9,""split"":9,""pace_zone"":3},{""id"":14527855973,""resource_state"":2,""name"":""Lap 10"",""activity"":{""id"":4443623233,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":173,""moving_time"":173,""start_date"":""2020-12-07T22:58:17Z"",""start_date_local"":""2020-12-07T17:58:17Z"",""distance"":706.28,""start_index"":468,""end_index"":501,""total_elevation_gain"":0,""average_speed"":4.08,""max_speed"":4.2,""average_cadence"":84.6,""average_heartrate"":177.3,""max_heartrate"":180,""lap_index"":10,""split"":10,""pace_zone"":3}]",[],"{""id"":""g3829380"",""primary"":true,""name"":""adidas adios 3"",""resource_state"":2,""distance"":207391}","{""primary"":null,""count"":0}",Garmin Forerunner 945,c5f1b81c26a0c83ff713342a2fedb5ecefd90705,"{""effort_count"":0,""average_speed"":0,""min_average_speed"":0,""mid_average_speed"":0,""max_average_speed"":0,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[],""current_activity_index"":null,""min_speed"":0,""mid_speed"":0,""max_speed"":0,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
