resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23132727,""resource_state"":1}",Tempo Run,8472.7,2051,2051,13,Run,3,4107903937,garmin_push_5587087042,4395595359,2020-09-24T21:09:21Z,2020-09-24T17:09:21Z,(GMT-05:00) America/Toronto,-14400,"[43.210109,-79.599412]","[43.210715,-79.598421]",,,Canada,43.210109,-79.599412,1,6,0,1,0,"{""id"":""a4107903937"",""polyline"":""cnvfGjwydNGf@?`AE`@GpBGLGh@C|@Gv@?v@Br@s@~@Kj@Er@UbAGr@Kj@WvCYlAGv@g@tCQzAQx@]~BWjCQl@Kp@Cv@QbAEpAG\\]xAMx@Ev@[rBEVOb@UpAInAWzAUrCa@`CGz@YjCQn@A|@o@|ECd@It@Wp@YtAEp@e@hDIx@Y|AEn@WnBSdAGz@Qz@MbA[nBKdCQj@If@C`@Kf@UnAOb@C\\IPKf@IbA[vBM|AYx@Ef@An@YhBCx@]|@o@tESl@ObAM^Qx@Ij@Ab@AHKfBi@`BOp@O`B[bBOtAIBWI{Ak@y@g@qBi@cDkAsBg@u@UKIg@Q[Ie@UI_AWg@k@[g@Ds@~@sAe@uFyAc@SmAa@iAYe@SkDaAo@UMFKf@MzDQb@SrCAp@UdACj@BNBC@c@NiANmB`@}CNy@Dm@L}@H_@DGFENCrClApA`@~@^bD`Al@b@j@Lz@\\|@R~@ZNTPpATZ^Lf@E^]\\c@F?xAVj@ZbAVd@TF@j@EnDdAz@PjCbAPDJIXiBLg@Lo@r@uGDMHq@Nw@LiARaAb@mD`@_CTgCFQHs@LgBTm@Jm@l@iFd@yBLeAn@iEB_@Ps@n@mFx@{EzA_LLe@\\qDz@_GHkAPuApAaJ`@wDv@eEv@_HnA}HnA}J@Yl@kDXuBj@oFf@oCNcAFs@BcANm@Xu@NiAPi@D}@PoA`@uA@{@LmAB_ACOII]@c@A_AW"",""resource_state"":3,""summary_polyline"":""cnvfGjwydNGf@?`AE`@GpBGLGh@C|@Gv@?v@Br@s@~@Kj@Er@UbAGr@Kj@WvCYlAGv@g@tCQzAQx@]~BWjCQl@Kp@Cv@QbAEpAG\\]xAMx@Ev@[rBEVOb@UpAInAWzAUrCa@`CGz@YjCQn@A|@o@|ECd@It@Wp@YtAEp@e@hDIx@Y|AEn@WnBSdAGz@Qz@MbA[nBKdCQj@If@C`@Kf@UnAOb@C\\IPKf@IbA[vBM|AYx@Ef@An@YhBCx@]|@o@tESl@ObAM^Qx@Ij@Ab@AHKfBi@`BOp@O`B[bBOtAIBWI{Ak@y@g@qBi@cDkAsBg@u@UKIg@Q[Ie@UI_AWg@k@[g@Ds@~@sAe@uFyAc@SmAa@iAYe@SkDaAo@UMFKf@MzDQb@SrCAp@UdACj@BNBC@c@NiANmB`@}CNy@Dm@L}@H_@DGFENCrClApA`@~@^bD`Al@b@j@Lz@\\|@R~@ZNTPpATZ^Lf@E^]\\c@F?xAVj@ZbAVd@TF@j@EnDdAz@PjCbAPDJIXiBLg@Lo@r@uGDMHq@Nw@LiARaAb@mD`@_CTgCFQHs@LgBTm@Jm@l@iFd@yBLeAn@iEB_@Ps@n@mFx@{EzA_LLe@\\qDz@_GHkAPuApAaJ`@wDv@eEv@_HnA}HnA}J@Yl@kDXuBj@oFf@oCNcAFs@BcANm@Xu@NiAPi@D}@PoA`@uA@{@LmAB_ACOII]@c@A_AW""}",,,,,everyone,,g6924581,,4395595359,4.131,6,87.4,30,1,170.9,194,,1,81.6,75.4,1,0,,75,"5 minute warm-up
4 miles @ 3:45/km
5 minute cool-down

Cramp in middle of tempo",526,,,"[{""id"":2744329786523554300,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":239,""moving_time"":239,""start_date"":""2020-09-24T21:10:35Z"",""start_date_local"":""2020-09-24T17:10:35Z"",""distance"":819.7,""start_index"":26,""end_index"":82,""average_cadence"":80,""average_heartrate"":148.9,""max_heartrate"":159,""segment"":{""id"":23884287,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity_type"":""Run"",""distance"":819.7,""average_grade"":0.1,""maximum_grade"":1.1,""elevation_high"":81.7,""elevation_low"":80.4,""start_latlng"":[43.210808,-79.602112],""end_latlng"":[43.212902,-79.611795],""elevation_profile"":null,""start_latitude"":43.210808,""start_longitude"":-79.602112,""end_latitude"":43.212902,""end_longitude"":-79.611795,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2744329786525149700,""resource_state"":2,""name"":""Right on Islandview"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":158,""moving_time"":158,""start_date"":""2020-09-24T21:25:54Z"",""start_date_local"":""2020-09-24T17:25:54Z"",""distance"":669.5,""start_index"":337,""end_index"":393,""average_cadence"":91.4,""average_heartrate"":180.1,""max_heartrate"":184,""segment"":{""id"":21609787,""resource_state"":2,""name"":""Right on Islandview"",""activity_type"":""Run"",""distance"":669.5,""average_grade"":0.3,""maximum_grade"":9.4,""elevation_high"":100,""elevation_low"":97.8,""start_latlng"":[43.226783,-79.632788],""end_latlng"":[43.22245,-79.631635],""elevation_profile"":null,""start_latitude"":43.226783,""start_longitude"":-79.632788,""end_latitude"":43.22245,""end_longitude"":-79.631635,""climb_category"":0,""city"":""Hamilton"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[{""type_id"":2,""type"":""overall"",""rank"":1}],""kom_rank"":1,""hidden"":false},{""id"":2744329786523606500,""resource_state"":2,""name"":""GOTL Mile"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":410,""moving_time"":410,""start_date"":""2020-09-24T21:34:43Z"",""start_date_local"":""2020-09-24T17:34:43Z"",""distance"":1610.3,""start_index"":505,""end_index"":609,""average_cadence"":88.1,""average_heartrate"":178.7,""max_heartrate"":194,""segment"":{""id"":24622412,""resource_state"":2,""name"":""GOTL Mile"",""activity_type"":""Run"",""distance"":1610.3,""average_grade"":0.1,""maximum_grade"":2.9,""elevation_high"":85.8,""elevation_low"":82.8,""start_latlng"":[43.215073,-79.621435],""end_latlng"":[43.210932,-79.602453],""elevation_profile"":null,""start_latitude"":43.215073,""start_longitude"":-79.621435,""end_latitude"":43.210932,""end_longitude"":-79.602453,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2765624001055834000,""resource_state"":2,""name"":""Base to Oakes"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":91,""moving_time"":91,""start_date"":""2020-09-24T21:36:18Z"",""start_date_local"":""2020-09-24T17:36:18Z"",""distance"":410.7,""start_index"":531,""end_index"":558,""average_cadence"":91.7,""average_heartrate"":185.1,""max_heartrate"":193,""segment"":{""id"":26507613,""resource_state"":2,""name"":""Base to Oakes"",""activity_type"":""Run"",""distance"":410.7,""average_grade"":0,""maximum_grade"":10.7,""elevation_high"":68,""elevation_low"":66.9,""start_latlng"":[43.214105,-79.616522],""end_latlng"":[43.213013,-79.611785],""elevation_profile"":null,""start_latitude"":43.214105,""start_longitude"":-79.616522,""end_latitude"":43.213013,""end_longitude"":-79.611785,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2744329786524862000,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":231,""moving_time"":231,""start_date"":""2020-09-24T21:37:55Z"",""start_date_local"":""2020-09-24T17:37:55Z"",""distance"":795.6,""start_index"":560,""end_index"":612,""average_cadence"":84.6,""average_heartrate"":172.7,""max_heartrate"":193,""segment"":{""id"":24296922,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity_type"":""Run"",""distance"":795.6,""average_grade"":-0.1,""maximum_grade"":2.5,""elevation_high"":79.8,""elevation_low"":78.2,""start_latlng"":[43.21291,-79.611439],""end_latlng"":[43.210873,-79.602063],""elevation_profile"":null,""start_latitude"":43.21291,""start_longitude"":-79.611439,""end_latitude"":43.210873,""end_longitude"":-79.602063,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1000.9,""elapsed_time"":298,""elevation_difference"":-0.6,""moving_time"":298,""split"":1,""average_speed"":3.36,""average_grade_adjusted_speed"":3.37,""average_heartrate"":143.13131313131314,""pace_zone"":1},{""distance"":1001.2,""elapsed_time"":216,""elevation_difference"":-1,""moving_time"":216,""split"":2,""average_speed"":4.64,""average_grade_adjusted_speed"":4.64,""average_heartrate"":160.55555555555554,""pace_zone"":4},{""distance"":1004.6,""elapsed_time"":223,""elevation_difference"":1.4,""moving_time"":223,""split"":3,""average_speed"":4.5,""average_grade_adjusted_speed"":4.53,""average_heartrate"":173.97309417040358,""pace_zone"":4},{""distance"":1003.3,""elapsed_time"":220,""elevation_difference"":-5,""moving_time"":220,""split"":4,""average_speed"":4.56,""average_grade_adjusted_speed"":4.53,""average_heartrate"":177.10454545454544,""pace_zone"":4},{""distance"":997.6,""elapsed_time"":227,""elevation_difference"":2.8,""moving_time"":227,""split"":5,""average_speed"":4.39,""average_grade_adjusted_speed"":4.44,""average_heartrate"":179.38325991189427,""pace_zone"":3},{""distance"":994.4,""elapsed_time"":236,""elevation_difference"":0.4,""moving_time"":236,""split"":6,""average_speed"":4.21,""average_grade_adjusted_speed"":4.23,""average_heartrate"":182.47881355932202,""pace_zone"":3},{""distance"":1006.6,""elapsed_time"":230,""elevation_difference"":0.2,""moving_time"":230,""split"":7,""average_speed"":4.38,""average_grade_adjusted_speed"":4.39,""average_heartrate"":183.0304347826087,""pace_zone"":3},{""distance"":992.5,""elapsed_time"":265,""elevation_difference"":0.4,""moving_time"":265,""split"":8,""average_speed"":3.75,""average_grade_adjusted_speed"":3.76,""average_heartrate"":176.97358490566037,""pace_zone"":2},{""distance"":471.6,""elapsed_time"":136,""elevation_difference"":0.4,""moving_time"":136,""split"":9,""average_speed"":3.47,""average_grade_adjusted_speed"":3.48,""average_heartrate"":165.98529411764707,""pace_zone"":2}]","[{""distance"":1627.4,""elapsed_time"":434,""elevation_difference"":-1.6,""moving_time"":434,""split"":1,""average_speed"":3.75,""average_grade_adjusted_speed"":3.76,""average_heartrate"":146.85450346420322,""pace_zone"":2},{""distance"":1603.5,""elapsed_time"":351,""elevation_difference"":0,""moving_time"":351,""split"":2,""average_speed"":4.57,""average_grade_adjusted_speed"":4.58,""average_heartrate"":173.18233618233617,""pace_zone"":4},{""distance"":1599.8,""elapsed_time"":357,""elevation_difference"":-1.6,""moving_time"":357,""split"":3,""average_speed"":4.48,""average_grade_adjusted_speed"":4.49,""average_heartrate"":178.79551820728292,""pace_zone"":4},{""distance"":1608.3,""elapsed_time"":377,""elevation_difference"":0.6,""moving_time"":377,""split"":4,""average_speed"":4.27,""average_grade_adjusted_speed"":4.28,""average_heartrate"":181.72148541114058,""pace_zone"":3},{""distance"":1610.3,""elapsed_time"":411,""elevation_difference"":1.2,""moving_time"":411,""split"":5,""average_speed"":3.92,""average_grade_adjusted_speed"":3.93,""average_heartrate"":178.7712895377129,""pace_zone"":2},{""distance"":423.4,""elapsed_time"":121,""elevation_difference"":0.4,""moving_time"":121,""split"":6,""average_speed"":3.5,""average_grade_adjusted_speed"":3.51,""average_heartrate"":166.23140495867767,""pace_zone"":2}]","[{""id"":13453522906,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":298,""moving_time"":298,""start_date"":""2020-09-24T21:09:21Z"",""start_date_local"":""2020-09-24T17:09:21Z"",""distance"":1000,""start_index"":0,""end_index"":77,""total_elevation_gain"":0,""average_speed"":3.36,""max_speed"":4.6,""average_cadence"":79.8,""average_heartrate"":143.1,""max_heartrate"":159,""lap_index"":1,""split"":1,""pace_zone"":1},{""id"":13453522907,""resource_state"":2,""name"":""Lap 3"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":214,""moving_time"":214,""start_date"":""2020-09-24T21:14:23Z"",""start_date_local"":""2020-09-24T17:14:23Z"",""distance"":1000,""start_index"":79,""end_index"":160,""total_elevation_gain"":0,""average_speed"":4.67,""max_speed"":5,""average_cadence"":87.7,""average_heartrate"":160.7,""max_heartrate"":174,""lap_index"":3,""split"":3,""pace_zone"":4},{""id"":13453522908,""resource_state"":2,""name"":""Lap 4"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":222,""moving_time"":222,""start_date"":""2020-09-24T21:17:59Z"",""start_date_local"":""2020-09-24T17:17:59Z"",""distance"":1000,""start_index"":161,""end_index"":257,""total_elevation_gain"":2.1,""average_speed"":4.5,""max_speed"":6,""average_cadence"":88,""average_heartrate"":174.1,""max_heartrate"":181,""lap_index"":4,""split"":4,""pace_zone"":4},{""id"":13453522909,""resource_state"":2,""name"":""Lap 5"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":219,""moving_time"":219,""start_date"":""2020-09-24T21:21:43Z"",""start_date_local"":""2020-09-24T17:21:43Z"",""distance"":1000,""start_index"":258,""end_index"":322,""total_elevation_gain"":0,""average_speed"":4.57,""max_speed"":5.4,""average_cadence"":88.4,""average_heartrate"":177.1,""max_heartrate"":181,""lap_index"":5,""split"":5,""pace_zone"":4},{""id"":13453522910,""resource_state"":2,""name"":""Lap 6"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":227,""moving_time"":227,""start_date"":""2020-09-24T21:25:19Z"",""start_date_local"":""2020-09-24T17:25:19Z"",""distance"":1000,""start_index"":323,""end_index"":403,""total_elevation_gain"":2.8,""average_speed"":4.41,""max_speed"":5.3,""average_cadence"":91.1,""average_heartrate"":179.4,""max_heartrate"":184,""lap_index"":6,""split"":6,""pace_zone"":3},{""id"":13453522913,""resource_state"":2,""name"":""Lap 7"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":237,""moving_time"":237,""start_date"":""2020-09-24T21:29:10Z"",""start_date_local"":""2020-09-24T17:29:10Z"",""distance"":1000,""start_index"":404,""end_index"":473,""total_elevation_gain"":2.4,""average_speed"":4.22,""max_speed"":4.8,""average_cadence"":91.2,""average_heartrate"":182.5,""max_heartrate"":189,""lap_index"":7,""split"":7,""pace_zone"":3},{""id"":13453522914,""resource_state"":2,""name"":""Lap 8"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":228,""moving_time"":228,""start_date"":""2020-09-24T21:33:09Z"",""start_date_local"":""2020-09-24T17:33:09Z"",""distance"":1000,""start_index"":474,""end_index"":541,""total_elevation_gain"":0,""average_speed"":4.39,""max_speed"":4.9,""average_cadence"":91.8,""average_heartrate"":183.1,""max_heartrate"":187,""lap_index"":8,""split"":8,""pace_zone"":3},{""id"":13453522915,""resource_state"":2,""name"":""Lap 9"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":99,""moving_time"":99,""start_date"":""2020-09-24T21:36:56Z"",""start_date_local"":""2020-09-24T17:36:56Z"",""distance"":450,""start_index"":542,""end_index"":569,""total_elevation_gain"":0,""average_speed"":4.55,""max_speed"":4.9,""average_cadence"":92.8,""average_heartrate"":187.9,""max_heartrate"":194,""lap_index"":9,""split"":9,""pace_zone"":4},{""id"":13453522916,""resource_state"":2,""name"":""Lap 10"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":298,""moving_time"":298,""start_date"":""2020-09-24T21:38:35Z"",""start_date_local"":""2020-09-24T17:38:35Z"",""distance"":1000,""start_index"":570,""end_index"":636,""total_elevation_gain"":0,""average_speed"":3.36,""max_speed"":4.5,""average_cadence"":82.7,""average_heartrate"":168.2,""max_heartrate"":190,""lap_index"":10,""split"":10,""pace_zone"":1}]","[{""id"":8581582970,""resource_state"":2,""name"":""400m"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":83,""moving_time"":84,""start_date"":""2020-09-24T21:21:06Z"",""start_date_local"":""2020-09-24T17:21:06Z"",""distance"":400,""start_index"":245,""end_index"":272,""pr_rank"":null,""achievements"":[]},{""id"":8581582986,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":172,""moving_time"":173,""start_date"":""2020-09-24T21:14:50Z"",""start_date_local"":""2020-09-24T17:14:50Z"",""distance"":805,""start_index"":86,""end_index"":155,""pr_rank"":null,""achievements"":[]},{""id"":8581583011,""resource_state"":2,""name"":""1k"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":214,""moving_time"":215,""start_date"":""2020-09-24T21:14:22Z"",""start_date_local"":""2020-09-24T17:14:22Z"",""distance"":1000,""start_index"":78,""end_index"":160,""pr_rank"":null,""achievements"":[]},{""id"":8581583038,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":348,""moving_time"":349,""start_date"":""2020-09-24T21:21:17Z"",""start_date_local"":""2020-09-24T17:21:17Z"",""distance"":1609,""start_index"":248,""end_index"":367,""pr_rank"":null,""achievements"":[]},{""id"":8581583054,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":702,""moving_time"":703,""start_date"":""2020-09-24T21:14:36Z"",""start_date_local"":""2020-09-24T17:14:36Z"",""distance"":3219,""start_index"":83,""end_index"":348,""pr_rank"":null,""achievements"":[]},{""id"":8581583067,""resource_state"":2,""name"":""5k"",""activity"":{""id"":4107903937,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":1121,""moving_time"":1122,""start_date"":""2020-09-24T21:14:19Z"",""start_date_local"":""2020-09-24T17:14:19Z"",""distance"":5000,""start_index"":77,""end_index"":471,""pr_rank"":null,""achievements"":[]}]","{""id"":""g6924581"",""primary"":false,""name"":""Atreyu Voyager"",""resource_state"":2,""distance"":107621}","{""primary"":null,""count"":0}",Garmin Forerunner 945,da0186580966c23c01c60ab91fda4e9645785ea0,"{""effort_count"":6,""average_speed"":3.788939653216905,""min_average_speed"":3.536920078285421,""mid_average_speed"":3.8109505479767263,""max_average_speed"":4.131009359001706,""pr_rank"":1,""frequency_milestone"":null,""trend"":{""speeds"":[3.6685902739078844,3.7357158424308405,3.8272731428406064,3.8965397344292905,3.8542543383542576],""current_activity_index"":2,""min_speed"":3.536920078285421,""mid_speed"":3.8109505479767263,""max_speed"":4.131009359001706,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
