resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":17349694,""resource_state"":1}",Evening Run,4432.1,1242,1242,7.7,Run,0,2407675586,8CFEE1D2-DB07-482B-8CEB-D12808365EA3,2559748297,2019-05-29T22:50:49Z,2019-05-29T18:50:49Z,(GMT-05:00) America/Toronto,-14400,"[43.199391,-79.229226]","[43.199292,-79.22934]",,,,43.199391,-79.229226,0,3,0,1,0,"{""id"":""a2407675586"",""summary_polyline"":""ektfGtmqbNd@QQEO]EOCSBSHIr@@^CRGRWAYCOOWEe@Y}@QcAc@uAG]Uo@YoAIc@Qq@o@eBCOM_@Gg@WiAWs@MYQk@M_Ao@sCUs@uAe@i@[a@QQC[Q]IUSgAi@e@]c@SIAgAk@i@Ms@[u@OoBm@oEmAu@[MAaBe@QMGI}@WUKy@Sm@Uu@MaBi@m@MmA]KGc@Mm@KYAcA?[Es@EYE]Q[M[QEAODGAe@[q@]SOYKgAo@YKEPF\\d@rANn@j@`BVbA\\`AJh@Tp@FVJT\\dARd@Pv@Zr@F\\`@lAT~@TlATx@H`@j@fBRrAXlABX^lAb@rBVx@Hv@p@|BNn@~@hDbAjFRj@hAfF~@bDR`ADPFFbCEnB@H@XE\\Bf@GxA?d@BZEbA@`@CZ?j@Gp@@pAGR@JC|@@x@ElA?hBGp@?L@b@Eh@@fBIRBfACr@I\\@PEVBdACDCBEC_@]qAG]S_A[_A]yAEM"",""resource_state"":2}",,,,,everyone,,,,2559748297,3.569,6.5,,,,91.3,83.2,0,0,,
2,"{""id"":17349694,""resource_state"":1}",Evening Run,6323.7,1815,1815,13.1,Run,0,2405207633,9CEB5F95-56F7-4686-8269-E6319F8A74EB,2557198718,2019-05-28T23:18:21Z,2019-05-28T19:18:21Z,(GMT-05:00) America/Toronto,-14400,"[43.19938,-79.229199]","[43.199371,-79.22902]",,,,43.19938,-79.229199,0,1,0,1,0,"{""id"":""a2405207633"",""summary_polyline"":""cktfGnmqbNVOODGMCWEOCSHURCh@Af@GNCJOBGAWO{@g@}AK{@IWi@}AOs@Qc@q@}CUc@]kAGMEc@Qo@G[Yq@Mk@KSQy@AS{@aDIQ}Aq@QM_@G[OKI]MKKgAg@OMu@[_Ai@{@[eA[m@M_C{@{Cw@eBm@e@Mi@QYEQISUWKSCUI]IkBo@aBg@SAc@IaBk@aAWm@Em@@uAEgAUcAi@YBKEm@[i@_@}@a@e@[e@SEJD\\FT`@x@h@xBXr@H`@`BfFn@xB`@fANj@Pb@ZnAr@~C`@vAF\\Tx@Hp@hAvEZfAdAbFFLNt@b@zAz@zDNh@XtAJVb@pBJ\\bArEL^Pt@LZDVHFD?fBEbB?vBGj@@f@GL@ZCh@?V@~BGd@CjHGLClBCd@G|@DbCI^@d@Ev@@v@Ed@Bl@Ez@?d@C\\Bn@Gz@BDADEBUCU[eAMs@IWa@cBQg@G[Oa@ScAMYI[CCi@CqBHcB@g@LS?OSK]Q_@Us@GOKGWE[AKBw@Bi@Cu@Fg@Ag@De@CM@i@AwAJYEaAA[CmAEOCk@AiAMk@?IAU@UJQLELDTZ`AXnA`AhDb@vBHJJBz@?`@ER@t@CXBv@Er@@^Id@UZKLCJDXXPDx@EjADbBG`AGbB?FAHK@QS{@Gq@_@{A?IBONSf@[LCT?d@CF@JJZx@"",""resource_state"":2}",,,,,everyone,,,,2557198718,3.484,5.4,,,,91.8,83.2,0,0,,
2,"{""id"":17349694,""resource_state"":1}",Afternoon Run,6004.7,1747,1747,17.4,Run,0,2402513265,F09E83AA-35CC-41F2-96CE-2FDE898F2338,2554422274,2019-05-27T20:48:56Z,2019-05-27T16:48:56Z,(GMT-05:00) America/Toronto,-14400,"[43.199296,-79.229309]","[43.199289,-79.229206]",,,,43.199296,-79.229309,0,1,0,1,0,"{""id"":""a2402513265"",""summary_polyline"":""qjtfGdnqbNBe@K@EASs@Ue@QCiBNOEIM[s@EOWcB?kBOaBEMUUk@BSHa@\\[l@G@q@SI@WLg@Pe@@KD{@EQBU?OC}ADcBKO@m@Cw@_@UCMDo@@WDeADiBh@cARa@PWBMCOOM[Yg@QMUGKKi@[GAI@k@Qa@[g@@QGc@GQIYGk@Sa@GKJHl@Pd@XjARd@\\vBVp@f@fCRf@@LT~@XvAb@dBTl@D`@L`@DTVhATt@DFv@BRApA?RCz@@fBCf@@rAOP@TGdBBZEl@?JAP?b@Eh@DhBGfA@RA\\Bb@?p@CZGz@CLBZAX@nAG`@?f@GZBn@EREPAt@?|@H\\Cf@@PEFBXEhA?N@D?DEDO?MUs@WsASi@G]KWCOwAcFIe@[y@Ki@YcA_@_BCWKKY@YCa@@QKi@i@_@Ku@E[GqAESBWNYXKVIHOHUMOMOAa@Xe@L_@AWBYEW?YDYAWDY?a@?qAKsA?SEGEYG_@EW@eAG_ARYJa@Fq@T_ATYNSBMCSIm@iAa@UEGa@YoAYk@YO?]G_@Ce@Q]Ie@QUEEFET@LTz@JR@TNZf@hCh@dBd@hCJXRx@x@tC^pBj@fBD^Tx@BDNBx@C|@Bj@IVDl@@`@IX@r@Gd@@\\CL@ZENBTCdABv@Kr@@z@G`ABj@EbBCREf@BhA?TCfA?PCh@Ab@@dAAj@GPBXArBQnABp@BFMCYQc@g@gCc@qAIu@Og@CSBG"",""resource_state"":2}",,,,,everyone,,,,2554422274,3.437,5.7,,,,91.8,82.7,0,0,,
2,"{""id"":17349694,""resource_state"":1}",Busy day today - just wanted to sneak in a quickie,2945.6,810,810,8.5,Run,0,2393301615,1CF70047-7938-4393-9876-7AB33CA1918A,2544855139,2019-05-24T13:40:50Z,2019-05-24T09:40:50Z,(GMT-05:00) America/Toronto,-14400,"[43.199361,-79.22922]","[43.19913,-79.229098]",,,,43.199361,-79.22922,0,2,0,1,0,"{""id"":""a2393301615"",""summary_polyline"":""_ktfGrmqbN\\OUDKIOUUs@IGYGm@Be@HOIWe@a@kAI{@EgBKiAOm@IIECSAa@NYR]h@SJKCSUSCe@ZOF[HIAYBiBAYDSCQBU?o@AQC{AIi@Ie@MY?i@GQBe@B_@JW@s@Zy@NW@]Na@JSBWIQSWg@MIw@i@i@Si@KcAc@YE]Mm@I]KOAe@SO?GRPjAXfATf@Hj@\\dA^tBVp@J`@Jt@bAnDJv@JXLh@HRHb@LXFf@Ph@Hh@JHx@CFCXDR?h@Cv@DX?REVD^?ZC^AxBAPCfA?\\Eb@?P@`@EP?JAR@\\?`@ETGVBR?J@X?|@Ef@?`@GXD`@AL@x@GNDl@EB@JCX@f@En@@r@EbAAlAMz@FLALDLADC@Mc@yAq@}C[cAKe@Ao@BGPGJI"",""resource_state"":2}",,,,,everyone,,,,2544855139,3.637,6.5,,,,91.3,82.7,0,0,,
2,"{""id"":17349694,""resource_state"":1}",Slow & steady wins the race right?,13670.7,4416,4416,24.1,Run,0,2389091776,AE416A50-F445-48DF-9A55-B46254368B24,2540520452,2019-05-22T18:51:34Z,2019-05-22T14:51:34Z,(GMT-05:00) America/Toronto,-14400,"[43.199399,-79.229279]","[43.199432,-79.229046]",,,,43.199399,-79.229279,0,3,0,1,0,"{""id"":""a2389091776"",""summary_polyline"":""ektfG~mqbNBREa@RQSKMc@EWDOLItBOJIAUOq@KYg@kCo@kBMk@KSe@qB]cAQWO_@SaA?QQaAYmAk@cB_@_BYs@WeAKOiBkAqB{@k@Yo@_@WI_@W{As@qA]e@Ui@GeEeAo@[]E[Qm@Kw@Wg@[_Ac@q@Ka@OQKq@MaA_@qBc@{Ai@uA_@_AIaBAo@Im@QiAe@c@?kAq@oAk@gAq@E?EH?HDRZx@Ll@P`@z@rCZt@x@|C|@hCzA`FJr@z@xC^vBh@xBRj@\\dBNf@h@`C^xBl@vBvB~Iz@~Cd@~Bd@zAHf@X~@VdAJB|@@^Gf@Bx@Cp@DXAZMdBBxDMpC@hBMtDAbBMlA@lDGZBx@I|DEh@Dr@IdB@NIDUmBuHMWKm@]iAYsA_@mACUe@eBGc@k@uBs@}Be@qBc@kAq@wCwAcFa@cBOi@GGm@_@oAg@_By@UGaDeBw@]kAYaAc@mBe@eGeBmAa@eAg@u@Qk@Uu@O}@a@w@Iy@[w@QkBs@y@K{CCy@Q}Au@YAoB}@uBmAITj@xBP`@bAhDP^j@pBj@`BV`A^bAJd@z@dCb@xBfAnE\\nBNf@Px@\\~@Pp@Jr@T|@VvALZ^pBjBhHTlAPl@Nr@JZlC~KFD|@AhBCf@Gp@FhEMdFAhDOdAB`EKvA@lCO|@A^FxAKpCAtAIxA@LG@KCOg@eBE_@g@iBo@oCYy@w@}CGe@g@cB_@_BWy@WkAg@{AM[Ku@Sc@u@eD]{@c@iBQe@[}Am@aBk@Q{@g@UCWK[Yg@QaCsAqD}AoCq@OK}@MmBs@kCw@uA]WIc@[m@M_@S}A[iBo@gAWSK{@WuB_@{CGwAg@e@YYBcCuA}@_@OQWMCH@T`@pBRf@Ld@\\bAJj@|@`Cd@fB`@fA\\nARh@Nn@l@~ARpARr@Hr@n@xBBV`@tBp@rBP|@Rl@NbAZhADd@d@fBFLb@~BVr@Pz@Tp@b@xBZx@^dBTt@RhArArFT@l@Gj@B`CMjAD~AGdAB\\GzA@pCMp@Bj@IbB@dBK`B@rAErCCd@DjDS\\DzBEn@IfADRI@WEW_@cACYs@wCM[Sw@CUYaAMQQc@GESDwADUEGBGHANB\\HX"",""resource_state"":2}",,,,,everyone,,,,2540520452,3.096,6.6,,,,91.8,83.2,0,0,,
2,"{""id"":17349694,""resource_state"":1}",Post greasy weekend in the U S of A,10022.2,2987,2987,22.4,Run,0,2386536273,AD32D374-4192-478F-8234-2C75D09E2723,2537900221,2019-05-21T21:19:33Z,2019-05-21T17:19:33Z,(GMT-05:00) America/Toronto,-14400,"[43.199589,-79.229323]","[43.199074,-79.229962]",,,,43.199589,-79.229323,1,2,0,1,0,"{""id"":""a2386536273"",""summary_polyline"":""kltfGhnqbNV?XEA[GOMo@BYBCLCp@CXIXANGBE?MW_AGc@Su@MWQk@Km@M[ScA[_AQ_AqAgEO_AOg@[{@k@mCUm@a@aBYw@SMEM_@SMAIEQOYI_@Uk@SGGsAi@sAy@YKSM[I]Sk@IkAc@]IYK]Gc@S]IqAa@yA]SAKMUIUO{@MQKw@Si@e@KCM?OE[C[Im@[m@USESAiAY{Ak@_B[_ACY@SES?[B[GO?cB}@ECODICu@c@aAa@SOeAe@QME?E@ANJh@NZb@xAP`@TfAb@nARt@f@tAf@fBt@tBnAlEBP^xADXTx@F`@ZhAHj@J`@Jt@P\\XjAN|@Tl@RhAVdADZHPVnAZfARfAFLT|@F`@X`ABXXpATd@d@nBFNXfBZ`AVhAL^ZxAFH|@G`A?V@ZCX@ZAh@G`B?bAEPBlAEJ@^Ap@ElDElAEJ@h@?t@ETBbAEjAA^CX@f@AN@hAKX@v@Cd@Bh@Gl@Bv@Gb@Fp@Gp@?l@Ct@BJCDIBMCUOi@Ea@g@cBYqA[{@[}Ac@}AKk@Qe@CUSk@Gc@[qAgAiDOw@KS_@kBe@wAMy@mAmEKUWeAq@cCISSWGEKBKCk@Y[WOAE@GEOEeE}Bi@QUQKCi@UsA]e@U{@WuAYa@Se@Ku@Yo@M_@Q{@Uc@IWI[Qi@OUUWCk@UuBo@IE]IWCs@QSKQCc@OwA_@s@MkB?w@I]Oa@My@a@YDEAWMMKmAk@yBmACV@LNf@Zx@F`@Xv@FVhA`Db@fBPb@Nj@N^b@~Aj@|AJj@Tn@Lt@Rr@R~@j@lB\\rBV|@vAjGNb@TpAJPH^XvAV|@BRXnAFRF^j@pB\\bBXr@Jl@`@pAHn@J\\f@`Cj@pBFDf@GlA@\\CpACV@l@GT@HCf@DzAEb@ET@p@CNB`@EVB|AGRBrAKp@BdAGlA?`BCN@l@Ih@BvBI`ADd@Ap@IbABr@Ef@BjAIP@NAL@n@AHIBKAWMk@Sk@I_@Y_AoAkF[iAIe@Si@K_@EYa@oA]_BGEg@Dg@CkAu@QGk@Cu@AGFAf@PzB?v@BXHf@R|@Pd@Bf@A^@PZdAFPVjAh@pBF^?z@HdABFNDvBCZC^BLCBGEYO_@Ge@w@mCCQ"",""resource_state"":2}",,,,,everyone,,,,2537900221,3.355,8.6,,,,91.8,83.2,0,0,,
2,"{""id"":17349694,""resource_state"":1}",Lunch Run,7573.1,2238,2238,18.1,Run,0,2372677825,DB214F2C-4214-400B-BF1D-28D4841F56EA,2523594549,2019-05-16T15:59:03Z,2019-05-16T11:59:03Z,(GMT-05:00) America/Toronto,-14400,"[43.199526,-79.22913]","[43.19937,-79.22909]",,,,43.199526,-79.22913,0,1,0,1,0,"{""id"":""a2372677825"",""summary_polyline"":""_ltfG`mqbNHETSLD?TKKEYIYAQHQtAG`@IHK?_@g@{Bs@cCIi@Uy@Qy@M_@e@kBq@mBy@yCG_@Oc@I_@GMa@uBUq@WmAMYQISCsA{@QCcAi@q@UIGOIa@IGIiBcAMCWMsAe@o@OYMq@IyAe@SCiBo@yA_@a@MGGM?[IyAo@u@Ww@OgBm@MAo@WsAYSKu@Og@QOKyB?QCU?m@GcBk@w@m@u@_@M?_@Io@Ya@[a@SGAGHAJ@NBDd@hBPh@xAdFVh@d@bBn@hBVdANZH\\^fAF`@N`@d@bCL`@Z|AZz@VvAPh@P~@Nf@Ff@r@bCVbB^|AJ\\Z|AbAjD`@nBRp@R`AZjALt@h@hBDVJXPhA\\lANFj@Ez@?r@Ef@B^CREb@?P@~@Cf@B`@ITATBNCh@CP@VAj@Br@Id@@J@x@CV@\\EVBXE`@@d@Ct@@x@Ej@?n@Gn@@VAj@BrBKv@D`AI`AAXGn@Bb@AL@bAE`A@FCDIIm@WkAWcACYc@eBM_@O[Ms@]mAEGUAw@Hi@?W@_BB[@g@HW[w@sBOOIAg@A]BKBS@{B@c@Ba@?m@De@AkADoCMq@A{@Ii@Ac@Gu@Ee@@o@\\_Ap@]Lg@HEDCLpAlFJVVrAn@vBH`ABhADLbBCXCZ?|@Ep@?\\C|B?JA`A?b@EhA@PEp@@nAGhAANAn@AR@rAITBRATBf@A^C^@`@CLEH@\\CZBf@@n@EHBr@EZ@HEFUCUa@gBu@kC{@sDWy@IE[HaAFw@AiBDc@LI@USQe@Ua@U_AGKy@A]F[?gADKHALBbACh@BbABNFJJ@l@Et@@RCl@Ar@EJG\\a@RKRO^I^DXAFDb@lA"",""resource_state"":2}",,,,,everyone,,,,2523594549,3.384,8.1,,,,91.8,83.2,0,0,,
2,"{""id"":17349694,""resource_state"":1}",Stoked on this,10008,2852,2852,26.7,Run,0,2370788661,455F29D8-A811-4BED-8D15-19EDE74557F1,2521641881,2019-05-15T19:54:23Z,2019-05-15T15:54:23Z,(GMT-05:00) America/Toronto,-14400,"[43.199507,-79.229277]","[43.199237,-79.229597]",,,,43.199507,-79.229277,4,2,0,1,0,"{""id"":""a2370788661"",""summary_polyline"":""{ktfG~mqbNRi@RGALG?Mc@Cg@BMDEJCPCx@@TCLGBKEq@KQESu@sDSu@q@mBMm@CGeA_EQWSo@Im@Q{@Qa@mBmHEKGGUI_Ao@YMSE[Uk@Uq@e@YMSCe@SgAo@w@YKIoA]IE_@G_@Os@SoAc@e@K}Ai@UGYCiAa@wAe@_@W_@IUMy@Qi@UOAw@WYC}@WaBk@MCgA]aAG_@@s@EOBcAQ{Ao@_@Sa@[_@OWBOEe@Y[MgAu@O?OMQ?][a@GCCaBDm@?e@D[Es@?YGmAN_@RYBEN?PH`@JhAH\\Lx@Jd@JR@\\Hf@Dn@Pz@Jv@?XF`@b@~A`@jB@XLr@Nd@AVEBw@D_@G]@aAFaBAa@FkAGUD]?YDQAkAFSHWN[BmACaAFe@CcBFUAk@D}A?cAHYA]FWEi@@e@EeBHYAYDcBFWAm@H}@@U?QE[@USGME[CcB?{AGcABwACWEaB?i@BSAuABSGaB?}@Ec@@KDINIZE`@@hBKdACj@BVCdADRAJILAP@z@?d@FfAITFDDBL?XBNCjA@n@BRCrABbDD|@DdCAjBLdCBPFFJ@pAEHBLJTDb@Cd@@PDJHPEp@@v@CJBPCNMVEt@@p@Ed@BdCKj@@`BEP@p@CjA?j@En@AZ?NHBDBZH^Tj@F^LLNBBHJdATx@D`@Lh@ThB`@`C^nC^~AVz@p@`D`@`Ax@|C|@hBf@~A`@bA`@x@Lb@Zh@b@nAV`@Xr@ZPnA@pBK\\@`@ATEJ?z@E\\BhAAPCx@AlAKfC?pACRB|@EdA?h@ETBVEn@BdAGPB\\Ep@@jAIp@@j@E\\@nAInACRBl@?n@EDBj@?xAGJCP?bAC^Bt@G\\BhAKd@@NB~AKVDVEb@BJE@UKg@Uq@CYYaAYqAa@mA]wAY}@m@Ew@Ja@A{@Di@AcARIEGMe@eAQs@OQQE{@Bu@A{CF_BH_B@_BMm@@qEWc@E[?QJ}@p@KBQL[JQJSDIHALJp@z@vCh@tCd@dBHr@FlABLBDF@J@TEX?j@EX@LC^DLCx@?r@EPBh@C`AGz@@dAC^?RC~ABl@Gh@A\\BvACd@G|@?LB|AEt@@zBOASScAm@yBWm@SaA"",""resource_state"":2}",,,,,everyone,,,,2521641881,3.509,6.5,,,,91.8,77.8,1,0,,
2,"{""id"":17349694,""resource_state"":1}",Afternoon Run,11137.4,3496,3496,21.7,Run,0,2365275134,03C625A0-CC25-4F5C-881E-C92207D5A616,2515964902,2019-05-13T20:03:02Z,2019-05-13T16:03:02Z,(GMT-05:00) America/Toronto,-14400,"[43.199408,-79.229273]","[43.199335,-79.229314]",,,,43.199408,-79.229273,1,0,0,1,0,"{""id"":""a2365275134"",""summary_polyline"":""gktfG~mqbNHA@WAGBFIMKe@CO?SFGFAv@@r@IJIFOCY[uAIi@Qk@O}@Ww@S{@c@kAOq@G]]qAe@uAQkA_AoC[yAKYIa@_@kAEYQi@GKiAi@OMOI]EYS}@a@y@k@SEm@So@c@wAo@SCg@SOAgBo@aCm@a@QsAa@{@OuBk@]OKOYSeA_@c@IaBk@i@KSKcAQqAc@gAWK?w@GcA@{@GOEi@Ua@MUMQEiAe@WOYAOEQQiAm@IISGGJAP?JNj@vAxELj@jCdIVdARj@~@hDl@dCp@xBFZ^vADl@Jl@Tz@ThAf@`BR|@Hl@`AnDPx@n@dCNx@XdAZzAd@`BJRDVr@xCBVt@rCFJFDV@|AGdDDZGz@EdB?j@Ab@BtAGT@p@E`@@\\E|@CpAA|@B`BMbABvCMn@?lCIhA?JCVBz@Al@BnAENBR@VCDCFOBSU}AQ{@u@oCu@}CSm@w@qDOi@EKQu@c@yAG_@O]Sw@Sg@y@mDKa@Oa@Ic@m@_C]{@[wAi@aBI_@Sc@yAy@QGYGc@WMMu@Wu@g@]SuAk@WOQEw@]u@UYEq@W}@Ua@OwCs@]SiAYq@YaAYWSWKkA_@}@Ug@SSC{@[aB]c@WgCc@oAAs@G[?]GqAo@{Ao@SI]AIAQQe@Q[Wq@WGFAL@LPv@b@nAJh@NXNp@f@xAh@nBFJZfAb@pAXhAN^TbA`@pAF`@LZd@rBLRPj@Nn@DXb@nBBZThAh@bBVnALd@Nr@Fl@pAhEDZb@`Bv@dDPz@b@|Ab@vBL\\F`@HRd@jBLr@Tt@XBd@E~@@|@EVBbA?PAjBCX@bAEbA@`DM`A?XGZA^@RBNEfBDf@GhBDx@M~@ExBAd@Bv@CxA?bAKh@BzABh@GN@HKFYWcBGUGa@a@wAGKO{@e@kB]cAIOQEq@CaA@eBL]?q@HICQi@Yq@Oi@IMOG_ADQC{ABmBJYES?_CHqAGOEW@e@AqAKwAGa@Ei@AUBoBbAOD_@PQDIFAP?RPbAFl@z@tCXnABXLb@Fb@LZNp@B`@?d@BLFBp@Ar@F\\CvBBVEdA?NElBI`BBl@El@@TEnB@~@KlAAl@@x@MrAANCx@B`AKLBXC@MAGGIa@cBKWqAiF"",""resource_state"":2}",,,,,everyone,,,,2515964902,3.186,5.4,,,,91.8,83.2,0,0,,
2,"{""id"":17349694,""resource_state"":1}",Afternoon Run,6536.7,1939,1939,13.1,Run,0,2359537496,153D4DB7-5EEA-4418-97C6-0B6A9BFAD1F9,2509981288,2019-05-11T17:06:06Z,2019-05-11T13:06:06Z,(GMT-05:00) America/Toronto,-14400,"[43.19929,-79.229174]","[43.199406,-79.228986]",,,,43.19929,-79.229174,0,1,0,1,0,"{""id"":""a2359537496"",""summary_polyline"":""qjtfGjmqbNDEQOKSKm@DMFIFAh@A`AGHGBG?UGQUkAQi@i@}BO]Mm@[gAMu@y@iCQw@EIUw@Qw@Us@U_AQcAWy@Mk@[}@Ii@EMMUa@Yy@WWSUE{@c@}@[cAm@m@[e@Ou@e@qBc@sAg@aAU[OUEa@S_AQsAe@K@m@UeASUMa@]IEi@EIG{@WaAa@qAUc@WK@}@UOK_@Ew@Yc@IsCEs@I_@Ky@_@EAOBIAyBoAc@S{A{@EJAPFXn@xBHPT|@Pb@^rATh@`@|AVr@HNf@hBbA~CN\\Lr@XfAZhBp@|BRjAj@xB^lBp@~B\\tBpAzEHj@h@hBx@xDX|@\\dBRp@Jn@Vz@j@hCHPl@CV@d@AR@VAn@A`@@ZEh@ADCv@FREZ@z@I`@Bn@AfAGn@@zAGZBVCL@NAz@?NEd@APBjAGX@TEP@\\AVBhAEf@@FAZA~B?f@GjA?dAI\\AlADRER@n@EV@FEDK?KKc@MYAYMs@_@kA_@_BM]Ki@Um@S}@ICm@Bk@AWB]Ce@B_@LSCUBm@NM?GCEYKa@[s@I]KSGEUE]A]JSB_@AW@U?c@Fi@CaAB_@AWFeAB_@AQEUAKA{AAUEc@A[E_@Ac@Ge@C[Bk@C]NYX_@RKB]Lo@PKHCF@Jb@rB@T?NIVEBUJ]FGH?LDBJAVa@ZWH[SeAM_AAUHOr@]NMVGb@]JARMRCRBf@?l@BVD`AHZC`@DP?x@DJD`@FX?l@MP?Z?t@CVBnAG^Bt@EVEn@?DA~@BJFHL\\nAVr@HHN@z@O~@@JHXr@"",""resource_state"":2}",,,,,everyone,,,,2509981288,3.371,4.7,,,,91.8,83.2,0,0,,
2,"{""id"":17349694,""resource_state"":1}",Didn’t go for pace. Just wanted to hit 10k mark,10015.2,3070,3070,22.1,Run,0,2356776606,0D2121EA-D236-4530-B397-0224767776AD,2507110924,2019-05-10T16:58:37Z,2019-05-10T12:58:37Z,(GMT-05:00) America/Toronto,-14400,"[43.199118,-79.229121]","[43.199102,-79.22997]",,,,43.199118,-79.229121,1,2,1,1,0,"{""id"":""a2356776606"",""summary_polyline"":""mitfG`mqbNGDCKIGMDKCQw@@[BEHAf@AVEf@CJGFOYkAMw@ISk@aCKUO}@GQIi@a@sAUe@G[Uw@Kg@MQEMk@wCi@gBIe@Y_AQ{@Oc@Mm@GIa@Wg@Oe@Y[G[QUUcA]]Wq@]m@Sw@e@mA]k@Ym@Oi@WqCi@w@WKGKCUAuB}@sAUOGc@[_Ck@]OwBm@[OK?{@UWMKAa@Qw@SsA@o@EW@_@Ia@Am@WSOE?m@[UIuAy@i@SQOKCSCUM[IEFCPHd@Tj@Lj@f@`BL\\b@bBb@hAh@lBpAzDT`AXr@Jd@Rp@`@tBVp@Lp@V|@PfARn@\\xAHVHt@RbAHRF^XfAFd@Vr@f@bC|@`DNp@HRRdA`@rAt@hDZlAXlAVx@Nz@Pl@FDJEt@BdAIj@F~@Ez@BbCIZBtBOtA?Z@^APGd@D`@?VCj@Bf@GZAT@`BKvA@\\EZBxAKxAB\\E\\BVCj@F`@CPEvBB\\EbAA^D\\KFMBOa@iBSi@[sASk@Kk@Wq@[cBKYOu@Q]WiAO}@M]Uu@Mk@u@sCCUKSEWYq@m@kBEQIq@c@cB_@mAUcAWo@CYWu@Oq@IO]c@s@WQMY[g@SMIw@USAOG[W_Ag@oAi@[Ki@U_@Is@Wy@Q]M}Bs@sBi@a@Uq@UcASc@Q[YgAWIIw@Mq@Yu@UOAq@UcAUo@Uw@OUM{@Ei@@UEoACWEk@[OEc@?o@]iAs@uB_A]WGDATFR@`@DTVp@v@hCHN^vAX|@Xt@^rAN\\VhA|ArET|@N`Ad@xBRh@TjAFNR~@^zAVrAf@jBLt@b@rADZNt@d@lBTn@^|APbAJZLPp@zCPj@Jf@ZjAJl@Rl@RdAn@tBx@CtAAx@GTBVCj@B|@Eb@?TCHBTGh@Bd@C|@B`@Ij@FjAGl@@VE`A?z@CbAMb@BdBATCzB@\\AHCl@@t@ErADl@ErB@vAMXDhAADK@ME]W{@e@{BSm@AOO[Ki@M_@SaAQk@My@]}@Im@Uo@E]m@aBWAc@BQGa@WIAQMg@U_@Eu@AQP?XLnABtADZAd@RbANj@NnATfAPf@\\zAJVZ~ADj@BjADVl@Hf@EpBEFG@OEQUs@Q{@Um@WeA"",""resource_state"":2}",,,,,everyone,,,,2507110924,3.262,4.5,,,,91.8,83.2,0,0,,
2,"{""id"":17349694,""resource_state"":1}",Morning Run,5283.6,1519,1519,8.1,Run,0,2353783722,13A19F21-E1D4-4BA8-A9B2-599BC89CFA8C,2504023054,2019-05-09T12:19:58Z,2019-05-09T08:19:58Z,(GMT-05:00) America/Toronto,-14400,"[43.199199,-79.229149]","[43.199314,-79.229331]",,,,43.199199,-79.229149,0,3,0,1,0,"{""id"":""a2353783722"",""summary_polyline"":""}itfGdmqbNEOCDK@KGGOEEK[?ONQDAp@AVIV?FCPK@MWo@a@kBa@{Aa@iAKo@Qi@Ge@g@}AYqAg@{AO{@i@gBq@qCc@oA[qAGK_@UKCUMWCe@a@s@i@_Ae@SQ[MQOSIq@OaBk@g@Mo@WmBe@UMk@KcAY}@_@iA]SKs@Qi@Gi@UW[o@Yu@MOIoBc@{Ae@{@O]QoAYUKa@ESGc@B]Gq@@u@IOEUQw@So@Ye@[QGa@Y_@O{@m@u@UGF@J`@fAZ`Af@|BZp@H^Xt@Ll@^z@VdAfAbDXhAb@nAHr@X~@X~ANj@LTD`@XpApB`I`@|Bl@tBPv@JZj@vBVtANd@\\hBVl@Nr@ZxAHj@Vl@t@dDF^FTLXHBl@@t@ITBzA?RCl@APC`@CXDd@Ar@Cp@BXGz@@^ETD|@IL@p@IxB@v@Kt@@XBlAEV@b@Gn@@dAIz@B~@KP@ZD|AIVE|AHXE~BCj@CDCBKAMcAyCcAiEOa@U_AMYOEI?UCwEL]J_@Z?PPdAhAvDNx@@n@NjAFHJDp@BTC|@?ZBNCJGEe@KYQs@IOYy@S}@Ea@Qy@M]"",""resource_state"":2}",,,,,everyone,,,,2504023054,3.478,4.9,,,,91.8,83.2,0,0,,
