resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":5108599,""resource_state"":1}",Morning Walk,13002,9195,9195,72.6,Walk,4371019144,garmin_push_5854546072,4671882409,2020-11-21T16:21:21Z,2020-11-21T08:21:21Z,(GMT-08:00) America/Vancouver,-28800,"[49.263771,-123.133259]","[49.274702,-123.210562]",,,Canada,49.263771,-123.133259,2,2,0,1,0,"{""id"":""a4371019144"",""summary_polyline"":""uztkHdrpnVi@_@MCgE\\oCSg@LYXSjBe@pAiB`Da@Rk@OGk@KQ_@Sw@h@aA]_@]YDu@n@c@Fc@Ra@\\u@jAEXAn@o@nAKt@B`@_@f@y@R_@t@Ex@ENa@^It@Br@{@~@?n@Tj@c@n@aAFi@Wc@?{@FeA^qCU}@CYm@Is@]_@c@BoA\\_@`@c@BgAZa@Me@LcBjAeA^cDfBg@\\kAhCeAtAUh@YbAWtAQlBKfB@x@ZdBLR`@TlDzAZd@Rp@Dr@Q`FBt@Et@Hv@Ev@o@fEKlBIfCDx@Rl@^^^Vb@Nl@B`@TtElErD|CtA^xAlBJ\\Bb@XhAHxAIv@Bv@Ev@i@~CG`CFdCVjCH~Ao@rC_@bDFv@?t@ExA?nDNnCLr@j@J`@RtALd@z@|A~F^fAd@vBbBrEd@~ATb@Lr@JhCKnBDnBEfDD|AEbGOpBKzDWfF_@fFS~EEpCWtDs@pMQhGU~CInBFjBGz@EzC?zBFt@l@rC`@hAr@xCN|Ap@rCAt@o@lG_@fBBrCKp@e@lA_@vAWf@u@fDuAxE}@`AkAr@]d@Wl@WhBA|Ca@dBQtDa@|AsA~AOVc@bBYzACv@N~EPhDLv@Fx@AtBOr@?x@Dv@Jd@\\tG?v@KlBAlD]zDy@vD[xCG\\gA~CgAdFy@tIFxDEdAMv@A~AEv@c@~DiAhHOtCSh@c@bCE~A@d@IrA@vAk@pHMz@AtAOp@Yh@APo@r@c@lAAnAS~BEbAKp@CpB[`DC~EUz@S~CQp@Ct@Bx@r@bCn@vCHv@Bv@Cx@RnBYnBYh@?x@Ut@_@pFIjDDlBMrBDv@Rl@RFNOQaB@}@Qm@@iCLs@PARW@aACwAEu@Hu@`@cBXeCZa@Ni@d@aA@aBF[dA[JS@_@_@oA@e@LSP{@Vg@@o@CGCs@J{@GmBJ_BP]IoAr@IAKW_@YYRAHIGADWYIYuBIgAI}BAqA\\qC\\q@DmA`@[HUKa@QQAi@By@Ls@Aw@HuAIg@Hw@|@ILMq@MMQOg@e@a@UgA_@UIaANe@AoBBy@Jw@f@{AJoB`@aBBu@\\gBXmCFoBHw@VkFBy@CkDRaDLu@Fw@Pg@b@_DbA_CX_An@{ELQt@i@f@{AJgAZeAI\\"",""resource_state"":2}",,,,,everyone,,g6705932,,4671882409,1.414,2,58.8,1,99.8,137,,1,48.5,5.4,0,0,,20
2,"{""id"":5108599,""resource_state"":1}",Morning Run,6103.2,2103,2173,50.9,Run,4351290663,garmin_push_5835143139,4651070129,2020-11-17T15:29:46Z,2020-11-17T07:29:46Z,(GMT-08:00) America/Vancouver,-28800,"[49.263685,-123.133135]","[49.263389,-123.135515]",,,Canada,49.263685,-123.133135,0,2,0,1,0,"{""id"":""a4351290663"",""summary_polyline"":""wztkHnqpnV]FcADg@GaB?c@OK@iAGW@c@NQT_@hBk@tAcBtC[`@WNSAa@SOw@[xAYr@[f@_@b@[h@{@bAc@\\iA\\a@RWBg@Ia@MY@Yj@c@F]L_@f@It@Od@IDYj@Bv@On@k@p@Ev@Ff@KXgAb@cAp@iAb@_@Jg@CeAe@i@IkAE_@WMw@Ew@Yk@g@?g@DgBl@g@DSLcAFc@RSDcAp@aA^y@d@kB|@a@ZQRm@zAWf@e@l@[f@Ul@i@fCWvCEz@Dv@Lr@Np@^`@zCrA`@XZd@Tn@F|@C|@OrDBrBA|@Kx@Qp@g@bFCzBFz@R^`@^\\Rd@N^@j@Xz@bA|@z@RVbAx@RH~A~Af@^zAt@`@Vv@~@nAlBDz@BzBC\\CNLdB~@hBVZ`@?DMBsDCoCD}AHaBFoJ@CZG@MC}@?yGIiB?yBNsE@uBDmBBsBAqBTyCNCdAFpAMf@?zBLd@?d@Kd@A|FLRETOtAVLeBDsARQ@y@O{CDwB?wDGw@Ay@Ky@RoBHuBPwBFyBAiCJw@HK`Ae@f@e@b@Sd@Kv@IhACrAS~@U\\e@CmAGs@?o@nABf@Hf@BnAAn@Nf@@d@OHOLk@@c@"",""resource_state"":2}",,,,,everyone,,g6705932,,4651070129,2.902,5.8,89.8,1,160.4,187,,1,50.6,6.1,0,0,,45
2,"{""id"":5108599,""resource_state"":1}",Morning Walk,14612.2,10504,11032,139,Walk,4343876704,garmin_push_5827703638,4643347934,2020-11-15T17:57:30Z,2020-11-15T09:57:30Z,(GMT-08:00) America/Vancouver,-28800,"[49.275881,-123.213505]","[49.263527,-123.132454]",,,Canada,49.275881,-123.213505,8,1,0,1,0,"{""id"":""a4343876704"",""summary_polyline"":""gewkHlc`oVGJ[?Ut@?r@KfA[dBInB]tCDhDUnBIhDw@xI]dBEp@y@hFGz@YjBApBIr@OnFUdD[nCQn@oAxBUl@Kt@CpBCv@Kv@SrGY~EUlBArBYbDLlBLh@Th@BZXp@H`@\\hDIt@Qn@Yd@]RAIR?TO`@{AJs@KoBKi@g@yBy@}B?g@By@h@{EDy@PmADu@Cy@D{ARm@AoAl@wLp@oAj@yA`@eBZaCL_CNcI^}DO@ECDAr@eBZeD^eCHsARo@PeDp@_GAw@DgBKw@BkBf@uETq@Bw@Ju@Lq@pAoD`A}F`Am@Tk@Jm@gD~JcAvBOt@UzBo@vCErBWjBAd@FlBSjBArBOdD[nCc@hB?f@e@xEMt@o@tCGt@ErBJf@Ft@h@~BVh@nCzAJ?VnAPIb@F|@dAXRx@BdBp@|BTPIn@Rd@@~@MvAk@d@@rA\\zAWTc@Bi@Jc@X]RGPU\\y@dAS\\]d@BXI\\Z?FY\\?l@KP_@zA@\\Y~@Il@DNG~@@Rh@r@Bh@GJEj@k@l@Id@@LZ\\z@HzAD~BK~EFlAHHGIc@XiAJ{@TIf@?r@a@Xg@Jm@j@c@[qAC_AH[]eBWi@a@]k@yAq@qAsAqBc@[@Q`@_Ap@cCl@oAv@iC`AmBh@aBl@wAr@iC\\m@Bs@RcBPeDCw@HqBDmGdAKnENnAGBgAIu@@y@Jw@Ay@Fw@GaBDcA?iDJu@UyD@kCRmBIe@Wi@wBCLgCGyAAeFDqBEoBF}BAqBL{JEy@HoEbBkCn@aBE}D@wAHw@DqHAuDCYHkDA}DFcAGkABoBCUNcHGw@Bi@Ey@Fy@@qDEw@F{CCw@Bw@J]CaBVoBGu@@MMm@GkDNoLGcBHuCCw@HcEE_ELcBIkDJuHGyCL{CEiBDyF@cAJw@G{AAiDBy@CmC@gEPuCjADd@E^SdAkApA}Bf@}AXwAf@iENkDKeAO{@Aw@TiBEw@LaDGiAAaBLeEIa@BqBAcIDy@Js@JoBGaFNeBG{HHsAAaAQcBLq@BiB@sBEk@DsAEyCPgDEqBFoEIw@LoDG_B@w@Jw@@sBKkAHgAEw@?{C@u@HiA?{@Gg@Jk@?a@EQDeAIyAJiCMs@IAAq@k@E{@Fs@G?{@m@fA_@AODKNMGOoAa@cAWoBHu@LkCEu@SCNa@F{A"",""resource_state"":2}",,,,,everyone,,g6705932,,4643347934,1.391,3.5,58.4,1,107.4,136,,1,94.9,6.1,1,0,,26
2,"{""id"":5108599,""resource_state"":1}",Morning Run,21583,7304,7516,146,Run,4337758139,garmin_push_5821583365,4636858660,2020-11-14T15:28:23Z,2020-11-14T07:28:23Z,(GMT-08:00) America/Vancouver,-28800,"[49.262528,-123.132594]","[49.262714,-123.131248]",,,Canada,49.262528,-123.132594,5,8,0,1,0,"{""id"":""a4337758139"",""summary_polyline"":""c{tkHrqpnVcIUeATKRQnBi@~AwBrDw@UO_@CYQL_CdFwAjBwC~@y@g@u@DaA~@{@P[`@Q|A_@XEnBu@fAAtAEL_@ZkDfBmATqCm@kABUk@?qBYk@e@?qDr@c@XgACeBjAiF`Cw@v@o@tAuAtBYp@o@~CWrBErBDx@Pv@Zf@xDbBZb@Tp@Fj@KdFJnBMtBs@nFOtB@pBFt@Rb@`@^f@TxA\\xHxG|@pAzBfAlA|AHZ`@rCHpAE~Ao@lDQjE?z@f@dF?r@sAxFML?JXx@IjADzDXtERn@nAb@nALXj@p@`BfC|I^nBtAxDZjBNrBBpJEvLa@hF]zIo@bJSbHiAdS[nHElF@vHFv@hApE~AjIXrBg@dFe@vCMpDeAxCeAxEoAjEs@xAkBbAm@j@_@W?MOz@Cv@RbC?lAc@hCG`COr@m@|AuAxBo@`CGj@Az@R|Eh@dF?rB[nBJlBVpBRlKg@fH}AdJ]vAsA~Dm@`Dk@dHBlFc@fJSpB{@`Fc@lDq@~Ce@hNUhD}@bF}@rAWj@Kx@]nLWdF[tBm@pIBx@rAzDVtBDnACv@Sr@q@n@^l@@PCv@c@jCSlCKjON|Af@_@WmBDw@E}@PoBFqDTUBeBVaBvAwFZa@No@?uAFUb@GXiAGcAMO@]Ra@VuANQ@SGc@FKBwBEkE@_@PKU[v@Ei@wANEiAc@sA}@]g@Gy@Hy@@yB^kDD{BE]u@_@?Kr@gAVgAx@uJFmFPyDv@{DbAqGj@eFf@oMl@}LdAiEfBoGXeCb@iBVqB^iFWoKNgDAw@WoBCiDm@eHCyDn@wDtA_Bp@uBRgB@}@j@cDDcDPcA\\u@zB{A`@e@~@sCbC}J^w@V_BBoBb@gD`@_FG}@a@{AeAgG_BoFGkBVwNXsD`Bw\\b@oLNiDLs@@eCf@oGD_VIwBWkB}AgEc@mBsA{DyAuFI{@\\{MIw@B_LE}BLgGGeEHcHHsB^iAFuBFqPGyCDy@IwBPoDCqBXgHQ}@D}@Jy@JMrCNtBG\\MH{@N_@KgHDmBb@ObDC~IPUoMRuDXiAA{ABsATkBNg@bAy@dAi@bHmANs@JaCX[tBPhDH\\gDA_G\\WVg@lECdHRFi@@mDHoD\\_@xIKbDPJsFJqDGgEBkDFu@_AoAe@SmK@o@CGxBDfBCtAK`BK\\sCT_@Z{ASiANIzB"",""resource_state"":2}",,,,,everyone,,g7243946,,4636858660,2.955,9.4,89.4,1,137.1,170,,1,62.7,4.9,1,0,,31
2,"{""id"":5108599,""resource_state"":1}",Morning Run,14166.3,4629,4630,94.5,Run,4330054321,garmin_push_5813791770,4628710856,2020-11-12T14:48:04Z,2020-11-12T06:48:04Z,(GMT-08:00) America/Vancouver,-28800,"[49.26333,-123.133226]","[49.263474,-123.132847]",,,Canada,49.26333,-123.133226,13,3,0,1,0,"{""id"":""a4330054321"",""summary_polyline"":""_{tkHtqpnVkAAkAKeAFaBEc@Ke@LIh@e@?]d@}@jCoBnD[NWMQMBS?]E@u@zAy@tAu@zA_AlAc@Xe@Jc@Rg@F{A_@KFWj@a@NKAg@VYj@Av@]d@Mp@Bd@]j@[^Ir@NdAEHc@Zg@NoBfAgATg@@U?kAi@kANa@WOu@SoBc@YiAZeAb@g@?e@Na@Ba@Kc@TiBtAe@FSHiDlBe@b@_AlBmAhBKXq@pC_@rDCx@Dx@Hv@Xj@^\\nC`Ab@Tf@|@PhA@h@YzE@|@JnBEt@_@~BQfBOv@Az@BnBRt@^`@b@Vx@Ff@NzAzA`EhD\\d@`A|@VTbAb@b@ZhAvA`@bBPdADj@?`AEpAa@~BGx@Gz@CtBDxBZnD?r@Up@Or@e@fDCxGBlDRjBHXJEf@H^XdAJZ\\n@|A~ArFfArEvBrGJt@PpB@~BApBB|@Ev@AhBBxBO|FQxBKlDMxBAz@c@bHUdIOvBU~GKv@EbBKp@IxBi@nI@|CKfB@|HBLVbA\\nBv@rCj@~C\\hAPx@O`B{@lHKpDOv@y@rB{@lDgBdG[j@_@f@eBdA[f@]jBEx@@tB[jBKxBKp@c@nBQ^aA~@MTu@zCEv@B|EDz@l@~EMbFEJECQF\\OOXj@lAHS@w@WaDFiACqAEw@Ay@[sAOgAEq@AwB@y@L_Ab@aB\\c@p@k@\\e@Tk@Ls@DqD`@iBFcAC_BFs@Ls@Zm@`@e@dAo@`@]\\e@Xi@V}@rAaGv@yCl@}AF}@AmBDm@lAaJSeAQo@c@qCw@eEu@kCWm@K_DBsDRoHF}@Jy@^aFNiF@yBNoBJyDb@eHFiCl@}KN}ELsBFoDBaHDyCCuDMw@a@mBc@aBMc@[o@q@uCi@}AOu@k@{Ae@}AUoBAc@BaD?wBVaHCoDC{@ByBIcDFkHEmDBy@?}@TyGDSVm@CkF@y@CsBHsBBqHJeFEwB@w@LsB?wBEgBDo@xCDd@WZe@b@Yz@U`@@Bw@@CjBFd@E|@BjAXb@KlA?lAB`@IN{@Du@?{DDw@AQMu@DyCQiHVuFPs@EmCJkDFO~@q@VYdAg@jAGd@MVFvAa@d@?b@SZe@B{@Ey@Lu@rB@Nw@Jy@Zc@EuFBWZEh@H"",""resource_state"":2}",,,,,everyone,,g7243946,,4628710856,3.06,4.9,91.4,1,139.7,158,,1,51,5.4,10,0,,20
2,"{""id"":5108599,""resource_state"":1}",Morning Walk,4097.6,3106,3106,0,Walk,4330053827,garmin_push_5813791249,4628710391,2020-11-11T18:29:13Z,2020-11-11T10:29:13Z,(GMT-08:00) America/Vancouver,-28800,"[49.275105,-123.211551]","[49.274718,-123.210806]",,,Canada,49.275105,-123.211551,0,1,0,1,0,"{""id"":""a4330053827"",""summary_polyline"":""k`wkHfw_oV?b@a@J]Xc@lCcBhGaA`Ga@nFCpAFx@?b@MxAGfCGrAK|A]bCCr@u@fEOhACt@MZ[bBEv@AhAUjBEvA?nBIrAWlBQpBe@zC_@b@Wf@Up@Kt@OlBQ`FIbAMdCG`@ApBWfCIxAQ|AItACv@?NL|@j@|APp@d@zCBnBSz@c@~@ARMRMNJi@r@uAb@_BBy@Iu@c@eBg@aBWi@UmA?y@LgBNeDFy@VgADs@Ew@`@{E?yANmBRwDLu@FQv@iATk@Ro@^kCHw@F_CF[Cm@Fs@Lu@AmBFs@Eu@D[Du@b@{A@UTm@V_DJu@L]Fw@DQPmBRuABaALuA@g@Fi@@w@LkBEiCPeDPmBJu@Fs@Ne@NmAPaA~@iCf@_B^eCPq@NE^Aj@{CR["",""resource_state"":2}",,,,,everyone,,g6705932,,4628710391,1.319,1.6,57.2,1,111.5,124,,1,8.1,6.1,0,0,,8
2,"{""id"":5108599,""resource_state"":1}",Morning Run,10271.6,3411,3432,70.2,Run,4317931214,garmin_push_5801915260,4615816258,2020-11-10T14:42:27Z,2020-11-10T06:42:27Z,(GMT-08:00) America/Vancouver,-28800,"[49.263677,-123.132765]","[49.263483,-123.132826]",,,Canada,49.263677,-123.132765,0,1,0,1,0,"{""id"":""a4317931214"",""summary_polyline"":""kztkHpqpnVqCKw@Fg@?e@KwB?YFM`@e@?Kh@St@e@pAmBpDUTu@Y?w@]c@ES?]Oc@QQ_AWYc@`@gBAw@Bi@Vo@d@i@Ro@AaABE|AkARs@@y@C_@Yo@]g@_@e@g@I[c@A{@@{@Qm@S_@Ey@Ly@FuBAu@Mu@DmFH}BNs@Zi@`@a@Vo@H}@C{@Qw@a@y@Wm@I[EoAIy@Wo@_AcAOs@AQJ{@JU\\]nA[VWRo@Da@@y@CsB?eCSm@c@YyAGa@[iASs@uA_@I[UOq@IQc@SYc@Oo@Wq@s@wAUq@Yo@]i@]wAw@oBGw@@y@^aAEu@Ui@_@mBIaCWiBC_AGw@UsBCOYm@aA{@Mc@FyB?qDD_@FGlAFFCFeABsBAMiASAGFyG?sDYk@Us@?oCKw@a@SsBFOp@Bv@Lx@Bz@Yd@a@T_@USo@Kk@]WoEE]WUm@kABa@RC\\BnFGzHGv@Wl@Kt@Dx@IrEPn@b@Tf@Db@N^b@Vn@?|@@BJHf@HVh@Lt@n@xAj@bBb@\\NT\\dArBnFPx@D|@@v@Gz@Ox@MnALl@Bx@Az@JnDKr@Ur@WnAEx@?`BFz@^jBVl@b@\\RZd@PjAIlAFp@nAv@fAfArBHv@I|@qAzBm@tAmAdBWf@On@NxBB|@Nt@t@~@bBdBv@vA^`@Xj@CbBGv@Yb@k@dBkCxESl@Xj@F^Or@Uj@Yh@y@fAcAAo@`Ai@`BGB_@Ik@l@c@`AAJNZZZG|@Wn@c@Rm@Qk@v@GTb@z@?FUj@]b@cA|@]b@a@Ha@c@c@Aa@P_AiAa@[Ws@e@q@]YIgAGADz@vAvFlAxFVt@ZlBx@dDz@lEdArEl@dD`B~G^jBhA|Eh@fBTj@J^r@`Ap@r@fAn@f@A~DLd@Nd@@\\HTJt@@jANjDAfALR?Nm@Di@HwB?}@DqBJoBFs@B}@Cs@H{C@}@]u@Cu@?c@Ru@HuAVi@FSC{@D}AAy@LyA|@eAbAq@|AWh@?d@IZKjAB^C^q@Lu@F{@HY|@C`@SXUf@Jd@Cl@Fz@Af@[VkADkA"",""resource_state"":2}",,,,,everyone,,g6705932,,4615816258,3.011,4.1,90.5,1,150.3,180,,1,51.1,5.8,0,0,,34
2,"{""id"":5108599,""resource_state"":1}",Morning Run,15444.3,5263,5268,94.9,Run,4313127602,garmin_push_5797116555,4610717164,2020-11-09T14:27:13Z,2020-11-09T06:27:13Z,(GMT-08:00) America/Vancouver,-28800,"[49.263674,-123.13257]","[49.263572,-123.132824]",,,Canada,49.263674,-123.13257,0,5,0,1,0,"{""id"":""a4313127602"",""summary_polyline"":""w{tkHxppnVsBEiAP{CKe@HInBMr@[TK]Yl@m@bBWh@}@lAWEc@YAc@QQWp@]d@s@zAuB|CiCdAg@Cw@]e@RGL_@b@g@F[^Ur@Af@EJ[XOr@B^Qn@_@\\Op@PtA_Bf@eAz@s@`@qB@]g@o@GaBLYm@ImB]c@e@Ci@HeAf@kAHSLiAGkCdBg@HwDzB_@`@cA~B}@jAYh@c@dC_@bDEn@?x@Dv@Lr@LXZZvDxA^f@Vp@Bx@GnKGx@i@fDUhD@vBJx@Xf@d@\\b@Nd@A`@LjJxI^XhBz@dArAVn@h@lDDh@?x@Gx@k@xCOpB?lCj@`HSp@a@jB_@vCB`JFrBFz@Jl@t@?j@Zn@D`@RXlAhCbIf@hBJr@\\pAZl@bAzCNr@Ft@B|@G|DBxJIxEc@lIKdDS~BQ`FUtCKbEU~D_@hFS`GIx@KfDKrBIhN?r@Hx@p@~BpAnFv@pEJz@kAtJGv@ItBMt@m@zAuAzFiA~DYh@c@j@c@\\cAh@]h@W|@G`AAtCIx@Wn@Gx@ArA{@vCYh@}@dAUn@]nAG~AJjF`@jDJrBEnB]lARnARzBPzDBtBCjA?zBa@|EMv@u@hDWpBa@fBo@`Be@bBOtA]tBIGMc@BGVCHK`@iBR_Bv@wBj@wBf@uD^sA`@eDRmDQsK@{@JqBEy@SoAHoBEy@GQImBa@qES{CTyAh@gBXo@`AcAb@w@Lq@JwDd@oBDuAAy@TqBTg@Zc@`@_@fAo@d@o@Vi@`DkMh@sAJe@Hy@@_Bb@iD\\eFc@oCSoBo@_Di@cBs@wCEi@AaEB_BN}EP{BEyADyARsCHqBPuBAeBBw@\\iCF}@@y@VkGHw@PuCBsBf@{H@{@HkAAuBE_BBeBHaAFsBEyCHaB@uB[kCOy@{BuHm@}AYsA_B_H@uECsBBuCA_AF_ADaDH{@Au@DmAImFB}DI_JHwCTkDV{@BsME{EBoBC}Df@aKBw@?mDH_B|@HjAKvB@ZELIFgA`@Pd@ClBPhBElANf@A|AJLwBH}@HiEG[D}@\\CXcEFoDYqBC{BK{@BsBCuBBy@L}@\\e@b@MzAmAd@Kf@@b@MdAEr@Yj@?NG^WRs@@YNcAhA?b@[b@KlAGnARVIXqBCwA"",""resource_state"":2}",,,,,everyone,,g6705932,,4610717164,2.935,4.7,89.7,1,148.6,176,,1,51.2,5.4,0,0,,41
2,"{""id"":5108599,""resource_state"":1}",Morning Run,15007.2,4986,5384,95.7,Run,4303520945,garmin_push_5787684344,4600454145,2020-11-07T16:16:14Z,2020-11-07T08:16:14Z,(GMT-08:00) America/Vancouver,-28800,"[49.263776,-123.132978]","[49.263552,-123.131606]",,,Canada,49.263776,-123.132978,0,4,0,1,0,"{""id"":""a4303520945"",""summary_polyline"":""}ztkHxopnVgELwCUi@Pa@z@qAzDYj@yAzBQJk@]Ig@Sr@Mx@eCtEw@fAoBr@kAOu@Yy@x@e@HWP]d@Ez@a@^On@Bz@[h@a@b@?pBcCdBc@RkA`@g@DU_@Cg@BKEKsCsAc@][i@a@[mAPc@Rc@ZgAf@g@Ge@Qe@PcBpAiAb@a@XmCvA_@`@q@~AyApBWn@k@lC_@`DClAFx@Pt@Xh@d@XbCbA`@X\\f@Ld@Hz@MhFBtBC|@a@zCg@|EDtBHv@Zf@dAn@v@Db@V^^Xd@jAlAdF|DfB~@dAbAb@n@r@jE?zBKhAWhAOdBKhBHlD\\hDCp@Ul@_@fBO~ACt@BhGRtDRpBN?vAd@f@D`@\\d@|Bl@jB|AbFh@vBb@lAz@xCRhANtA?lHBtDEzF[lGAnCKr@[vEq@jOSxBGv@@v@QhBQfCAxBIzBk@pJBzBI|DBlFj@~Cd@|AtAbGb@~C]nDe@`DYjFq@jBi@hBSdAg@bBoA|E_AhAgAj@e@ZYj@Qt@Gx@B|BCfAa@lAEv@ArAMv@Up@[n@[b@_@`@[n@Wp@]lBEt@JxBZfD?b@RrBB~@CtAYpB@v@^dDTpHKfESnDiAzFUbB]rAkAxDQt@UdBINYN^SbAcFJQf@wAZwAb@eDp@_Dh@}GKcE?sBIwBLoCA{@SwBCqEa@cDUgEA{@Dy@Lm@j@mBpAuAZo@Rm@Pw@?yBFy@Ro@Lu@B{@C_ADy@Nu@Ro@^i@fAe@`@Y`@e@Vk@v@wCz@{Dd@iB~@oCJyAJeCZwBb@eFg@oCYmBs@}Bk@}CYk@]iAA}@@mFLqBDaDTcEHwCVaFFi@PqFh@_IRuFPyBD{@BwBr@{KBy@GuBPyIEuB@{CKcDWoAy@uCWi@w@{Cm@aBiBkGKu@Ew@JiDHy@@qBAmFC{@@wBE{BA}BFuBAuCD}A?sHDw@@{CJu@?{@Jw@Ro@FoDBeLA{Q@m@Fu@EaFRw@PuAzANd@EbD@BIFu@HQlBTf@?d@JjAGb@@nALlAC`@KJw@BwCHyAC}@Do@ZAHK@y@KoB@y@Cw@Bo@S}BDGA}@P}DFWDs@DsFNo@x@i@`@_@fA_@jAGd@Mf@?d@MfAIXKVqBBiA"",""resource_state"":2}",,,,,everyone,,g6705932,,4600454145,3.01,3.8,88.7,1,150.7,172,,1,51.3,5.4,0,0,,63
2,"{""id"":5108599,""resource_state"":1}",Morning Run,14014.4,4891,4992,93,Run,4290191430,garmin_push_5777325399,4589138015,2020-11-05T14:48:18Z,2020-11-05T06:48:18Z,(GMT-08:00) America/Vancouver,-28800,"[49.263525,-123.132848]","[49.263465,-123.133531]",,,Canada,49.263525,-123.132848,0,5,0,1,0,"{""id"":""a4290191430"",""summary_polyline"":""}ztkH`rpnV}CQeECg@@YHUP[zAk@jBeBzC_@`@U@]WCy@GAa@hAo@xAwAvBcAfAkB~@e@@e@Ii@U_Av@g@JMJ]h@Cx@[`@Un@Fx@]f@SNMp@JnAa@Vu@Xc@`@kAl@s@Nc@?kAMe@Qg@@e@Ja@AQc@GaAMy@Wk@k@CYD_Br@e@Ec@Ne@Be@KyBvAeAZgAj@kBhAUTkA`Cy@dAWf@Sp@W|Aa@|CGrBFx@Lp@Zj@pB`AbA^^ZXf@Lr@?rDInBHvBE|@k@fDOrBErB?v@D|@Vn@b@\\d@Tb@Bf@PvClClApA`@T|BrBtBjA|@fATh@f@`DHx@@z@Ez@_@jBIt@OnB?pBBv@f@zFUn@_@`B_@nD?rBGnBHnA?pBJ~APj@FGzAb@x@DHBNX~B`IbApCp@zCXn@v@bDNp@Jz@HhFO|IBlGQpBIdDUbDE`BWzCs@jQ]`HKz@A|@Kx@QpD?z@WhF?nBGnBCdD?pBFz@\\lAXjBf@dB`@|AZhBPr@RbBc@xEc@nDItCKv@Ur@m@~Aq@vC_BjGYf@s@x@kAn@_@ZOXOr@Kx@IvD[rBGdBKt@g@fBWj@_AfAUl@]nAIv@Ex@Bv@FvAp@vG@|@CtBYjBNjABn@OF?GB@AB\\]Fs@QuBEaAF}A?y@MuBc@yCI}DFy@z@wCfAoA\\i@Rq@LsABiCd@gBHmDJu@Rq@z@cAfAi@\\a@Xi@pBqH^mB^yAXm@Nk@P}A@w@H{@\\oBLuBNsBIy@a@gBYcCo@{Cg@aBi@gCE{@A_HPiDJgFJqBZaFJeFTsBd@aL`@kFZsJ`@mCAa@F{BAw@Gq@?k@BuDDm@@{ABmIIqBe@aBi@yA_@eByAiEa@iBkAuDKu@Ew@DcGAeFZiFMeKLaHG{B?gBFuBJsB@qBG}@?aKF?FIJm@Dq@?{@Dw@CuBBoCZ}GAoDBuBC}CF{@Hy@Rk@jALrCAf@GTgAb@Pf@Cv@Nd@Ad@HrBKpAJ`BERYP}@Bw@AsDGeAb@c@JsCF}@IuBByBGuB@sBLcAGu@DoBFw@C{@Na@`BoA`Ak@FKz@HnAIdA]^B`@]\\{@Fy@@_A`@Ob@ClAF|@GnADJy@BoBDy@"",""resource_state"":2}",,,,,everyone,,g6705932,,4589138015,2.865,4.3,89.5,1,157.9,174,,1,51,5.4,0,1,,94
