resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,photos,device_name,embed_token,available_zones
3,"{""id"":23695877,""resource_state"":1}",Afternoon Swim,510,1388,1409,0,Swim,3709073234,13DB8DF9-BB1F-4DE3-8ED2-5338CD46578F.fit,3961027449,2020-07-03T19:15:54Z,2020-07-03T15:15:54Z,(GMT-05:00) America/Toronto,-14400,,,,,,,,0,0,0,1,0,"{""id"":""a3709073234"",""polyline"":"""",""resource_state"":3}",1,,,1,only_me,,,,3961027449,0.367,2,1,115.8,140,,1,0,0,,7,,244,,,[],"[{""distance"":510,""elapsed_time"":1388,""elevation_difference"":null,""moving_time"":1388,""split"":1,""average_speed"":0.37,""average_grade_adjusted_speed"":null,""average_heartrate"":115.7507204610951,""pace_zone"":0}]","[{""distance"":510,""elapsed_time"":1388,""elevation_difference"":null,""moving_time"":1388,""split"":1,""average_speed"":0.37,""average_grade_adjusted_speed"":null,""average_heartrate"":115.7507204610951,""pace_zone"":0}]","[{""id"":12232550021,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":44,""moving_time"":44,""start_date"":""2020-07-03T19:15:54Z"",""start_date_local"":""2020-07-03T15:15:54Z"",""distance"":10,""start_index"":0,""end_index"":9,""total_elevation_gain"":0,""average_speed"":0.23,""max_speed"":1.4,""average_heartrate"":81.2,""max_heartrate"":91,""lap_index"":1,""split"":1},{""id"":12232550022,""resource_state"":2,""name"":""Lap 2"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":15,""moving_time"":15,""start_date"":""2020-07-03T19:16:54Z"",""start_date_local"":""2020-07-03T15:16:54Z"",""distance"":10,""start_index"":10,""end_index"":11,""total_elevation_gain"":0,""average_speed"":0.67,""max_speed"":0.4,""average_heartrate"":121,""max_heartrate"":121,""lap_index"":2,""split"":2},{""id"":12232550023,""resource_state"":2,""name"":""Lap 3"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":178,""moving_time"":178,""start_date"":""2020-07-03T19:17:00Z"",""start_date_local"":""2020-07-03T15:17:00Z"",""distance"":90,""start_index"":12,""end_index"":54,""total_elevation_gain"":0,""average_speed"":0.51,""max_speed"":2,""average_heartrate"":132.5,""max_heartrate"":140,""lap_index"":3,""split"":3},{""id"":12232550024,""resource_state"":2,""name"":""Lap 4"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":25,""moving_time"":25,""start_date"":""2020-07-03T19:19:56Z"",""start_date_local"":""2020-07-03T15:19:56Z"",""distance"":10,""start_index"":55,""end_index"":60,""total_elevation_gain"":0,""average_speed"":0.4,""max_speed"":1.4,""average_heartrate"":132,""max_heartrate"":133,""lap_index"":4,""split"":4},{""id"":12232550025,""resource_state"":2,""name"":""Lap 5"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":12,""moving_time"":12,""start_date"":""2020-07-03T19:20:27Z"",""start_date_local"":""2020-07-03T15:20:27Z"",""distance"":0,""start_index"":61,""end_index"":63,""total_elevation_gain"":0,""average_speed"":0,""max_speed"":1.7,""average_heartrate"":127,""max_heartrate"":127,""lap_index"":5,""split"":5},{""id"":12232550026,""resource_state"":2,""name"":""Lap 6"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":30,""moving_time"":30,""start_date"":""2020-07-03T19:20:36Z"",""start_date_local"":""2020-07-03T15:20:36Z"",""distance"":10,""start_index"":64,""end_index"":69,""total_elevation_gain"":0,""average_speed"":0.33,""max_speed"":1.7,""average_heartrate"":116.9,""max_heartrate"":127,""lap_index"":6,""split"":6},{""id"":12232550027,""resource_state"":2,""name"":""Lap 7"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":27,""moving_time"":27,""start_date"":""2020-07-03T19:21:05Z"",""start_date_local"":""2020-07-03T15:21:05Z"",""distance"":10,""start_index"":70,""end_index"":76,""total_elevation_gain"":0,""average_speed"":0.37,""max_speed"":1.1,""average_heartrate"":114.2,""max_heartrate"":124,""lap_index"":7,""split"":7},{""id"":12232550028,""resource_state"":2,""name"":""Lap 8"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":12,""moving_time"":12,""start_date"":""2020-07-03T19:21:39Z"",""start_date_local"":""2020-07-03T15:21:39Z"",""distance"":10,""start_index"":77,""end_index"":79,""total_elevation_gain"":0,""average_speed"":0.83,""max_speed"":0.8,""average_heartrate"":128.3,""max_heartrate"":131,""lap_index"":8,""split"":8},{""id"":12232550029,""resource_state"":2,""name"":""Lap 9"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":33,""moving_time"":33,""start_date"":""2020-07-03T19:21:50Z"",""start_date_local"":""2020-07-03T15:21:50Z"",""distance"":10,""start_index"":80,""end_index"":86,""total_elevation_gain"":0,""average_speed"":0.3,""max_speed"":1.3,""average_heartrate"":118.8,""max_heartrate"":124,""lap_index"":9,""split"":9},{""id"":12232550031,""resource_state"":2,""name"":""Lap 10"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":11,""moving_time"":11,""start_date"":""2020-07-03T19:22:23Z"",""start_date_local"":""2020-07-03T15:22:23Z"",""distance"":10,""start_index"":87,""end_index"":89,""total_elevation_gain"":0,""average_speed"":0.91,""max_speed"":1.1,""average_heartrate"":113,""max_heartrate"":116,""lap_index"":10,""split"":10},{""id"":12232550032,""resource_state"":2,""name"":""Lap 11"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":71,""moving_time"":71,""start_date"":""2020-07-03T19:22:38Z"",""start_date_local"":""2020-07-03T15:22:38Z"",""distance"":30,""start_index"":90,""end_index"":105,""total_elevation_gain"":0,""average_speed"":0.42,""max_speed"":2,""average_heartrate"":120.8,""max_heartrate"":131,""lap_index"":11,""split"":11},{""id"":12232550033,""resource_state"":2,""name"":""Lap 12"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":18,""moving_time"":18,""start_date"":""2020-07-03T19:23:48Z"",""start_date_local"":""2020-07-03T15:23:48Z"",""distance"":10,""start_index"":106,""end_index"":109,""total_elevation_gain"":0,""average_speed"":0.56,""max_speed"":1.1,""average_heartrate"":124.3,""max_heartrate"":128,""lap_index"":12,""split"":12},{""id"":12232550034,""resource_state"":2,""name"":""Lap 13"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":49,""moving_time"":49,""start_date"":""2020-07-03T19:24:05Z"",""start_date_local"":""2020-07-03T15:24:05Z"",""distance"":10,""start_index"":110,""end_index"":119,""total_elevation_gain"":0,""average_speed"":0.2,""max_speed"":1.3,""average_heartrate"":121.2,""max_heartrate"":124,""lap_index"":13,""split"":13},{""id"":12232550035,""resource_state"":2,""name"":""Lap 14"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":41,""moving_time"":41,""start_date"":""2020-07-03T19:24:50Z"",""start_date_local"":""2020-07-03T15:24:50Z"",""distance"":10,""start_index"":120,""end_index"":128,""total_elevation_gain"":0,""average_speed"":0.24,""max_speed"":1.1,""average_heartrate"":107.3,""max_heartrate"":120,""lap_index"":14,""split"":14},{""id"":12232550037,""resource_state"":2,""name"":""Lap 15"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":209,""moving_time"":209,""start_date"":""2020-07-03T19:25:35Z"",""start_date_local"":""2020-07-03T15:25:35Z"",""distance"":90,""start_index"":129,""end_index"":175,""total_elevation_gain"":0,""average_speed"":0.43,""max_speed"":2,""average_heartrate"":116.8,""max_heartrate"":124,""lap_index"":15,""split"":15},{""id"":12232550039,""resource_state"":2,""name"":""Lap 16"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":29,""moving_time"":29,""start_date"":""2020-07-03T19:29:01Z"",""start_date_local"":""2020-07-03T15:29:01Z"",""distance"":10,""start_index"":176,""end_index"":181,""total_elevation_gain"":0,""average_speed"":0.34,""max_speed"":2,""average_heartrate"":117,""max_heartrate"":119,""lap_index"":16,""split"":16},{""id"":12232550041,""resource_state"":2,""name"":""Lap 17"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":84,""moving_time"":84,""start_date"":""2020-07-03T19:29:30Z"",""start_date_local"":""2020-07-03T15:29:30Z"",""distance"":30,""start_index"":182,""end_index"":201,""total_elevation_gain"":0,""average_speed"":0.36,""max_speed"":2,""average_heartrate"":113.7,""max_heartrate"":119,""lap_index"":17,""split"":17},{""id"":12232550042,""resource_state"":2,""name"":""Lap 18"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":11,""moving_time"":11,""start_date"":""2020-07-03T19:30:59Z"",""start_date_local"":""2020-07-03T15:30:59Z"",""distance"":10,""start_index"":202,""end_index"":204,""total_elevation_gain"":0,""average_speed"":0.91,""max_speed"":1.1,""average_heartrate"":99,""max_heartrate"":104,""lap_index"":18,""split"":18},{""id"":12232550044,""resource_state"":2,""name"":""Lap 19"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":41,""moving_time"":41,""start_date"":""2020-07-03T19:31:10Z"",""start_date_local"":""2020-07-03T15:31:10Z"",""distance"":10,""start_index"":205,""end_index"":212,""total_elevation_gain"":0,""average_speed"":0.24,""max_speed"":1.4,""average_heartrate"":124,""max_heartrate"":133,""lap_index"":19,""split"":19},{""id"":12232550046,""resource_state"":2,""name"":""Lap 20"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":16,""moving_time"":16,""start_date"":""2020-07-03T19:31:49Z"",""start_date_local"":""2020-07-03T15:31:49Z"",""distance"":10,""start_index"":213,""end_index"":217,""total_elevation_gain"":0,""average_speed"":0.63,""max_speed"":1.1,""average_heartrate"":128.3,""max_heartrate"":139,""lap_index"":20,""split"":20},{""id"":12232550048,""resource_state"":2,""name"":""Lap 21"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":68,""moving_time"":68,""start_date"":""2020-07-03T19:32:10Z"",""start_date_local"":""2020-07-03T15:32:10Z"",""distance"":20,""start_index"":218,""end_index"":229,""total_elevation_gain"":0,""average_speed"":0.29,""max_speed"":2,""average_heartrate"":106.8,""max_heartrate"":124,""lap_index"":21,""split"":21},{""id"":12232550050,""resource_state"":2,""name"":""Lap 22"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":13,""moving_time"":13,""start_date"":""2020-07-03T19:33:15Z"",""start_date_local"":""2020-07-03T15:33:15Z"",""distance"":10,""start_index"":230,""end_index"":232,""total_elevation_gain"":0,""average_speed"":0.77,""max_speed"":1.1,""average_heartrate"":103.5,""max_heartrate"":107,""lap_index"":22,""split"":22},{""id"":12232550054,""resource_state"":2,""name"":""Lap 23"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":12,""moving_time"":12,""start_date"":""2020-07-03T19:33:26Z"",""start_date_local"":""2020-07-03T15:33:26Z"",""distance"":0,""start_index"":233,""end_index"":235,""total_elevation_gain"":0,""average_speed"":0,""max_speed"":1,""average_heartrate"":104,""max_heartrate"":104,""lap_index"":23,""split"":23},{""id"":12232550059,""resource_state"":2,""name"":""Lap 24"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":17,""moving_time"":17,""start_date"":""2020-07-03T19:33:39Z"",""start_date_local"":""2020-07-03T15:33:39Z"",""distance"":10,""start_index"":236,""end_index"":239,""total_elevation_gain"":0,""average_speed"":0.59,""max_speed"":1.3,""average_heartrate"":110.5,""max_heartrate"":114,""lap_index"":24,""split"":24},{""id"":12232550063,""resource_state"":2,""name"":""Lap 25"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":39,""moving_time"":39,""start_date"":""2020-07-03T19:33:56Z"",""start_date_local"":""2020-07-03T15:33:56Z"",""distance"":10,""start_index"":240,""end_index"":248,""total_elevation_gain"":0,""average_speed"":0.26,""max_speed"":1.3,""average_heartrate"":109.6,""max_heartrate"":111,""lap_index"":25,""split"":25},{""id"":12232550067,""resource_state"":2,""name"":""Lap 26"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":28,""moving_time"":28,""start_date"":""2020-07-03T19:34:34Z"",""start_date_local"":""2020-07-03T15:34:34Z"",""distance"":10,""start_index"":249,""end_index"":255,""total_elevation_gain"":0,""average_speed"":0.36,""max_speed"":1.3,""average_heartrate"":109.1,""max_heartrate"":115,""lap_index"":26,""split"":26},{""id"":12232550070,""resource_state"":2,""name"":""Lap 27"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":54,""moving_time"":54,""start_date"":""2020-07-03T19:35:07Z"",""start_date_local"":""2020-07-03T15:35:07Z"",""distance"":20,""start_index"":256,""end_index"":267,""total_elevation_gain"":0,""average_speed"":0.37,""max_speed"":2,""average_heartrate"":114.7,""max_heartrate"":122,""lap_index"":27,""split"":27},{""id"":12232550072,""resource_state"":2,""name"":""Lap 28"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":43,""moving_time"":43,""start_date"":""2020-07-03T19:35:59Z"",""start_date_local"":""2020-07-03T15:35:59Z"",""distance"":10,""start_index"":268,""end_index"":276,""total_elevation_gain"":0,""average_speed"":0.23,""max_speed"":1,""average_heartrate"":115.5,""max_heartrate"":125,""lap_index"":28,""split"":28},{""id"":12232550074,""resource_state"":2,""name"":""Lap 29"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":65,""moving_time"":65,""start_date"":""2020-07-03T19:36:41Z"",""start_date_local"":""2020-07-03T15:36:41Z"",""distance"":10,""start_index"":277,""end_index"":290,""total_elevation_gain"":0,""average_speed"":0.15,""max_speed"":1.1,""average_heartrate"":109.4,""max_heartrate"":115,""lap_index"":29,""split"":29},{""id"":12232550076,""resource_state"":2,""name"":""Lap 30"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":24,""moving_time"":24,""start_date"":""2020-07-03T19:37:50Z"",""start_date_local"":""2020-07-03T15:37:50Z"",""distance"":10,""start_index"":291,""end_index"":295,""total_elevation_gain"":0,""average_speed"":0.42,""max_speed"":1.1,""average_heartrate"":101.6,""max_heartrate"":110,""lap_index"":30,""split"":30},{""id"":12232550078,""resource_state"":2,""name"":""Lap 31"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":23,""moving_time"":23,""start_date"":""2020-07-03T19:38:11Z"",""start_date_local"":""2020-07-03T15:38:11Z"",""distance"":0,""start_index"":296,""end_index"":300,""total_elevation_gain"":0,""average_speed"":0,""max_speed"":0.8,""average_heartrate"":98.1,""max_heartrate"":101,""lap_index"":31,""split"":31},{""id"":12232550080,""resource_state"":2,""name"":""Lap 32"",""activity"":{""id"":3709073234,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":84,""moving_time"":51,""start_date"":""2020-07-03T19:38:35Z"",""start_date_local"":""2020-07-03T15:38:35Z"",""distance"":10,""start_index"":301,""end_index"":307,""total_elevation_gain"":0,""average_speed"":0.2,""max_speed"":1.4,""average_heartrate"":98.5,""max_heartrate"":102,""lap_index"":32,""split"":32}]","{""primary"":null,""count"":0}",Apple Watch Series 3,a0cb49fd544d2d998b7b5389dd028e079ebf0385,"[""heartrate""]"
