resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23695877,""resource_state"":1}",Night 10,10031.6,2627,2627,28.7,Run,0,3218769502,FE1704D7-9DD4-4D60-87CA-A2E9B5C53253,3441111951,2020-03-26T01:25:45Z,2020-03-25T21:25:45Z,(GMT-05:00) America/Toronto,-14400,"[43.210215,-79.599502]","[43.21075,-79.601765]",,,,43.210215,-79.599502,3,6,1,1,0,"{""id"":""a3218769502"",""polyline"":""ynvfG|wydNKNIf@K|@Op@G~@KTQl@m@zC@h@EdAGr@I~AIh@A\\MjAA`@ENK`Ag@`COtAQhAAPQdASvBUjAWlBKn@C\\QdACpAIl@Kj@Yt@Ot@]xDc@jCa@fDI|@Y|AMhAKl@u@zFKr@Er@GXCp@K|@UxAYxAs@~F[tBMh@w@xG_@bCi@|DIXg@pDSfAMzAWfAa@vDi@|CU`BQz@IjAQvA_@vBO|A]dCCZCPSf@KtAe@zCS`BQdAK|@u@nEKBMCmAk@eA[c@KUKaAWSIq@OMI_@KOIeAYcA_@s@O}@_@OQMGMQKm@EOMUYSQIMA]HSJe@j@a@Ga@Ds@OaBo@a@Ms@Ky@[aAWmBq@QCaA]o@Oe@Sm@QSJIVs@dGIj@[pAe@`E@PLt@r@jDZnAT\\h@^hBt@`AZL@d@P|@RLEHYVqBBWViBLSRILAhBx@`@Ln@J~@^`@HdA\\`AP`@RrAZ\\ZxC~@^DP?BOKIuDqAaASc@Mg@E_BWa@MkAYo@Sa@Q_@GyBw@u@MEhA]rDWv@INICmCaA]Ia@Oc@Ku@_@_@[Yc@_@y@Mm@[wBUgACo@Nk@X}AXwBTeAf@wDJq@HMNMn@BvA^\\Nj@Lz@`@^H^Np@R`@H|Ad@^Rh@LNJPFL@v@TdAFPCTe@NOHE`@CRFZPFJJXJn@BZHH`Bd@|B~@hATfBp@dB`@|@`@L?bAb@j@PNO?]Dq@Hk@\\mA\\_DrAeIn@kF^wB\\{AHaAZwBHcAJg@Do@hA_IVgCh@_DPuAVgAFg@VqAr@mGfA_Hh@kE~@yGLi@NgBTkBB]bAeHbBiNNm@NqAr@{ENqAJk@LgAFs@Lq@B_@Hm@Nq@Dq@^uCVeBNm@~@sHf@sCTyBJiBBG"",""resource_state"":3,""summary_polyline"":""ynvfG|wydNKNIf@K|@Op@G~@KTQl@m@zC@h@EdAGr@I~AIh@A\\MjAA`@ENK`Ag@`COtAQhAAPQdASvBUjAWlBKn@C\\QdACpAIl@Kj@Yt@Ot@]xDc@jCa@fDI|@Y|AMhAKl@u@zFKr@Er@GXCp@K|@UxAYxAs@~F[tBMh@w@xG_@bCi@|DIXg@pDSfAMzAWfAa@vDi@|CU`BQz@IjAQvA_@vBO|A]dCCZCPSf@KtAe@zCS`BQdAK|@u@nEKBMCmAk@eA[c@KUKaAWSIq@OMI_@KOIeAYcA_@s@O}@_@OQMGMQKm@EOMUYSQIMA]HSJe@j@a@Ga@Ds@OaBo@a@Ms@Ky@[aAWmBq@QCaA]o@Oe@Sm@QSJIVs@dGIj@[pAe@`E@PLt@r@jDZnAT\\h@^hBt@`AZL@d@P|@RLEHYVqBBWViBLSRILAhBx@`@Ln@J~@^`@HdA\\`AP`@RrAZ\\ZxC~@^DP?BOKIuDqAaASc@Mg@E_BWa@MkAYo@Sa@Q_@GyBw@u@MEhA]rDWv@INICmCaA]Ia@Oc@Ku@_@_@[Yc@_@y@Mm@[wBUgACo@Nk@X}AXwBTeAf@wDJq@HMNMn@BvA^\\Nj@Lz@`@^H^Np@R`@H|Ad@^Rh@LNJPFL@v@TdAFPCTe@NOHE`@CRFZPFJJXJn@BZHH`Bd@|B~@hATfBp@dB`@|@`@L?bAb@j@PNO?]Dq@Hk@\\mA\\_DrAeIn@kF^wB\\{AHaAZwBHcAJg@Do@hA_IVgCh@_DPuAVgAFg@VqAr@mGfA_Hh@kE~@yGLi@NgBTkBB]bAeHbBiNNm@NqAr@{ENqAJk@LgAFs@Lq@B_@Hm@Nq@Dq@^uCVeBNm@~@sHf@sCTyBJiBBG""}",,,,,everyone,,g5351428,,3441111951,3.819,5,1,179,190,,1,83.8,74.7,1,0,,168,Started going for a 45 min 10k but felt good,987.6,,,"[{""id"":2693942591959047700,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":211,""moving_time"":211,""start_date"":""2020-03-26T01:26:47Z"",""start_date_local"":""2020-03-25T21:26:47Z"",""distance"":819.7,""start_index"":24,""end_index"":106,""average_heartrate"":170,""max_heartrate"":170,""segment"":{""id"":23884287,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity_type"":""Run"",""distance"":819.7,""average_grade"":0.1,""maximum_grade"":1.1,""elevation_high"":81.7,""elevation_low"":80.4,""start_latlng"":[43.210808,-79.602112],""end_latlng"":[43.212902,-79.611795],""elevation_profile"":null,""start_latitude"":43.210808,""start_longitude"":-79.602112,""end_latitude"":43.212902,""end_longitude"":-79.611795,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2695401546084981000,""resource_state"":2,""name"":""Right on Islandview"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":172,""moving_time"":172,""start_date"":""2020-03-26T01:52:29Z"",""start_date_local"":""2020-03-25T21:52:29Z"",""distance"":669.5,""start_index"":622,""end_index"":689,""average_heartrate"":181.3,""max_heartrate"":183,""segment"":{""id"":21609787,""resource_state"":2,""name"":""Right on Islandview"",""activity_type"":""Run"",""distance"":669.5,""average_grade"":0.3,""maximum_grade"":9.4,""elevation_high"":100,""elevation_low"":97.8,""start_latlng"":[43.226783,-79.632788],""end_latlng"":[43.22245,-79.631635],""elevation_profile"":null,""start_latitude"":43.226783,""start_longitude"":-79.632788,""end_latitude"":43.22245,""end_longitude"":-79.631635,""climb_category"":0,""city"":""Hamilton"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[{""type_id"":2,""type"":""overall"",""rank"":1}],""kom_rank"":1,""hidden"":false},{""id"":2711091811105419300,""resource_state"":2,""name"":""GOTL Mile"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":411,""moving_time"":411,""start_date"":""2020-03-26T02:02:23Z"",""start_date_local"":""2020-03-25T22:02:23Z"",""distance"":1610.3,""start_index"":853,""end_index"":1013,""average_heartrate"":184.5,""max_heartrate"":190,""segment"":{""id"":24622412,""resource_state"":2,""name"":""GOTL Mile"",""activity_type"":""Run"",""distance"":1610.3,""average_grade"":0.1,""maximum_grade"":2.9,""elevation_high"":85.8,""elevation_low"":82.8,""start_latlng"":[43.215073,-79.621435],""end_latlng"":[43.210932,-79.602453],""elevation_profile"":null,""start_latitude"":43.215073,""start_longitude"":-79.621435,""end_latitude"":43.210932,""end_longitude"":-79.602453,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":3,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":3}],""kom_rank"":null,""hidden"":false},{""id"":2765628222680875000,""resource_state"":2,""name"":""Base to Oakes"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":103,""moving_time"":103,""start_date"":""2020-03-26T02:04:16Z"",""start_date_local"":""2020-03-25T22:04:16Z"",""distance"":410.7,""start_index"":897,""end_index"":937,""average_heartrate"":182.4,""max_heartrate"":186,""segment"":{""id"":26507613,""resource_state"":2,""name"":""Base to Oakes"",""activity_type"":""Run"",""distance"":410.7,""average_grade"":0,""maximum_grade"":10.7,""elevation_high"":68,""elevation_low"":66.9,""start_latlng"":[43.214105,-79.616522],""end_latlng"":[43.213013,-79.611785],""elevation_profile"":null,""start_latitude"":43.214105,""start_longitude"":-79.616522,""end_latitude"":43.213013,""end_longitude"":-79.611785,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2702705654473699300,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":196,""moving_time"":196,""start_date"":""2020-03-26T02:06:06Z"",""start_date_local"":""2020-03-25T22:06:06Z"",""distance"":795.6,""start_index"":940,""end_index"":1016,""average_heartrate"":188.6,""max_heartrate"":190,""segment"":{""id"":24296922,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity_type"":""Run"",""distance"":795.6,""average_grade"":-0.1,""maximum_grade"":2.5,""elevation_high"":79.8,""elevation_low"":78.2,""start_latlng"":[43.21291,-79.611439],""end_latlng"":[43.210873,-79.602063],""elevation_profile"":null,""start_latitude"":43.21291,""start_longitude"":-79.611439,""end_latitude"":43.210873,""end_longitude"":-79.602063,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1003.6,""elapsed_time"":260,""elevation_difference"":-0.1,""moving_time"":260,""split"":1,""average_speed"":3.86,""average_grade_adjusted_speed"":3.86,""average_heartrate"":170,""pace_zone"":4},{""distance"":1006.7,""elapsed_time"":261,""elevation_difference"":-0.1,""moving_time"":261,""split"":2,""average_speed"":3.86,""average_grade_adjusted_speed"":3.87,""average_heartrate"":171.25670498084293,""pace_zone"":4},{""distance"":999.3,""elapsed_time"":262,""elevation_difference"":1.1,""moving_time"":262,""split"":3,""average_speed"":3.81,""average_grade_adjusted_speed"":3.83,""average_heartrate"":178.43129770992365,""pace_zone"":4},{""distance"":1000.5,""elapsed_time"":265,""elevation_difference"":-6.7,""moving_time"":265,""split"":4,""average_speed"":3.78,""average_grade_adjusted_speed"":3.73,""average_heartrate"":177.0641509433962,""pace_zone"":4},{""distance"":991.5,""elapsed_time"":268,""elevation_difference"":4.9,""moving_time"":268,""split"":5,""average_speed"":3.7,""average_grade_adjusted_speed"":3.75,""average_heartrate"":178.72761194029852,""pace_zone"":4},{""distance"":1005.3,""elapsed_time"":262,""elevation_difference"":-6.3,""moving_time"":262,""split"":6,""average_speed"":3.84,""average_grade_adjusted_speed"":3.8,""average_heartrate"":180.87022900763358,""pace_zone"":4},{""distance"":993.5,""elapsed_time"":262,""elevation_difference"":6.3,""moving_time"":262,""split"":7,""average_speed"":3.79,""average_grade_adjusted_speed"":3.85,""average_heartrate"":181.59923664122138,""pace_zone"":4},{""distance"":1006.8,""elapsed_time"":265,""elevation_difference"":0.5,""moving_time"":265,""split"":8,""average_speed"":3.8,""average_grade_adjusted_speed"":3.81,""average_heartrate"":182.0867924528302,""pace_zone"":4},{""distance"":998.6,""elapsed_time"":270,""elevation_difference"":1,""moving_time"":270,""split"":9,""average_speed"":3.7,""average_grade_adjusted_speed"":3.71,""average_heartrate"":181.92592592592592,""pace_zone"":3},{""distance"":999.5,""elapsed_time"":244,""elevation_difference"":-1.7,""moving_time"":244,""split"":10,""average_speed"":4.1,""average_grade_adjusted_speed"":4.09,""average_heartrate"":187.89344262295083,""pace_zone"":5},{""distance"":26.3,""elapsed_time"":8,""elevation_difference"":0,""moving_time"":8,""split"":11,""average_speed"":3.29,""average_grade_adjusted_speed"":3.29,""average_heartrate"":189,""pace_zone"":2}]","[{""distance"":1615,""elapsed_time"":419,""elevation_difference"":-1.1,""moving_time"":419,""split"":1,""average_speed"":3.85,""average_grade_adjusted_speed"":3.86,""average_heartrate"":170.10978520286397,""pace_zone"":4},{""distance"":1612.5,""elapsed_time"":421,""elevation_difference"":0.5,""moving_time"":421,""split"":2,""average_speed"":3.83,""average_grade_adjusted_speed"":3.84,""average_heartrate"":176.97387173396675,""pace_zone"":4},{""distance"":1601.7,""elapsed_time"":429,""elevation_difference"":-1.5,""moving_time"":429,""split"":3,""average_speed"":3.73,""average_grade_adjusted_speed"":3.74,""average_heartrate"":177.80652680652682,""pace_zone"":4},{""distance"":1614.9,""elapsed_time"":422,""elevation_difference"":-1.3,""moving_time"":422,""split"":4,""average_speed"":3.83,""average_grade_adjusted_speed"":3.84,""average_heartrate"":180.87677725118485,""pace_zone"":4},{""distance"":1611.8,""elapsed_time"":427,""elevation_difference"":3.1,""moving_time"":427,""split"":5,""average_speed"":3.77,""average_grade_adjusted_speed"":3.8,""average_heartrate"":181.97189695550352,""pace_zone"":4},{""distance"":1602.6,""elapsed_time"":414,""elevation_difference"":0.2,""moving_time"":414,""split"":6,""average_speed"":3.87,""average_grade_adjusted_speed"":3.88,""average_heartrate"":183.7536231884058,""pace_zone"":4},{""distance"":373.1,""elapsed_time"":95,""elevation_difference"":-1,""moving_time"":95,""split"":7,""average_speed"":3.93,""average_grade_adjusted_speed"":3.92,""average_heartrate"":189.46315789473684,""pace_zone"":4}]","[{""id"":10762957294,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":2627,""moving_time"":2627,""start_date"":""2020-03-26T01:25:45Z"",""start_date_local"":""2020-03-25T21:25:45Z"",""distance"":10021.7,""start_index"":0,""end_index"":1020,""total_elevation_gain"":29.5,""average_speed"":3.81,""max_speed"":5,""average_heartrate"":179,""max_heartrate"":190,""lap_index"":1,""split"":1,""pace_zone"":4}]","[{""id"":6838604522,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":94,""moving_time"":96,""start_date"":""2020-03-26T02:05:29Z"",""start_date_local"":""2020-03-25T22:05:29Z"",""distance"":400,""start_index"":925,""end_index"":963,""pr_rank"":null,""achievements"":[]},{""id"":6838604523,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":194,""moving_time"":195,""start_date"":""2020-03-26T02:05:10Z"",""start_date_local"":""2020-03-25T22:05:10Z"",""distance"":805,""start_index"":918,""end_index"":994,""pr_rank"":null,""achievements"":[]},{""id"":6838604524,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":245,""moving_time"":246,""start_date"":""2020-03-26T02:04:34Z"",""start_date_local"":""2020-03-25T22:04:34Z"",""distance"":1000,""start_index"":904,""end_index"":1000,""pr_rank"":null,""achievements"":[]},{""id"":6838604525,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":407,""moving_time"":408,""start_date"":""2020-03-26T02:02:41Z"",""start_date_local"":""2020-03-25T22:02:41Z"",""distance"":1609,""start_index"":860,""end_index"":1019,""pr_rank"":null,""achievements"":[]},{""id"":6838604526,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":837,""moving_time"":837,""start_date"":""2020-03-26T01:26:03Z"",""start_date_local"":""2020-03-25T21:26:03Z"",""distance"":3219,""start_index"":7,""end_index"":333,""pr_rank"":null,""achievements"":[]},{""id"":6838604527,""resource_state"":2,""name"":""5k"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":1302,""moving_time"":1303,""start_date"":""2020-03-26T01:47:16Z"",""start_date_local"":""2020-03-25T21:47:16Z"",""distance"":5000,""start_index"":502,""end_index"":1007,""pr_rank"":null,""achievements"":[]},{""id"":6838604528,""resource_state"":2,""name"":""10k"",""activity"":{""id"":3218769502,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":2617,""moving_time"":2618,""start_date"":""2020-03-26T01:25:51Z"",""start_date_local"":""2020-03-25T21:25:51Z"",""distance"":10000,""start_index"":2,""end_index"":1019,""pr_rank"":3,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":3}]}]","{""id"":""g5351428"",""primary"":false,""name"":""Nike Zoom Fly Flyknit"",""resource_state"":2,""distance"":535345}","{""primary"":null,""count"":0}",Apple Watch Series 3,395fcbfe3fa2c87a1a08fcc36b132e087ca0dc7c,"{""effort_count"":6,""average_speed"":3.730760008696842,""min_average_speed"":3.3012075357894255,""mid_average_speed"":3.6125844624115415,""max_average_speed"":3.988818301084361,""pr_rank"":1,""frequency_milestone"":null,""trend"":{""speeds"":[3.8186340912875902,3.73775345550141,3.771407349075784,3.823507516749661,3.679157071794427],""current_activity_index"":0,""min_speed"":3.3012075357894255,""mid_speed"":3.6125844624115415,""max_speed"":3.988818301084361,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
