resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23132727,""resource_state"":1}",Afternoon Run,5078.2,1331,1331,19.7,Run,0,3358577981,da1d0eabdb9b1e6a099760f9d7b6979554be1bfd.tcx,3588990885,2020-04-26T19:40:23Z,2020-04-26T15:40:23Z,(GMT-05:00) America/Toronto,-14400,"[43.2107,-79.59851]","[43.210478,-79.598538]",,,Canada,43.2107,-79.59851,3,6,0,1,0,"{""id"":""a3358577981"",""polyline"":""{qvfGtqydNRFbAAPDFHFVAj@_@hCe@nDWfB[zAMvBi@hEa@hE}@xGa@lC]rCc@dCg@dE{@zF]jDa@zBCd@@ZDNHLVNjCt@jKxDpDhArBt@rBh@jC~@nAn@rJbDfC`AFJ?^w@~Dq@xFqAzIVcCpAyIn@cFPiB?WEIQKw@S_Bi@sCcAoBi@WKo@g@_AIcBg@eBo@}FgBiJ}CWMg@_@SKkEwAUUM]Ae@De@VyApD{WfD{Vh@qFX_Bf@yBJaBNkAR{BV{A?UEKIGUGi@A"",""resource_state"":3,""summary_polyline"":""{qvfGtqydNRFbAAPDFHFVAj@_@hCe@nDWfB[zAMvBi@hEa@hE}@xGa@lC]rCc@dCg@dE{@zF]jDa@zBCd@@ZDNHLVNjCt@jKxDpDhArBt@rBh@jC~@nAn@rJbDfC`AFJ?^w@~Dq@xFqAzIVcCpAyIn@cFPiB?WEIQKw@S_Bi@sCcAoBi@WKo@g@_AIcBg@eBo@}FgBiJ}CWMg@_@SKkEwAUUM]Ae@De@VyApD{WfD{Vh@qFX_Bf@yBJaBNkAR{BV{A?UEKIGUGi@A""}",,,,,everyone,,g3915267,,3588990885,3.815,7.1,1,159,181,,1,90.7,80.2,1,0,,31,,290,,,"[{""id"":2693942591958700500,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":214,""moving_time"":214,""start_date"":""2020-04-26T19:42:00Z"",""start_date_local"":""2020-04-26T15:42:00Z"",""distance"":819.7,""start_index"":97,""end_index"":311,""average_heartrate"":155.9,""max_heartrate"":177,""segment"":{""id"":23884287,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity_type"":""Run"",""distance"":819.7,""average_grade"":0.1,""maximum_grade"":1.1,""elevation_high"":81.7,""elevation_low"":80.4,""start_latlng"":[43.210808,-79.602112],""end_latlng"":[43.212902,-79.611795],""elevation_profile"":null,""start_latitude"":43.210808,""start_longitude"":-79.602112,""end_latitude"":43.212902,""end_longitude"":-79.611795,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2710496737466663000,""resource_state"":2,""name"":""Push up Oakes"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":36,""moving_time"":36,""start_date"":""2020-04-26T19:45:37Z"",""start_date_local"":""2020-04-26T15:45:37Z"",""distance"":142.6,""start_index"":314,""end_index"":350,""average_heartrate"":169.6,""max_heartrate"":176,""segment"":{""id"":24599502,""resource_state"":2,""name"":""Push up Oakes"",""activity_type"":""Run"",""distance"":142.6,""average_grade"":4.3,""maximum_grade"":18,""elevation_high"":81.4,""elevation_low"":75.3,""start_latlng"":[43.212792,-79.611965],""end_latlng"":[43.211568,-79.61246],""elevation_profile"":null,""start_latitude"":43.212792,""start_longitude"":-79.611965,""end_latitude"":43.211568,""end_longitude"":-79.61246,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2702704701610468000,""resource_state"":2,""name"":""Oakes Southbound"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":263,""moving_time"":263,""start_date"":""2020-04-26T19:45:38Z"",""start_date_local"":""2020-04-26T15:45:38Z"",""distance"":982.7,""start_index"":315,""end_index"":578,""average_heartrate"":165.5,""max_heartrate"":178,""segment"":{""id"":24296913,""resource_state"":2,""name"":""Oakes Southbound"",""activity_type"":""Run"",""distance"":982.7,""average_grade"":0.9,""maximum_grade"":5.3,""elevation_high"":89,""elevation_low"":79.6,""start_latlng"":[43.212716,-79.611894],""end_latlng"":[43.204289,-79.61552],""elevation_profile"":null,""start_latitude"":43.212716,""start_longitude"":-79.611894,""end_latitude"":43.204289,""end_longitude"":-79.61552,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":3,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":3}],""kom_rank"":null,""hidden"":false},{""id"":2689500651461523500,""resource_state"":2,""name"":""Giv'n'r outta Grim City"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":52,""moving_time"":52,""start_date"":""2020-04-26T19:50:13Z"",""start_date_local"":""2020-04-26T15:50:13Z"",""distance"":256.5,""start_index"":590,""end_index"":642,""average_heartrate"":168.6,""max_heartrate"":181,""segment"":{""id"":16876003,""resource_state"":2,""name"":""Giv'n'r outta Grim City"",""activity_type"":""Run"",""distance"":256.5,""average_grade"":-0.5,""maximum_grade"":-0.3,""elevation_high"":91.7,""elevation_low"":90.3,""start_latlng"":[43.204177,-79.616263],""end_latlng"":[43.204843,-79.619283],""elevation_profile"":null,""start_latitude"":43.204177,""start_longitude"":-79.616263,""end_latitude"":43.204843,""end_longitude"":-79.619283,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[{""type_id"":2,""type"":""overall"",""rank"":1}],""kom_rank"":1,""hidden"":false},{""id"":2702705171974155300,""resource_state"":2,""name"":""Oakes Northbound"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":259,""moving_time"":251,""start_date"":""2020-04-26T19:53:02Z"",""start_date_local"":""2020-04-26T15:53:02Z"",""distance"":974.3,""start_index"":759,""end_index"":1018,""average_heartrate"":163.4,""max_heartrate"":174,""segment"":{""id"":24296918,""resource_state"":2,""name"":""Oakes Northbound"",""activity_type"":""Run"",""distance"":974.3,""average_grade"":-0.9,""maximum_grade"":3.8,""elevation_high"":90.8,""elevation_low"":81.6,""start_latlng"":[43.204273,-79.61545],""end_latlng"":[43.212631,-79.611834],""elevation_profile"":null,""start_latitude"":43.204273,""start_longitude"":-79.61545,""end_latitude"":43.212631,""end_longitude"":-79.611834,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":3,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":3}],""kom_rank"":null,""hidden"":false},{""id"":2702705436684337000,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":212,""moving_time"":210,""start_date"":""2020-04-26T19:57:34Z"",""start_date_local"":""2020-04-26T15:57:34Z"",""distance"":795.6,""start_index"":1031,""end_index"":1243,""average_heartrate"":155.3,""max_heartrate"":174,""segment"":{""id"":24296922,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity_type"":""Run"",""distance"":795.6,""average_grade"":-0.1,""maximum_grade"":2.5,""elevation_high"":79.8,""elevation_low"":78.2,""start_latlng"":[43.21291,-79.611439],""end_latlng"":[43.210873,-79.602063],""elevation_profile"":null,""start_latitude"":43.21291,""start_longitude"":-79.611439,""end_latitude"":43.210873,""end_longitude"":-79.602063,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1000.8,""elapsed_time"":262,""elevation_difference"":0.7,""moving_time"":262,""split"":1,""average_speed"":3.82,""average_grade_adjusted_speed"":3.83,""average_heartrate"":139.55859375,""pace_zone"":2},{""distance"":1001.6,""elapsed_time"":265,""elevation_difference"":7.8,""moving_time"":265,""split"":2,""average_speed"":3.78,""average_grade_adjusted_speed"":3.89,""average_heartrate"":167.6188679245283,""pace_zone"":2},{""distance"":998.3,""elapsed_time"":253,""elevation_difference"":1.2,""moving_time"":253,""split"":3,""average_speed"":3.95,""average_grade_adjusted_speed"":3.96,""average_heartrate"":164.43373493975903,""pace_zone"":2},{""distance"":1002,""elapsed_time"":266,""elevation_difference"":-8.5,""moving_time"":266,""split"":4,""average_speed"":3.77,""average_grade_adjusted_speed"":3.73,""average_heartrate"":164.14341085271317,""pace_zone"":2},{""distance"":999.7,""elapsed_time"":267,""elevation_difference"":0.1,""moving_time"":267,""split"":5,""average_speed"":3.74,""average_grade_adjusted_speed"":3.75,""average_heartrate"":158.26335877862596,""pace_zone"":2},{""distance"":75.8,""elapsed_time"":18,""elevation_difference"":-1.1,""moving_time"":18,""split"":6,""average_speed"":4.21,""average_grade_adjusted_speed"":4.09,""average_heartrate"":172.47058823529412,""pace_zone"":3}]","[{""distance"":1611.9,""elapsed_time"":422,""elevation_difference"":5.3,""moving_time"":422,""split"":1,""average_speed"":3.82,""average_grade_adjusted_speed"":3.87,""average_heartrate"":150.87740384615384,""pace_zone"":2},{""distance"":1610.5,""elapsed_time"":422,""elevation_difference"":2.4,""moving_time"":422,""split"":2,""average_speed"":3.82,""average_grade_adjusted_speed"":3.84,""average_heartrate"":164.19174757281553,""pace_zone"":2},{""distance"":1607.4,""elapsed_time"":426,""elevation_difference"":-6.8,""moving_time"":426,""split"":3,""average_speed"":3.77,""average_grade_adjusted_speed"":3.76,""average_heartrate"":160.65165876777252,""pace_zone"":2},{""distance"":248.4,""elapsed_time"":61,""elevation_difference"":-0.7,""moving_time"":61,""split"":4,""average_speed"":4.07,""average_grade_adjusted_speed"":4.05,""average_heartrate"":168.9298245614035,""pace_zone"":3}]","[{""id"":11187066216,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":1332,""moving_time"":1331,""start_date"":""2020-04-26T19:40:23Z"",""start_date_local"":""2020-04-26T15:40:23Z"",""distance"":5078.16,""start_index"":0,""end_index"":1331,""total_elevation_gain"":20.1,""average_speed"":3.82,""max_speed"":7.1,""average_heartrate"":159,""max_heartrate"":181,""lap_index"":1,""split"":1,""pace_zone"":2}]","[{""id"":7126455096,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":86,""moving_time"":87,""start_date"":""2020-04-26T19:49:49Z"",""start_date_local"":""2020-04-26T15:49:49Z"",""distance"":400,""start_index"":566,""end_index"":653,""pr_rank"":null,""achievements"":[]},{""id"":7126455097,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":197,""moving_time"":198,""start_date"":""2020-04-26T19:47:56Z"",""start_date_local"":""2020-04-26T15:47:56Z"",""distance"":805,""start_index"":453,""end_index"":651,""pr_rank"":null,""achievements"":[]},{""id"":7126455098,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":248,""moving_time"":249,""start_date"":""2020-04-26T19:47:01Z"",""start_date_local"":""2020-04-26T15:47:01Z"",""distance"":1000,""start_index"":398,""end_index"":647,""pr_rank"":null,""achievements"":[]},{""id"":7126455099,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":409,""moving_time"":410,""start_date"":""2020-04-26T19:44:21Z"",""start_date_local"":""2020-04-26T15:44:21Z"",""distance"":1609,""start_index"":238,""end_index"":648,""pr_rank"":null,""achievements"":[]},{""id"":7126455100,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":841,""moving_time"":841,""start_date"":""2020-04-26T19:43:35Z"",""start_date_local"":""2020-04-26T15:43:35Z"",""distance"":3219,""start_index"":192,""end_index"":1033,""pr_rank"":null,""achievements"":[]},{""id"":7126455101,""resource_state"":2,""name"":""5k"",""activity"":{""id"":3358577981,""resource_state"":1},""athlete"":{""id"":23132727,""resource_state"":1},""elapsed_time"":1310,""moving_time"":1311,""start_date"":""2020-04-26T19:40:42Z"",""start_date_local"":""2020-04-26T15:40:42Z"",""distance"":5000,""start_index"":19,""end_index"":1330,""pr_rank"":null,""achievements"":[]}]","{""id"":""g3915267"",""primary"":false,""name"":""New Balance Beacon"",""resource_state"":2,""distance"":612410}","{""primary"":null,""count"":0}",TomTom,4bf81e19974a10faacfcfb32e33978b2e3d2b67d,"{""effort_count"":2,""average_speed"":3.938539671087954,""min_average_speed"":3.8153269686795643,""mid_average_speed"":3.939426183742211,""max_average_speed"":4.0718698393038615,""pr_rank"":1,""frequency_milestone"":null,""trend"":{""speeds"":[3.8153269686795643,3.939426183742211],""current_activity_index"":0,""min_speed"":3.8153269686795643,""mid_speed"":3.939426183742211,""max_speed"":4.0718698393038615,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
