resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23695877,""resource_state"":1}",Sunday Long Run,14369.6,4442,4445,4.8,Run,0,3324189401,C643A59B-8013-4A9F-8F47-0341CBB66E44.fit,3552918381,2020-04-19T20:40:55Z,2020-04-19T16:40:55Z,(GMT-05:00) America/Toronto,-14400,"[43.210104,-79.59883]","[43.210265,-79.599377]",,,,43.210104,-79.59883,0,5,0,1,0,"{""id"":""a3324189401"",""polyline"":""cnvfGvsydNUhAc@nC_@|Dk@rD]lEe@tDi@|Ek@hDi@vEyArJu@tF_@`DgA|Gg@hEm@dEWdC]hCSbC]pCs@fE}@rHwA|J_A|FkAlIs@nE{AbMg@|C_@fDe@lCWrBi@bDoAlJCZBPHTf@r@BJ?POZ[^]T[Jy@Po@D_BBc@Fi@JYP_@b@S\\Sb@Sx@MdACbCQbC@fAJp@Zp@VZ`A|@RVJRDRBb@G|@eA`Fm@pEsBbMi@pEKl@M`@Q\\KNGFOF]A{@QkB[]AEDGPOx@O|A?fA`@`FHj@VPZNhBf@`@Nd@ZBLFp@?j@c@fDJXZd@LZDt@?bAObBqBhOcDbTk@lE{@`Fi@|DkAzHi@zCaAzGg@hCYjBQl@WF[?_@GoA_@[CO?GBMr@StBMv@UbAWv@Yl@eAjBmDlH_@z@s@lBiCnFs@pBoAzBg@xAm@tDGHEOAQDw@f@eCX{@\\u@t@cAHUVeATo@pDsHpAeCvFqLZiAd@gDV_AFILIh@Cb@H`A\\PDHALMNYRw@d@uEv@yEtAiKn@sDfBaLh@{Dz@_FxA{Jr@{FhBiMDi@@OEQW]m@i@KS@cAZoC?KCQOOUM{CeAYMGIS}Aa@}E@_@LiAT}APk@NAXFpBt@bAV\\AFEJURw@\\mDrCaRjBeJFi@Di@Ae@CKYa@mA}@a@g@]w@Ow@Aq@Bi@\\iCPyBTiANa@Xk@d@k@XWj@K`EYj@KZM^STUPW@SI_@c@w@Ma@DiAXiCPmA|@uE^}BvBqPl@qDzBoP`AaGxBmQjAuGb@sEhA_JrBaN^mDl@_FtAwJl@oDd@eDf@gE~BiPX}BRsCLo@b@_BPy@V_DN}C"",""resource_state"":3,""summary_polyline"":""cnvfGvsydNUhAc@nC_@|Dk@rD]lEe@tDi@|Ek@hDi@vEyArJu@tF_@`DgA|Gg@hEm@dEWdC]hCSbC]pCs@fE}@rHwA|J_A|FkAlIs@nE{AbMg@|C_@fDe@lCWrBi@bDoAlJCZBPHTf@r@BJ?POZ[^]T[Jy@Po@D_BBc@Fi@JYP_@b@S\\Sb@Sx@MdACbCQbC@fAJp@Zp@VZ`A|@RVJRDRBb@G|@eA`Fm@pEsBbMi@pEKl@M`@Q\\KNGFOF]A{@QkB[]AEDGPOx@O|A?fA`@`FHj@VPZNhBf@`@Nd@ZBLFp@?j@c@fDJXZd@LZDt@?bAObBqBhOcDbTk@lE{@`Fi@|DkAzHi@zCaAzGg@hCYjBQl@WF[?_@GoA_@[CO?GBMr@StBMv@UbAWv@Yl@eAjBmDlH_@z@s@lBiCnFs@pBoAzBg@xAm@tDGHEOAQDw@f@eCX{@\\u@t@cAHUVeATo@pDsHpAeCvFqLZiAd@gDV_AFILIh@Cb@H`A\\PDHALMNYRw@d@uEv@yEtAiKn@sDfBaLh@{Dz@_FxA{Jr@{FhBiMDi@@OEQW]m@i@KS@cAZoC?KCQOOUM{CeAYMGIS}Aa@}E@_@LiAT}APk@NAXFpBt@bAV\\AFEJURw@\\mDrCaRjBeJFi@Di@Ae@CKYa@mA}@a@g@]w@Ow@Aq@Bi@\\iCPyBTiANa@Xk@d@k@XWj@K`EYj@KZM^STUPW@SI_@c@w@Ma@DiAXiCPmA|@uE^}BvBqPl@qDzBoP`AaGxBmQjAuGb@sEhA_JrBaN^mDl@_FtAwJl@oDd@eDf@gE~BiPX}BRsCLo@b@_BPy@V_DN}C""}",,,,,everyone,,g5740633,,3552918381,3.235,4.6,1,156,173,,1,81.9,77,0,0,,137,Nobody said anything about hail!,936,,,"[{""id"":2693942591958977500,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":242,""moving_time"":242,""start_date"":""2020-04-19T20:42:17Z"",""start_date_local"":""2020-04-19T16:42:17Z"",""distance"":819.7,""start_index"":81,""end_index"":323,""average_heartrate"":98,""max_heartrate"":98,""segment"":{""id"":23884287,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity_type"":""Run"",""distance"":819.7,""average_grade"":0.1,""maximum_grade"":1.1,""elevation_high"":81.7,""elevation_low"":80.4,""start_latlng"":[43.210808,-79.602112],""end_latlng"":[43.212902,-79.611795],""elevation_profile"":null,""start_latitude"":43.210808,""start_longitude"":-79.602112,""end_latitude"":43.212902,""end_longitude"":-79.611795,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2711087488118613500,""resource_state"":2,""name"":""GOTL Mile"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":486,""moving_time"":486,""start_date"":""2020-04-19T21:45:34Z"",""start_date_local"":""2020-04-19T17:45:34Z"",""distance"":1610.3,""start_index"":3874,""end_index"":4360,""average_heartrate"":167.4,""max_heartrate"":171,""segment"":{""id"":24622412,""resource_state"":2,""name"":""GOTL Mile"",""activity_type"":""Run"",""distance"":1610.3,""average_grade"":0.1,""maximum_grade"":2.9,""elevation_high"":85.8,""elevation_low"":82.8,""start_latlng"":[43.215073,-79.621435],""end_latlng"":[43.210932,-79.602453],""elevation_profile"":null,""start_latitude"":43.215073,""start_longitude"":-79.621435,""end_latitude"":43.210932,""end_longitude"":-79.602453,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2765627676866893300,""resource_state"":2,""name"":""Base to Oakes"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":123,""moving_time"":123,""start_date"":""2020-04-19T21:47:40Z"",""start_date_local"":""2020-04-19T17:47:40Z"",""distance"":410.7,""start_index"":4000,""end_index"":4123,""average_heartrate"":166.8,""max_heartrate"":170,""segment"":{""id"":26507613,""resource_state"":2,""name"":""Base to Oakes"",""activity_type"":""Run"",""distance"":410.7,""average_grade"":0,""maximum_grade"":10.7,""elevation_high"":68,""elevation_low"":66.9,""start_latlng"":[43.214105,-79.616522],""end_latlng"":[43.213013,-79.611785],""elevation_profile"":null,""start_latitude"":43.214105,""start_longitude"":-79.616522,""end_latitude"":43.213013,""end_longitude"":-79.611785,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2702705473092391000,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":237,""moving_time"":237,""start_date"":""2020-04-19T21:49:53Z"",""start_date_local"":""2020-04-19T17:49:53Z"",""distance"":795.6,""start_index"":4133,""end_index"":4370,""average_heartrate"":168.2,""max_heartrate"":171,""segment"":{""id"":24296922,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity_type"":""Run"",""distance"":795.6,""average_grade"":-0.1,""maximum_grade"":2.5,""elevation_high"":79.8,""elevation_low"":78.2,""start_latlng"":[43.21291,-79.611439],""end_latlng"":[43.210873,-79.602063],""elevation_profile"":null,""start_latitude"":43.21291,""start_longitude"":-79.611439,""end_latitude"":43.210873,""end_longitude"":-79.602063,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1001.5,""elapsed_time"":296,""elevation_difference"":-0.1,""moving_time"":296,""split"":1,""average_speed"":3.38,""average_grade_adjusted_speed"":3.38,""average_heartrate"":97.57627118644068,""pace_zone"":3},{""distance"":1000.7,""elapsed_time"":297,""elevation_difference"":-1,""moving_time"":297,""split"":2,""average_speed"":3.37,""average_grade_adjusted_speed"":3.36,""average_heartrate"":99.83838383838383,""pace_zone"":3},{""distance"":999.5,""elapsed_time"":308,""elevation_difference"":1.3,""moving_time"":308,""split"":3,""average_speed"":3.25,""average_grade_adjusted_speed"":3.25,""average_heartrate"":161.81493506493507,""pace_zone"":2},{""distance"":1000,""elapsed_time"":304,""elevation_difference"":-1.8,""moving_time"":304,""split"":4,""average_speed"":3.29,""average_grade_adjusted_speed"":3.28,""average_heartrate"":164.9440789473684,""pace_zone"":2},{""distance"":1001.5,""elapsed_time"":316,""elevation_difference"":0.8,""moving_time"":316,""split"":5,""average_speed"":3.17,""average_grade_adjusted_speed"":3.18,""average_heartrate"":165.05379746835442,""pace_zone"":2},{""distance"":998.9,""elapsed_time"":322,""elevation_difference"":-0.7,""moving_time"":322,""split"":6,""average_speed"":3.1,""average_grade_adjusted_speed"":3.1,""average_heartrate"":165.64906832298138,""pace_zone"":2},{""distance"":999.9,""elapsed_time"":325,""elevation_difference"":-1.8,""moving_time"":325,""split"":7,""average_speed"":3.08,""average_grade_adjusted_speed"":3.07,""average_heartrate"":163.81846153846155,""pace_zone"":2},{""distance"":1001.6,""elapsed_time"":318,""elevation_difference"":0.7,""moving_time"":318,""split"":8,""average_speed"":3.15,""average_grade_adjusted_speed"":3.16,""average_heartrate"":163.29245283018867,""pace_zone"":2},{""distance"":997.6,""elapsed_time"":306,""elevation_difference"":0.2,""moving_time"":306,""split"":9,""average_speed"":3.26,""average_grade_adjusted_speed"":3.26,""average_heartrate"":164.45424836601308,""pace_zone"":2},{""distance"":1000.3,""elapsed_time"":316,""elevation_difference"":0.8,""moving_time"":316,""split"":10,""average_speed"":3.17,""average_grade_adjusted_speed"":3.17,""average_heartrate"":164.00316455696202,""pace_zone"":2},{""distance"":1000.8,""elapsed_time"":313,""elevation_difference"":1.3,""moving_time"":313,""split"":11,""average_speed"":3.2,""average_grade_adjusted_speed"":3.21,""average_heartrate"":164.508038585209,""pace_zone"":2},{""distance"":999.6,""elapsed_time"":305,""elevation_difference"":-0.8,""moving_time"":305,""split"":12,""average_speed"":3.28,""average_grade_adjusted_speed"":3.28,""average_heartrate"":164.45245901639345,""pace_zone"":2},{""distance"":1002,""elapsed_time"":304,""elevation_difference"":0.4,""moving_time"":304,""split"":13,""average_speed"":3.3,""average_grade_adjusted_speed"":3.3,""average_heartrate"":166.44736842105263,""pace_zone"":2},{""distance"":998.2,""elapsed_time"":301,""elevation_difference"":0.5,""moving_time"":301,""split"":14,""average_speed"":3.32,""average_grade_adjusted_speed"":3.32,""average_heartrate"":167.64119601328903,""pace_zone"":2},{""distance"":376.1,""elapsed_time"":114,""elevation_difference"":0.4,""moving_time"":111,""split"":15,""average_speed"":3.39,""average_grade_adjusted_speed"":3.4,""average_heartrate"":170.95495495495496,""pace_zone"":3}]","[{""distance"":1609.4,""elapsed_time"":475,""elevation_difference"":-0.7,""moving_time"":475,""split"":1,""average_speed"":3.39,""average_grade_adjusted_speed"":3.39,""average_heartrate"":97.73628691983123,""pace_zone"":3},{""distance"":1612.2,""elapsed_time"":492,""elevation_difference"":1,""moving_time"":492,""split"":2,""average_speed"":3.28,""average_grade_adjusted_speed"":3.28,""average_heartrate"":148.1361788617886,""pace_zone"":2},{""distance"":1607.3,""elapsed_time"":496,""elevation_difference"":-0.3,""moving_time"":496,""split"":3,""average_speed"":3.24,""average_grade_adjusted_speed"":3.25,""average_heartrate"":164.5866935483871,""pace_zone"":2},{""distance"":1608.7,""elapsed_time"":518,""elevation_difference"":-2.4,""moving_time"":518,""split"":4,""average_speed"":3.11,""average_grade_adjusted_speed"":3.1,""average_heartrate"":165.63899613899613,""pace_zone"":2},{""distance"":1609.3,""elapsed_time"":518,""elevation_difference"":-0.2,""moving_time"":518,""split"":5,""average_speed"":3.11,""average_grade_adjusted_speed"":3.11,""average_heartrate"":163.23552123552125,""pace_zone"":2},{""distance"":1610.4,""elapsed_time"":500,""elevation_difference"":2,""moving_time"":500,""split"":6,""average_speed"":3.22,""average_grade_adjusted_speed"":3.23,""average_heartrate"":164.294,""pace_zone"":2},{""distance"":1611.3,""elapsed_time"":504,""elevation_difference"":0.8,""moving_time"":504,""split"":7,""average_speed"":3.2,""average_grade_adjusted_speed"":3.2,""average_heartrate"":164.27490039840637,""pace_zone"":2},{""distance"":1608.3,""elapsed_time"":487,""elevation_difference"":-0.9,""moving_time"":487,""split"":8,""average_speed"":3.3,""average_grade_adjusted_speed"":3.3,""average_heartrate"":165.7618069815195,""pace_zone"":2},{""distance"":1501.3,""elapsed_time"":455,""elevation_difference"":0.9,""moving_time"":452,""split"":9,""average_speed"":3.32,""average_grade_adjusted_speed"":3.33,""average_heartrate"":168.2433628318584,""pace_zone"":2}]","[{""id"":11085703679,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":4447,""moving_time"":4442,""start_date"":""2020-04-19T20:40:55Z"",""start_date_local"":""2020-04-19T16:40:55Z"",""distance"":14369.6,""start_index"":0,""end_index"":4440,""total_elevation_gain"":13.1,""average_speed"":3.23,""max_speed"":4.6,""average_heartrate"":156,""max_heartrate"":173,""lap_index"":1,""split"":1,""pace_zone"":2}]","[{""id"":7056967205,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":115,""moving_time"":116,""start_date"":""2020-04-19T20:42:45Z"",""start_date_local"":""2020-04-19T16:42:45Z"",""distance"":400,""start_index"":109,""end_index"":225,""pr_rank"":null,""achievements"":[]},{""id"":7056967206,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":234,""moving_time"":235,""start_date"":""2020-04-19T20:41:03Z"",""start_date_local"":""2020-04-19T16:41:03Z"",""distance"":805,""start_index"":8,""end_index"":242,""pr_rank"":null,""achievements"":[]},{""id"":7056967207,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":293,""moving_time"":294,""start_date"":""2020-04-19T20:41:09Z"",""start_date_local"":""2020-04-19T16:41:09Z"",""distance"":1000,""start_index"":14,""end_index"":307,""pr_rank"":null,""achievements"":[]},{""id"":7056967208,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":473,""moving_time"":474,""start_date"":""2020-04-19T20:41:03Z"",""start_date_local"":""2020-04-19T16:41:03Z"",""distance"":1609,""start_index"":8,""end_index"":480,""pr_rank"":null,""achievements"":[]},{""id"":7056967209,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":965,""moving_time"":966,""start_date"":""2020-04-19T20:41:00Z"",""start_date_local"":""2020-04-19T16:41:00Z"",""distance"":3219,""start_index"":5,""end_index"":969,""pr_rank"":null,""achievements"":[]},{""id"":7056967210,""resource_state"":2,""name"":""5k"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":1519,""moving_time"":1520,""start_date"":""2020-04-19T20:41:01Z"",""start_date_local"":""2020-04-19T16:41:01Z"",""distance"":5000,""start_index"":6,""end_index"":1524,""pr_rank"":null,""achievements"":[]},{""id"":7056967211,""resource_state"":2,""name"":""10k"",""activity"":{""id"":3324189401,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":3108,""moving_time"":3109,""start_date"":""2020-04-19T20:40:59Z"",""start_date_local"":""2020-04-19T16:40:59Z"",""distance"":10000,""start_index"":4,""end_index"":3109,""pr_rank"":null,""achievements"":[]}]","{""id"":""g5740633"",""primary"":false,""name"":""Nike Air Zoom Pegasus 36"",""resource_state"":2,""distance"":572294}","{""primary"":null,""count"":0}",Apple Watch Series 3,ee5c348c711a2418def0678fd8a204098bd7d805,"{""effort_count"":1,""average_speed"":3.2349391286301215,""min_average_speed"":3.2349391286301215,""mid_average_speed"":3.2349391286301215,""max_average_speed"":3.2349391286301215,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.2349391286301215],""current_activity_index"":0,""min_speed"":3.2349391286301215,""mid_speed"":3.2349391286301215,""max_speed"":3.2349391286301215,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
