resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":72131472,""resource_state"":1}",Forgot to hit resume for about a km 🤭 But tried a new route with a trail by the river & loved it! Felt so good today! Got lost for a sec (gonna tell myself that’s why my pace was slow 😎) ..  ,10456.7,3594,4384,43.1,Run,3,4414225441,0FF9FCFA-D206-4FF2-9B4D-F69E306DC710-activity.fit,4717766051,2020-12-01T00:51:32Z,2020-11-30T19:51:32Z,(GMT-05:00) America/Toronto,-18000,"[43.600948,-79.600173]","[43.600907,-79.600236]",,,,43.600948,-79.600173,1,1,1,1,0,"{""id"":""a4414225441"",""polyline"":""{xbiGb|ydNFABBDEBKFEBMh@u@HYLKHQ\\c@Vi@LKR[FEd@@TNFJHBFCHKPMX_@FMl@o@h@]\\a@HCH@HCBG\\[FQl@y@FONQXc@PITDVXF@DL^^JPHDf@p@ZTj@n@NTRNPXz@`AHDf@n@PNnAbBPLLVJD\\XNTLJBFn@r@NXRTTh@VJV^HFDJHFJVNF~f@tk@PEDBL\\X`@XXFJh@j@Z`@|@~@HNVZd@n@NJPVh@j@\\h@VXNTdBlBx@pANLh@l@V^@b@Kn@ILCNIFU^E@QTYr@KHm@hA_ApAUd@GDCDEAMUMIMQE@EECIMKUKGA_@Dc@VQNW`@O\\{@jAEHCR_@l@e@`@GRSTSH[Aa@DGAWKYCQAWB]Kg@BOLOXUR_@VODIFUh@?HU~@@JEROVEXIRGV?PI\\?HGREB?TGZKHELERINM\\@RObACBK^Ox@_@lAW`@EPGFMXOd@Ud@EZEHALKNIj@Yd@Od@EHMh@IRMNADMJW\\c@XYLy@t@Wb@[\\UA_@VGAMMGA`@PJCDIFEXD`@i@HSNWh@a@RGPv@ANqAfAEFURST{@j@URQZMHQZ[\\Ul@Or@ODCNGDK@OKGGMCUIs@JU[[y@OOSEcAIQIOAYGy@e@IIKCKF{@x@ADm@^Yb@GRQ`@E`@GJy@~@SLODCBY@SA[WGAu@hAUV@Lx@z@d@r@pAvAJNTXt@fAt@p@ENKNGX?d@IPGB]AIDIZMVCd@_@bBCVJd@HHN\\\\b@PXBLNTA^M|@Dp@Aj@@NHVZ^BJGLCIEGMKOQm@i@CIo@}@_@c@MYSUEEMEMOEAa@aAQSa@o@kAkAMQKIS[s@_Ao@k@_@c@KS_@c@Q[IGO]_@[OUECSe@UWOYKGGMOMICIMYUW]CEYY[c@M][a@WWAROLKPE?OEWUi@w@o@q@k@s@SQg@Wy@u@GIEMo@s@UMe@s@]WU_@MKW[Wa@QSa@k@wCcDk@q@So@OOISIOwAcBoAsAMQOO[OE@KDMAABm@jAKLKV_@`@INKHAFUXy@~AY^EJo@t@MXGDo@fAa@j@MZSNGHCAIIWe@OOM]w@iAYk@MOSe@QOMUi@q@QWc@a@_@q@GOUSKWYUGM}@s@u@YUOiA[MKE?u@]GG[MuAu@u@w@g@u@EAs@cAOMKQ?GSQa@UGKGOKGAISISUOK]_@MUKIAEKEW]MWU]c@[AGGAe@{@u@c@]g@KMCE@UFGDUx@gAVm@`@q@f@m@HSf@s@N[NQLWRORc@b@i@LWZa@b@c@Tk@LMR_@NGBKBAFQh@s@FS`@a@Xk@PSPWZWf@q@TQDKb@c@BGDA^g@VO\\g@HGR[\\q@NSP[@IX[b@q@R]J_@POR[NYRWXi@xAwBFQDALQr@_@DUFMp@uAL_@R[FS|@kAj@kA`@i@Ra@LKR[XYNU@GHKRW^u@R]HEHMVw@VY^o@BO`@i@FMDA`@g@LYXa@HUl@aAV[j@eAb@k@f@gARS\\q@JKXg@`@m@Xg@RSR_@x@mAVo@hAcBJSNQ\\i@Pe@PQHUZg@DAZc@N_@JKJ[b@i@d@cARQNSJYDABENQDAFBRZ?JFDDFPRFNZ^l@dBZhAf@dAj@x@PZZ\\Xh@n@|@LRETMPGNqAfBGPMPGPUVOZADY`@"",""resource_state"":3,""summary_polyline"":""{xbiGb|ydNJ@DEJQBMh@u@HYnBsCl@C\\ZP?jBwBh@]\\a@\\E`@c@fBqCPITD^ZDLj@p@lAlA`FvFnBhCh@^tBlCTh@VJV^HFZj@NF~f@tk@VAL\\X`@dDrDfAzApChDdBlBx@pANL`AlA@b@YlAw@~@Yr@y@rA_ApAa@p@o@s@]Y]M_@Du@f@g@~@{@jAI\\_@l@e@`@[h@SH}@By@Qi@@]Kg@B_@f@URy@d@Uh@?HU~@C^OVOl@QpAMVGp@QVERWl@@RObAOb@Ox@_@lAW`@aA~BEZSf@Ij@Yd@m@lBu@~@}@f@y@t@Wb@[\\UA_@V]Q`@PJCLOXDz@uAv@i@F?Jb@BRANaCxBqA~@mA~AUl@Or@ODCNSFWSc@Ms@JU[[y@OOsCc@oAs@iAfAm@^Yb@Yt@E`@GJy@~@g@VY@SA[WGAkA`B@LpDfEvApBt@p@ENKNGX?d@IPe@@IDIZMVCd@_@bBCVJd@v@jAd@|@O|ADp@Aj@Jf@Z^BJGLIQkAgAuB{Cg@]a@aAs@cAeBgBgA{AoAoA}@sAIGO]u@u@Se@e@q@qAkAu@}@eAcBWWAR[^UEWUi@w@{AeBSQg@Wy@u@MWeAaAe@s@]WgCiDwCcDk@q@So@c@s@eEyE[Oa@HeApBmA|Ay@~A_@j@o@t@MXGDqArBMZ[XCAq@_AeAgB{@aB{AoBc@a@g@aAUSKWa@c@}@s@kAi@iA[cEuBcBoBs@cAOMKYu@g@]m@g@_@OKy@eAc@c@c@u@m@e@e@{@u@c@m@{@@UFGDUx@gAVm@`@q@f@m@`AcBp@y@Rc@p@aA~@eATk@`@m@NGN_@h@s@FS`@a@Xk@|BgCrAaBVOf@o@tAgC|@mAR]J_@d@k@NYRWzBsDRSr@_@Lc@zAeD|@kA`BwCjBcC^u@f@q@Vw@v@iABOh@w@f@i@p@qAdA}Aj@eAb@k@f@gARS~B{D`BaCVo@bCsDPe@PQHU|@mAN_@JKJ[b@i@d@cARQZm@XYL@RZ?JbApAl@dBZhAf@dAxArBvAzBETU`@qAfB]t@g@x@Y`@""}",,,,,everyone,,,,4717766051,2.909,6.3,,,,145.3,111.6,0,0,,94,,3045.3,6,,"[{""id"":2768677937881875500,""resource_state"":2,""name"":""Mall to Molly"",""activity"":{""id"":4414225441,""resource_state"":1},""athlete"":{""id"":72131472,""resource_state"":1},""elapsed_time"":143,""moving_time"":143,""start_date"":""2020-12-01T01:33:26Z"",""start_date_local"":""2020-11-30T20:33:26Z"",""distance"":373.7,""start_index"":1990,""end_index"":2133,""segment"":{""id"":14834914,""resource_state"":2,""name"":""Mall to Molly"",""activity_type"":""Run"",""distance"":373.7,""average_grade"":-0.3,""maximum_grade"":3.4,""elevation_high"":137.6,""elevation_low"":135.6,""start_latlng"":[43.602496,-79.625078],""end_latlng"":[43.605233,-79.621864],""elevation_profile"":null,""start_latitude"":43.602496,""start_longitude"":-79.625078,""end_latitude"":43.605233,""end_longitude"":-79.621864,""climb_category"":0,""city"":""Mississauga"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1001.5,""elapsed_time"":332,""elevation_difference"":-10.2,""moving_time"":332,""split"":1,""average_speed"":3.02,""average_grade_adjusted_speed"":2.97,""pace_zone"":0},{""distance"":999.9,""elapsed_time"":684,""elevation_difference"":-10.9,""moving_time"":343,""split"":2,""average_speed"":2.92,""average_grade_adjusted_speed"":2.9,""pace_zone"":0},{""distance"":999,""elapsed_time"":379,""elevation_difference"":7.3,""moving_time"":370,""split"":3,""average_speed"":2.7,""average_grade_adjusted_speed"":2.77,""pace_zone"":0},{""distance"":1001.5,""elapsed_time"":406,""elevation_difference"":12,""moving_time"":381,""split"":4,""average_speed"":2.63,""average_grade_adjusted_speed"":2.76,""pace_zone"":0},{""distance"":999.1,""elapsed_time"":430,""elevation_difference"":3.3,""moving_time"":364,""split"":5,""average_speed"":2.74,""average_grade_adjusted_speed"":2.81,""pace_zone"":0},{""distance"":1000.2,""elapsed_time"":419,""elevation_difference"":6.2,""moving_time"":345,""split"":6,""average_speed"":2.9,""average_grade_adjusted_speed"":2.94,""pace_zone"":0},{""distance"":999.7,""elapsed_time"":454,""elevation_difference"":3.9,""moving_time"":354,""split"":7,""average_speed"":2.82,""average_grade_adjusted_speed"":2.85,""pace_zone"":0},{""distance"":1000.7,""elapsed_time"":330,""elevation_difference"":-9.3,""moving_time"":330,""split"":8,""average_speed"":3.03,""average_grade_adjusted_speed"":2.99,""pace_zone"":0},{""distance"":1001,""elapsed_time"":457,""elevation_difference"":0.8,""moving_time"":319,""split"":9,""average_speed"":3.14,""average_grade_adjusted_speed"":3.15,""pace_zone"":0},{""distance"":998.6,""elapsed_time"":353,""elevation_difference"":-3.8,""moving_time"":317,""split"":10,""average_speed"":3.15,""average_grade_adjusted_speed"":3.14,""pace_zone"":0},{""distance"":455.5,""elapsed_time"":139,""elevation_difference"":0.7,""moving_time"":139,""split"":11,""average_speed"":3.28,""average_grade_adjusted_speed"":3.3,""pace_zone"":0}]","[{""distance"":1612.4,""elapsed_time"":877,""elevation_difference"":-20.7,""moving_time"":536,""split"":1,""average_speed"":3.01,""average_grade_adjusted_speed"":2.97,""pace_zone"":0},{""distance"":1606.7,""elapsed_time"":621,""elevation_difference"":6,""moving_time"":595,""split"":2,""average_speed"":2.7,""average_grade_adjusted_speed"":2.75,""pace_zone"":0},{""distance"":1611.1,""elapsed_time"":675,""elevation_difference"":16.6,""moving_time"":601,""split"":3,""average_speed"":2.68,""average_grade_adjusted_speed"":2.8,""pace_zone"":0},{""distance"":1609.3,""elapsed_time"":638,""elevation_difference"":9.4,""moving_time"":564,""split"":4,""average_speed"":2.85,""average_grade_adjusted_speed"":2.89,""pace_zone"":0},{""distance"":1610.7,""elapsed_time"":782,""elevation_difference"":-8.4,""moving_time"":544,""split"":5,""average_speed"":2.96,""average_grade_adjusted_speed"":2.94,""pace_zone"":0},{""distance"":1607.2,""elapsed_time"":542,""elevation_difference"":0.3,""moving_time"":506,""split"":6,""average_speed"":3.18,""average_grade_adjusted_speed"":3.18,""pace_zone"":0},{""distance"":799.3,""elapsed_time"":248,""elevation_difference"":-3.2,""moving_time"":248,""split"":7,""average_speed"":3.22,""average_grade_adjusted_speed"":3.21,""pace_zone"":0}]","[{""id"":14429674000,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":4414225441,""resource_state"":1},""athlete"":{""id"":72131472,""resource_state"":1},""elapsed_time"":4384,""moving_time"":3594,""start_date"":""2020-12-01T00:51:32Z"",""start_date_local"":""2020-11-30T19:51:32Z"",""distance"":10456.7,""start_index"":0,""end_index"":3581,""total_elevation_gain"":46.3,""average_speed"":2.91,""max_speed"":6.3,""lap_index"":1,""split"":1,""pace_zone"":0}]","[{""id"":9210919877,""resource_state"":2,""name"":""400m"",""activity"":{""id"":4414225441,""resource_state"":1},""athlete"":{""id"":72131472,""resource_state"":1},""elapsed_time"":115,""moving_time"":116,""start_date"":""2020-12-01T01:51:23Z"",""start_date_local"":""2020-11-30T20:51:23Z"",""distance"":400,""start_index"":2825,""end_index"":2941,""pr_rank"":null,""achievements"":[]},{""id"":9210919878,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":4414225441,""resource_state"":1},""athlete"":{""id"":72131472,""resource_state"":1},""elapsed_time"":245,""moving_time"":246,""start_date"":""2020-12-01T01:59:35Z"",""start_date_local"":""2020-11-30T20:59:35Z"",""distance"":805,""start_index"":3281,""end_index"":3527,""pr_rank"":null,""achievements"":[]},{""id"":9210919879,""resource_state"":2,""name"":""1k"",""activity"":{""id"":4414225441,""resource_state"":1},""athlete"":{""id"":72131472,""resource_state"":1},""elapsed_time"":309,""moving_time"":309,""start_date"":""2020-12-01T01:58:32Z"",""start_date_local"":""2020-11-30T20:58:32Z"",""distance"":1000,""start_index"":3218,""end_index"":3527,""pr_rank"":null,""achievements"":[]},{""id"":9210919880,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":4414225441,""resource_state"":1},""athlete"":{""id"":72131472,""resource_state"":1},""elapsed_time"":536,""moving_time"":499,""start_date"":""2020-12-01T01:54:39Z"",""start_date_local"":""2020-11-30T20:54:39Z"",""distance"":1609,""start_index"":3021,""end_index"":3522,""pr_rank"":null,""achievements"":[]},{""id"":9210919881,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":4414225441,""resource_state"":1},""athlete"":{""id"":72131472,""resource_state"":1},""elapsed_time"":1200,""moving_time"":1022,""start_date"":""2020-12-01T01:43:39Z"",""start_date_local"":""2020-11-30T20:43:39Z"",""distance"":3219,""start_index"":2499,""end_index"":3526,""pr_rank"":null,""achievements"":[]},{""id"":9210919882,""resource_state"":2,""name"":""5k"",""activity"":{""id"":4414225441,""resource_state"":1},""athlete"":{""id"":72131472,""resource_state"":1},""elapsed_time"":1914,""moving_time"":1635,""start_date"":""2020-12-01T01:32:39Z"",""start_date_local"":""2020-11-30T20:32:39Z"",""distance"":5000,""start_index"":1943,""end_index"":3580,""pr_rank"":null,""achievements"":[]},{""id"":9210919883,""resource_state"":2,""name"":""10k"",""activity"":{""id"":4414225441,""resource_state"":1},""athlete"":{""id"":72131472,""resource_state"":1},""elapsed_time"":4226,""moving_time"":3407,""start_date"":""2020-12-01T00:53:13Z"",""start_date_local"":""2020-11-30T19:53:13Z"",""distance"":10000,""start_index"":101,""end_index"":3526,""pr_rank"":2,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":2}]}]","{""primary"":null,""count"":0}",Strava iPhone App,fabdd3ceef4dc1322bad45f983f941bab31b1cfe,"{""effort_count"":1,""average_speed"":2.9094880899589595,""min_average_speed"":2.9094880899589595,""mid_average_speed"":2.9094880899589595,""max_average_speed"":2.9094880899589595,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[2.9094880899589595],""current_activity_index"":0,""min_speed"":2.9094880899589595,""mid_speed"":2.9094880899589595,""max_speed"":2.9094880899589595,""direction"":0},""resource_state"":2}","[""pace""]"
