resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23695877,""resource_state"":1}",Sunday Long Run,14631.2,4321,4325,31.9,Run,0,3359490278,B5F2BA89-3AC6-4028-B1BE-065FBD22CB49.fit,3589973691,2020-04-27T01:59:57Z,2020-04-26T21:59:57Z,(GMT-05:00) America/Toronto,-14400,"[43.210287,-79.598485]","[43.210038,-79.598412]",,,,43.210287,-79.598485,0,10,0,1,0,"{""id"":""a3359490278"",""polyline"":""govfGpqydNb@WTYNg@\\kBFaA@s@MmD?g@?MTMj@E~C?jBSvBC`CIfBEzCWbCI^ETIx@m@RKTGXCnB@nAMb@AdBDn@Fh@J`Cv@f@HN?HCLYHUPqAVyDXeCRcDd@{DRaDbA}HRmB^{El@oERuBb@cH\\uCh@{Gx@cLf@cEh@aHR_DPkA^iBN{@l@{Fb@}C|@gHRmDN{ATyA|@yEbAyJp@wETcCp@_FVwA\\qAv@kB~A_Dz@{BnDoGhAaBz@}AZq@x@_CxAqFz@sDt@yEl@oCd@uCx@sDReAb@kCZuDd@eC\\cCtAwIz@iGpA}Hh@kEhEmYZeC`@eCv@uF^}C`@cCb@oBn@gD^iCJgAFuADiC?mDZgGFwF^sIAUKd@G`AIpHUnEQbHGdEUrD]lDw@`F_A|GaAtGaAfFe@|Dm@pDm@|Eq@zDuA`KiCfP_ArHg@jCWfBgAbJW`Bc@pB]vBUjAYlAa@pAUdA}AbJ{@pDUx@_@~@_CpFmAnBwAlCoApB}B`E[p@g@vAqAjEUlAW`BqA|L}AfLWzBc@dD[tDsAjLUvAa@pBIn@u@rJi@tFi@lGc@rDk@|FgAhNe@zEk@zEOvC{@vH_@pEgBjQs@zIOhAIROXY?g@I_D}@_BMcAAoBTgBAg@De@L{@d@WHsBVyAFsALaB@sDRmB?_BRoCC]BYH[NQNSXETAn@J`EIrE"",""resource_state"":3,""summary_polyline"":""govfGpqydNb@WTYNg@\\kBFaA@s@MmD?g@?MTMj@E~C?jBSvBC`CIfBEzCWbCI^ETIx@m@RKTGXCnB@nAMb@AdBDn@Fh@J`Cv@f@HN?HCLYHUPqAVyDXeCRcDd@{DRaDbA}HRmB^{El@oERuBb@cH\\uCh@{Gx@cLf@cEh@aHR_DPkA^iBN{@l@{Fb@}C|@gHRmDN{ATyA|@yEbAyJp@wETcCp@_FVwA\\qAv@kB~A_Dz@{BnDoGhAaBz@}AZq@x@_CxAqFz@sDt@yEl@oCd@uCx@sDReAb@kCZuDd@eC\\cCtAwIz@iGpA}Hh@kEhEmYZeC`@eCv@uF^}C`@cCb@oBn@gD^iCJgAFuADiC?mDZgGFwF^sIAUKd@G`AIpHUnEQbHGdEUrD]lDw@`F_A|GaAtGaAfFe@|Dm@pDm@|Eq@zDuA`KiCfP_ArHg@jCWfBgAbJW`Bc@pB]vBUjAYlAa@pAUdA}AbJ{@pDUx@_@~@_CpFmAnBwAlCoApB}B`E[p@g@vAqAjEUlAW`BqA|L}AfLWzBc@dD[tDsAjLUvAa@pBIn@u@rJi@tFi@lGc@rDk@|FgAhNe@zEk@zEOvC{@vH_@pEgBjQs@zIOhAIROXY?g@I_D}@_BMcAAoBTgBAg@De@L{@d@WHsBVyAFsALaB@sDRmB?_BRoCC]BYH[NQNSXETAn@J`EIrE""}",,,,,everyone,,g5740633,,3589973691,3.386,4.9,1,170.2,179,,1,97.7,80.5,0,0,,213,,967,,,"[{""id"":2689551946646207500,""resource_state"":2,""name"":""Zippity"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":69,""moving_time"":69,""start_date"":""2020-04-27T02:08:01Z"",""start_date_local"":""2020-04-26T22:08:01Z"",""distance"":231.4,""start_index"":484,""end_index"":553,""average_heartrate"":166.1,""max_heartrate"":168,""segment"":{""id"":16892423,""resource_state"":2,""name"":""Zippity"",""activity_type"":""Run"",""distance"":231.4,""average_grade"":0.5,""maximum_grade"":5.2,""elevation_high"":91.1,""elevation_low"":88.3,""start_latlng"":[43.199848,-79.590784],""end_latlng"":[43.199442,-79.588053],""elevation_profile"":null,""start_latitude"":43.199848,""start_longitude"":-79.590784,""end_latitude"":43.199442,""end_longitude"":-79.588053,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2689551946646207500,""resource_state"":2,""name"":""Oriole to Kidd"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":420,""moving_time"":420,""start_date"":""2020-04-27T02:09:46Z"",""start_date_local"":""2020-04-26T22:09:46Z"",""distance"":1420.5,""start_index"":589,""end_index"":1008,""average_heartrate"":167.1,""max_heartrate"":171,""segment"":{""id"":8182439,""resource_state"":2,""name"":""Oriole to Kidd"",""activity_type"":""Run"",""distance"":1420.5,""average_grade"":0,""maximum_grade"":2.8,""elevation_high"":95.9,""elevation_low"":91.6,""start_latlng"":[43.199255,-79.58665],""end_latlng"":[43.196238,-79.569827],""elevation_profile"":null,""start_latitude"":43.199255,""start_longitude"":-79.58665,""end_latitude"":43.196238,""end_longitude"":-79.569827,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2689551946646207500,""resource_state"":2,""name"":""Roberts Rd to St Andrews Ave"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":392,""moving_time"":392,""start_date"":""2020-04-27T02:10:13Z"",""start_date_local"":""2020-04-26T22:10:13Z"",""distance"":1325.7,""start_index"":616,""end_index"":1007,""average_heartrate"":167,""max_heartrate"":170,""segment"":{""id"":8182434,""resource_state"":2,""name"":""Roberts Rd to St Andrews Ave"",""activity_type"":""Run"",""distance"":1325.7,""average_grade"":0,""maximum_grade"":2.8,""elevation_high"":95.9,""elevation_low"":91.7,""start_latlng"":[43.199125,-79.585551],""end_latlng"":[43.196255,-79.569856],""elevation_profile"":null,""start_latitude"":43.199125,""start_longitude"":-79.585551,""end_latitude"":43.196255,""end_longitude"":-79.569856,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2689551946646207500,""resource_state"":2,""name"":""This way to adventure"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":94,""moving_time"":94,""start_date"":""2020-04-27T02:10:16Z"",""start_date_local"":""2020-04-26T22:10:16Z"",""distance"":320.1,""start_index"":619,""end_index"":713,""average_heartrate"":166.3,""max_heartrate"":170,""segment"":{""id"":10593067,""resource_state"":2,""name"":""This way to adventure"",""activity_type"":""Run"",""distance"":320.1,""average_grade"":0.8,""maximum_grade"":2.3,""elevation_high"":94.8,""elevation_low"":92.1,""start_latlng"":[43.19902,-79.585459],""end_latlng"":[43.198353,-79.581649],""elevation_profile"":null,""start_latitude"":43.19902,""start_longitude"":-79.585459,""end_latitude"":43.198353,""end_longitude"":-79.581649,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2780617079978537500,""resource_state"":2,""name"":""Main St E Partial"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":149,""moving_time"":149,""start_date"":""2020-04-27T02:21:06Z"",""start_date_local"":""2020-04-26T22:21:06Z"",""distance"":505.3,""start_index"":1267,""end_index"":1416,""average_heartrate"":171.8,""max_heartrate"":174,""segment"":{""id"":26885750,""resource_state"":2,""name"":""Main St E Partial"",""activity_type"":""Run"",""distance"":505.3,""average_grade"":0.9,""maximum_grade"":4.4,""elevation_high"":95.3,""elevation_low"":90.5,""start_latlng"":[43.192875,-79.560307],""end_latlng"":[43.190718,-79.554972],""elevation_profile"":null,""start_latitude"":43.192875,""start_longitude"":-79.560307,""end_latitude"":43.190718,""end_longitude"":-79.554972,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2780621075759702500,""resource_state"":2,""name"":""Select a name for your segment."",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":371,""moving_time"":371,""start_date"":""2020-04-27T02:26:54Z"",""start_date_local"":""2020-04-26T22:26:54Z"",""distance"":1231.7,""start_index"":1615,""end_index"":1986,""average_heartrate"":171.5,""max_heartrate"":175,""segment"":{""id"":26885829,""resource_state"":2,""name"":""Select a name for your segment."",""activity_type"":""Run"",""distance"":1231.7,""average_grade"":0.2,""maximum_grade"":1.7,""elevation_high"":97.2,""elevation_low"":94.2,""start_latlng"":[43.188802,-79.547241],""end_latlng"":[43.185347,-79.532834],""elevation_profile"":null,""start_latitude"":43.188802,""start_longitude"":-79.547241,""end_latitude"":43.185347,""end_longitude"":-79.532834,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2689551946646207500,""resource_state"":2,""name"":""Hemlock to Oriole quarter mile"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":134,""moving_time"":134,""start_date"":""2020-04-27T02:59:43Z"",""start_date_local"":""2020-04-26T22:59:43Z"",""distance"":428.8,""start_index"":3581,""end_index"":3715,""average_heartrate"":171.5,""max_heartrate"":174,""segment"":{""id"":9859147,""resource_state"":2,""name"":""Hemlock to Oriole quarter mile"",""activity_type"":""Run"",""distance"":428.8,""average_grade"":-0.4,""maximum_grade"":0.9,""elevation_high"":101.4,""elevation_low"":99,""start_latlng"":[43.198323,-79.581511],""end_latlng"":[43.199215,-79.586626],""elevation_profile"":null,""start_latitude"":43.198323,""start_longitude"":-79.581511,""end_latitude"":43.199215,""end_longitude"":-79.586626,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1001.3,""elapsed_time"":288,""elevation_difference"":7.3,""moving_time"":288,""split"":1,""average_speed"":3.48,""average_grade_adjusted_speed"":3.56,""average_heartrate"":154.68055555555554,""pace_zone"":3},{""distance"":1000.6,""elapsed_time"":290,""elevation_difference"":1.9,""moving_time"":290,""split"":2,""average_speed"":3.45,""average_grade_adjusted_speed"":3.46,""average_heartrate"":165.8793103448276,""pace_zone"":3},{""distance"":998.8,""elapsed_time"":292,""elevation_difference"":1.1,""moving_time"":292,""split"":3,""average_speed"":3.42,""average_grade_adjusted_speed"":3.43,""average_heartrate"":166.75342465753425,""pace_zone"":3},{""distance"":1001.9,""elapsed_time"":289,""elevation_difference"":-2,""moving_time"":289,""split"":4,""average_speed"":3.47,""average_grade_adjusted_speed"":3.45,""average_heartrate"":169.04498269896195,""pace_zone"":3},{""distance"":999.7,""elapsed_time"":293,""elevation_difference"":5.9,""moving_time"":293,""split"":5,""average_speed"":3.41,""average_grade_adjusted_speed"":3.48,""average_heartrate"":170.33788395904438,""pace_zone"":3},{""distance"":998.6,""elapsed_time"":294,""elevation_difference"":-0.9,""moving_time"":294,""split"":6,""average_speed"":3.4,""average_grade_adjusted_speed"":3.4,""average_heartrate"":170.1326530612245,""pace_zone"":3},{""distance"":999.4,""elapsed_time"":293,""elevation_difference"":2.6,""moving_time"":293,""split"":7,""average_speed"":3.41,""average_grade_adjusted_speed"":3.43,""average_heartrate"":172.2935153583618,""pace_zone"":3},{""distance"":1002.1,""elapsed_time"":299,""elevation_difference"":-0.7,""moving_time"":299,""split"":8,""average_speed"":3.35,""average_grade_adjusted_speed"":3.35,""average_heartrate"":171.56228956228955,""pace_zone"":3},{""distance"":997.8,""elapsed_time"":296,""elevation_difference"":-1.5,""moving_time"":296,""split"":9,""average_speed"":3.37,""average_grade_adjusted_speed"":3.36,""average_heartrate"":173.09121621621622,""pace_zone"":3},{""distance"":1003.4,""elapsed_time"":303,""elevation_difference"":0.2,""moving_time"":303,""split"":10,""average_speed"":3.31,""average_grade_adjusted_speed"":3.31,""average_heartrate"":171.92079207920793,""pace_zone"":2},{""distance"":997.4,""elapsed_time"":292,""elevation_difference"":-2.7,""moving_time"":292,""split"":11,""average_speed"":3.42,""average_grade_adjusted_speed"":3.41,""average_heartrate"":174.56013745704468,""pace_zone"":3},{""distance"":1001.6,""elapsed_time"":296,""elevation_difference"":-1,""moving_time"":296,""split"":12,""average_speed"":3.38,""average_grade_adjusted_speed"":3.38,""average_heartrate"":173.49830508474577,""pace_zone"":3},{""distance"":999.8,""elapsed_time"":302,""elevation_difference"":-1.8,""moving_time"":302,""split"":13,""average_speed"":3.31,""average_grade_adjusted_speed"":3.3,""average_heartrate"":171.94701986754967,""pace_zone"":2},{""distance"":999.6,""elapsed_time"":303,""elevation_difference"":1,""moving_time"":303,""split"":14,""average_speed"":3.3,""average_grade_adjusted_speed"":3.32,""average_heartrate"":173.990099009901,""pace_zone"":2},{""distance"":633.7,""elapsed_time"":195,""elevation_difference"":-8.5,""moving_time"":191,""split"":15,""average_speed"":3.32,""average_grade_adjusted_speed"":3.23,""average_heartrate"":173.63684210526316,""pace_zone"":2}]","[{""distance"":1609.7,""elapsed_time"":462,""elevation_difference"":8.3,""moving_time"":462,""split"":1,""average_speed"":3.48,""average_grade_adjusted_speed"":3.54,""average_heartrate"":158.84848484848484,""pace_zone"":3},{""distance"":1611.6,""elapsed_time"":473,""elevation_difference"":2.4,""moving_time"":473,""split"":2,""average_speed"":3.41,""average_grade_adjusted_speed"":3.42,""average_heartrate"":166.68287526427062,""pace_zone"":3},{""distance"":1607,""elapsed_time"":465,""elevation_difference"":3.4,""moving_time"":465,""split"":3,""average_speed"":3.46,""average_grade_adjusted_speed"":3.49,""average_heartrate"":169.78709677419354,""pace_zone"":3},{""distance"":1610.9,""elapsed_time"":475,""elevation_difference"":0,""moving_time"":475,""split"":4,""average_speed"":3.39,""average_grade_adjusted_speed"":3.39,""average_heartrate"":170.5221052631579,""pace_zone"":3},{""distance"":1611.4,""elapsed_time"":477,""elevation_difference"":1.1,""moving_time"":477,""split"":5,""average_speed"":3.38,""average_grade_adjusted_speed"":3.38,""average_heartrate"":172.20631578947368,""pace_zone"":3},{""distance"":1607.3,""elapsed_time"":481,""elevation_difference"":-1,""moving_time"":481,""split"":6,""average_speed"":3.34,""average_grade_adjusted_speed"":3.34,""average_heartrate"":172.3929313929314,""pace_zone"":2},{""distance"":1608.8,""elapsed_time"":474,""elevation_difference"":-3.5,""moving_time"":474,""split"":7,""average_speed"":3.39,""average_grade_adjusted_speed"":3.39,""average_heartrate"":174.17336152219872,""pace_zone"":3},{""distance"":1611.3,""elapsed_time"":482,""elevation_difference"":-1.8,""moving_time"":482,""split"":8,""average_speed"":3.34,""average_grade_adjusted_speed"":3.34,""average_heartrate"":172.51975051975052,""pace_zone"":2},{""distance"":1608,""elapsed_time"":485,""elevation_difference"":-6.7,""moving_time"":485,""split"":9,""average_speed"":3.32,""average_grade_adjusted_speed"":3.3,""average_heartrate"":174.07422680412373,""pace_zone"":2},{""distance"":149.7,""elapsed_time"":51,""elevation_difference"":-1.3,""moving_time"":47,""split"":10,""average_speed"":3.19,""average_grade_adjusted_speed"":3.14,""average_heartrate"":169.95652173913044,""pace_zone"":2}]","[{""id"":11189394871,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":4328,""moving_time"":4321,""start_date"":""2020-04-27T01:59:57Z"",""start_date_local"":""2020-04-26T21:59:57Z"",""distance"":14631.2,""start_index"":0,""end_index"":4320,""total_elevation_gain"":32.8,""average_speed"":3.39,""max_speed"":4.9,""average_heartrate"":170.2,""max_heartrate"":179,""lap_index"":1,""split"":1,""pace_zone"":3}]","[{""id"":7128079132,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":111,""moving_time"":111,""start_date"":""2020-04-27T02:02:26Z"",""start_date_local"":""2020-04-26T22:02:26Z"",""distance"":400,""start_index"":149,""end_index"":260,""pr_rank"":null,""achievements"":[]},{""id"":7128079133,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":226,""moving_time"":227,""start_date"":""2020-04-27T02:01:31Z"",""start_date_local"":""2020-04-26T22:01:31Z"",""distance"":805,""start_index"":94,""end_index"":321,""pr_rank"":null,""achievements"":[]},{""id"":7128079134,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":282,""moving_time"":283,""start_date"":""2020-04-27T02:00:50Z"",""start_date_local"":""2020-04-26T22:00:50Z"",""distance"":1000,""start_index"":53,""end_index"":336,""pr_rank"":null,""achievements"":[]},{""id"":7128079135,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":459,""moving_time"":460,""start_date"":""2020-04-27T02:01:32Z"",""start_date_local"":""2020-04-26T22:01:32Z"",""distance"":1609,""start_index"":95,""end_index"":555,""pr_rank"":null,""achievements"":[]},{""id"":7128079136,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":930,""moving_time"":930,""start_date"":""2020-04-27T02:02:39Z"",""start_date_local"":""2020-04-26T22:02:39Z"",""distance"":3219,""start_index"":162,""end_index"":1091,""pr_rank"":null,""achievements"":[]},{""id"":7128079137,""resource_state"":2,""name"":""5k"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":1446,""moving_time"":1447,""start_date"":""2020-04-27T02:00:43Z"",""start_date_local"":""2020-04-26T22:00:43Z"",""distance"":5000,""start_index"":46,""end_index"":1491,""pr_rank"":null,""achievements"":[]},{""id"":7128079138,""resource_state"":2,""name"":""10k"",""activity"":{""id"":3359490278,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":2930,""moving_time"":2931,""start_date"":""2020-04-27T02:01:30Z"",""start_date_local"":""2020-04-26T22:01:30Z"",""distance"":10000,""start_index"":93,""end_index"":3021,""pr_rank"":null,""achievements"":[]}]","{""id"":""g5740633"",""primary"":false,""name"":""Nike Air Zoom Pegasus 36"",""resource_state"":2,""distance"":591567}","{""primary"":null,""count"":0}",Apple Watch Series 3,c47d0860da76a7a9ab1fff0ab32c0d4842f3b80c,"{""effort_count"":9,""average_speed"":3.4716513809610796,""min_average_speed"":3.3222982829191827,""mid_average_speed"":3.4526846297328935,""max_average_speed"":3.593723275091012,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.4687013688041946,3.401641599631788,3.377229573968309,3.4049304798493654,3.460035822113288],""current_activity_index"":2,""min_speed"":3.3222982829191827,""mid_speed"":3.4526846297328935,""max_speed"":3.593723275091012,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
