resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":72131472,""resource_state"":1}",OOF. Does it count if you take a 30 minute coffee break and take some walk breaks? ,14392.4,5279,7668,69.5,Run,2,4365212031,70383666-0A1E-49AE-A499-43C8A194186C-activity.fit,4665766204,2020-11-20T14:28:51Z,2020-11-20T09:28:51Z,(GMT-05:00) America/Toronto,-18000,"[43.600906,-79.600166]","[43.600976,-79.600241]",,,,43.600906,-79.600166,7,3,1,1,0,"{""id"":""a4365212031"",""summary_polyline"":""sxbiG`|ydN@LNIrBwC\\WxB{ER{By@yACw@FMfAOTDb@j@p@aANEHo@^i@dAjAjAdBPPE_@FF`@_AG]F[dDsEfAuB`Ak@hBoCrA_Dt@m@l@y@hAuBRo@\\Yx@iAj@sAf@[nAcCRG`AsBvAqARaAf@s@~@x@~A~BnCpCbBtBj@x@Xp@v@p@N?p@oAtBeCRm@`@[j@mAjByBbDuGbBcCLm@TM`@qAj@uBnB{Er@qCPAfBiClCuC`DoBAe@|@MdBo@v@m@T@v@e@pCcCpB_BFUpAcBJ]XQp@oA`A_ABUnAwBf@wALEhAsBNEDYdAeBxAyALi@p@g@Lg@|@gA@]n@u@h@eA`AaAVm@n@]jAsAv@eBhBwBpCaGj@qBv@i@FW|AaB~AoCpAsA@Qd@}@TOr@cBrAnAFRVFdArAv@|@t@l@~BvCXt@bAN\\r@rApAZt@hChA`@BPr@v@^PT`@|@Jn@V\\xCpD~AlAL`@RH`BlBf@fA{@fDYf@WpCA`@O`AMRDpAYjAF`@i@zBGZFRpArAl@vAjAnAj@Zr@dA^\\RDJb@N?L`@l@l@z@p@zDrEhB|ATh@bAt@aDyDc@YDFKo@gG}FMa@c@e@yAmAmAqBoCqCSC_@m@VgBj@gBPoB^oADy@jAaGTaBGi@oCiDu@g@Oc@eAaA_@{@}@i@i@oAYYm@WWCkAgCUGm@mAg@UmAaAm@u@uAm@q@{@]aA_@SEFmAeAKYo@_AwAuA_@o@u@s@m@a@g@?QWo@t@k@lAe@`@}GvK_@Vc@dB}@p@[`@]|@aCfDyAhC_DzDOj@iBdCSp@MDm@jAmAlAe@p@uD|GaAfAkAnBUt@wBxCqA|BqFdG{B|@{@n@kBTQRe@AE`A}BtAsFpGo@f@YhA{@dBs@|BSPI^e@x@Mr@a@r@_@v@i@`BuAfBWbAc@t@{ApBiArBcAhAuB~DwAtBOD]]EW_AqAE]UEUWBK]a@]@?Sa@u@s@_AsAyAE]uAoAQ]KB[W_@^i@zAg@d@gClE_AdAMh@SF_B|Be@bAk@j@o@xAcHvJyExHeBjCe@F@^QVQDYMoAmBOGs@lAYRIIW~@_B_@[DQ^Dx@FVd@\\Jh@_@~BcArBsAdB}BxD"",""resource_state"":2}",,,,,everyone,,,,4665766204,2.726,5,,,,133.1,79.3,3,0,,227
2,"{""id"":72131472,""resource_state"":1}","Windy, messy, LONGEST run ",11351.3,4297,5496,61.8,Run,3,4353091992,D25952CA-738A-4ACB-8DAA-6E0F77C62DD4-activity.fit,4652959942,2020-11-17T20:51:55Z,2020-11-17T15:51:55Z,(GMT-05:00) America/Toronto,-18000,"[43.600856,-79.600161]","[43.600681,-79.600076]",,,,43.600856,-79.600161,7,4,2,1,0,"{""id"":""a4353091992"",""summary_polyline"":""ixbiG`|ydNLY^MTWzAoCj@k@N@tBxBLV@Tt@n@NhAIx@g@fAiArAu@hBOJk@bASNa@x@i@l@{@dBeBzAw@RoB@_@VOPAl@y@lAiBjD_AnAMf@_@b@ERdAz@v@dAlCpCxAlB`A~A~@x@EQ@SPp@b@JL^dAfAbArBzBpDxAdDT|@^v@`@fBTl@T`@Hp@`@nAY~@ZfANzAD~AThBXpGPjA@d@\\pADdAN`A?z@h@zE_AhAmAz@cAbAcElG_@bAy@bAiApBgCvC}@`Bn@z@J\\?IEGWPMd@Hb@VLJ\\j@Jh@I|BzB`DxElAtAzB~BlBbCHZLD\\r@hAz@Xv@dCvCNZj@p@z@n@Pd@NJ\\bA^RPd@L@l@z@j@ZXf@NBf@`Af@ZBTaAj@PACGMDeAhBm@n@m@nASH\\?b@r@AJc@f@Mj@o@p@g@dAk@VSf@@Vg@l@Uh@x@~@VlAb@z@rAlAk@z@Qn@q@`A@Hf@\\T\\l@OhAd@`@fAZZHt@AxAPb@E`AH\\KX?d@y@rAQv@TXNB?LVR?PJLTJzCdDNb@|@dAl@l@VCr@wA`@EdAgBLA@MKZNsAEV@o@r@cC\\nAPDLWxAoDtAyBa@sA]Ss@mAH]E_@r@mAC[Yg@q@y@eBcB[O]i@?Uq@e@oAqBEBNEJa@`@c@Xy@z@oAAq@{@iAy@uBqAqAIe@c@u@cB{Aa@M?S@HDEZo@}@eAI[m@_@s@sAK[DY_@Eg@q@g@Wa@cAm@c@CMHIe@O{AeAgAiBsC{C]q@YOiAaCGc@o@[s@w@}@k@Yu@}@q@oAiBw@w@_AiBkAsAa@SwAgBg@gA@U`@o@\\Sv@qATMt@uAzAmBFc@LEXaA`AiAx@aBz@}@zAuBvBeBRa@b@@^MXWPg@EKm@]Yq@O{AYy@MgAo@{CCmBMWEaDW{ESkBg@cDWgAe@_AG_@}AyDE][e@[sA_AsBmBqCi@eA{AqBEY_@GDCSg@qAy@iB_CqCoCc@u@c@[We@MEs@}@`ByCCm@Vs@lBiCF_@d@q@PMASW]NcBYy@?SRi@d@Gd@i@p@uAv@aAHg@i@kAE_@t@}A`@Cb@y@l@g@"",""resource_state"":2}",,,,,everyone,,,,4652959942,2.642,13.8,,,,157.7,128.9,5,0,,137
2,"{""id"":72131472,""resource_state"":1}",Monday Night Run,10196.3,4033,4179,36.6,Run,2,4348051192,9DEAFFC6-F7B4-44FC-AAF0-C54D44029341-activity.fit,4647798369,2020-11-16T21:01:50Z,2020-11-16T16:01:50Z,(GMT-05:00) America/Toronto,-18000,"[43.600867,-79.600145]","[43.601055,-79.600488]",,,,43.600867,-79.600145,0,3,0,1,0,"{""id"":""a4348051192"",""summary_polyline"":""kxbiG|{ydN?NEIPIH]d@c@fA{A`AeBFa@Mg@W[g@eAWQUUEYUa@a@c@}@iDk@{AwAkBb@gBf@mAV]`@OL[|@c@X[@YNHHIHU?[mA{AyAkAa@a@q@oAeE{DkAqBSCOk@BMPKV]H]`@g@lAqCbA{A`@a@xA}Bd@aAfAkAJ[fA{ANe@`BsBtAsAb@gA\\gB?e@hAmAdA_CJIl@}@Ng@t@iAFg@y@_A_A_BmCkDw@o@cAmA]i@i@c@}A}COKa@mAg@o@Ka@MIEQ}@wAq@g@aAkBwAgB{AuAGO]QAMFDXQZq@QUYWG]OBg@c@iBaCi@e@m@{@Oe@kAgAE@KYWOa@k@o@o@i@[Sc@KC]g@CMeAuAy@k@]k@M?y@uAUGC[w@s@YGW]iBkAy@u@u@cAOCWe@_CiEm@qAaAkCaEeImBkEQQcAsB@QXUWPRKa@Vq@{@OsADUBi@Ac@UW}AqDWaAOUHGKi@m@iA@u@Je@G{@I?GMHIISCc@Fm@EMHMEE?~BHRJ`AALGDLJHp@RhAQRa@JKr@BZZ|@MEOFUZATRj@b@p@DXdAvBNNLb@LJb@nA\\d@BNr@z@n@lBNDj@`Az@vB`@n@Zz@d@z@LJhBbExBhEJ`@j@fAXVZx@d@d@l@dAXLb@d@bBz@fA~@j@lANf@h@r@HB\\j@t@`@hApALDpA|AXp@PD`@d@L@Vj@nBpBZn@h@j@d@~@^^FR\\NDNTPJf@f@HEIQ@[v@m@z@_AnB[Vg@`Aq@x@cCxDYv@aAbBm@dBKBIP]~A}@j@mAhCu@z@Sb@u@x@i@VBR\\`@?RoAbBm@l@Oj@Yd@cAbAu@|AUHDFKCBBe@~@HR~@p@b@n@VRFAx@xANDn@r@`AnAh@d@j@dAtBjBdDjEh@Zb@l@XLRb@XTFVPDFRTDVVHXRNHTXPT`@`@f@ZLP^\\\\Vl@bAj@HPVPt@jALFZd@FVj@`@|@nAxAdAbA`B^^RH^d@N^J@TVe@x@m@`@c@t@]TsAfCFNh@\\d@r@JVBZA`AZj@F^HNFTBd@TZL`@jBxCVVFVXPNp@MNMVWH_ArAK^U\\YNm@|@M^@H"",""resource_state"":2}",,,,,everyone,,,,4647798369,2.528,4,,,,133.9,106.8,0,0,,
