resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23695877,""resource_state"":1}",New 50 Point Route w Zac,7160.4,1974,1978,6.8,Run,0,3704507158,695BF605-6502-46B7-85C6-A4DE9BE1747A.fit,3956073220,2020-07-02T19:13:33Z,2020-07-02T15:13:33Z,(GMT-05:00) America/Toronto,-14400,"[43.210091,-79.599437]","[43.212937,-79.601189]",,,,43.210091,-79.599437,0,8,0,1,0,"{""id"":""a3704507158"",""polyline"":""anvfGnwydNa@~A_AzD]jBKfAGjCKvA{@tFg@vEo@|Da@nCqEt]_AzGsAvIQ`BQlCo@dFu@nE{@xFs@fHmA~Gs@xFy@|Fu@pEg@hEg@jDMj@M`@MJK?]Cc@Ma@S[S[WU[EI?UDyBAk@Ys@e@k@g@[w@]_FyA]GG?MRi@hAgBvBo@f@]N[Hs@He@@aA]{CwASMYo@_@uASiAKmACgA@w@Hy@TeA^gAp@sAV[FAJJNXj@zAVj@d@n@p@t@hE`B\\JfAL\\LT^Zn@Nb@Nx@LR\\L|Bb@p@Rx@^d@\\`@h@R^DN@`AExABd@\\b@b@\\h@Xd@NT@HKPc@R}@^cC\\oCd@}CbA}HdAkGn@mFn@iEv@eHxAiJ`@eD\\_CXgC^yCdB{L|A}LfAqHbA}HfA}H`@eCZuCp@cFBgAMOYUk@YcBm@cDaA[Me@["",""resource_state"":3,""summary_polyline"":""anvfGnwydNa@~A_AzD]jBKfAGjCKvA{@tFg@vEo@|Da@nCqEt]_AzGsAvIQ`BQlCo@dFu@nE{@xFs@fHmA~Gm@`Fw@tF}@pFg@hEg@jDMj@M`@MJK?]Cc@MYMc@YWUY]EI?UDyBAk@Ys@e@k@g@[w@]_FyA]GG?MRi@hAgBvBo@f@]N[Hs@He@@aA]{CwASM[u@]oASiAI{@EeA@_AFw@VsA^gAn@oAX_@FAJJNXj@zAVj@d@n@p@t@hE`B\\JfAL\\LT^Zn@Nb@Nx@LR\\L|Bb@p@Rx@^d@\\`@h@Tb@BJ@`AExABd@\\b@^Xh@Zh@PT@HKPc@R}@^cC\\oCd@}CbA}HdAkGn@mFn@iEv@eHxAiJ`@eD\\_Cf@mEvBoO|A}LfAqHbA}HfA}H`@eCZuCh@wDHw@@{@MOYUk@YcBm@cDaA[Me@[""}",,,,,everyone,,g5740633,,3956073220,3.627,4.8,1,171.8,187,,1,82.6,75,0,0,,102,,500,,,"[{""id"":2713862614178350600,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":239,""moving_time"":239,""start_date"":""2020-07-02T19:14:44Z"",""start_date_local"":""2020-07-02T15:14:44Z"",""distance"":819.7,""start_index"":71,""end_index"":310,""average_heartrate"":154.7,""max_heartrate"":161,""segment"":{""id"":23884287,""resource_state"":2,""name"":""Winston - Hunter to Oakes"",""activity_type"":""Run"",""distance"":819.7,""average_grade"":0.1,""maximum_grade"":1.1,""elevation_high"":81.7,""elevation_low"":80.4,""start_latlng"":[43.210808,-79.602112],""end_latlng"":[43.212902,-79.611795],""elevation_profile"":null,""start_latitude"":43.210808,""start_longitude"":-79.602112,""end_latitude"":43.212902,""end_longitude"":-79.611795,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":true},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2713862614180619000,""resource_state"":2,""name"":""GOTL Mile"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":448,""moving_time"":447,""start_date"":""2020-07-02T19:37:49Z"",""start_date_local"":""2020-07-02T15:37:49Z"",""distance"":1610.3,""start_index"":1454,""end_index"":1901,""average_heartrate"":182.1,""max_heartrate"":184,""segment"":{""id"":24622412,""resource_state"":2,""name"":""GOTL Mile"",""activity_type"":""Run"",""distance"":1610.3,""average_grade"":0.1,""maximum_grade"":2.9,""elevation_high"":85.8,""elevation_low"":82.8,""start_latlng"":[43.215073,-79.621435],""end_latlng"":[43.210932,-79.602453],""elevation_profile"":null,""start_latitude"":43.215073,""start_longitude"":-79.621435,""end_latitude"":43.210932,""end_longitude"":-79.602453,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2765626471050959400,""resource_state"":2,""name"":""Base to Oakes"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":113,""moving_time"":113,""start_date"":""2020-07-02T19:39:41Z"",""start_date_local"":""2020-07-02T15:39:41Z"",""distance"":410.7,""start_index"":1566,""end_index"":1679,""average_heartrate"":182.1,""max_heartrate"":184,""segment"":{""id"":26507613,""resource_state"":2,""name"":""Base to Oakes"",""activity_type"":""Run"",""distance"":410.7,""average_grade"":0,""maximum_grade"":10.7,""elevation_high"":68,""elevation_low"":66.9,""start_latlng"":[43.214105,-79.616522],""end_latlng"":[43.213013,-79.611785],""elevation_profile"":null,""start_latitude"":43.214105,""start_longitude"":-79.616522,""end_latitude"":43.213013,""end_longitude"":-79.611785,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2713862614181169700,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":223,""moving_time"":222,""start_date"":""2020-07-02T19:41:42Z"",""start_date_local"":""2020-07-02T15:41:42Z"",""distance"":795.6,""start_index"":1687,""end_index"":1909,""average_heartrate"":182,""max_heartrate"":185,""segment"":{""id"":24296922,""resource_state"":2,""name"":""Winston - Oakes to Hunter"",""activity_type"":""Run"",""distance"":795.6,""average_grade"":-0.1,""maximum_grade"":2.5,""elevation_high"":79.8,""elevation_low"":78.2,""start_latlng"":[43.21291,-79.611439],""end_latlng"":[43.210873,-79.602063],""elevation_profile"":null,""start_latitude"":43.21291,""start_longitude"":-79.611439,""end_latitude"":43.210873,""end_longitude"":-79.602063,""climb_category"":0,""city"":""Grimsby"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1004.1,""elapsed_time"":288,""elevation_difference"":-1,""moving_time"":288,""split"":1,""average_speed"":3.49,""average_grade_adjusted_speed"":3.48,""average_heartrate"":150.16433566433565,""pace_zone"":2},{""distance"":996.1,""elapsed_time"":272,""elevation_difference"":-0.3,""moving_time"":272,""split"":2,""average_speed"":3.66,""average_grade_adjusted_speed"":3.66,""average_heartrate"":164.95955882352942,""pace_zone"":3},{""distance"":1000.5,""elapsed_time"":273,""elevation_difference"":-2.7,""moving_time"":273,""split"":3,""average_speed"":3.66,""average_grade_adjusted_speed"":3.65,""average_heartrate"":169.8901098901099,""pace_zone"":3},{""distance"":1001.6,""elapsed_time"":274,""elevation_difference"":0,""moving_time"":274,""split"":4,""average_speed"":3.66,""average_grade_adjusted_speed"":3.67,""average_heartrate"":174.5164835164835,""pace_zone"":3},{""distance"":1000.1,""elapsed_time"":279,""elevation_difference"":2.6,""moving_time"":279,""split"":5,""average_speed"":3.58,""average_grade_adjusted_speed"":3.62,""average_heartrate"":177.5595667870036,""pace_zone"":3},{""distance"":998,""elapsed_time"":269,""elevation_difference"":0,""moving_time"":269,""split"":6,""average_speed"":3.71,""average_grade_adjusted_speed"":3.71,""average_heartrate"":182.00371747211895,""pace_zone"":3},{""distance"":1001.2,""elapsed_time"":275,""elevation_difference"":0.9,""moving_time"":275,""split"":7,""average_speed"":3.64,""average_grade_adjusted_speed"":3.65,""average_heartrate"":182.18613138686132,""pace_zone"":3},{""distance"":167.4,""elapsed_time"":48,""elevation_difference"":-6.1,""moving_time"":44,""split"":8,""average_speed"":3.8,""average_grade_adjusted_speed"":3.6,""average_heartrate"":185.52272727272728,""pace_zone"":3}]","[{""distance"":1611.1,""elapsed_time"":455,""elevation_difference"":-1.1,""moving_time"":455,""split"":1,""average_speed"":3.54,""average_grade_adjusted_speed"":3.54,""average_heartrate"":155.04415011037528,""pace_zone"":3},{""distance"":1608.7,""elapsed_time"":440,""elevation_difference"":-2.6,""moving_time"":440,""split"":2,""average_speed"":3.66,""average_grade_adjusted_speed"":3.65,""average_heartrate"":169.65603644646924,""pace_zone"":3},{""distance"":1611.1,""elapsed_time"":445,""elevation_difference"":2.2,""moving_time"":445,""split"":3,""average_speed"":3.62,""average_grade_adjusted_speed"":3.64,""average_heartrate"":176.2957110609481,""pace_zone"":3},{""distance"":1609.2,""elapsed_time"":435,""elevation_difference"":0.2,""moving_time"":435,""split"":4,""average_speed"":3.7,""average_grade_adjusted_speed"":3.7,""average_heartrate"":181.58986175115209,""pace_zone"":3},{""distance"":728.9,""elapsed_time"":203,""elevation_difference"":-5.3,""moving_time"":199,""split"":5,""average_speed"":3.66,""average_grade_adjusted_speed"":3.63,""average_heartrate"":183.12060301507537,""pace_zone"":3}]","[{""id"":12219091247,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":295,""moving_time"":294,""start_date"":""2020-07-02T19:13:33Z"",""start_date_local"":""2020-07-02T15:13:33Z"",""distance"":999.54,""start_index"":0,""end_index"":293,""total_elevation_gain"":0,""average_speed"":3.4,""max_speed"":4.8,""average_heartrate"":150.4,""max_heartrate"":161,""lap_index"":1,""split"":1,""pace_zone"":2},{""id"":12219091265,""resource_state"":2,""name"":""Lap 2"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":840,""moving_time"":840,""start_date"":""2020-07-02T19:18:27Z"",""start_date_local"":""2020-07-02T15:18:27Z"",""distance"":3076.36,""start_index"":294,""end_index"":1133,""total_elevation_gain"":3.4,""average_speed"":3.66,""max_speed"":4.8,""average_heartrate"":170.1,""max_heartrate"":179,""lap_index"":2,""split"":2,""pace_zone"":3},{""id"":12219091274,""resource_state"":2,""name"":""Lap 3"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":18,""moving_time"":18,""start_date"":""2020-07-02T19:32:28Z"",""start_date_local"":""2020-07-02T15:32:28Z"",""distance"":67.31,""start_index"":1134,""end_index"":1151,""total_elevation_gain"":0,""average_speed"":3.74,""max_speed"":4,""average_heartrate"":179,""max_heartrate"":179,""lap_index"":3,""split"":3,""pace_zone"":3},{""id"":12219091301,""resource_state"":2,""name"":""Lap 4"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":409,""moving_time"":409,""start_date"":""2020-07-02T19:32:46Z"",""start_date_local"":""2020-07-02T15:32:46Z"",""distance"":1485.38,""start_index"":1152,""end_index"":1559,""total_elevation_gain"":3.4,""average_speed"":3.63,""max_speed"":4.5,""average_heartrate"":179.3,""max_heartrate"":184,""lap_index"":4,""split"":4,""pace_zone"":3},{""id"":12219091316,""resource_state"":2,""name"":""Lap 5"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":15,""moving_time"":15,""start_date"":""2020-07-02T19:39:35Z"",""start_date_local"":""2020-07-02T15:39:35Z"",""distance"":53.2,""start_index"":1560,""end_index"":1574,""total_elevation_gain"":0,""average_speed"":3.55,""max_speed"":3.9,""average_heartrate"":183,""max_heartrate"":183,""lap_index"":5,""split"":5,""pace_zone"":3},{""id"":12219091338,""resource_state"":2,""name"":""Lap 6"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":22,""moving_time"":22,""start_date"":""2020-07-02T19:39:50Z"",""start_date_local"":""2020-07-02T15:39:50Z"",""distance"":89.51,""start_index"":1575,""end_index"":1597,""total_elevation_gain"":0,""average_speed"":4.07,""max_speed"":4.3,""average_heartrate"":182.9,""max_heartrate"":184,""lap_index"":6,""split"":6,""pace_zone"":4},{""id"":12219091354,""resource_state"":2,""name"":""Lap 7"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":77,""moving_time"":77,""start_date"":""2020-07-02T19:40:13Z"",""start_date_local"":""2020-07-02T15:40:13Z"",""distance"":283.21,""start_index"":1598,""end_index"":1675,""total_elevation_gain"":0,""average_speed"":3.68,""max_speed"":4.3,""average_heartrate"":181.8,""max_heartrate"":183,""lap_index"":7,""split"":7,""pace_zone"":3},{""id"":12219091377,""resource_state"":2,""name"":""Lap 8"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":302,""moving_time"":301,""start_date"":""2020-07-02T19:41:31Z"",""start_date_local"":""2020-07-02T15:41:31Z"",""distance"":1095.98,""start_index"":1676,""end_index"":1974,""total_elevation_gain"":0,""average_speed"":3.64,""max_speed"":4.3,""average_heartrate"":182.8,""max_heartrate"":187,""lap_index"":8,""split"":8,""pace_zone"":3}]","[{""id"":7820561926,""resource_state"":2,""name"":""400m"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":103,""moving_time"":104,""start_date"":""2020-07-02T19:27:49Z"",""start_date_local"":""2020-07-02T15:27:49Z"",""distance"":400,""start_index"":856,""end_index"":959,""pr_rank"":null,""achievements"":[]},{""id"":7820561937,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":217,""moving_time"":217,""start_date"":""2020-07-02T19:26:27Z"",""start_date_local"":""2020-07-02T15:26:27Z"",""distance"":805,""start_index"":774,""end_index"":990,""pr_rank"":null,""achievements"":[]},{""id"":7820561956,""resource_state"":2,""name"":""1k"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":268,""moving_time"":269,""start_date"":""2020-07-02T19:27:49Z"",""start_date_local"":""2020-07-02T15:27:49Z"",""distance"":1000,""start_index"":856,""end_index"":1124,""pr_rank"":null,""achievements"":[]},{""id"":7820561973,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":433,""moving_time"":434,""start_date"":""2020-07-02T19:35:39Z"",""start_date_local"":""2020-07-02T15:35:39Z"",""distance"":1609,""start_index"":1324,""end_index"":1757,""pr_rank"":null,""achievements"":[]},{""id"":7820561987,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":877,""moving_time"":878,""start_date"":""2020-07-02T19:27:49Z"",""start_date_local"":""2020-07-02T15:27:49Z"",""distance"":3219,""start_index"":856,""end_index"":1731,""pr_rank"":null,""achievements"":[]},{""id"":7820561995,""resource_state"":2,""name"":""5k"",""activity"":{""id"":3704507158,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":1366,""moving_time"":1367,""start_date"":""2020-07-02T19:18:31Z"",""start_date_local"":""2020-07-02T15:18:31Z"",""distance"":5000,""start_index"":298,""end_index"":1663,""pr_rank"":null,""achievements"":[]}]","{""id"":""g5740633"",""primary"":false,""name"":""Nike Air Zoom Pegasus 36"",""resource_state"":2,""distance"":591567}","{""primary"":null,""count"":0}",Apple Watch Series 3,221b5e5c650d7ac7243a1d68f907e960390b156d,"{""effort_count"":1,""average_speed"":3.627355573629053,""min_average_speed"":3.627355573629053,""mid_average_speed"":3.627355573629053,""max_average_speed"":3.627355573629053,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.627355573629053],""current_activity_index"":0,""min_speed"":3.627355573629053,""mid_speed"":3.627355573629053,""max_speed"":3.627355573629053,""direction"":0},""resource_state"":2}","[""heartrate"",""pace""]"
