resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":23695877,""resource_state"":1}",Hump Day Run Club!,10100.5,3093,4135,28.7,Run,0,4357571347,36DC4BE3-3E0B-4D96-A56F-10A90B5266B4-activity.fit,4657684984,2020-11-18T19:53:12Z,2020-11-18T14:53:12Z,(GMT-05:00) America/Toronto,-18000,"[45.397408,-75.685304]","[45.397622,-75.685038]",,,,45.397408,-75.685304,4,15,0,4,0,"{""id"":""a4357571347"",""polyline"":""wtatGdh}lMKD[[LCABM@ADGCE@K`@I?]QED]Hc@R_@TODOH]Zm@^]h@KDQA[XQd@G@q@x@GBa@Bm@XMJWHyAn@EHUN_@FMHWFg@Zi@J]RUR_@LQT]NGNEPQN[Ba@LQAQBMDQPAH@RA^h@pADX?d@B?BHw@J@BC@FCA@?Lj@fAJXLn@h@`B@JJTP~Av@dBb@lAf@|BnAvDh@vAbAjD\\z@Rz@l@hBH^^|@b@bBp@nB`@~AD@RE^WP?LDH?\\ID@VGj@]TGt@_@X[VOVINK`@OLBJLDV@XAVMz@i@`AURYl@UXMh@Ef@Kh@Cj@Hr@b@xALn@Bb@FhBE|@?rBPrA@p@BHXZNBHDDNBROfAM`@Ot@ANHrADZh@z@^X^b@z@j@TVZTRTb@\\P@JCRWJ_@LSXIh@e@NIHM^OTUt@a@^q@h@iBh@u@ZaBJSRCVBdA`@ZFh@?PCNIFGFSXmAzAcFp@oApAmA^Qd@?pBn@b@Al@HTCTKTUTOXEv@ALCD@`AIVKJKh@YvA]l@E^G`@?l@Ob@E^Mz@Kh@Mb@Cp@OX?XELCLMLAdAAj@Kh@Ed@Ij@OhAFPBHALQGm@@MHORG\\HXLLLV`@LPj@\\`Av@fAt@ZZ`@Pn@f@v@f@f@LTLt@Pp@BRD~@Dl@EJEZEv@@VEv@CJCJW\\_@Ry@AUi@u@ECS]YUa@m@[_@Ym@IGWg@MMQ_@QS[}@MQMMe@g@Ue@w@cAc@WWw@c@c@I[Qc@UqAiAeEIy@UgAAe@UiAy@iBYg@Y[YQQEQBSLm@j@_@NUb@QRYRs@^SDMJy@XwAt@i@Z}Ap@wAV_@D}@GU@s@Pg@H?FW?gATk@Be@GsA|A]Te@?w@QYK}A}@k@?a@HIEuAZSDe@@g@GQGY@[E]?OCUMGFMCEGQa@[a@KSKMIWQOy@Zg@HMIGAGBUOGIESCWBe@AuAGQIIGWMS?MEWAgBEyA?{@CiBGg@U_BGQUa@Oc@Qc@C_@Us@KOUQAIOKk@o@KSw@u@QYCKa@i@EQEEQ_@]uAE?Ig@GCEk@O?Co@ICC}@GGCmACI?aAGEEc@Bg@CE@_@HoAASHcA?[Gi@?YK_@EECWHaFUoEEi@Ie@Oo@ECw@wBOY][cAgBe@_@Y[IGCKOSUSIAGEY[SIq@i@k@Oa@QgB[WKc@CeAOUEQI{@Bg@H_Ad@_A\\e@XQR}@f@w@NO?aB^aAh@cBpAqAb@WLo@RIEG]A@?AC@IHMCMHpHtx@I@ICMSECSYWeA?IBGNCx@[PMPCNMjAe@ZYVI\\}@Xa@l@K`@Wb@IFGXI\\AJQ`@[HEX@LCJWHGXGt@KZSPWJWhAo@`Aa@x@g@HIj@UNKd@e@\\OLCJGd@ELELK`@S"",""resource_state"":3,""summary_polyline"":""wtatGdh}lMKD[[LCODADMAK`@I?]QgAb@_@TOD{AdA]h@]B[XQd@G@q@x@i@F{@d@qBx@EHUN_@FmAl@i@Js@f@_@LQT]NM`@QN[Ba@Lq@FQPAH?r@h@pADX?d@B?BHw@J@BC@FCA@?Lj@fAJXLn@j@lBJTP~Av@dBb@lAf@|BxBnGbAjD\\z@`AdDH^^|@b@bBp@nB`@~AXC^Wh@Dz@OvBeAX[VOhAe@LBJLDV@XOrAi@`AURo@fAMh@UbB?XFh@b@zANv@Bb@FhBE|@?rBPrA@p@\\d@XHHb@OfA]vABrAHj@h@z@^X^b@`BlA^`@b@\\\\ARWJ_@LSXIbA}@^OTUt@a@^q@h@iBh@u@ZaBJSj@?dA`@ZFh@?`@MN[XmAzAcFp@oApAmA^Qd@?pBn@b@Al@HTCTKTUTOfDSlAq@vA]nBMvE}@b@CdBUZQrACzB[j@OdBHLQE{@HORGv@Vr@`AlBtAfAt@ZZn@Zv@l@v@`@|Ab@lCNlAQv@@tAKFCHU\\_@Ry@?OGOi@o@S]YU}@mAYm@o@}@Q_@QSi@oAs@u@Ue@w@cAc@WWw@c@c@I[Qc@UqAiAeEIy@UgAAe@UiAsAqCY[YQc@AaAx@_@NUb@k@f@uAp@y@XaCpA}Ap@wB\\sAE{AZ?FW?gATk@Be@GsA|A]Te@?w@QwBiAk@?a@HIEuAZy@Fy@OsACe@QGFSKQa@s@cAIWQOy@Zg@HMIO@UOM]CWBe@AuAGQIIUk@Ee@AgBEyA?{@CiB]gC]s@a@gAC_@Us@a@a@AI{@{@KSw@u@w@oAEQWe@]uAE?Ig@GCEk@O?Co@ICC}@GGCmACI?aAGEEc@@mAPcEGi@?YQe@CWHaFUoEOoAOo@mAuC][cAgBe@_@c@c@S_@USQGY[SIq@i@mAa@gB[WKiBSg@O{@Bg@H_CbAe@XQR}@f@iDn@aAh@cBpAiBp@o@RIEG]OJMCMHpHtx@SAg@q@WeA?IBGhA_@b@QNMjAe@ZYVI\\}@Xa@l@K`@WdA[\\AJQ`@[p@GJWHGnASZSPWJWhAo@`Aa@nBgAt@q@v@[r@Kn@_@""}",,,,,everyone,,g5740633,,4657684984,3.266,6.2,,,,73,59.3,0,1,,,,994.8,,,"[{""id"":2764252406251170300,""resource_state"":2,""name"":""Arboretum - Dow's Lake Pavilion to bottom of locks"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":413,""moving_time"":413,""start_date"":""2020-11-18T20:15:52Z"",""start_date_local"":""2020-11-18T15:15:52Z"",""distance"":1420.27,""start_index"":896,""end_index"":1309,""segment"":{""id"":1740715,""resource_state"":2,""name"":""Arboretum - Dow's Lake Pavilion to bottom of locks"",""activity_type"":""Run"",""distance"":1420.27,""average_grade"":0.3,""maximum_grade"":10,""elevation_high"":69.6,""elevation_low"":60.8,""start_latlng"":[45.3962224,-75.7065309],""end_latlng"":[45.3855017,-75.7002412],""elevation_profile"":null,""start_latitude"":45.3962224,""start_longitude"":-75.7065309,""end_latitude"":45.3855017,""end_longitude"":-75.7002412,""climb_category"":0,""city"":""Ottawa"",""state"":""ON"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":3,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":3}],""kom_rank"":null,""hidden"":false},{""id"":2764252406249892400,""resource_state"":2,""name"":""Western Canal - Bridge to Locks"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":174,""moving_time"":174,""start_date"":""2020-11-18T20:20:32Z"",""start_date_local"":""2020-11-18T15:20:32Z"",""distance"":607.1,""start_index"":1176,""end_index"":1350,""segment"":{""id"":12864621,""resource_state"":2,""name"":""Western Canal - Bridge to Locks"",""activity_type"":""Run"",""distance"":607.1,""average_grade"":1,""maximum_grade"":6.1,""elevation_high"":65.4,""elevation_low"":58.8,""start_latlng"":[45.389583,-75.701483],""end_latlng"":[45.384239,-75.700144],""elevation_profile"":null,""start_latitude"":45.389583,""start_longitude"":-75.701483,""end_latitude"":45.384239,""end_longitude"":-75.700144,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":3,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":3}],""kom_rank"":null,""hidden"":false},{""id"":2764252406250327600,""resource_state"":2,""name"":""Hartwell Locks Hill"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":89,""moving_time"":89,""start_date"":""2020-11-18T20:22:03Z"",""start_date_local"":""2020-11-18T15:22:03Z"",""distance"":197.6,""start_index"":1267,""end_index"":1356,""segment"":{""id"":14694357,""resource_state"":2,""name"":""Hartwell Locks Hill"",""activity_type"":""Run"",""distance"":197.6,""average_grade"":3,""maximum_grade"":6,""elevation_high"":69,""elevation_low"":61,""start_latlng"":[45.386716,-75.700633],""end_latlng"":[45.38408,-75.700203],""elevation_profile"":null,""start_latitude"":45.386716,""start_longitude"":-75.700633,""end_latitude"":45.38408,""end_longitude"":-75.700203,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":2,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":2}],""kom_rank"":null,""hidden"":false},{""id"":2764252406253316600,""resource_state"":2,""name"":""canal to bank st"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":24,""moving_time"":24,""start_date"":""2020-11-18T20:41:01Z"",""start_date_local"":""2020-11-18T15:41:01Z"",""distance"":111.346,""start_index"":2404,""end_index"":2428,""segment"":{""id"":3422210,""resource_state"":2,""name"":""canal to bank st"",""activity_type"":""Run"",""distance"":111.346,""average_grade"":1.2,""maximum_grade"":4.3,""elevation_high"":71.4,""elevation_low"":70.1,""start_latlng"":[45.3959343,-75.6858167],""end_latlng"":[45.3958291,-75.6844869],""elevation_profile"":null,""start_latitude"":45.3959343,""start_longitude"":-75.6858167,""end_latitude"":45.3958291,""end_longitude"":-75.6844869,""climb_category"":0,""city"":""Ottawa"",""state"":""ON"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":3,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":3}],""kom_rank"":null,""hidden"":false},{""id"":2764252406257234400,""resource_state"":2,""name"":""Bank St to Pig Island"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":160,""moving_time"":154,""start_date"":""2020-11-18T20:41:31Z"",""start_date_local"":""2020-11-18T15:41:31Z"",""distance"":527.2,""start_index"":2434,""end_index"":2594,""segment"":{""id"":26341998,""resource_state"":2,""name"":""Bank St to Pig Island"",""activity_type"":""Run"",""distance"":527.2,""average_grade"":0,""maximum_grade"":0.2,""elevation_high"":64.6,""elevation_low"":64.4,""start_latlng"":[45.396105,-75.684451],""end_latlng"":[45.398524,-75.679235],""elevation_profile"":null,""start_latitude"":45.396105,""start_longitude"":-75.684451,""end_latitude"":45.398524,""end_longitude"":-75.679235,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2764252406257348000,""resource_state"":2,""name"":""Bank to Clegg"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":367,""moving_time"":357,""start_date"":""2020-11-18T20:41:36Z"",""start_date_local"":""2020-11-18T15:41:36Z"",""distance"":1227.8,""start_index"":2439,""end_index"":2806,""segment"":{""id"":21517304,""resource_state"":2,""name"":""Bank to Clegg"",""activity_type"":""Run"",""distance"":1227.8,""average_grade"":-0.1,""maximum_grade"":1.1,""elevation_high"":67.2,""elevation_low"":65.2,""start_latlng"":[45.396195,-75.684262],""end_latlng"":[45.404612,-75.680386],""elevation_profile"":null,""start_latitude"":45.396195,""start_longitude"":-75.684262,""end_latitude"":45.404612,""end_longitude"":-75.680386,""climb_category"":0,""city"":""Ottawa"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1002.2,""elapsed_time"":853,""elevation_difference"":2,""moving_time"":390,""split"":1,""average_speed"":2.57,""average_grade_adjusted_speed"":2.59,""pace_zone"":1},{""distance"":999.6,""elapsed_time"":298,""elevation_difference"":-2.9,""moving_time"":298,""split"":2,""average_speed"":3.35,""average_grade_adjusted_speed"":3.34,""pace_zone"":2},{""distance"":999.2,""elapsed_time"":290,""elevation_difference"":-2.9,""moving_time"":290,""split"":3,""average_speed"":3.45,""average_grade_adjusted_speed"":3.43,""pace_zone"":2},{""distance"":1001.5,""elapsed_time"":290,""elevation_difference"":0,""moving_time"":290,""split"":4,""average_speed"":3.45,""average_grade_adjusted_speed"":3.46,""pace_zone"":2},{""distance"":999.4,""elapsed_time"":305,""elevation_difference"":5.8,""moving_time"":305,""split"":5,""average_speed"":3.28,""average_grade_adjusted_speed"":3.34,""pace_zone"":2},{""distance"":1000,""elapsed_time"":286,""elevation_difference"":-9.3,""moving_time"":286,""split"":6,""average_speed"":3.5,""average_grade_adjusted_speed"":3.44,""pace_zone"":2},{""distance"":999.3,""elapsed_time"":294,""elevation_difference"":5.9,""moving_time"":294,""split"":7,""average_speed"":3.4,""average_grade_adjusted_speed"":3.47,""pace_zone"":2},{""distance"":1000.3,""elapsed_time"":291,""elevation_difference"":-2.7,""moving_time"":291,""split"":8,""average_speed"":3.44,""average_grade_adjusted_speed"":3.43,""pace_zone"":2},{""distance"":1000.8,""elapsed_time"":292,""elevation_difference"":-0.1,""moving_time"":292,""split"":9,""average_speed"":3.43,""average_grade_adjusted_speed"":3.43,""pace_zone"":2},{""distance"":999.6,""elapsed_time"":1303,""elevation_difference"":3.6,""moving_time"":322,""split"":10,""average_speed"":3.1,""average_grade_adjusted_speed"":3.1,""pace_zone"":2},{""distance"":98.6,""elapsed_time"":29,""elevation_difference"":-1,""moving_time"":29,""split"":11,""average_speed"":3.4,""average_grade_adjusted_speed"":3.34,""pace_zone"":2}]","[{""distance"":1610.2,""elapsed_time"":1036,""elevation_difference"":4.4,""moving_time"":573,""split"":1,""average_speed"":2.81,""average_grade_adjusted_speed"":2.83,""pace_zone"":1},{""distance"":1609.2,""elapsed_time"":469,""elevation_difference"":-8.2,""moving_time"":469,""split"":2,""average_speed"":3.43,""average_grade_adjusted_speed"":3.4,""pace_zone"":2},{""distance"":1612.4,""elapsed_time"":477,""elevation_difference"":6.5,""moving_time"":477,""split"":3,""average_speed"":3.38,""average_grade_adjusted_speed"":3.43,""pace_zone"":2},{""distance"":1608.2,""elapsed_time"":471,""elevation_difference"":-8,""moving_time"":471,""split"":4,""average_speed"":3.41,""average_grade_adjusted_speed"":3.39,""pace_zone"":2},{""distance"":1608.6,""elapsed_time"":467,""elevation_difference"":1.1,""moving_time"":467,""split"":5,""average_speed"":3.44,""average_grade_adjusted_speed"":3.47,""pace_zone"":2},{""distance"":1611.2,""elapsed_time"":1482,""elevation_difference"":7,""moving_time"":501,""split"":6,""average_speed"":3.22,""average_grade_adjusted_speed"":3.23,""pace_zone"":2},{""distance"":440.7,""elapsed_time"":129,""elevation_difference"":-4.4,""moving_time"":129,""split"":7,""average_speed"":3.42,""average_grade_adjusted_speed"":3.36,""pace_zone"":2}]","[{""id"":14247192966,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":4135,""moving_time"":3093,""start_date"":""2020-11-18T19:53:12Z"",""start_date_local"":""2020-11-18T14:53:12Z"",""distance"":10100.5,""start_index"":0,""end_index"":3085,""total_elevation_gain"":29.1,""average_speed"":3.27,""max_speed"":6.2,""lap_index"":1,""split"":1,""pace_zone"":2}]","[{""id"":9087611725,""resource_state"":2,""name"":""400m"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":96,""moving_time"":97,""start_date"":""2020-11-18T20:40:21Z"",""start_date_local"":""2020-11-18T15:40:21Z"",""distance"":400,""start_index"":2364,""end_index"":2461,""pr_rank"":null,""achievements"":[]},{""id"":9087611728,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":217,""moving_time"":217,""start_date"":""2020-11-18T20:40:29Z"",""start_date_local"":""2020-11-18T15:40:29Z"",""distance"":805,""start_index"":2372,""end_index"":2589,""pr_rank"":null,""achievements"":[]},{""id"":9087611731,""resource_state"":2,""name"":""1k"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":277,""moving_time"":278,""start_date"":""2020-11-18T20:39:43Z"",""start_date_local"":""2020-11-18T15:39:43Z"",""distance"":1000,""start_index"":2326,""end_index"":2604,""pr_rank"":null,""achievements"":[]},{""id"":9087611733,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":452,""moving_time"":453,""start_date"":""2020-11-18T20:39:50Z"",""start_date_local"":""2020-11-18T15:39:50Z"",""distance"":1609,""start_index"":2333,""end_index"":2786,""pr_rank"":null,""achievements"":[]},{""id"":9087611736,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":929,""moving_time"":930,""start_date"":""2020-11-18T20:27:19Z"",""start_date_local"":""2020-11-18T15:27:19Z"",""distance"":3219,""start_index"":1583,""end_index"":2512,""pr_rank"":null,""achievements"":[]},{""id"":9087611738,""resource_state"":2,""name"":""5k"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":1453,""moving_time"":1454,""start_date"":""2020-11-18T20:11:50Z"",""start_date_local"":""2020-11-18T15:11:50Z"",""distance"":5000,""start_index"":654,""end_index"":2108,""pr_rank"":null,""achievements"":[]},{""id"":9087611740,""resource_state"":2,""name"":""10k"",""activity"":{""id"":4357571347,""resource_state"":1},""athlete"":{""id"":23695877,""resource_state"":1},""elapsed_time"":4487,""moving_time"":2953,""start_date"":""2020-11-18T19:53:51Z"",""start_date_local"":""2020-11-18T14:53:51Z"",""distance"":10000,""start_index"":38,""end_index"":3081,""pr_rank"":null,""achievements"":[]}]","{""id"":""g5740633"",""primary"":false,""name"":""Nike Air Zoom Pegasus 36"",""resource_state"":2,""distance"":572294}","{""primary"":{""id"":null,""unique_id"":""43CDB898-778E-40C3-A88B-F7E83CDE2E16"",""urls"":{""100"":""https://dgtzuqphqg23d.cloudfront.net/NkiZJeKTJv9XSlXbx8rprT36brqwhTF-GWCOqAsP1ao-96x128.jpg"",""600"":""https://dgtzuqphqg23d.cloudfront.net/NkiZJeKTJv9XSlXbx8rprT36brqwhTF-GWCOqAsP1ao-577x768.jpg""},""source"":1},""use_primary_photo"":true,""count"":1}",Strava iPhone App,95f27120a8899a33329befc36d191bf2f0dc9a61,"{""effort_count"":1,""average_speed"":3.265599741351439,""min_average_speed"":3.265599741351439,""mid_average_speed"":3.265599741351439,""max_average_speed"":3.265599741351439,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.265599741351439],""current_activity_index"":0,""min_speed"":3.265599741351439,""mid_speed"":3.265599741351439,""max_speed"":3.265599741351439,""direction"":0},""resource_state"":2}","[""pace""]"
