resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":5108599,""resource_state"":1}",Evening Walk,4744,3619,3619,45.7,Walk,4071309308,garmin_push_5548692413,4356912674,2020-09-17T01:59:03Z,2020-09-16T18:59:03Z,(GMT-08:00) America/Vancouver,-25200,"[49.264368,-123.134331]","[49.263454,-123.132523]",,,Canada,49.264368,-123.134331,0,1,0,2,0,"{""id"":""a4071309308"",""summary_polyline"":""g}tkHrtpnVCr@Bj@Cv@Sl@]d@A\\BABN@`@CVEJa@Le@EiAUc@Pc@Hc@Pg@I]a@a@QkAIYJEMKGI@KHO@OEUQG]D_@[k@[kAc@SIBc@S_@]Mq@\\gA?w@Fu@Xe@`@UJc@?w@@[nA}@Zc@Js@?c@Ks@I_@Yk@OYUSe@IQSCu@@w@Mm@Yi@Mo@PoA?o@?iACw@Iq@FqAEgC@qCTm@FKb@UXe@Lu@Ba@Dw@Ag@Qo@Q_@CQUg@K_@OcCK_@Wi@y@cAK]Ew@L_@RY^YNAb@K^YJKFOHi@?wAFsACY?iCI]]_@]M{@AWKSWc@Mi@Gg@s@Wo@GGc@AKQKs@a@KYe@g@_BQYSSYg@Oo@Ks@SSUc@Is@`@ONJd@DZU`ALhADf@ChADb@Hd@?d@Ab@B`@QAi@VULSTMJMf@OZCD@NG?EFGLCVF`@R`@`@FPKAEK`@Ij@n@j@|AXj@Ln@BV?PJr@?rAGt@FLd@DXAl@LVETt@ZMn@NTSv@DVHf@Dx@Ad@HXR@NGhCKv@@lADfAV^GlA?nBGl@Dx@DXC|BEv@I\\Al@Bh@KfC@~ACpB@x@Cz@JfBGhAGPAn@VXHh@@rB_@n@_@jBX~ADrAN^N`CAJWZDl@ENFX@bA"",""resource_state"":2}",,,,,followers_only,,g5570995,,4356912674,1.311,3.4,57.1,1,118.2,149,,1,51.5,5.7,0,0,,11
2,"{""id"":5108599,""resource_state"":1}",Morning Run,11018.1,3530,3627,52.9,Run,4054368078,garmin_push_5531157121,4339028551,2020-09-13T13:40:25Z,2020-09-13T07:40:25Z,(GMT-07:00) America/Edmonton,-21600,"[51.091092,-115.349806]","[51.090807,-115.350823]",,,Canada,51.091092,-115.349806,0,8,0,1,0,"{""id"":""a4054368078"",""summary_polyline"":""ivyvHhg`_UJf@JP\\`AHx@CNo@z@qArA[NUTiAvA]h@oBjB{AdBcAbAaG`HMTaFpGeAn@mDjEu@jAiF`Gg@L[NuFlEe@f@wH|GoDnHe@h@iD~Ls@a@mD`OYa@cH~Ag@Ta@\\_HbHuEbA{A@oFd@EJgDzEu@j@wE|FuErGg@VkEzHWS_G~Hc@Z{EfFiA_@gF`Io@b@sFbH[l@iFhIa@\\oDzFg@V]l@cDhHy@L]n@wChK@NG`AmAzI[`Ak@`@yAxJGjC[jExBiO@i@l@gCh@uDIwA~D_MhEeKLaA~EuGNe@rB}C`@e@\\i@lEaHrAkBfCyD`EkF`AgAhCoCNIZGf@@d@G^Y\\c@zAsBbEeFnC{DxAyA~AuBjFmH|@iApHuJd@_@`@Of@Gh@Af@Bx@JjAPT@lAId@Gf@U`@]`CcC|BqC|AcB`GeH`A{@`DqDx@uAXk@Tu@r@aBbB{DjA_Cd@yA\\g@n@s@~BuB`@[d@Ob@Wb@_@pA{A`A_Ah@w@~@eAhAu@d@Ub@Md@U^i@`BaBp@aAb@k@H_@^S`@XVr@\\VzBqClCyCdGqHzA_B`@]|@mAzA_BpDkECm@Sg@To@@m@|@_AzAsB~@y@"",""resource_state"":2}",,,,,followers_only,,g6705932,,4339028551,3.121,4.5,90.3,1,148.5,165,,1,1337.5,1306.6,0,1,,34
2,"{""id"":5108599,""resource_state"":1}",Goat Creek,15590.5,11039,12218,240.4,Hike,4050143012,garmin_push_5526867018,4334561564,2020-09-12T15:12:01Z,2020-09-12T09:12:01Z,(GMT-07:00) America/Edmonton,-21600,"[51.062182,-115.423769]","[51.062084,-115.418354]",,,Canada,51.062182,-115.423769,0,4,0,2,0,"{""id"":""a4050143012"",""summary_polyline"":""satvHpun_UAv@Pt@Bv@BdF?vCIt@mB`Dc@l@GxALx@Ah@Qn@KRG`@R|BVi@X[~A?Va@Pu@LOb@WlAUy@B]Za@NQr@Yh@gA@_@Ng@j@E`@]dA_@~CSnBu@tEYjEOp@e@Z]f@Od@Kl@Cn@Dx@^hDCx@CXkApEIlCDdAE|@Mz@g@|F]jKo@fFEx@q@dDMnBsBpOWxCg@~CsAzEuAjCaAhDa@~AWfBq@dEUl@Wl@_@X_Bp@]^yAhBs@dBs@`AeBbBg@VY^i@f@YNqAjBeAtBa@\\{@fAqAjA{BtE_@tAy@jA_AhB_@Vw@fA_A~@a@VQh@ApA?cBQEOFyApB_BxAs@~@wApAqBfCWTiCdAoBvAoBj@qDvAqApAkA\\s@Ma@JeAb@YZi@dBiAlCSZk@zAu@rASp@uBjEy@fA_@Vu@|@w@lA_@\\u@bAs@vAwArBiCtCYh@Sv@TFYDSd@[fBYfAO|@a@f@Yl@{@hAoCtB_@NiApAM`@c@`@w@fAuBvBw@nA_@ZsAnB_@XWl@[b@}BpB{@lAa@T[b@Wh@Ix@?vBRlG[jB[jAkAfCy@rCm@xAuAtFOfAOZq@p@mA`@U^Mh@Hh@v@Zr@jAVn@Jt@URVQECDk@u@yAe@Qe@aAQSCQjB{AzAqBtAiBScCPw@FEpBcFtAeAWe@BaAhAyBJyBSoDQcACuBZk@jD}BbCkD|AoA\\aAzFsGIa@pBaCbCcAhCkBAKnAeFBa@hBkDCsAjBu@^{@zBoDrBcBBaApBeCjCyB@_A~A_DnCiGBFjAy@Dg@HOxBgCPGjB?DSZg@`BQ\\c@L_@dCe@LK@k@\\NXg@hEaArB{BVQnBaChBwAc@y@LDn@_@Hm@RI`@aCj@Pr@Cv@uAv@y@xC_BCw@j@kCAMJERU|@_Dv@@zA{@NmBb@Q\\sAn@{@`@[HsBz@Fb@OzBaB\\e@TJbCu@?yBM_BfBmAjDs@^yB\\IGQ@sAn@y@q@cFP{@h@SnAoC^i@`BaEJJ|@uDBgAb@aCw@kDlAqBf@qD\\_GbA{F\\cDpAuTPmEAo@lAkFNYeAwDF_Av@aDXYbA_IQcDp@a@b@m@d@yFLk@?_E`@iGjBoADoAJQRN^{BQc@c@cPFcBQqB`@oDEq@KyFDo@CqAr@XAmAGIF_@Kk@"",""resource_state"":2}",,,,,followers_only,,g5570995,,4334561564,1.412,6.4,57.8,1,109.1,141,,1,1669.3,1522.9,0,0,,28
2,"{""id"":5108599,""resource_state"":1}",Morning Run,11539,3600,3868,15.8,Run,4044026066,garmin_push_5520515656,4328119058,2020-09-11T13:04:58Z,2020-09-11T07:04:58Z,(GMT-06:00) America/Regina,-21600,"[50.417804,-104.617768]","[50.416821,-104.617767]",,,Canada,50.417804,-104.617768,4,5,0,1,0,"{""id"":""a4044026066"",""summary_polyline"":""gfvrH`dp}R}CEa@Je@De@CoBHyI?uCFyFIkADqBCqAFcGBcMASS@gBCaBF}@@cBH_C?yBIy@D{@Ao@MK}BYc@Ka@WIa@@Ge@@m@YkAYoBw@a@_@e@KcAgAgAk@e@Ic@QsBQg@@i@EUDc@^Wl@Kf@WrBc@hBSXiB~@[n@Mt@Cn@F|BE|@K|@C|@Ix@I^Uj@_@f@c@^c@Zc@RkATg@Bg@A_@W[c@Ou@G}Ba@kBaAwCMy@LwBTu@^e@Xk@Tq@Fc@@{@GsA}@mA[m@Ow@E_ANw@H{@Nu@Dy@K_AQ}@Cy@J}@Tq@t@eANu@Vk@FG\\@AATg@HGlAa@r@At@Sp@Nt@INBdBj@tB^`Bf@\\PRl@^b@hAp@`@Zp@?`@QnAqA~@iAfAaCXe@Vi@Zg@CWOGOSAQF_ANs@HwBE_AKm@Rs@jBsAb@Mr@s@d@Mb@c@b@OT?\\h@Px@b@nDb@lBn@rARn@zAvBVp@|@rATr@d@hANv@?|BEv@StBQt@kAhBmBdFa@p@Sn@Mr@m@|A[j@cAhA}A`@OJKZEI]YgDkA}@o@aAa@uAwAe@We@Qg@IwBMoABe@P[d@Up@WrBQv@u@pAcAp@_@ZWl@ETE~@?vBIvB@`ACz@It@Yn@]d@c@X}@f@c@NqB\\gAU_@^g@JD?@Yb@yDCYE}@UeA]kA_@aAKm@GqA@y@Hw@J_@^g@Tq@NoB@_AIw@o@oAUq@Oy@E{@Fw@PsAFiACo@WgCDm@Vw@b@k@Xm@Ju@JWb@U^a@~Am@lAI`@MjARfBL|D~@hBj@Hl@`@b@lBtAt@A^UzB}CRq@p@_BXi@XONs@UWAE?oAZ_C@eACy@H{@Pa@fBqAVC^[Z_@f@QVSb@S\\CLLRt@Nv@h@zDLr@Pb@h@dAVr@^h@`@`@Xd@Vl@\\j@Vj@Tt@p@`B@HBx@ExAUzDQj@yAnBq@vA{@~BW^Un@Kv@y@bC]`@eAx@iAn@EHCrAD`BBHl@JhDBRj@JdJFx@GhD@BAj@DHpGNnA?vBMdADxCAlAElBBj@MzBLfACxHJzDKvECRE`@S~AFtBAx@IdBB"",""resource_state"":2}",,,,,followers_only,,g6705932,,4328119058,3.205,4.2,89.2,1,157.8,181,,1,577.6,571,2,0,,67
2,"{""id"":5108599,""resource_state"":1}",Afternoon Hike,6084.2,5303,6175,219.9,Hike,4036727976,garmin_push_5512965358,4320382901,2020-09-09T19:40:38Z,2020-09-09T15:40:38Z,(GMT-05:00) America/Nipigon,-14400,"[48.979414,-88.006023]","[48.979473,-88.006089]",,,Canada,48.979414,-88.006023,0,6,3,2,0,"{""id"":""a4036727976"",""summary_polyline"":""ih}iHttcxOSn@O~@WMOEGWOGOe@MGCOq@oAa@ECDa@ROBIJ[bAUPYD[Ri@YYCGk@Ys@OF?H_@H_@C[@SBWJa@?WOc@MGCc@Ja@VI@KZe@LI?a@VQPYRgAxAMDGEEIC_@KMMa@CVWt@C\\Wh@Md@KRS_@SKKAMBUNcAv@c@C]Fc@PgAT]^g@XcAt@}@v@cAr@[Aq@Dw@Ra@F_@?SBe@RwA|@s@V]Zm@p@iAf@_@XcAl@c@Pu@t@{@Pe@GSQs@?e@La@PcAh@}@j@{@lACHYBe@Fa@Jy@`AIR]^YJ]H]^_@P[AeAPQ`Aq@tA[d@]\\G@OTu@l@e@Ta@ZIRMJGLKp@FPCf@Fr@HXHJNj@IJA~@Lj@PjB?RNn@JNV?H@PJHJx@TNn@HEbADb@CJHZ`@Rv@Bt@FV@JEx@Dt@BJXBFABIJGPc@Oi@@_@JW?_@D[Vm@DG`@@PDVL`@c@b@VLBb@CJKZIr@?H?BB^?RJHBl@HPIRWXG^KLBLON@PAVOHS\\?\\ZB?JFFG`@IVJHNDE?JB@ABOMAGBU^c@VE\\Aj@Md@DHIx@F@DGMMRAPIAADAA@@ROGIN[TER_@Dk@Po@F@V^@ANMD@FEX_AJSNVTGVi@Do@AIFqABONDHb@Ve@`@O\\?DEb@K\\RJILk@^BVd@RHAABE@DC@@BIAKIMUIS?UHSHa@Ra@F{@BI`@AXYVg@RMN_@b@y@@c@[iB@y@Io@Bg@No@Bc@?a@KU][UI?w@LWHs@CIDo@Tg@Pg@P_@Hw@\\o@PqCl@IPHTe@Hu@HOLs@Gw@HY\\_@HCH?NHZ^VWPm@Fg@FQNSJ]@OFABVDJ@TDR@?HE\\]\\c@HE^]JIb@I`@ST_@dAm@RG`@b@f@KPDp@I~@FNGBYNCN@RVHp@LJZf@NLZILDFCNi@Tc@JMZGJIJMLC^UH@JXPRNHRd@JBRZVHJ^`@LL_@Jw@FQ"",""resource_state"":2}",,,,,followers_only,,g5570995,,4320382901,1.147,2.2,56.8,1,114.9,160,,1,361.2,214.4,0,0,,15
2,"{""id"":5108599,""resource_state"":1}",Morning Run,8117.3,2832,2842,101.9,Run,4029719410,garmin_push_5505628593,4313023451,2020-09-08T11:46:04Z,2020-09-08T07:46:04Z,(GMT-05:00) America/Toronto,-14400,"[44.890667,-79.736073]","[44.890637,-79.736025]",,,Canada,44.890667,-79.736073,0,5,0,1,0,"{""id"":""a4029719410"",""summary_polyline"":""su~pGnmteN[E]D]@MEe@YYIc@Ai@V]X}@dAcAr@{@`A{CzC}@v@e@Xe@Jc@Ie@U_@Gi@P_@`@QXYp@YzAQj@yA`CSf@q@hAM`@Ml@Dp@v@dAh@`AZt@Vr@Rp@ZjBZ`Al@vAb@|ALt@f@jGKlBKp@Qr@Uh@iCfEW\\]`@_Ar@a@R_F|AYb@]\\Ol@J^Cf@Op@uBxAa@Ja@Zk@zASnAKXc@v@uAvBKb@Eb@Ct@PzBRj@LT\\Zb@H^?NCfAa@b@GrB]XIjAkAd@QRDfBdAJJ?JWd@]`@[HG?MRHn@Ab@Yf@Qh@q@d@e@N[b@TZX@d@Ml@S`@U~@w@Je@Xs@n@u@p@cAd@cBTg@^a@nAmB^V\\`@b@Pd@MbAy@`@_@Ze@TOb@CjAFnAB~AQb@@|AdARFdAf@\\Xr@`AdAl@d@LZ]NwAJQx@iAVm@Ja@Xc@\\a@`@]~@o@^a@b@Wd@Od@CfAl@xAdAd@T`@Zb@Kb@Y`@_@h@k@Uj@]`@a@^cCrBgBhAqAj@c@N]De@N]Fe@MSH_B|@k@VsBh@e@QeAi@WYWg@c@o@_Bo@[[]Ua@G}ANkACc@G]Qg@Cc@R]V{ArA]^g@BiAsAaAw@a@M_@Y]g@y@y@[a@Wg@i@{AYe@[_@_@WeA]o@e@KOCKBy@CMGKHq@Za@`@}@xBqAdBa@b@MdAq@b@[Z_@lAqBv@gBPq@Ju@Fs@?s@Iu@i@kESwAOo@}@mCo@mAO}Ae@yAa@eAuAwBA]Nu@Tk@p@mALq@Tg@z@iANk@Js@Ls@h@{AZc@d@WRGf@B`@Vb@NL?d@OZSvAmAhDwD`B_Bt@iA^[FWHgA?q@E_AA|@IhAMx@HV`@U^?z@h@hAMZF\\\\"",""resource_state"":2}",,,,,followers_only,,g6705932,,4313023451,2.866,3.7,87.2,1,168.5,184,,1,209.9,188.6,0,0,,81
2,"{""id"":5108599,""resource_state"":1}",Afternoon Walk,6309.9,4613,4613,91.1,Walk,4027381113,garmin_push_5503107961,4310531711,2020-09-07T20:33:34Z,2020-09-07T16:33:34Z,(GMT-05:00) America/Toronto,-14400,"[44.890534,-79.736227]","[44.890579,-79.73615]",,,Canada,44.890534,-79.736227,0,2,0,1,0,"{""id"":""a4027381113"",""summary_polyline"":""yt~pGlnteNA@[Ya@So@@g@Wc@K]?c@Xa@L_@X]^SXqAbA]`@w@n@[^Yd@_@b@wB|Ac@J]Qy@Yc@Ge@D_@VILU`ASj@OjA[hAs@dAc@vA]\\Yl@]|ANn@\\^b@r@fAnCNl@X`BZ~@Xd@JTp@hCXhD\\|B@b@IlBS`BSn@[d@o@nA_AhAm@|@KJq@\\a@Vo@VkATc@PgAXUh@u@n@Gr@@FJHDHAdARZp@d@dATTNh@r@dAnBLp@\\^D@`@`@n@|@bA`@^Vv@|@Xb@NPHD^Kb@_@dBmBb@Mn@RP@^Fb@?b@Cb@DPA`@Of@AhBjA^Rd@HZLj@t@\\^bAh@\\HXa@Dm@F[`@i@Z_@TGV_@F[V[`@Y`@?DDUf@Kb@Pj@HJ`@PFLWb@mAz@aAb@iALg@R]Ky@[a@SSUWe@[a@kB}@MOaAk@c@Fa@NOBeA?iAGa@UYKe@@m@z@kAfA[`@a@F]_@Yg@c@i@_@]eAa@yBsBYc@c@_BQi@U_@[]cAi@c@My@m@Cs@Io@Bm@DQVg@Ri@Xa@dA]jBg@dAa@bAm@dC_DTg@b@u@Ri@ToBAcBIi@WkDYkCWg@Ok@m@cAGQwAmGWg@Ya@}@eBAI@WHo@HWVg@Ze@b@yAZa@Vg@Rg@N_AFGd@mBTk@X[b@Od@Ab@N`@RTBb@A`@Qv@s@v@cAp@w@tAmA\\a@ZOh@e@f@s@\\[l@e@RET@hA\\|@?TDl@b@"",""resource_state"":2}",,,,,followers_only,,g6705932,,4310531711,1.368,1.8,55.9,1,111.1,144,,1,209.9,188.4,0,0,,12
2,"{""id"":5108599,""resource_state"":1}",Morning Run,15022.2,5253,5701,172.7,Run,4021254666,garmin_push_5496777975,4303997172,2020-09-06T13:36:49Z,2020-09-06T09:36:49Z,(GMT-05:00) America/Toronto,-14400,"[44.89102,-79.736087]","[44.891852,-79.735716]",,,Canada,44.89102,-79.736087,0,5,0,1,0,"{""id"":""a4021254666"",""summary_polyline"":""{w~pGpmteNi@Ky@e@w@Rs@d@g@f@[j@}DlDyAnBmAbA_ABmAg@}@Ni@n@c@lAWvAUn@{@dBUz@s@tA[~@Kr@dAnAXj@b@zAv@zDt@jBl@|Bp@tBNdARzCBr@Ip@s@pCmAxBkBfC_B|@wDlAgARgAKcFyCu@CsAp@mB`@{AjA}A`BeAb@kCVaFvA_BJ_DGe@LwA~AmAvBq@dAcAjAcBrCm@ZyEr@eA\\[`@iAxDu@nAaA|@yCtBs@p@Sn@Kp@M|DQ~A]~ASfDM~@Uj@_@\\wGlDiA\\uBPwAz@c@Ne@@kA_@[_@eAwBa@]g@Oe@?oB\\qCr@_D|Au@`Ao@rAo@z@Mj@Cv@DvEEnBi@pFQl@o@fAeAr@gA\\e@VORSh@Ij@Er@@t@Nn@dAjC|AnDbBjE\\f@~@|@dB`Ax@lAJXPpAXlAFjAr@f@XCRWRe@bAoAb@CjB`@d@CZGd@}@`A?dAe@d@Bb@RV\\PFKQ@IHAbAx@hBs@tEmA`@?tA\\ELyAg@g@@qEfAcAp@c@@mAw@_@[_@?g@ZyAFk@`AUJu@AwB_@y@\\_A`Ba@Vy@_@Qi@Ey@IOSHChIGt@?t@@zCHl@Q`NDrALn@r@lAx@f@b@JfB|ArBTxBCDN}@H}DSwAmAkBy@c@g@Qg@QcAGuAHgBCcDBq@@cKPiGS{CGgBOs@s@oAgDeBeAmAq@gC{AwDaBgG@w@R{APo@Vg@~Ao@z@i@`@a@l@sAb@wCNcDYmGDu@Ro@~@}@jA{B^_@hCiAhGsAb@@`A\\t@dAp@vA\\\\VLd@@jCaAbE_@b@QtAoA|CyAl@u@XeAVyDZgBXkCFs@?gBFs@Tm@Za@fAk@`Au@jAkAvAyBpAcDT]dGkAf@M^]hBuCzBiCnBaDbAw@d@GpEHd@It@a@tCu@hDa@d@S|A_B`BoApBe@dAk@f@Cf@LfAd@hC~Af@Pf@@~EwArAi@t@k@vCmEh@yANm@D}Bc@oCKeBk@qCuAqDi@qCu@_CcBaCC_@FWn@aBj@iATgAv@sAbAyDn@wA\\Sf@@tAj@b@@f@S`Au@xBiCnAiA`Ao@zAoBXg@RcBMcBJcBQeDn@oCDwB@fB_@lAMt@TnCKxBDjBM|A"",""resource_state"":2}",,,,,followers_only,,g6705932,,4303997172,2.86,3.9,86.2,1,166.8,187,,1,209.9,188.8,0,0,,139
2,"{""id"":5108599,""resource_state"":1}",Morning Run,19003,6715,7129,187.2,Run,4016085011,garmin_push_5491610460,4298490707,2020-09-05T13:48:13Z,2020-09-05T09:48:13Z,(GMT-05:00) America/Toronto,-14400,"[44.890708,-79.736092]","[44.88128,-79.723037]",,,Canada,44.890708,-79.736092,2,7,0,1,0,"{""id"":""a4016085011"",""summary_polyline"":""{u~pGrmteN_@S{@DeAYi@B{AbA_AjAYPgCjCyAhB_Ax@a@Lg@CkA_@cAB_@Xq@rAaEvPv@nA|AlFrA~Cr@dDn@dGBr@[|C}@hC{DpFwGjB_@Vs@jBI|BsBrAa@Fo@l@e@vAQzAcCpDSlAAtAHpAPl@d@h@jA@|@]rC[`@SlAqA`@WJ?xB~A?t@[d@o@PCTFr@Kr@e@z@c@\\aAd@?\\^PzAg@~AwALm@t@sA|@eAtAyDtA{Bx@hA`@PbAg@zBaCpCr@fDObBfAlAb@xAtAhBp@ZUb@oBv@iA|A{C^_@dAi@x@_AzAGd@Hp@^XZxAx@b@JfAo@~EcF~AwBxFsFxCyDr@s@dB{AlEuCzB}@pEy@bFS`ETd@CPm@E}CD}Ae@sI@gAS_EKqJNkB`@wBRo@v@sEH}CImB]cBuEiM_@aBUmBCuENsCLeAfAyFHu@DgAOyC]_Be@{Aq@uAgC{GwBqEmCkH{AaDkAwFc@wFMwLMeDBwDt@wD|AuDt@sAl@oCj@cHAq@Ms@cA_ESm@g@u@a@[cGsB}@cAe@wBgC}I]kBy@uCqBmMkB_EwAiC_@c@][g@QaBIcFrCqF`C{Ct@i@B{BYkAe@a@[o@_ASk@_@_BYcBCw@HiD@oFF}ATgBPo@t@sAdEyDdBoCVo@d@aBJu@B{EL_BNw@j@cB`BiDf@q@hCyA~FyBlC}Az@cAn@cAd@mAXmAlBkXBeBEgA[kBy@kC_C{D_AaAqC{DSi@UmB@s@NqAh@qAn@q@|BcA~@vBRVvBa@?Wc@]o@f@cAK_@c@Oa@AU|AcCx@mCVfBpAvCALMCC[}AuDCUeAvC_@h@aEfDa@|@Ml@Gz@BnAd@bBfGbIbAbBn@lBf@~CHbBEjBs@pHs@jKWdBiApDs@xA]d@cAj@uCbAmGrCsAbAkAbBsAvDYfGMhBSzAi@`BcAvB}FbGo@pAOl@KtBBjKHlBXzAv@|BnAdBxAl@jA?lCi@xD}AjHkDpBMdAT`At@lC`EXl@fA`Eb@rCR`Cn@jC`@rCdAnC~CbKXj@`@ZpCx@vBrAr@hA\\z@b@dBXlBDnBYtA{@hGq@bBuA`Ca@bA_@rBGdAVfRRxERjBThBn@|C@r@H\\l@zAh@c@VPIM[@[PI\\h@fBWd@uAl@{@LFB"",""resource_state"":2}",,,,,followers_only,,g6705932,,4298490707,2.83,4.1,86.3,1,168.9,196,,1,209.9,182.4,1,0,,188
2,"{""id"":5108599,""resource_state"":1}",Last run with the dogs for awhile,15316.1,5269,5610,111.3,Run,4005700995,garmin_push_5481310369,4287788648,2020-09-03T12:13:32Z,2020-09-03T08:13:32Z,(GMT-05:00) America/Toronto,-14400,"[43.486108,-80.508067]","[43.48588,-80.507227]",,,Canada,43.486108,-80.508067,2,6,0,1,0,"{""id"":""a4005700995"",""summary_polyline"":""idlhGhykjNpBB~@R`@RzClC|@bA`ATd@C`@Q|@_Ab@]B?v@vAP^\\fAbAbCv@jC`C`Gb@nAFVWf@cAz@uAfA{Av@e@Je@Bg@AQEmAFiARg@PYR}@z@sElFu@p@C?Yg@Yk@AM_@]}@k@c@SoASg@AmEAqBHkD@kAKeAg@a@Yk@q@_AsAaAmB_@i@{AeCq@}@iAsBgC_EeBgDkByCUk@aBmCc@eAkEuG_@c@i@aAy@iAmA}BsCkEc@aAQo@[_@eAeBw@gBw@}AqAmBOm@|A}Al@y@hHyHlAgBxDsDpAaBrAwAp@}@dIkIvAoBdBmBt@eAz@w@`BgBjB_Bf@KlAVlAxC`@xATj@Nj@Rj@Nl@D\\lArDNn@^\\j@zAbBhFXxAnAbDtBfHRb@lBdGVf@Pl@Ln@C\\]\\}A^_@VYj@g@zAs@lAUf@u@rBQj@YzAWh@Qp@Lp@Ph@FvCEp@]fBQ|ABp@T~APh@Xh@hB`BXPnClA`At@\\d@j@dAb@Rd@Gr@YrAId@INYZwBl@gBCKwB}BaBuAc@Se@IiAIkA?u@Ie@W]e@Uk@G_@Cu@LiAu@}AKu@Gu@Bg@d@yBKUHNc@dBEb@Ax@P|@^x@PTDPMvADv@Pn@X`@h@b@VJ`@H|C@`@FbAj@zAxAzAtA\\Xb@Pd@B\\Af@ObBgA\\^~@dBbBfEh@`BjDhJOl@mAdA]\\gBrAuAf@Yb@cAJiBBg@HeAj@qApAwAbBsBzBYb@Fn@f@rA`@zA\\zAfA~C^bBbAxDTh@B@VIxBmBf@MvH_F`Aw@`BcBzCuC|AqAHIBMZ]pBuAhBaBfCkB`A{@|@k@jCqBvBiBrCmB`BwA`BoA^a@`@YXc@v@aA`B_BhBuBd@e@n@{@Pc@I[yAgEa@yAOs@Ge@u@oD}A_LgBkNEu@Au@Ew@CqDIuEGyACkBMgGGyFEo@IEa@d@c@p@[^{BxBOl@[`@_@^c@VUH{@x@a@Rc@Fe@@WIeAwD{AcG]_BYe@_@_@m@Ce@Uc@Ie@Fg@PqElBuBt@cChAc@NyC`BuDvAkBx@[b@Ud@Q~@Ir@HhBYhAGzATvE?v@XvENhA^xA_@jAWd@Ml@c@jA_@p@q@v@Mf@M?"",""resource_state"":2}",,,,,followers_only,,g6705932,,4287788648,2.907,4.3,88.1,1,160.5,183,,1,341.5,313.7,0,0,,108
