resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":23132727,""resource_state"":1}",Progression Run,21237.9,5401,5423,62,Run,3,4151937547,garmin_push_5632632864,4442412657,2020-10-04T18:11:05Z,2020-10-04T14:11:05Z,(GMT-05:00) America/Toronto,-14400,"[43.210066,-79.599431]","[43.210431,-79.59992]",,,Canada,43.210066,-79.599431,2,6,0,1,0,"{""id"":""a4151937547"",""summary_polyline"":""{mvfGnwydNWXOt@IrAu@rF@Te@jDk@fFGz@WbAg@|Dc@`CCj@UrBMd@UpBCp@B~@MrA{@nGCz@o@~EOx@U`@ANF^TLpEnArCdAvIvChLtDbCp@p@@lA^bC~@TTVL~A`@P@T}@`@oAtByErAcC|C_HfAsBtA{CfD}G|BmCbEmE~AoBtB{BtCuDzDoERa@`@uBRmCj@aE|AkQLaFJ_BNoEHcGTgDHcDRwDAuBD_BAs@J_DEu@?uBT}CJuBVcKHu@JeGTcG?cCHiBJ{@\\oPJ_BL{DHwDZ{F@mBP}CB{FHwC@mCG_NDgBCeCCwBGaAVgDh@aDTaCf@qD?c@MOuAI_Dq@i@SS@q@_@_BUy@GgFFkAIeDe@_K_DuAk@sF_Ba@WgFqBaPqFqA]UBYxAKjACp@y@pFEn@Kd@Cv@LLb@Pp@N^RBFAj@MfAEr@_@~Bq@zFCv@@bAj@vFCp@MbA@j@bArJ?hBNv@Tl@LbAPzBd@z@dBt@dATNNFP@TIlAWjA]Lg@EUPIh@@\\Lt@`@bELl@d@d@f@PFLGjAQrAQr@MdA[|AIfBBPPX|@Vt@HxBp@DDFj@o@~EiBhLw@lEUxBsA|GcAnHsBhIKRMn@w@|CkArJe@bD]bAm@fAmAxAk@d@YJiAJyCv@i@TWPg@h@i@|@Ul@UnAQjAIpBXxHGjCWxBSlCu@vE[r@c@bCi@lG_@zCMjBq@|Ec@|DEx@aArGOvAYlAG`AMt@]|CUjAYnBMrAo@tD_@rDm@jDMvAg@lDGp@IbBc@pDi@nDOn@a@~Ci@|C{AtKOv@k@~EWvAGr@YtAc@vDiBpLaBnMoAvIq@`Cs@pFINU?yEeBgMyD[SA[Q}@]c@g@Ge@P_@h@KHG?uNyEsBc@}@Ak@Yg@@ADe@tFaAzG?ZDD~Bb@lO|ErBj@nAb@DKFcCf@{DB{@J[DG\\Ar@Xf@HFCJW\\uAFOLEdBh@jAPxCbArAXrExAb@@XgCrBkMFcAb@uDbAaGZsBdBwM\\iBxA{KNs@t@yFjAyHPeBv@sFTyBp@}DNsA^}BN_BP}@l@aFZkBBo@PuAnAmIL{Al@iEp@}Dv@cH^{BtAyKH]pA}LT}@PqAX{AZyDFSM}@q@D_@E_A]UHINUzAa@hAUbAy@^KLe@bAStAIrAMz@BJnCh@dBh@b@EfAqJ"",""resource_state"":2}",,,,,everyone,,g3829390,,4442412657,3.932,5.6,84,22,1,157.1,183,,1,105.6,79.2,0,0,,107
2,"{""id"":23132727,""resource_state"":1}",Speed Workout,9927.5,2459,2459,16,Run,3,4147871051,garmin_push_5628384122,4438122054,2020-10-04T01:04:15Z,2020-10-03T21:04:15Z,(GMT-05:00) America/Toronto,-14400,"[43.210126,-79.599319]","[43.211359,-79.598609]",,,Canada,43.210126,-79.599319,3,6,0,1,0,"{""id"":""a4147871051"",""summary_polyline"":""gnvfGvvydNEDGZO~@A`@It@c@fCCj@?p@Qv@UvAOjBkB~LWvBa@lCqAbKqAbJKfAuAtJK|@KtAg@xCGp@u@~EOpAC|@YnC_@fC{A`KSjA[dC[vB[zAKz@Y~A?b@Ih@UpAo@bEe@xDo@lEy@nHu@jE]lCYdBYdCa@dC[rCK`@_@~@{@jGINEBQCc@K}Bu@{@_@kA[w@]}Ai@cF}AUOA]Ku@We@OKOE_@?a@TUd@IFWE_@DeBSuDmAw@_@yDgAoBu@g@O_@IMJAJMzAW~ASfBa@hCOxADVHPLNFBj@Ft@^dAP`AXh@JTJrDdADF@JAd@Kh@WjB_@|BMPQF[AiDkAoAg@QK_@_@]g@a@_Am@qCYqBCk@Ry@j@}Af@qDNu@f@kEFGLCD@f@N`@P~AZ~@V`Ab@h@R|A\\vBn@dA\\x@^t@N\\\\Hn@Hb@NXTNVFXATMd@q@HEP?RBfBh@VNXHZPNFNBN?l@DVHh@FFAdA^~A^xBv@`@DBmAH}@Jk@Ri@Pq@PkABw@NgBZgC\\_BLy@BE`@[^Cz@\\HTc@fDW`CUtASTG?o@S[QSe@E[@Y|AqLZ}ANcAd@uB@y@PwAV_BTeCXgBHs@lAmH^_B@o@TwB|@wF^eCLkAj@sC?k@V{@PkAXoC@c@l@cFN}AhAgIV{A\\uCVsCpAaIfA_JLu@HWLw@Hu@XyA^gD^aC`@}CT{B`@kBb@kDB_AAGUU}F}AaBk@QMEO@m@Pm@~@uAh@q@z@iBZk@`@g@Pi@b@}@"",""resource_state"":2}",,,,,everyone,,g5347208,,4438122054,4.037,6.1,85.2,19,1,153.2,181,,1,86.6,76,0,0,,38
2,"{""id"":23132727,""resource_state"":1}",Fartlek Run,5860.7,1506,1506,14,Run,3,4129953172,garmin_push_5609754913,4419066925,2020-09-29T20:23:46Z,2020-09-29T16:23:46Z,(GMT-05:00) America/Toronto,-14400,"[43.210328,-79.599345]","[43.210212,-79.599364]",,,Canada,43.210328,-79.599345,0,4,0,1,0,"{""id"":""a4129953172"",""summary_polyline"":""oovfG|vydNBB@L?`AItAOtA[dBSxBWjAa@jCYjC{@~FMn@[hCkBxMc@~Dw@zFcAbHq@dGg@tDIbAe@jCI|Ao@tD_AzHIh@q@hFOt@}A|Jq@nFk@zDKf@UlBi@`Dw@`GShBw@~EQvAa@jCW|BYjAa@lCM`ASdAYJm@Kc@UqAe@MAORIj@Mv@?NFHPHr@L~@Tb@@LGDUN{APs@d@_D^gBXkCd@_Dl@cG`@qB~@sG^yCn@sD^wCVwAb@uDv@cFvBiPTmAXwB^}BRuB^wENqANaAT}@fA{GBq@Hq@ZcBzAmL\\_CTiBVwApAaJh@uEVgBDo@TqB`@sCR}BTw@J_Ad@{Cl@uA?SNwA"",""resource_state"":2}",,,,,everyone,,g6924581,,4419066925,3.892,6.3,85.4,26,1,155.7,182,,1,84.6,78.6,0,0,,28
2,"{""id"":23132727,""resource_state"":1}",Progression Run,17743.2,4753,4775,94,Run,3,4121251962,garmin_push_5600533889,4409799325,2020-09-27T18:22:17Z,2020-09-27T14:22:17Z,(GMT-05:00) America/Toronto,-14400,"[43.210211,-79.599393]","[43.210346,-79.599486]",,,Canada,43.210211,-79.599393,2,6,0,1,0,"{""id"":""a4121251962"",""summary_polyline"":""ynvfGfwydNUjBSxBOf@Ip@IlBKbASx@In@GT}@fIgAfIc@`Ca@|De@|CUbC[jBL|@Cr@_@nCQj@SdAK`AQZ?VNLlARjBf@pBx@vItCfBd@~HtCpCp@rA`@x@Jz@VpBt@b@ZrBn@TE^qAh@sAfNcZv@wApAuCXe@vAcBnHeIdDiEvA}Ax@eAbBgBfAsAZu@ZiAJq@n@kGNuBr@uGb@qFJuD\\qF@_ADe@H}DJcCCSBsAJiACo@DuAHc@NgG?_AT}F?eCDu@CaANoDD}BJoBAwBJs@FkBF_FPyB@}@EuAXuEDkBAmBVqEDiC?uEN}AJcCLiBRcHNyBDsAFi@D_BIqC@{@HsAA_DIqC@gFCm@FeDIo@Bw@Em@AuAL}A`@_Dd@uC@[j@aEASi@Ok@?q@[iDw@i@Cw@]_ASyAE_EDeGq@_@U_ASOMgBm@qM_Ei@K]WgBaAGImAa@qB{@qC_Ae@IoCcAwDeAQOIFSp@Mx@CrAMj@Cj@Ih@Qh@m@|EL\\XLdATXb@KzAYtAO~A}@jG?|@l@~DJdB?`@QlBDr@~@vIFt@BbB\\dALp@@j@LpAVp@XXx@b@pA\\d@^N`@A\\]jBKJMFg@CUDK^Gd@ZnCNjBRn@f@f@`@TLP?RM`@StAe@vBc@zBKv@Aj@PVf@ThAPf@PnAVb@RF`@k@tDq@tCIn@W|AK`BU~@YrCg@~CYfAEn@_@vBqAfJ_AvEo@lBm@zByAdJs@jFk@fCs@xAs@`Aq@r@qAp@k@RqAAu@FmAt@e@n@e@~@k@~ASdAEz@A`APjE@pFG`Ak@nEKjBYnBAT_@jAAv@U`AYhCq@lE]|CiBzMQhB_@nAEx@Ih@_@hEMbAU`AGv@y@vFIx@s@dEIz@aAjHWbC]nBOfB[rBGbAQj@[dCIvAO|@Gp@Ox@o@vFS|@u@vEs@jG[fBQpAc@fBEhAc@zBYhCi@fDOnAk@zDWfDZT~@PBPCl@g@vC[~BGNWf@aA[OKOa@?w@Dw@\\yBNm@\\uCf@kCP_Bb@aDLe@\\{CDYFKh@iE@]h@gDPu@XmBt@qGlA_H@}@Ho@`@wBPqBz@yFhAkILo@b@iDXcBf@yDR{BXmBH}@x@oFPiBl@mDdAyJn@iEZcBh@uE`AkGLeAPqCn@gCTyB?uBTyA"",""resource_state"":2}",,,,,everyone,,g5347210,,4409799325,3.733,4.9,83.5,33,1,161.6,186,,1,99.8,76,0,0,,120
2,"{""id"":23132727,""resource_state"":1}",Easy Run,12257.2,3287,3287,51,Run,0,4114950560,garmin_push_5594265663,4403106518,2020-09-26T14:19:59Z,2020-09-26T10:19:59Z,(GMT-05:00) America/Toronto,-14400,"[43.210111,-79.599299]","[43.210252,-79.599486]",,,Canada,43.210111,-79.599299,2,4,0,1,0,"{""id"":""a4114950560"",""summary_polyline"":""envfGrvydN@f@UhAEf@Or@iAxI_@nBWxBGfAe@|Bg@bD]lC[vC_@rBQhBc@dCYdCa@fCGr@Or@KjAWfBEh@?|B@DVPdDv@|@VhBr@~CbAfAd@jBn@n@Vn@JdAZvE|AF?fCv@NF`DfAt@ZbBf@xAh@|@LLi@z@_CpHyOzAiDh@cAnBgE|AyCx@iArA}Ax@w@rAyA\\e@vBaCdB{BbEwEdAqAl@k@l@w@To@XwAPoA~AcOLmB^sDLyBDgBJ{@JaCHk@FwFJoANsCAq@@[LaBLyD?oDBo@Cs@HmAFcEDw@?kANcF?k@Bs@Aw@DcAFy@L}DHw@HmDHuA@w@EcAHgBCs@BuBRgDDkB@y@R_EBsBDo@Jk@?eDLk@HkB@y@BQAu@Dq@@u@Hu@Bu@?}APoDNaBC}@@k@AoABwDE{@A_DFy@EsCDwDDw@Gs@Aw@GaAEiBJ_CDSBm@VaClAqHFm@CESKe@Kq@Uw@Su@M}@UaAIKGkAYeAIcBAg@D}@BeAEe@Iq@IaDq@kGsB_B_@aAa@aBe@{Ai@kAi@MKi@Ye@MSKi@Ko@WeBi@uCaAu@[gAYgHiCE?INWdBw@zDIbAa@vCKhA?RBDJDr@Lf@R`@T@FK`Bq@`E?PM|@Ot@_@zC?v@^|DF~AKxA?bAN|AFfAf@|E?jADp@Jh@V\\J~@FpAP`AV^d@XJDlAZx@^ZTWrBQp@CDYNe@GWPGb@Bj@^hD\\lB^j@HHd@TDLq@`Eq@jEAP?~@TZ`Dp@dA`@RNDZ_AtGa@~BsAtJMp@cAvG_@tBYrBk@fDw@`Eg@bBcAhEq@zDe@hDg@zC_@rBSp@_@hA{@|Au@v@oAhA_@N]Cg@@m@NWD}Av@Yf@a@b@]j@Up@Mj@Mx@I|@Ct@FbBLzADx@BhB?j@KbB_@zBQ`B"",""resource_state"":2}",,,,,everyone,,g6924581,,4403106518,3.729,4.7,84.6,31,1,165.1,177,,1,98.8,78.6,0,0,,96
2,"{""id"":23132727,""resource_state"":1}",Tempo Run,8472.7,2051,2051,13,Run,3,4107903937,garmin_push_5587087042,4395595359,2020-09-24T21:09:21Z,2020-09-24T17:09:21Z,(GMT-05:00) America/Toronto,-14400,"[43.210109,-79.599412]","[43.210715,-79.598421]",,,Canada,43.210109,-79.599412,1,6,0,1,0,"{""id"":""a4107903937"",""summary_polyline"":""cnvfGjwydNGf@?`AE`@GpBGLGh@C|@Gv@?v@Br@s@~@Kj@Er@UbAGr@Kj@WvCYlAGv@g@tCQzAQx@]~BWjCQl@Kp@Cv@QbAEpAG\\]xAMx@Ev@[rBEVOb@UpAInAWzAUrCa@`CGz@YjCQn@A|@o@|ECd@It@Wp@YtAEp@e@hDIx@Y|AEn@WnBSdAGz@Qz@MbA[nBKdCQj@If@C`@Kf@UnAOb@C\\IPKf@IbA[vBM|AYx@Ef@An@YhBCx@]|@o@tESl@ObAM^Qx@Ij@Ab@AHKfBi@`BOp@O`B[bBOtAIBWI{Ak@y@g@qBi@cDkAsBg@u@UKIg@Q[Ie@UI_AWg@k@[g@Ds@~@sAe@uFyAc@SmAa@iAYe@SkDaAo@UMFKf@MzDQb@SrCAp@UdACj@BNBC@c@NiANmB`@}CNy@Dm@L}@H_@DGFENCrClApA`@~@^bD`Al@b@j@Lz@\\|@R~@ZNTPpATZ^Lf@E^]\\c@F?xAVj@ZbAVd@TF@j@EnDdAz@PjCbAPDJIXiBLg@Lo@r@uGDMHq@Nw@LiARaAb@mD`@_CTgCFQHs@LgBTm@Jm@l@iFd@yBLeAn@iEB_@Ps@n@mFx@{EzA_LLe@\\qDz@_GHkAPuApAaJ`@wDv@eEv@_HnA}HnA}J@Yl@kDXuBj@oFf@oCNcAFs@BcANm@Xu@NiAPi@D}@PoA`@uA@{@LmAB_ACOII]@c@A_AW"",""resource_state"":2}",,,,,everyone,,g6924581,,4395595359,4.131,6,87.4,30,1,170.9,194,,1,81.6,75.4,1,0,,75
2,"{""id"":23132727,""resource_state"":1}",Fartlek Run,5874.9,1548,1549,17,Run,3,4099039980,garmin_push_5577778961,4386252614,2020-09-22T21:50:50Z,2020-09-22T17:50:50Z,(GMT-05:00) America/Toronto,-14400,"[43.210166,-79.599359]","[43.210125,-79.599477]",,,Canada,43.210166,-79.599359,0,7,0,1,0,"{""id"":""a4099039980"",""summary_polyline"":""onvfG~vydNQfAGjAi@jCMfCKX_@~BKxBO~AQr@YpCOz@s@lFCTAj@Gh@e@vBYjBYvBGbAWtBw@vDm@zEUnAU~AMj@i@jF]~BGdAWhB@`AE^[nBi@bCe@tEc@bDc@dCUnBS~@e@|COnAy@fFQl@UnCW~BUz@KpAc@|BI|@a@zBa@hE_@fCQx@cAlG]rCKhAYrBe@jAKj@IFM@SEuCaAMDYlAAV@XHRLLr@Rh@D|@NF?DIBm@N{@VcAV}AJeALk@x@iHnBsMR}ALo@z@aHZmBR}ARcAtBuOPaAjAiIt@{EDu@|@kGJkA\\cC^gCNkA|@gGVcCTmAfBoNt@_F`@yDj@qEtCcSFiAP{AJe@V_@Vk@NmADoAn@{C?c@"",""resource_state"":2}",,,,,everyone,,g3829383,,4386252614,3.795,6,84.2,27,1,156.2,180,,1,82.2,78,0,0,,29
2,"{""id"":23132727,""resource_state"":1}",Easy Run + McNeilly Climb,20311.3,5729,5729,174,Run,0,4089639104,garmin_push_5567664229,4376338548,2020-09-20T18:47:15Z,2020-09-20T14:47:15Z,(GMT-05:00) America/Toronto,-14400,"[43.210124,-79.598386]","[43.210184,-79.599572]",,,Canada,43.210124,-79.598386,4,4,0,1,0,"{""id"":""a4089639104"",""summary_polyline"":""gnvfG|pydND\\Ad@QbB]|BMbCg@pCUt@IfA_@dCQfB[xBYxCk@zD]lBKx@Sz@m@pFm@nEs@zE?h@Hj@@Nq@vEUd@?HB`@l@RjDx@tG~BfIlCvDhA`DhA~C|@hBp@^Zb@Px@ZbCr@DDFNg@hEEXM^sA`KYbAWdCk@dEkAbHEt@SvAY`CK~AEz@Az@HxF@dNE~@AdCKvAExAEb@K^LzA_@dEW|A]nCQnBKnBKz@QnEIbAUzGe@rJEvBHpBBjCTrIB|CVlHOdGIbAI|BE`CIt@IpBa@nFOvAOt@Gr@[hBAbAIx@?Z{AnLyA~NWhDo@|FQfAa@rDGtCN~CZ|ERvDRpBBx@PjCNnDJp@Dz@P`C^jDt@xETv@Ln@XfBFf@|@bG`@tBBBbFvAp@VfF~AxAh@P?`@KNQVu@j@y@^WNGhAcAbAaA\\SZALNFVAxADf@V|@LhACTDfAMp@?TQT?JBP?^GZGv@A~BH^NCH[@e@I[?_@@UPo@HURWZMj@D`AVxAj@nD`AfAb@tD~@vBx@d@JJMJgAHyARwCVaCRiCf@gERoCx@mIz@aIXwDt@qGdAmHv@uE`@eDZwAjCuQf@}BfA_IR{@NeA^cDv@_F~D{ZpBaNr@iFx@aHV{Al@iEFs@r@{ExAqLPcBBmACkAAaDDoAEeCI_CIcJDkEGyA@u@CoADq@BsBKoODuEAiCCeA@{DCu@@_ALsDAyADiCDu@?mAD}CFgBz@kIf@aEzAyIb@iDf@_DR_AVaB`@yB^}AZsBVyBJo@JeABeHEyFB_AC}@@}@EiF?}ICaEBaDQ{LMS{CmA}By@w@a@}Ak@}As@_@]SWWg@c@iAUa@_AgAQg@a@aBGa@cAgEYo@k@cAWs@S}@Ea@Oi@]aAQy@e@wAS_Bq@yBIg@y@oBKg@]eAI@Yd@ITE~EKzA?hCI`BBh@A\\SdBGzCGd@GlDEj@U~BM|BK`AO~BMx@QrBS~AYpCEnA[nBQtBi@`BMPo@r@i@^y@|@eHvIq@r@mAzAeDrDqCtC{@xAeCrFqAjCqAzCeAtBu@pAwBfFsArCe@dBOZE@oA]gAOsEmBiGgBeAa@kPiF}Ao@}Bw@o@c@mDsASUGOCQ?YLs@d@_E`@eBt@yFZkB`A{Hr@aFx@sHh@{DTsBFgAd@qB\\aDNm@^q@JeA"",""resource_state"":2}",,,,,everyone,,g5347208,,4376338548,3.545,4.4,82.7,27,1,157.1,187,,1,208.6,77.8,1,0,,128
2,"{""id"":23132727,""resource_state"":1}",Easy Run,12203.5,3296,3322,48,Run,0,4083807815,garmin_push_5561761693,4370119552,2020-09-19T17:43:34Z,2020-09-19T13:43:34Z,(GMT-05:00) America/Toronto,-14400,"[43.21001,-79.598357]","[43.210133,-79.599649]",,,Canada,43.21001,-79.598357,5,6,2,1,0,"{""id"":""a4083807815"",""summary_polyline"":""qmvfGvpydND[D_EGmDIuAAs@FgANuAVcARi@l@iA\\c@`Aw@h@W`@El@Mf@O~@[n@_@jAkAZe@d@cARk@XoALcAr@kDl@sEz@_FVgAV{@x@gDlAsGZkBRgB`@aCj@cEPw@L{@h@{CNqA`@eCd@yDd@oC@UCCoASw@[aASe@SQQKa@Bq@h@cDHs@Py@VoBDi@CEYGe@Ug@s@IYOoAYyCCk@Lm@LWf@Mb@@HCHIRmB?QKY]GqA_@i@KWKSMSYe@eBIq@EeAQm@Ig@Iu@?aAKoAWaBCu@Ms@Cs@MgACw@LsAUqCCyAKeACu@Bw@PqAd@mCH_AToBH_@HgAAa@oBa@MOCYnAuIH_AVcBNe@Ls@JILCj@Jh@LjAb@l@Nf@XpA\\XNn@PpAj@n@LbA\\ZXb@T~ChAh@VVT`@Rh@Hp@Pd@Hf@JpBv@jAf@\\BxAh@h@N^FFF`ATt@\\VFj@FRFd@FlBVd@D~B?hBOv@@jA\\JJ@DEH|@Nj@Dd@Lf@DvAb@RDT?r@XBNAVWnAo@lEe@jCKpBMx@@|@NlB@jBGrH@tBB`@@h@AvCI`EC|GO`F_@xHKjBCv@@dCUzEAfAMlECdDKzBMpACdBEl@Br@CfBGt@OhECjCIlAEvAGp@AlB]bJ@fAIdA@n@EvBEd@BZMfF_@bMSnD?hAIvAIpCIx@G`AMrEIjAKvAWvBg@xE[xDg@|EM~AO`AOn@Uh@e@p@uB~B]b@c@t@sBfC_@j@u@v@u@rAmCtCg@l@g@`@cDlDu@bAeAdBaA|BkA~B_AfBs@|AeCdFqBjEgBlEQt@U\\aAEmAi@{Ag@{DeAo@WeAYsAc@y@]eCs@o@WuBm@qAg@wBo@}Aq@mEwAMO]SyC_Ac@[KUG]Fo@b@eC|@_HbA}GTuB@]l@qD`@gD`@mCVeCj@cEFq@L{@RgCTk@ViA\\}@B]Hq@l@cD"",""resource_state"":2}",,,,,everyone,,g6507135,,4370119552,3.703,5.2,81.5,27,1,160,172,,1,99.6,80,0,0,,83
2,"{""id"":23132727,""resource_state"":1}",Speed Workout,17144.8,4563,4562,38,Run,3,4075266230,garmin_push_5552886006,4361087435,2020-09-17T21:23:25Z,2020-09-17T17:23:25Z,(GMT-05:00) America/Toronto,-14400,"[43.210309,-79.598808]","[43.210667,-79.598359]",,,Canada,43.210309,-79.598808,2,6,0,1,0,"{""id"":""a4075266230"",""summary_polyline"":""kovfGpsydNSrB@H?ZMVCd@I\\OXQp@Ab@Qz@Cr@Bv@Uj@?FVt@B\\AbAw@nHA`@YnB_@pBMjBMfAc@|C_@pBmB`M_AhH]tB{@hHOv@_@jDc@zCMfAAp@c@zBs@hGYfB_B`MaAfGOfBu@~Es@nF]jBI~@q@vEC`@Mx@a@dBq@xEM|A_AzEGt@Ox@QfB_@vAg@~CQr@Oz@M^E?oBs@sDcA_Bk@eHsBQMOcAK_@][e@Kc@HY\\Ot@CVD`@J^JP\\Vf@Hh@YZi@z@?hAJtBl@j@Z`@NbARvAd@t@HdC~@d@HJIVgB`@wBvA_Ld@eCTiBn@sDrAiKz@eGRgAnBmNZgBRkBh@kDN_Bd@kCJaAzA{Jh@_Fr@}Ed@aEf@wCZsC^}BlA}KVcBx@iHz@_FJqAfCyOH_A@w@S_@c@WkAWiAa@uAk@IIMYXuAZoBRs@r@oAPKt@SRk@R_BNk@\\q@\\STAx@P~@HXLDX?^YjDOp@Mz@Mn@?h@[|AO~A_@`BMz@G|@A`@m@`Gg@lCc@tCKv@El@m@zDIhBe@dCM~@KdBaApFEx@u@vFOn@WjDQp@QbBWrAInAOt@SdBMh@Kt@Gd@EdAOl@WlBGt@Qn@KbAUfASvACVAx@e@|C_@jAoAfJSv@SfBa@vCElAWbCOj@m@tE]fB_@rDKp@Cf@{@`EShBiAxFYbC_@|B[dCQx@]~BQ?mASeCaAgACmAi@eCq@e@WwAc@{Aa@o@v@_@Hg@O]YUo@CWBe@No@X_@d@Uh@BXLLNP^Fp@HVJPNHbCl@v@HhC|@RLzCx@zCfAFADK`AsGNs@n@_Ep@{E`@_D\\sBTeC\\uBJeAf@wDVsATkBb@}Bj@sEnB_MXaCH[|A{Kt@cGj@mFZuBv@cHh@mDT_C\\cBjAwI\\sB|CmUReCh@oEH_Ad@gDFiAEQIKWKiDu@cA]YS?c@VkA`@gCPk@h@cARQb@Eb@O`@{CXo@Zc@hCh@f@DBd@Ar@Kv@}A|KYlCMl@MtA_@zC]nB_@lCq@fEUrBE~@a@nCMh@uAjL]pBa@|C@SZeDp@}FjF_`@b@cEHu@\\oBHcAXuBj@iENm@\\qCEg@Ia@CC{@HqA]O?GFI\\g@fDGF?A\\cBJcATq@NEf@J"",""resource_state"":2}",,,,,everyone,,g3829383,,4361087435,3.757,6.7,84.8,26,1,163.5,189,,1,83.8,79.2,0,0,,129
2,"{""id"":23132727,""resource_state"":1}",Easy Run,12380.2,3332,3342,51,Run,0,4065632869,garmin_push_5542993272,4350938215,2020-09-15T21:20:09Z,2020-09-15T17:20:09Z,(GMT-05:00) America/Toronto,-14400,"[43.210028,-79.598544]","[43.210029,-79.598479]",,,Canada,43.210028,-79.598544,6,4,2,1,0,"{""id"":""a4065632869"",""summary_polyline"":""smvfG|qydNCv@Il@s@~EO`AYjAIn@[zCIrAU~BuAbKg@zCGp@Hp@?h@c@zCKh@i@nEWzA[jCQxBUpA[fCUr@E^P^p@LvDdAbKlD|C`A~An@`DfA~@Z|A^rBp@bFjBt@P|AZBAFKVgAZ{@xAiDnBcELQvAyCvCoGbCaF|@qB\\g@bAcAdCyCp@o@vAeBnAoAd@q@dAgA|AkBzAoBrAsAx@s@f@qANo@NcATcCXwBl@{H^{B^wEJgBAQKMyA[{@McBq@aAWOIoDgAaA_@yAc@}Aw@q@UuA]g@I_AYYQ_Bk@KOAOVeBR}CTwBPwBPqAFiA\\aDLaCP{BTwBPw@J_AJ}AXkCPyBDW@a@Ls@b@wFTkBLaB|@mIb@}F\\uC\\eEL{@h@{Gj@sFJ_BNm@JENB~Al@^Ch@JZJLFf@Jx@Zj@JbBj@h@VbCp@zAd@R@@E?[Fy@@u@Hk@HiB@aCNcBVuIGkBHqAEiCBqCCYBa@DWAiAGs@@{ACoBD_@IkCJsBEgB@}@Fo@FiAPyBVkBV}B\\{B@OG[kDw@wAQg@UC?KF[KSO_@MiASw@Eg@@UAc@DiC?wAKiC_@B@UG_@S}Aa@sBs@}Ac@o@MuBw@g@Og@SyAg@[?K^MfBYxCSl@MRCNYnBGLs@tDcAhHSx@Er@KfE@t@CxAEv@AlA]zDMjAWfBEx@_@|BKbAa@nCK~@Kp@Iz@QrDO`@a@jBG~@Kt@U|@Kt@A\\Or@QjASx@Gl@Et@Bb@TRbA`@l@JbBh@VLDL@t@SjB_@xBYrBKxAYpAy@xEQt@M`AQv@qCbSSfAsAvEKr@}@lDs@lEITa@nCSlBOz@c@`Ba@bA]h@a@h@uA`AmAJk@Ju@T{@No@\\_AdAk@v@ILSv@Qz@KrACt@?x@HlCHvEAv@W`B"",""resource_state"":2}",,,,,everyone,,g6924581,,4350938215,3.716,6.3,82.1,26,1,161.9,182,,1,100.4,79.2,2,0,,88
