resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,description,calories,perceived_exertion,prefer_perceived_exertion,segment_efforts,splits_metric,splits_standard,laps,best_efforts,gear,photos,device_name,embed_token,similar_activities,available_zones
3,"{""id"":17349694,""resource_state"":1}",Just a nice late morning jaunt,11766.4,3632,3632,23.2,Run,0,4370693592,A21883D7-FFB9-4F15-9FB8-CCA577869734-activity.fit,4671537120,2020-11-21T16:42:09Z,2020-11-21T11:42:09Z,(GMT-05:00) America/Toronto,-18000,"[43.199243,-79.229107]","[43.199374,-79.229008]",,,,43.199243,-79.229107,1,14,0,1,0,"{""id"":""a4370693592"",""polyline"":""gjtfG|lqbNIFI?CEAMM]Wi@KIKA_@HIA]BUJYECEEYYs@AIGKAMCEM}@@QCK@KE}@Io@@o@IUGIc@CUBUHMLEJEBCLKNOFGHKA[a@QDCFMJi@Tk@Bg@ES@aA@YDc@C[@m@GEBi@CW@ECc@EWIS?m@Mo@AiAJq@LmAb@Q?SFa@Fi@PQ?OOOa@S_@e@Qw@i@k@OSCWKWEc@Ko@Gg@MSGIE[IKGYGKIISMm@YaASgAa@uAm@oCOg@G]M]e@wBKSg@cCgBgGi@}AKQUkASi@ECEYM[G]MSOm@MYOo@Sk@Kg@GIG]g@kAS_A@GBCRPVAR@JAD@HCd@?TBJANBFCTC~@@h@EbBAZCd@AbAG~@@RAHBVEJ@j@MP@NEFBTCn@HPCb@Bj@EX@JCr@ANCNDv@GTDN?|AGJ@xAKrDAz@Gp@?LCR@v@C\\CZ?|ACH@RC^BPEPB^CR@RCH@n@A\\BVAZ?j@CLC^?dAKv@?`@BXAf@@\\Cd@BLCPBFAD@DAP?VCFBZET?HAVBTG`@@\\EVB`AEX?RCZ@VAb@BXCD@n@GVBhAGf@@d@ENBTEt@?\\EbA?RCP@^G\\BRC`@@VGXDVEZ?VDd@GP@DCb@?VCN@BCP@TCXBhAGF@VE\\?`@EP@v@C^BdAId@@JEd@@\\C|@ADBHE^?FCV?D@NEVAF@HAf@?HAF@JCR@NCl@BTET@NC`@@TCJ@n@G\\@^CLBT?`@E^?BAV@HEP@XEl@E\\DVCNCr@AJCf@Br@Q\\Ah@KRBJEl@?^HTCt@?JCNAbAAJCf@Bh@CF@^AJBd@EfA?TEp@@^EP?r@IR@HCJBl@IPEXAp@KV?BAJ@TGNBLEr@?HEDBd@?@FE@OEs@DKAIBa@C_@Bu@?WDGAa@BYHa@BIBEAm@D[Dq@@E@e@AUBi@?KB]AWBe@CYBOAk@Fy@A[Bm@Ag@Hq@ASBOC[FYACBG@[AKBu@CsAFKDk@@OCI?{@HgA?CBW@SCcBLOAQBUAUBWAYBWCSDg@?OBe@?c@DKAOBg@?iAH]Aq@BWCYDa@CIAkBPOA[@YD[@EAm@B_@AWBKDQBOCMBYAODKAg@DY?OJ_@DYE_@@MCWDUISCUBIAoALSCc@BMCEBEAq@BKB}@CcABEAY?GBU?OB]AKBEAMBMAE@W?]C_@Bc@C[Hi@AEBIAKDe@CEBIEM?q@@WD_@?KBc@CGDU?KA]?YAWBQCwAHMCKDU?ECuABw@AU@OCIBc@BIAe@Da@?QBk@?g@Ds@AK@QC_@@QA{@FOEo@@o@BEBK?ECUBO?SB{@?i@Be@CcADKCWDUCYBKCO@ED_@CMBe@?Y@IAK@]?]DECKDUCs@DMEWDY?[BUE_@H[AEBWAa@BW?KA[@WA]B_@AYDMAwBLQCOBY?s@B_@Ac@BQCuAHw@AKBKAODsA?ICQ?EDIT?P@FVt@BDLh@HJd@fBB?HZFJL\\BNZdAJRVv@?JJVDZl@|AD\\LRJf@NXPr@P\\Nt@LXThAb@xAFj@N`@z@zDLZDXNb@DZVz@RbAFLBZd@bB@NDJFFRFHDL@HHj@JJDDAPJX@VHV@r@TL?LJr@TTPl@X\\d@b@x@J@R?l@Q\\Eb@S^GXKD@NKVCNED?ZGn@AJC~@PDAVDz@BNFnA@\\DdA?VB^Cj@@^C^@RCTKHCb@WJCLBBHPPTER]DADMb@_@PGT?\\HJNN~A@lADz@H^JRLh@@RTl@JFPKF?j@Gp@CH@NRXt@"",""resource_state"":3,""summary_polyline"":""gjtfG|lqbNIFI?CEAMM]Wi@KIKA_@Hg@@UJYECEEYYs@AIGKAMCEM}@@QCK@KE}@Io@@o@IUGIc@CUBUHY\\CLKNWPKA[a@QDQRi@Tk@Bg@EoBH_AAm@GgA@cCa@o@A{BXmAb@gANi@PQ?OOOa@S_@e@Qw@i@wA_@sCg@]M[Iq@Yq@cCSgAa@uAUiAo@kCM]e@wBKSa@oBU{@_BmFa@oAKQQaAWs@ECEYM[G]MSOm@MY_AkDg@kAS_ADKRPlBCp@D\\G~@@h@EbBAdCMrA?HBb@Cj@MP@NEFBTCn@H`BEX@nAINDv@Gd@DbEQrDAzBKhBEvDAvACRCH@lA@r@Ax@G^?dAKzCB\\Cr@?PB|@EFBZEv@@TG`@@\\EVBnBIvB@n@GVBvCKNBhBKbA?dAI\\Bt@AVGXDr@EVDd@GP@`AGN@BCrCCvAKhB@dAIp@Cd@@\\CbA@p@I\\@f@Gx@?\\CR@NCl@BTEhBAn@G`B@dAGV@bBO\\DfBMf@Br@QzAIJEl@?^HjACZEnAEpA?r@BtDIdBO\\AJBjC]f@?TGNBLEr@?HEj@BBDGBOEiAFwB?aAFeAPs@B[Dw@Be@AkAFu@@e@CuAHcC?g@HuAA[FYAKD}AAsAFKDeAA{@HgA?[DSCeCNcA?YBWCkAHe@?gBFiAHgBAYDk@EkBPOAu@FoB@u@Lw@AODmABOJ_@DgAGWDUIs@AoALSCc@BMCiAH}@CcAB_@Am@F]As@Du@CcA?[Hy@?KDe@CEBWEiAFk@Bc@C]DcACi@?qBJ_E?OCeFTcCC{@FOEo@@o@BEBK?ECy@FeBBe@CcADKCWDUCe@?UFwB?mABKDUCs@DMEWDu@BUE_@H[AEBy@@uB@_@A_DPQCkAFwBAeAHoA?ODoBCOZ?P@FVt@BDLh@HJd@fBB?HZFJL\\BNZdAb@jA?JJVDZl@|AD\\LRJf@NXPr@P\\Nt@LXThAb@xAFj@N`@z@zDLZDXNb@DZVz@RbAFLBZd@bB@NLRj@NHHv@PDAPJp@JV@r@TL?LJr@TTPl@X\\d@b@x@J@R?l@Q\\Eb@SvBg@|AM|ATz@B|BNhD@rAE^Ob@WJCLBBHPPTER]DADMb@_@PGT?\\HJNN~A@lADz@H^JRLh@@RTl@JFPKr@Gz@ANRXt@""}",,,,,everyone,,g6838775,,4671537120,3.24,4.9,,,,99.8,83.2,0,0,,,,1231.3,,,"[{""id"":2765287095233864000,""resource_state"":2,""name"":""Linwell Parnell Rail Trail - Reverse"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":316,""moving_time"":316,""start_date"":""2020-11-21T16:53:21Z"",""start_date_local"":""2020-11-21T11:53:21Z"",""distance"":1031.4,""start_index"":672,""end_index"":988,""segment"":{""id"":25178928,""resource_state"":2,""name"":""Linwell Parnell Rail Trail - Reverse"",""activity_type"":""Run"",""distance"":1031.4,""average_grade"":0.3,""maximum_grade"":1.8,""elevation_high"":89.4,""elevation_low"":86.4,""start_latlng"":[43.212337,-79.217154],""end_latlng"":[43.203077,-79.216846],""elevation_profile"":null,""start_latitude"":43.212337,""start_longitude"":-79.217154,""end_latitude"":43.203077,""end_longitude"":-79.216846,""climb_category"":0,""city"":""St. Catharines"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false},{""id"":2765287095233388000,""resource_state"":2,""name"":""ScottLinwellRailTrail"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":319,""moving_time"":318,""start_date"":""2020-11-21T17:21:24Z"",""start_date_local"":""2020-11-21T12:21:24Z"",""distance"":1022.8,""start_index"":2355,""end_index"":2674,""segment"":{""id"":11675258,""resource_state"":2,""name"":""ScottLinwellRailTrail"",""activity_type"":""Run"",""distance"":1022.8,""average_grade"":-0.3,""maximum_grade"":1.6,""elevation_high"":90.8,""elevation_low"":86.5,""start_latlng"":[43.19362,-79.216309],""end_latlng"":[43.202759,-79.216703],""elevation_profile"":null,""start_latitude"":43.19362,""start_longitude"":-79.216309,""end_latitude"":43.202759,""end_longitude"":-79.216703,""climb_category"":0,""city"":""Saint Catharines"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":2,""achievements"":[{""type_id"":3,""type"":""pr"",""rank"":2}],""kom_rank"":null,""hidden"":false},{""id"":2765287095233940000,""resource_state"":2,""name"":""Linwell Parnel Rail Trail"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":318,""moving_time"":318,""start_date"":""2020-11-21T17:26:51Z"",""start_date_local"":""2020-11-21T12:26:51Z"",""distance"":1022.7,""start_index"":2682,""end_index"":3000,""segment"":{""id"":11721715,""resource_state"":2,""name"":""Linwell Parnel Rail Trail"",""activity_type"":""Run"",""distance"":1022.7,""average_grade"":-0.6,""maximum_grade"":0.7,""elevation_high"":86.2,""elevation_low"":79.9,""start_latlng"":[43.203013,-79.216738],""end_latlng"":[43.21217,-79.217121],""elevation_profile"":null,""start_latitude"":43.203013,""start_longitude"":-79.216738,""end_latitude"":43.21217,""end_longitude"":-79.217121,""climb_category"":0,""city"":""Saint Catharines"",""state"":""Ontario"",""country"":""Canada"",""private"":false,""hazardous"":false,""starred"":false},""pr_rank"":null,""achievements"":[],""kom_rank"":null,""hidden"":false}]","[{""distance"":1001.8,""elapsed_time"":315,""elevation_difference"":-6,""moving_time"":315,""split"":1,""average_speed"":3.18,""average_grade_adjusted_speed"":3.15,""pace_zone"":0},{""distance"":1000.4,""elapsed_time"":310,""elevation_difference"":1.6,""moving_time"":310,""split"":2,""average_speed"":3.23,""average_grade_adjusted_speed"":3.26,""pace_zone"":0},{""distance"":999.7,""elapsed_time"":307,""elevation_difference"":3.5,""moving_time"":307,""split"":3,""average_speed"":3.26,""average_grade_adjusted_speed"":3.28,""pace_zone"":0},{""distance"":999,""elapsed_time"":308,""elevation_difference"":3.2,""moving_time"":308,""split"":4,""average_speed"":3.24,""average_grade_adjusted_speed"":3.26,""pace_zone"":0},{""distance"":1002.1,""elapsed_time"":314,""elevation_difference"":4.4,""moving_time"":314,""split"":5,""average_speed"":3.19,""average_grade_adjusted_speed"":3.22,""pace_zone"":0},{""distance"":998.6,""elapsed_time"":313,""elevation_difference"":2.8,""moving_time"":313,""split"":6,""average_speed"":3.19,""average_grade_adjusted_speed"":3.21,""pace_zone"":0},{""distance"":1000.2,""elapsed_time"":315,""elevation_difference"":-3.7,""moving_time"":315,""split"":7,""average_speed"":3.18,""average_grade_adjusted_speed"":3.16,""pace_zone"":0},{""distance"":999,""elapsed_time"":312,""elevation_difference"":-4,""moving_time"":312,""split"":8,""average_speed"":3.2,""average_grade_adjusted_speed"":3.18,""pace_zone"":0},{""distance"":1000,""elapsed_time"":308,""elevation_difference"":-3.2,""moving_time"":308,""split"":9,""average_speed"":3.25,""average_grade_adjusted_speed"":3.23,""pace_zone"":0},{""distance"":999.5,""elapsed_time"":306,""elevation_difference"":-2.6,""moving_time"":306,""split"":10,""average_speed"":3.27,""average_grade_adjusted_speed"":3.26,""pace_zone"":0},{""distance"":1001,""elapsed_time"":296,""elevation_difference"":-1.2,""moving_time"":296,""split"":11,""average_speed"":3.38,""average_grade_adjusted_speed"":3.39,""pace_zone"":0},{""distance"":765.1,""elapsed_time"":228,""elevation_difference"":5.2,""moving_time"":228,""split"":12,""average_speed"":3.36,""average_grade_adjusted_speed"":3.41,""pace_zone"":0}]","[{""distance"":1609.9,""elapsed_time"":504,""elevation_difference"":-4.4,""moving_time"":504,""split"":1,""average_speed"":3.19,""average_grade_adjusted_speed"":3.19,""pace_zone"":0},{""distance"":1608.9,""elapsed_time"":494,""elevation_difference"":3.9,""moving_time"":494,""split"":2,""average_speed"":3.26,""average_grade_adjusted_speed"":3.27,""pace_zone"":0},{""distance"":1609.6,""elapsed_time"":500,""elevation_difference"":6.3,""moving_time"":500,""split"":3,""average_speed"":3.22,""average_grade_adjusted_speed"":3.24,""pace_zone"":0},{""distance"":1611.9,""elapsed_time"":510,""elevation_difference"":2.9,""moving_time"":510,""split"":4,""average_speed"":3.16,""average_grade_adjusted_speed"":3.17,""pace_zone"":0},{""distance"":1608.1,""elapsed_time"":501,""elevation_difference"":-6.9,""moving_time"":501,""split"":5,""average_speed"":3.21,""average_grade_adjusted_speed"":3.19,""pace_zone"":0},{""distance"":1609.6,""elapsed_time"":495,""elevation_difference"":-5.1,""moving_time"":495,""split"":6,""average_speed"":3.25,""average_grade_adjusted_speed"":3.24,""pace_zone"":0},{""distance"":1608.5,""elapsed_time"":479,""elevation_difference"":-0.3,""moving_time"":479,""split"":7,""average_speed"":3.36,""average_grade_adjusted_speed"":3.37,""pace_zone"":0},{""distance"":499.9,""elapsed_time"":149,""elevation_difference"":3.6,""moving_time"":149,""split"":8,""average_speed"":3.36,""average_grade_adjusted_speed"":3.41,""pace_zone"":0}]","[{""id"":14289643612,""resource_state"":2,""name"":""Lap 1"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":3631,""moving_time"":3631,""start_date"":""2020-11-21T16:42:09Z"",""start_date_local"":""2020-11-21T11:42:09Z"",""distance"":11766.4,""start_index"":0,""end_index"":3632,""total_elevation_gain"":28.4,""average_speed"":3.24,""max_speed"":4.9,""lap_index"":1,""split"":1,""pace_zone"":0}]","[{""id"":9116552864,""resource_state"":2,""name"":""400m"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":114,""moving_time"":115,""start_date"":""2020-11-21T17:34:53Z"",""start_date_local"":""2020-11-21T12:34:53Z"",""distance"":400,""start_index"":3164,""end_index"":3279,""pr_rank"":null,""achievements"":[]},{""id"":9116552866,""resource_state"":2,""name"":""1/2 mile"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":235,""moving_time"":235,""start_date"":""2020-11-21T17:33:18Z"",""start_date_local"":""2020-11-21T12:33:18Z"",""distance"":805,""start_index"":3069,""end_index"":3304,""pr_rank"":null,""achievements"":[]},{""id"":9116552868,""resource_state"":2,""name"":""1k"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":294,""moving_time"":295,""start_date"":""2020-11-21T17:32:50Z"",""start_date_local"":""2020-11-21T12:32:50Z"",""distance"":1000,""start_index"":3041,""end_index"":3336,""pr_rank"":null,""achievements"":[]},{""id"":9116552870,""resource_state"":2,""name"":""1 mile"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":476,""moving_time"":477,""start_date"":""2020-11-21T17:34:20Z"",""start_date_local"":""2020-11-21T12:34:20Z"",""distance"":1609,""start_index"":3131,""end_index"":3608,""pr_rank"":null,""achievements"":[]},{""id"":9116552873,""resource_state"":2,""name"":""2 mile"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":969,""moving_time"":969,""start_date"":""2020-11-21T17:26:07Z"",""start_date_local"":""2020-11-21T12:26:07Z"",""distance"":3219,""start_index"":2638,""end_index"":3607,""pr_rank"":null,""achievements"":[]},{""id"":9116552875,""resource_state"":2,""name"":""5k"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":1524,""moving_time"":1524,""start_date"":""2020-11-21T17:16:54Z"",""start_date_local"":""2020-11-21T12:16:54Z"",""distance"":5000,""start_index"":2085,""end_index"":3609,""pr_rank"":null,""achievements"":[]},{""id"":9116552877,""resource_state"":2,""name"":""10k"",""activity"":{""id"":4370693592,""resource_state"":1},""athlete"":{""id"":17349694,""resource_state"":1},""elapsed_time"":3077,""moving_time"":3078,""start_date"":""2020-11-21T16:51:10Z"",""start_date_local"":""2020-11-21T11:51:10Z"",""distance"":10000,""start_index"":541,""end_index"":3619,""pr_rank"":null,""achievements"":[]}]","{""id"":""g6838775"",""primary"":false,""name"":""Nike Zoom Fly 3"",""resource_state"":2,""distance"":325358}","{""primary"":null,""count"":0}",Strava iPhone App,48d56bae52f7c36932fbc4c568154cd50366b923,"{""effort_count"":1,""average_speed"":3.239647684643447,""min_average_speed"":3.239647684643447,""mid_average_speed"":3.2396476846434474,""max_average_speed"":3.239647684643447,""pr_rank"":null,""frequency_milestone"":null,""trend"":{""speeds"":[3.2396476846434474],""current_activity_index"":0,""min_speed"":3.239647684643447,""mid_speed"":3.2396476846434474,""max_speed"":3.239647684643447,""direction"":0},""resource_state"":2}","[""pace""]"
