resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":23132727,""resource_state"":1}",Heat feat. Unbelievable Cramps & Dying Watch,11638.9,3998,4063,129.2,Run,0,3690360888,garmin_push_5164784271,3940636667,2020-06-29T21:30:52Z,2020-06-29T17:30:52Z,(GMT-05:00) America/Toronto,-14400,"[43.209765,-79.597614]","[43.200113,-79.595812]",,,Canada,43.209765,-79.597614,6,3,0,1,0,"{""id"":""a3690360888"",""summary_polyline"":""_lvfGblydNC?Ge@e@eJ?k@PgBVqARk@Zo@RW|@{@~@g@~Bk@dA[v@g@r@s@\\c@Zi@Vg@Pk@Po@PyAVqANqAzAwJPs@b@yAn@cCt@sDLg@nAeIj@oETkAH{@bBgKj@mEh@mDNq@Fs@IMECsCk@q@Ea@MMYCKBo@f@wCNsAb@}BBWB{@b@}EBs@Jo@TaARcBP}@B_AHy@b@}CLmA^cCNcBTeAFo@TqAB}@CeBFs@B}@As@Ly@Pm@Ai@D_AFw@t@sFRs@lAeH\\aDl@_DHq@BE\\SXNd@F^Ij@Ap@P^FlBj@xAj@hCz@X@\\L^Rj@Hf@Th@LrAPjAF~BFt@A`@Ex@DjALd@Pn@\\DA?A?FB@^HFF`@JXDBLHD`Ch@z@VHFrAVtErAlADLCL?HA\\MVSZa@h@a@n@s@\\Wt@}@ZOTWZOf@k@VSTKFIb@MREXQ@IJIHGLCh@A~@Jj@CpAB`@Er@DRG|AIz@YRMj@Ud@GZ?XMp@Sr@En@DpATnANPJb@J^NVZ?Fi@lEa@hEc@jDIrBq@pE]`BUzBM~@Oh@aAjIe@rCEx@?l@HlAL\\z@|A`@RXJv@FTJLJ\\`@\\t@J\\VdB@x@KbBMn@_@t@Y^kAd@wA^wAv@w@pA}@jAS^}A`CkAtBMj@_ArHMnBIXEp@Il@Mh@It@a@xBKdAWhBGf@[rA_@vDUfAs@jGEx@@t@d@|GFf@HxAB`AAdABtALpBM|C?`@DVEdCBdBAj@E\\EdB@l@C`AEh@Md@E|BIz@?f@IhB@p@KhB?f@E`@IjE@vAEv@CvB?nFDdDEv@QTODcA[iAc@wBs@}Am@uCwAi@c@S[uA{Ca@m@WWQ][iAWwAa@uAk@eBGMYa@_@aA[{Aa@qACSUk@?a@E]YgACSM]EEAWUcAKSAQGSAOOWCUQc@Q[EU[c@Yq@K_@Gq@GISGOIKa@BW@N?a@BbAA~AKlBAdAGrBI`BKvEMlB?vAK`B?ZKdB?p@Il@GjAIPQDSE{Bw@{@W{Au@c@KqC}@q@Sq@WuBg@e@Wc@QKIe@Ma@SOAg@ScA[[M"",""resource_state"":2}",,,,,everyone,,g5347208,,3940636667,2.911,6.1,75.2,36,1,151.2,192,,1,201.5,81.1,2,0,,73
2,"{""id"":23132727,""resource_state"":1}",Little climbing break from work,7246,2099,2161,122,Run,0,3671092749,garmin_push_5145185641,3919581247,2020-06-25T20:26:09Z,2020-06-25T16:26:09Z,(GMT-05:00) America/Toronto,-14400,"[43.209802,-79.598197]","[43.210611,-79.598576]",,,Canada,43.209802,-79.598197,11,2,0,1,0,"{""id"":""a3671092749"",""summary_polyline"":""glvfGvoydNBCFWAyBGaEOaBBs@@EPMtBQnCAz@ItAA~CQ|AAh@Ej@Bh@CbCW~@E`@?FJNAXIFE@BA@CS@WBGRIt@GfAAd@@~@MfAEf@Dz@BzCt@jA`@d@BVT`@TpA^jAf@hBj@l@PlC`Al@N`EpA\\NjF~A|B|@b@LHCDMAyALyB?aAJoBHm@Pi@@QF}DToG?sBBcA?}@Pe@RCHBNNj@tAZj@Nd@vAhCVfBBn@H\\Zv@H`AXdA\\v@BPLZHb@HNr@tBV^DPNf@Jt@Xl@RhADJBTRn@F\\APFR^ZZLZZRf@Bn@LXh@|@`@XTB`EhBl@Ln@TVRlA^ZT`@Rd@@SEe@Cm@MwCaA{@a@c@M}DoBWSW_@[o@Mo@Sa@_@e@o@m@We@Oo@w@uDYeAQe@s@oAq@uBEWOc@Km@Ss@MoAm@qCCUw@_DS[i@cAi@wAUe@EAI?KFUh@Av@DfAM`BErC@p@IxBQdDEpDIdAOx@G|CI^EDE?s@WgBe@mA_@eBq@o@Sg@QeBg@o@O]Em@W[OCEq@[wAc@u@[kBm@gAe@i@Ow@Ye@UiGaBy@A_AKm@@i@JKDYZ_@Lg@Be@LcALaA@wAHc@@k@FYAaCVw@A}EZaBDYBk@Ra@@cBC_BH[PCpAUlALvB?nAArAGr@IXU^[Ek@?QI"",""resource_state"":2}",,,,,everyone,,g5347208,,3919581247,3.452,5.7,81.9,32,1,157.8,178,,1,197,80.8,4,0,,43
2,"{""id"":23132727,""resource_state"":1}",Cool-down,2161,706,706,9,Run,0,3667108648,garmin_push_5141062335,3915259552,2020-06-25T01:49:26Z,2020-06-24T21:49:26Z,(GMT-05:00) America/Toronto,-14400,"[43.210882,-79.602317]","[43.210212,-79.599468]",,,Canada,43.210882,-79.602317,0,0,0,1,0,"{""id"":""a3667108648"",""summary_polyline"":""_svfGnizdND[FkADWHQHi@`@yA?mANo@Pe@XeBAu@Tq@HgA?QDw@Jy@BwDI}AGq@IwCB{@LkATaARs@L[R_@|@aAZYjAm@Ja@?m@AEWEs@BQVm@tAq@hA}@|CYtBEtAEh@Sb@Yv@_@n@m@vAOrBUhAUp@cA|BY`AWRk@r@e@pAaAjAaA~AMd@Eh@BPRLf@LZLfAXd@H~Br@p@PB?NSNk@X]Hg@HaBToBh@cCDi@"",""resource_state"":2}",,,,,everyone,,g3829380,,3915259552,3.061,3.7,80.4,24,1,148.7,160,,1,85.4,79.2,0,0,,7
2,"{""id"":23132727,""resource_state"":1}",Mile TT w/ Isaac,1610.3,305,305,1,Run,0,3667103524,garmin_push_5141057700,3915253908,2020-06-25T01:42:51Z,2020-06-24T21:42:51Z,(GMT-05:00) America/Toronto,-14400,"[43.215073,-79.621435]","[43.210932,-79.602453]",,,Canada,43.215073,-79.621435,6,3,0,2,0,"{""id"":""a3667103524"",""summary_polyline"":""emwfG~`~dNj@oE`@qCn@sGLs@`@iDv@mFVsCn@qEDs@PwAXaBPw@H{@No@\\yCVsALy@D}@\\{CZ}A`@aDLk@l@wDt@yGN}@RgBTsAHq@Nk@`AgH@Y"",""resource_state"":2}",,,,,everyone,,g3829380,,3915253908,5.28,6,95,24,1,155.8,185,,1,85.8,82.8,4,0,,6
2,"{""id"":23132727,""resource_state"":1}",Warm-up,2620.6,775,777,2,Run,0,3667103338,garmin_push_5141057529,3915253677,2020-06-25T01:27:39Z,2020-06-24T21:27:39Z,(GMT-05:00) America/Toronto,-14400,"[43.210121,-79.598795]","[43.215253,-79.622183]",,,Canada,43.210121,-79.598795,0,0,0,1,0,"{""id"":""a3667103338"",""summary_polyline"":""gnvfGnsydNI\\I`AIl@Gx@O`@EvBQn@Gl@E|@E\\C`AYbBEd@Uz@Q`BMx@Gt@GVIr@i@hD[vC]jBSbBKVG|@y@xEY`D_@vCQfACl@WvAKbAe@zB_@xCIRWlB[jDAn@_@bBk@nDG`AId@Mj@M~ACl@Mr@Y|Bc@fCWnBKn@O~AOz@WlBUhA_AxH_@xB]`BK`Bu@~EGh@C?BaAHkAXyBl@aDNyAt@_F"",""resource_state"":2}",,,,,everyone,,g3829380,,3915253677,3.381,4.4,81.7,26,1,142.8,157,,1,81.2,79.2,0,0,,5
2,"{""id"":23132727,""resource_state"":1}",Fast 5k in some proper heat,5007.9,1087,1087,6,Run,0,3640288808,garmin_push_5114787694,3886246261,2020-06-19T21:31:47Z,2020-06-19T17:31:47Z,(GMT-05:00) America/Toronto,-14400,"[43.210763,-79.601788]","[43.210911,-79.60258]",,,Canada,43.210763,-79.601788,5,3,0,1,0,"{""id"":""a3640288808"",""summary_polyline"":""grvfGdfzdNAj@KnAm@zEs@xE_A`Ha@fCWbCy@|GmBxNSlA_@dDaBlLEVCpAE^oA`IGv@e@|Ci@vEq@|DuAhJaBjMa@bCWlAiAlJqAnIC^FPlAd@JLFRAVeAbHMf@MJO@g@QSKM]Es@\\mCF_ARkAZyCVyAP_BHwBf@aDPy@XyBFUf@_EXkAFw@XcBNqAd@mCNiBPwA\\wALs@X}BTqANaBn@uDf@}DNq@RuBPiAJ_AN}@l@gF~AcLv@_F^uDNy@bAgI\\uBj@kFVgAZeC|@wFp@kF"",""resource_state"":2}",,,,,everyone,,g5347208,,3886246261,4.607,5.4,91.5,31,1,173.9,193,,1,83.4,79.6,0,0,,45
2,"{""id"":23132727,""resource_state"":1}",Afternoon Run,7007.4,1776,1776,11,Run,,3630865973,garmin_push_5105429490,3876127143,2020-06-17T19:57:58Z,2020-06-17T15:57:58Z,(GMT-05:00) America/Toronto,-14400,"[43.210134,-79.598791]","[43.210135,-79.599017]",,,Canada,43.210134,-79.598791,1,2,0,2,0,"{""id"":""a3630865973"",""summary_polyline"":""invfGnsydNMvB_@rDCb@[dBCn@Kr@Ct@[vAw@`GOv@kHvi@aAxGIhAqBfNWrBMdCYfCe@nCOlAUjAu@pF]pBIdA}ArKg@fEYdBs@lFkApHc@lD]|C]vBiAbI[pBSr@e@`C}@dGOXoAWM?g@Ic@Ky@_@kBo@oCy@gBc@aA[kACYd@MDc@Da@Kg@m@Os@@s@Nm@`@i@NGd@Cb@PJHXb@Lv@BZr@`@z@\\t@T~Cr@f@Nv@\\hEpAl@Tf@DFKPsBRaARmB\\eCR{@d@yDb@mCf@wDTeANgAfAeJPgAHu@~AqK`AkHxAiJhA}Ib@aCf@yEVmBJuAzAwJj@wEHc@hAkIhAsJz@iFVaC^_CJiAx@oFx@qGPaAh@gGXcAd@gDTs@RyADsAJ}@"",""resource_state"":2}",,,,,everyone,,g3829380,,3876127143,3.946,4.6,86.1,31,1,155.9,165,,1,83,78.6,0,0,,37
2,"{""id"":23132727,""resource_state"":1}",Afternoon Run,10010.6,2814,2814,23,Run,,3625885636,garmin_push_5100536375,3870781366,2020-06-16T20:21:55Z,2020-06-16T16:21:55Z,(GMT-05:00) America/Toronto,-14400,"[43.209888,-79.598276]","[43.211038,-79.598306]",,,Canada,43.209888,-79.598276,3,3,0,1,0,"{""id"":""a3625885636"",""summary_polyline"":""wlvfGfpydNA_ABsA?u@WkIBeATcBPs@p@{A\\e@h@m@`@Wb@QdAMlBe@p@]dAaAl@}@j@sAX{@HYl@_E^sBDa@Ny@j@}DLo@|AkG^qAj@{C`AmGFk@\\sBPqAx@uERyA|@oF~AkLAk@_@OuBc@u@Sg@WIKEQRkAFw@Jo@l@iDP}AC]WMk@Qc@c@Ki@Gq@Ii@[uDFa@Vk@JIVER@ZA^mC?OKMgDs@QGSQYc@Qs@Kq@GgAQeA[cB?s@Cu@K{@]gESgBCs@Dq@Hs@?Y[aDQiCHoAHu@j@iEh@_DH{@DU?i@CEKEuAOWKQYAGBe@lAeHLcAb@kCVwBV}ADa@\\qAX_BpAmF\\}@l@mBd@mANk@\\o@ZOnAl@vChC`@`@hD~CZTbAfAR\\^XRZh@l@h@jAf@l@@PY`BYj@EBY@_AYw@[g@Ye@Is@GcB_@sAk@Oe@?g@XgBDs@EMKGgAUWKi@KwDmAi@EQTaBnJm@bCUlA{@lGe@bCGh@SlASdB?PPPd@Ht@`@RT@h@Gn@Ol@YdCy@pEIzAHp@\\xBP`BGh@?~CTrCXpBR|BBr@?x@R~@Tp@Hp@B`ANxAV`@VN`@LrAn@h@NHFHTCv@Gd@Cb@Ob@c@Di@@MXCv@Fj@Lt@Fn@@p@VrANXFH`@^b@RHh@W`CYdBIx@UrAEn@@FNRd@Zb@PtAVh@VVXFr@]tCUhAeAfHKf@]fCCh@WvAGn@Qz@YtB]dB_@lCQz@QtAa@lByBbJUjA]pAQz@{@hHUv@Gr@_@lBo@hBa@t@s@~@sAhAi@Xm@Ti@Dk@Ew@He@RkAhAi@`ASj@Ql@Mz@IvB@bAFpACVH|AB~BA|@K~@UXG@SAk@BeAGo@AEBIFCZu@vCAXHmA?s@f@kA"",""resource_state"":2}",,,,,everyone,,g3829380,,3870781366,3.557,6.2,81.2,29,1,147.1,166,,1,86,76.8,1,0,,25
2,"{""id"":23132727,""resource_state"":1}",Easy w/ some efforts in the back half,20104.8,5511,5525,162,Run,0,3615952357,garmin_push_5090657057,3860194473,2020-06-14T19:20:18Z,2020-06-14T15:20:18Z,(GMT-05:00) America/Toronto,-14400,"[43.209969,-79.59826]","[43.21102,-79.598241]",,,Canada,43.209969,-79.59826,7,8,1,1,0,"{""id"":""a3615952357"",""summary_polyline"":""gmvfGbpydNG_GSkF?iAXiBl@wBh@gAf@q@fAu@lCk@fBo@^YlAoAZe@h@sAXiAtAmJnAmHnB}HlCgPbA_FVsBR_Ab@sCl@iETqBx@wEAOGIq@]kCk@g@SSWCo@PkCj@{DZ}AEWcA[UUWs@a@kDGcCDm@PY`AJXMHYLoBESOQgDu@WS[o@[uB?o@m@wBIs@@w@]cEa@eDE{@HuALoAg@aDI_A@yBBu@rAkI\\cDCMOGwASYQA[@[jAmI^wBDsAVoBbAiEP{Ab@qBnDqKPa@Z]l@RpEpD`@d@b@TpAfA|B|BT^vDfELHJQb@}CJkCAQTeADm@_FqCQMAOTyBn@eELg@PgBVuAJiBr@_FDcA~@sGf@kCNgC\\_AJoAB{@t@{E|@cDxDeHtAgB\\Yh@kAZWPo@Jo@NsCZuAf@cE`@cBj@mENiBTy@JiA`AcHx@eJf@iDl@iDbA}HL{Ab@cB`AgCJsARo@`@_DVcAF{ALaARw@`@oCPw@Z_CRKxCxA~@R~DxAn@LtF`CjInCrKzETTNfB^jAOhDBD|IdChBr@vBl@\\V^p@`@Xd@Ft@Ql@DbEdB`Bb@vBbAj@Jh@\\fBd@vB~@dATxA@~Ab@rAnApAz@TDvAi@f@TCZ]xAeApBa@d@qE`Bq@j@Yx@Gp@sAxH_@~C{AnJm@pCmGzd@QhB{BdOs@vFU~@a@h@iAl@q@@sBm@e@V{BvK{BbKS|BGjBU|AaAnKg@jDEhAUlBWPkARcA^yCr@_AJgBCiBTaAIuANcAVyBvAq@x@gAbAg@XeCdCaAd@qAFsL_D{Ai@uCi@mAq@aAUsAMy@JgE?mASoEuA_AOiFcBeJoCeACc@KaE_BkF}AcE}AcCm@IRe@rEO|@IbAk@fE@p@XPbBl@@h@aBlLOpBD`Aj@dF@r@MvBdAfKBnBn@hCJhBLv@\\j@|@`@zAb@n@d@DT[rCYR}@?Ud@Ah@Fr@r@dFXd@bAr@Jr@mAhHSpAA\\DRNRl@Xj@J^ZlAZ`@\\?v@q@~DcAtHuAxHQnBm@jEy@|DUbBuBvIkAdFy@xEmAvIg@vBm@vAaAhAk@`@aBt@mDt@c@Vu@z@o@xAY|@_@rBGnAPtHGhDu@|Gm@|Ck@|EO~@Uf@[AkD}@{A_A@c@h@uDRo@l@gAdAO~@aFFM"",""resource_state"":2}",,,,,everyone,,g5347208,,3860194473,3.648,5.8,83,28,1,157,187,,1,194,76.4,3,0,,110
2,"{""id"":23132727,""resource_state"":1}",Afternoon Run,10010.6,2665,2665,27,Run,0,3604623550,garmin_push_5079801653,3848124176,2020-06-12T20:22:34Z,2020-06-12T16:22:34Z,(GMT-05:00) America/Toronto,-14400,"[43.209933,-79.598306]","[43.211908,-79.601549]",,,Canada,43.209933,-79.598306,3,4,0,2,0,"{""id"":""a3604623550"",""summary_polyline"":""amvfGlpydNBkAAW?{DUyE@m@FcAXcBRy@Tm@f@u@`@g@d@]t@]z@Gj@Qr@On@YRK^[j@m@z@wA`@}@`@aBRoAXeBh@eEhAoGpBwH`@{BJ_Aj@_DNkAhAaHv@yF~@wFj@kENq@n@_EG_@YQyA]c@GeAa@Yi@@u@H{@f@oENq@NoAI_@_A_@W[Oo@i@iGFw@V[hAAL_@Jo@JaAAGIWECaDu@e@U]e@EMQmAOsBc@wAOq@Do@Ay@y@kJAcANuB]qCMqAEw@BmALiAPgAV{Bx@_GASQIwA]U_@?o@Fw@f@yCZiCHs@Ps@@]d@uCPcARq@x@gEf@mBRoAHYr@kB^mA`@eAVk@V[DCXDj@Xd@Xn@h@fAr@tClCl@f@\\d@hBbBNVjAjAZ`@Zf@^x@Nh@UjA[dA}BfKSl@[?y@KuBs@}CmAe@O_Bs@kEuAc@Qo@Oi@SeAWM?EBIb@GhAWnBYnCm@nEA^BFZJz@P`@PBDBVmAvHEv@WbCGbBHz@ZnBP`B@v@ItA@p@d@nETlDApAB`@f@zALp@RfC\\l@b@XfCr@TPJPBNCf@SpAIb@GJ[BOC[@YXARD`A^|CT`BZf@^Jd@ZDTSz@w@bF[dCCp@L\\XJ~AZ`Bb@`@PD~@w@xE{@fG{@lEWdCi@rC]jC{BlNw@fEo@rCg@jBg@~CGt@[jBMlA_@dBSlAWz@[l@Wh@U^q@v@m@f@o@\\_A\\wBl@_@Ge@J[Rg@h@c@r@_@dAQn@UfBCfCTzE@nBErAGr@Mt@WhBEt@Ox@?H]`Dw@zEOl@ILMB}C_Ag@GMG"",""resource_state"":2}",,,,,everyone,,g3915267,,3848124176,3.756,4.7,83,27,1,152.4,164,,1,84.6,76.4,0,0,,44
2,"{""id"":23132727,""resource_state"":1}",Sub 18 Minute 5k,5012.7,1082,1082,20,Run,0,3600099476,garmin_push_5075212802,3843331164,2020-06-11T21:02:26Z,2020-06-11T17:02:26Z,(GMT-05:00) America/Toronto,-14400,"[43.210639,-79.601685]","[43.210958,-79.602791]",,,Canada,43.210639,-79.601685,3,4,1,1,0,"{""id"":""a3600099476"",""summary_polyline"":""mqvfGpezdNEh@K`@Kx@KhAQ`BUnAObBg@nDq@tD]`D_@bCMhB[jBUpAIv@QdAm@xF_AtF[jCEv@Gv@S`AWfB]`De@tBKbA?`@YvBGt@On@M~@SlAO~Aw@|EMzASjASfB[|Bi@xCWdCMp@s@pE]xD[xBe@xBSxB]zCY~AOn@UzB@JBFLJp@RNT?j@i@rE[hBKPOFQC_Aa@GIISEW?[`@oDDm@Z}Bx@{EHeAdAmGx@qGb@yBVyB`AsGLoAPeAJ_Ah@cDl@wE^wBd@aE`@gCj@aEdAsIjAiIf@cEjAmIz@uG~@gGXyBVcBPeB\\wB~@aI`@gC"",""resource_state"":2}",,,,,everyone,,g3829380,,3843331164,4.633,5.5,91.2,29,1,175.3,193,,1,84.4,80,1,0,,47
2,"{""id"":23132727,""resource_state"":1}",Escarpment x2,27746.5,7816,7827,263.8,Run,0,3579733663,garmin_push_5055282699,3821882844,2020-06-07T16:46:30Z,2020-06-07T12:46:30Z,(GMT-05:00) America/Toronto,-14400,"[43.210103,-79.598435]","[43.210204,-79.599567]",,,Canada,43.210103,-79.598435,11,7,0,1,0,"{""id"":""a3579733663"",""summary_polyline"":""cnvfGfqydNBaKI_Ef@oDr@iBz@cAzA{@zCk@`Bq@h@k@fAuBhAaF~BoNfDqN~Eg]b@iB`BkKHmAYWeEkAg@k@r@mFf@mCJaB}Ak@ScAa@iHJs@RUz@BPQNwBQ_@_Dq@k@WUa@c@iCIyAe@}A@oBUiDo@wDEe@^gDk@qECcD~@qGp@wGr@sE\\{DYWmAQWq@^aBd@aEx@oEjAkDVmBbCyGp@aA|@Z|DtCvJdKbBzAZDf@_Fl@uDEQsEoCc@c@@Qx@gFf@eFfDoVf@oFr@iD\\eEpAkFr@iBvEkH\\Sj@{Aj@_CdB}N\\qAbCyRfAsH`@uAJuBh@oDZuDh@aBZyChCqIh@mDZcD^kBLiBlAcGZGd@N~ErBpHxB|@n@|Cr@zP|GvA`A^~DLd@EfCZRbFn@nHxCbAlA|@b@j@ErBd@xB~@|Ct@`Af@|Ah@fHxBpEh@hBvAR^d@Nf@Dz@Wf@NFd@O`A{A|BgAz@wExBc@t@uAzL[jA_@bDiBrJgCtSWt@SpAcChSItAoApG_@|DaAvCeAz@kALqBg@e@HQb@q@hE{@vC]xBeAdF_@jC?|B]nFg@|BYfFi@~A[zD{@^oE`AaAp@aGFuDRsC~@wAv@w@`AcBtAcBzB}Ap@wAE}EyAq@A?j@Y|Dk@dFEx@JhAI`A?`Be@~@HhCMxANfGAfAOl@JvEOfFRzBSfAC~Ae@xEFdCEdGKXEfAQf@ElB?nFN~A_@zAKnESdBCvEBjAWdFHz@OxC]fBBjCGpBYlC[`@^fDIzBId@?j@TbADlAGlAf@b@d@rB^h@pAfDl@`D\\v@R~@DvAZ~BhCrF`BfHv@z@`@n@r@bCTVrDdA~BzA|F`CTrAFxFPtDMdF@vMFhWO~DwB~MyAnHEr@sA`Jg@rBiAbL[dBI`BGdNOpO@lSJxEGlETn[AjQ[hDiEzZU|@oAjJSHoBk@k@AgFwAgBq@s@ZyAvAmChD]I?aAj@aFIu@Du@Ek@AyALcAEqB}@eBaFkESa@iBeBi@Ek@ZsAzEu@hBaArAmALcGsBiFaB{RqFuBeA}FwA}A}@S}BHsF^aFBuBX_BHeFVcEtBwQI}AV}BTcGA_BHg@GcKJwBKiHLuC`@qBPoBbBoKrEu]KWu^qLcFyA}DwAoAu@iDcAYWMm@?m@bAuFzC_VvBcOdAeJB}@|@kC\\_@?eBZaAJcB"",""resource_state"":2}",,,,,everyone,,g5347208,,3821882844,3.55,5.1,84.4,31,1,165.3,187,,1,205.8,77.7,2,0,,234
2,"{""id"":23132727,""resource_state"":1}",Afternoon Run,7008.6,1921,1921,24,Run,0,3569151646,garmin_push_5044929946,3810706174,2020-06-05T20:09:19Z,2020-06-05T16:09:19Z,(GMT-05:00) America/Toronto,-14400,"[43.210179,-79.599699]","[43.212336,-79.600065]",,,Canada,43.210179,-79.599699,1,4,0,2,0,"{""id"":""a3569151646"",""summary_polyline"":""qnvfGbyydNI|@c@xAMr@StBAh@a@jBS~BQfAIx@]~A]xBQ~A_@zBOxAg@pDoAjKi@vDU|@QtAEfAo@zEWnC[|AEn@YfBg@hEENStAKhBSvAQhBe@zBe@zDOp@UxB]nBa@bEaA`GKdAQbAc@jDa@~BW`BGLEh@k@nDK|@a@xBIdA[zA[tBUdCo@jDOf@_@|BMn@IpAi@fCg@lEQr@CDK@wAk@_FuAcAc@aA[sCu@gBs@IGKiAYg@SKa@C[FYZKPIXEr@Pz@BF^^j@Jf@IDEb@k@RCb@@BCf@Df@Vn@R|@Pp@DrAd@~Ct@dC~@b@LD?HSPuBLg@Jy@FeANo@Hi@Du@P_BLo@`A_H`@yBLwAl@yDNqBPw@ViBNg@Hs@Py@v@eHXoBVwARkBL_@PaAV_Bf@qEfCoPXcDf@yD~@mF\\_Dp@aFZmC`AqGZeCj@oD`@eDFq@XsBb@sDdBkLr@gGDo@CE[]iDy@mBq@_@Gw@c@CGCSJq@Rk@z@uAT["",""resource_state"":2}",,,,,everyone,,g3915267,,3810706174,3.648,4.4,82.5,35,1,155,175,,1,83,76.4,0,0,,37
2,"{""id"":23132727,""resource_state"":1}",Night Run,5006.3,1203,1203,5,Run,0,3561028941,garmin_push_5036830141,3802162694,2020-06-04T01:50:45Z,2020-06-03T21:50:45Z,(GMT-05:00) America/Toronto,-14400,"[43.210179,-79.599315]","[43.210175,-79.59949]",,,Canada,43.210179,-79.599315,4,4,0,1,0,"{""id"":""a3561028941"",""summary_polyline"":""qnvfGvvydNWzBEv@e@|BOfBEfA[`CUpAc@~DWdBObBqBhNkAlJ[|AS~AIZUvBw@xFa@vDS|AUfAYpC[lBMdAAhAq@dEEh@c@lDWzAc@tBOrAGz@QdAIz@[lBGp@_@|BUnA]jC_@zBgA~Ha@bDc@lC_@xCYvACtAa@xBILCAHsA`@aCV{BTsAFmALmAFaAJq@Bg@f@mCLcANs@H_ANy@`@uBF{@ZqAXoB?y@|@iFFq@ReAHgAl@sE\\qAJ{@JmBb@qDf@mDh@kEp@_EVgCHa@`@yCVuADw@x@qGTwBx@uFf@}CJqAd@oEv@mFRiB^mBh@{F`@qAf@qCf@iBBWD{@"",""resource_state"":2}",,,,,everyone,,g5347208,,3802162694,4.162,5.8,84.1,29,1,166.1,191,,1,83.2,79.4,1,0,,38
2,"{""id"":23132727,""resource_state"":1}",Feeling myself at the end,7005.6,1641,1641,28,Run,0,3549444018,garmin_push_5025557345,3789940108,2020-06-01T20:26:16Z,2020-06-01T16:26:16Z,(GMT-05:00) America/Toronto,-14400,"[43.210204,-79.599313]","[43.210298,-79.599418]",,,Canada,43.210204,-79.599313,6,4,0,1,0,"{""id"":""a3549444018"",""summary_polyline"":""wnvfGvvydNa@pD[rBQzAUlASnBY|BK`Au@jFYvBO|@IbAO`ACh@SfAU~AUpC_@hBIx@Q~@g@bFIt@S~@Il@Cv@UvBLj@JDVFp@HrBf@v@Vn@XxNxE`Cn@pAd@lAh@rA^x@RtC~@JH^N|@PlAh@VRrAh@PV@HsAbLStAe@hCO|Am@tDUnBOl@oAtJ[nBUrCEnBD|CFtADxAAfG@bCKrBCdBIhAIlCHd@Cp@i@rEa@vCV_FRgCJy@E_BDmAPeC@eCF_@Bq@@s@I{H@oAGeFHo@BcCFcAn@}ENwAh@qCPcB\\kBJwAfAwHh@yEp@qDPmADkACEYIsBe@}@YyCw@sFcB}EgBcBa@yAe@o@QyBw@m@[wAe@}B}@sAm@g@YgBi@c@SGIKq@?g@BWv@wETiBH_A`@gCPaBVyAJqAj@_D`@oCj@mFl@gDl@qEJ_A@}@TuBPc@FUb@uB@g@VuBDq@"",""resource_state"":2}",,,,,everyone,,g3915267,,3789940108,4.269,5.8,87.5,31,1,169.9,195,,1,90.8,77.6,2,0,,58
