id,book,rating,votes,spoiler_flag,spoilers_state,shelves,recommended_for,recommended_by,started_at,read_at,date_added,date_updated,read_count,body,comments_count,url,link,owned
3727921005,"{""id"":{""_"":""838899"",""type"":""integer""},""isbn"":""0785269916"",""isbn13"":""9780785269915"",""text_reviews_count"":{""_"":""93"",""type"":""integer""},""uri"":""kca://book/amzn1.gr.book.v1.H6axZgE2KLjUGeTpQyY6XA"",""title"":""Under Cover: The Promise of Protection Under His Authority"",""title_without_series"":""Under Cover: The Promise of Protection Under His Authority"",""image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380855533l/838899._SX98_.jpg"",""small_image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380855533l/838899._SX50_.jpg"",""large_image_url"":"""",""link"":""https://www.goodreads.com/book/show/838899.Under_Cover"",""num_pages"":""240"",""format"":""Paperback"",""edition_information"":"""",""publisher"":""Thomas Nelson"",""publication_day"":""10"",""publication_year"":""2001"",""publication_month"":""4"",""average_rating"":""4.36"",""ratings_count"":""1305"",""description"":"""",""authors"":{""author"":{""id"":""16623"",""name"":""John Bevere"",""role"":"""",""image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1285090604p5/16623.jpg\n"",""nophoto"":""false""},""small_image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1285090604p2/16623.jpg\n"",""nophoto"":""false""},""link"":""https://www.goodreads.com/author/show/16623.John_Bevere"",""average_rating"":""4.43"",""ratings_count"":""20982"",""text_reviews_count"":""1628""}},""published"":""2001"",""work"":{""id"":""1170575"",""uri"":""kca://work/amzn1.gr.work.v1.QjoQxfQHbtJjXANFaPc7xA""}}",5,0,false,none,"{""shelf"":{""name"":""read"",""exclusive"":""true"",""id"":""412514512"",""review_shelf_id"":""""}}",,,,,Wed Dec 30 11:02:13 -0800 2020,Wed Dec 30 11:02:14 -0800 2020,1,"
  ",0,https://www.goodreads.com/review/show/3727921005,https://www.goodreads.com/review/show/3727921005,0
3727923403,"{""id"":{""_"":""7420680"",""type"":""integer""},""isbn"":""031027592X"",""isbn13"":""9780310275923"",""text_reviews_count"":{""_"":""169"",""type"":""integer""},""uri"":""kca://book/amzn1.gr.book.v1.nez22Dbcf2tCkTWSQiKztA"",""title"":""The Me I Want to Be: Becoming God's Best Version of You"",""title_without_series"":""The Me I Want to Be: Becoming God's Best Version of You"",""image_url"":""https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png"",""small_image_url"":""https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"",""large_image_url"":"""",""link"":""https://www.goodreads.com/book/show/7420680-the-me-i-want-to-be"",""num_pages"":""264"",""format"":""Hardcover"",""edition_information"":"""",""publisher"":""Zondervan"",""publication_day"":""26"",""publication_year"":""2009"",""publication_month"":""12"",""average_rating"":""4.10"",""ratings_count"":""3544"",""description"":""Reading <i>The Me I Want to Be</i> is your first step to becoming God’s best version of you. Join bestselling author and pastor John Ortberg as he guides you through the sometimes difficult but ultimately fulfilling journey towards a uniquely created spirituality. One designed just for you … one that will enable you to experience God more fully each day. Available in four unique colors, customers purchasing at retail will select the cover they prefer."",""authors"":{""author"":{""id"":""4215981"",""name"":""John Ortberg"",""role"":"""",""image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1442521484p5/4215981.jpg\n"",""nophoto"":""false""},""small_image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1442521484p2/4215981.jpg\n"",""nophoto"":""false""},""link"":""https://www.goodreads.com/author/show/4215981.John_Ortberg"",""average_rating"":""4.16"",""ratings_count"":""43257"",""text_reviews_count"":""2569""}},""published"":""2009"",""work"":{""id"":""9372641"",""uri"":""kca://work/amzn1.gr.work.v1.eHr4HQW4sQHwELPLzuev_w""}}",5,0,false,none,"{""shelf"":{""name"":""read"",""exclusive"":""true"",""id"":""412514512"",""review_shelf_id"":""""}}",,,,,Wed Dec 30 11:03:15 -0800 2020,Wed Dec 30 11:03:16 -0800 2020,1,"
  ",0,https://www.goodreads.com/review/show/3727923403,https://www.goodreads.com/review/show/3727923403,0
3727918241,"{""id"":{""_"":""12461384"",""type"":""integer""},""isbn"":""0446582727"",""isbn13"":""9780446582728"",""text_reviews_count"":{""_"":""17"",""type"":""integer""},""uri"":""kca://book/amzn1.gr.book.v1.MyXAIMQcOZafEBlvwvZREA"",""title"":""Sexperiment: 7 Days to Lasting Intimacy with Your Spouse"",""title_without_series"":""Sexperiment: 7 Days to Lasting Intimacy with Your Spouse"",""image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320341709l/12461384._SX98_.jpg"",""small_image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320341709l/12461384._SY75_.jpg"",""large_image_url"":"""",""link"":""https://www.goodreads.com/book/show/12461384-sexperiment"",""num_pages"":""224"",""format"":""Hardcover"",""edition_information"":"""",""publisher"":""FaithWords"",""publication_day"":""10"",""publication_year"":""2012"",""publication_month"":""1"",""average_rating"":""3.67"",""ratings_count"":""147"",""description"":""The predominant message in our culture is that it's okay to have sex whenever, wherever, and however we want. Sex has become just sex. But while society has taken sex too far, the church hasn't taken it far enough.<p>God wants couples to make love in marriage-with passion, with purpose, and with pleasure. Marriages aren't experiencing all the benefits that come from a healthy sex life. Couples are facing a barrage of influences that keep them from connecting with each other regularly-the kids, the career, the house, the errands, etc.</p><p>SEXPERIMENT shows people that sex in marriage is more than just sex, and it's more than a chore. The Youngs believe it's time to get back to understanding the context of sex in marriage and that it's time for couples to break the barriers keeping them from a healthy sexual relationship. Couples ought to experience the benefits of having sex regularly, intentionally, and creatively. SEXPERIMENT will allow couples to discover that the intersection of God and sex can lead to a life punctuated by exclamation marks!</p>"",""authors"":{""author"":{""id"":""4953516"",""name"":""Ed B. Young"",""role"":"""",""image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1592426145p5/4953516.jpg\n"",""nophoto"":""false""},""small_image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1592426145p2/4953516.jpg\n"",""nophoto"":""false""},""link"":""https://www.goodreads.com/author/show/4953516.Ed_B_Young"",""average_rating"":""3.82"",""ratings_count"":""660"",""text_reviews_count"":""111""}},""published"":""2012"",""work"":{""id"":""16669152"",""uri"":""kca://work/amzn1.gr.work.v1.SCC7J5SE_y1AhaKQbRfV6w""}}",5,0,false,none,"{""shelf"":{""name"":""read"",""exclusive"":""true"",""id"":""412514512"",""review_shelf_id"":""""}}",,,,,Wed Dec 30 11:01:04 -0800 2020,Wed Dec 30 11:01:06 -0800 2020,1,"
  ",0,https://www.goodreads.com/review/show/3727918241,https://www.goodreads.com/review/show/3727918241,0
3727921988,"{""id"":{""_"":""18702622"",""type"":""integer""},""isbn"":""1937077632"",""isbn13"":""9781937077631"",""text_reviews_count"":{""_"":""561"",""type"":""integer""},""uri"":""kca://book/amzn1.gr.book.v1.RGAyxuC95o2Sn04y1Fj1-Q"",""title"":""Smart Money Smart Kids: Raising the Next Generation to Win with Money"",""title_without_series"":""Smart Money Smart Kids: Raising the Next Generation to Win with Money"",""image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398034169l/18702622._SX98_.jpg"",""small_image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398034169l/18702622._SY75_.jpg"",""large_image_url"":"""",""link"":""https://www.goodreads.com/book/show/18702622-smart-money-smart-kids"",""num_pages"":"""",""format"":"""",""edition_information"":"""",""publisher"":"""",""publication_day"":"""",""publication_year"":"""",""publication_month"":"""",""average_rating"":""4.27"",""ratings_count"":""4529"",""description"":""Dave Ramsey and Rachel Cruze teach parents how to raise money-smart kids in a debt-filled world.<br /><br />In \""Smart Money Smart Kids, \""financial expert and best-selling author Dave Ramsey and his daughter Rachel Cruze equip parents to teach their children how to win with money. Starting with the basics like working, spending, saving, and giving, and moving into more challenging issues like avoiding debt for life, paying cash for college, and battling discontentment, Dave and Rachel present a no-nonsense, common-sense approach for changing your family tree."",""authors"":{""author"":{""id"":""44526"",""name"":""Dave Ramsey"",""role"":"""",""image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1215615429p5/44526.jpg\n"",""nophoto"":""false""},""small_image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1215615429p2/44526.jpg\n"",""nophoto"":""false""},""link"":""https://www.goodreads.com/author/show/44526.Dave_Ramsey"",""average_rating"":""4.24"",""ratings_count"":""133884"",""text_reviews_count"":""10434""}},""published"":"""",""work"":{""id"":""26557273"",""uri"":""kca://work/amzn1.gr.work.v1.vURMpryRqQgSfc_zxX9r0w""}}",5,0,false,none,"{""shelf"":{""name"":""read"",""exclusive"":""true"",""id"":""412514512"",""review_shelf_id"":""""}}",,,,,Wed Dec 30 11:02:39 -0800 2020,Wed Dec 30 11:02:40 -0800 2020,1,"
  ",0,https://www.goodreads.com/review/show/3727921988,https://www.goodreads.com/review/show/3727921988,0
3727927464,"{""id"":{""_"":""41044212"",""type"":""integer""},""isbn"":{""nil"":""true""},""isbn13"":{""nil"":""true""},""text_reviews_count"":{""_"":""278"",""type"":""integer""},""uri"":""kca://book/amzn1.gr.book.v1.o7DIsBa9040EzyqaIfZDSQ"",""title"":""TED Talks: The Official TED Guide to Public Speaking"",""title_without_series"":""TED Talks: The Official TED Guide to Public Speaking"",""image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533406303l/41044212._SX98_.jpg"",""small_image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533406303l/41044212._SY75_.jpg"",""large_image_url"":"""",""link"":""https://www.goodreads.com/book/show/41044212-ted-talks"",""num_pages"":""288"",""format"":""Kindle Edition"",""edition_information"":"""",""publisher"":""Mariner Books"",""publication_day"":""3"",""publication_year"":""2016"",""publication_month"":""5"",""average_rating"":""4.14"",""ratings_count"":""9532"",""description"":""<b>A <i>New York Times</i> Bestseller<br /><br /> For anyone who has ever been inspired by a TED talk… </b><br />  <br /> ...this is an insider’s guide to creating talks that are unforgettable.<br />  <br /> Since taking over TED in the early 2000s, Chris Anderson has shown how carefully crafted short talks can be the key to unlocking empathy, stirring excitement, spreading knowledge, and promoting a shared dream. Done right, a talk can electrify a room and transform an audience’s worldview. Done right, a talk is more powerful than anything in written form.<br />         This book explains how the miracle of powerful public speaking is achieved, and equips you to give it your best shot. There is no set formula; no two talks should be the same. The goal is for you to give the talk that only <i>you</i> can give. But don’t be intimidated. You may find it more natural than you think.<br />         Chris Anderson has worked behind the scenes with all the TED speakers who have inspired us the most, and here he shares insights from such favorites as Sir Ken Robinson, Amy Cuddy, Bill Gates, Elizabeth Gilbert, Salman Khan, Dan Gilbert, Mary Roach, Matt Ridley, and dozens more — everything from how to craft your talk’s content to how you can be most effective on stage. This is the 21st-century’s new manual for truly effective communication and it is a must-read for anyone who is ready to create impact with their ideas."",""authors"":{""author"":{""id"":""14161638"",""name"":""Chris J. Anderson"",""role"":"""",""image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1458559501p5/14161638.jpg\n"",""nophoto"":""false""},""small_image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1458559501p2/14161638.jpg\n"",""nophoto"":""false""},""link"":""https://www.goodreads.com/author/show/14161638.Chris_J_Anderson"",""average_rating"":""4.14"",""ratings_count"":""9534"",""text_reviews_count"":""909""}},""published"":""2016"",""work"":{""id"":""45780805"",""uri"":""kca://work/amzn1.gr.work.v1.cL5LgLcchW_A9KgKnxy6UQ""}}",5,0,false,none,"{""shelf"":{""name"":""read"",""exclusive"":""true"",""id"":""412514512"",""review_shelf_id"":""""}}",,,,,Wed Dec 30 11:04:57 -0800 2020,Wed Dec 30 11:04:58 -0800 2020,1,"
  ",0,https://www.goodreads.com/review/show/3727927464,https://www.goodreads.com/review/show/3727927464,0
3727915447,"{""id"":{""_"":""28268515"",""type"":""integer""},""isbn"":""0830846190"",""isbn13"":""9780830846191"",""text_reviews_count"":{""_"":""2377"",""type"":""integer""},""uri"":""kca://book/amzn1.gr.book.v1.rn3_5IKyVCWQYminVA9fHw"",""title"":""The Road Back to You: An Enneagram Journey to Self-Discovery"",""title_without_series"":""The Road Back to You: An Enneagram Journey to Self-Discovery"",""image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463950490l/28268515._SX98_.jpg"",""small_image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463950490l/28268515._SY75_.jpg"",""large_image_url"":"""",""link"":""https://www.goodreads.com/book/show/28268515-the-road-back-to-you"",""num_pages"":""238"",""format"":""Hardcover"",""edition_information"":"""",""publisher"":""IVP Books"",""publication_day"":""4"",""publication_year"":""2016"",""publication_month"":""10"",""average_rating"":""4.25"",""ratings_count"":""30849"",""description"":""<b>Ignorance is bliss except in self-awareness...</b><br /><br />What you don't know about yourself can hurt you and your relationships―and even keep you in the shallows with God. Do you want help figuring out who you are and why you're stuck in the same ruts? The Enneagram is an ancient personality typing system with an uncanny accuracy in describing how human beings are wired, both positively and negatively. <br /><br />In <i>The Road Back to You</i> Ian Morgan Cron and Suzanne Stabile forge a unique approach―a practical, comprehensive way of accessing Enneagram wisdom and exploring its connections with Christian spirituality for a deeper knowledge of ourselves, compassion for others, and love for God. Witty and filled with stories, this book allows you to peek inside each of the nine Enneagram types, keeping you turning the pages long after you have read the chapter about your own number. Not only will you learn more about yourself, but you will also start to see the world through other people's eyes, understanding how and why people think, feel, and act the way they do. Beginning with changes you can start making today, the wisdom of the Enneagram can help take you further along into who you really are―leading you into places of spiritual discovery you would never have found on your own, and paving the way to the wiser, more compassionate person you want to become."",""authors"":{""author"":{""id"":""469393"",""name"":""Ian Morgan Cron"",""role"":"""",""image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1571173753p5/469393.jpg\n"",""nophoto"":""false""},""small_image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1571173753p2/469393.jpg\n"",""nophoto"":""false""},""link"":""https://www.goodreads.com/author/show/469393.Ian_Morgan_Cron"",""average_rating"":""4.23"",""ratings_count"":""36509"",""text_reviews_count"":""3437""}},""published"":""2016"",""work"":{""id"":""48314516"",""uri"":""kca://work/amzn1.gr.work.v1.NJDUQ4EYqI4Rlju8Fvau2w""}}",5,0,false,none,"{""shelf"":{""name"":""read"",""exclusive"":""true"",""id"":""412514512"",""review_shelf_id"":""""}}",,,,,Wed Dec 30 10:59:53 -0800 2020,Wed Dec 30 10:59:54 -0800 2020,1,"
  ",0,https://www.goodreads.com/review/show/3727915447,https://www.goodreads.com/review/show/3727915447,0
3727925979,"{""id"":{""_"":""30257963"",""type"":""integer""},""isbn"":""0345816021"",""isbn13"":""9780345816023"",""text_reviews_count"":{""_"":""8036"",""type"":""integer""},""uri"":""kca://book/amzn1.gr.book.v1._DqX2wOpNdcAwMhWH_Fv2A"",""title"":""12 Rules for Life: An Antidote to Chaos"",""title_without_series"":""12 Rules for Life: An Antidote to Chaos"",""image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512705866l/30257963._SX98_.jpg"",""small_image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512705866l/30257963._SY75_.jpg"",""large_image_url"":"""",""link"":""https://www.goodreads.com/book/show/30257963-12-rules-for-life"",""num_pages"":""409"",""format"":""Hardcover"",""edition_information"":""Canadian First Edition"",""publisher"":""Random House Canada"",""publication_day"":""23"",""publication_year"":""2018"",""publication_month"":""1"",""average_rating"":""3.94"",""ratings_count"":""109804"",""description"":""<b>What does everyone in the modern world need to know? Renowned psychologist Jordan B. Peterson's answer to this most difficult of questions uniquely combines the hard-won truths of ancient tradition with the stunning revelations of cutting-edge scientific research.</b><br /><br />Humorous, surprising, and informative, Dr. Peterson tells us why skateboarding boys and girls must be left alone, what terrible fate awaits those who criticize too easily, and why you should always pet a cat when you meet one on the street.<br /><br />What does the nervous system of the lowly lobster have to tell us about standing up straight (with our shoulders back) and about success in life? Why did ancient Egyptians worship the capacity to pay careful attention as the highest of gods? What dreadful paths do people tread when they become resentful, arrogant, and vengeful? Dr. Peterson journeys broadly, discussing discipline, freedom, adventure, and responsibility, distilling the world's wisdom into 12 practical and profound rules for life. <i>12 Rules for Life</i> shatters the modern commonplaces of science, faith, and human nature while transforming and ennobling the mind and spirit of its listeners."",""authors"":{""author"":{""id"":""282885"",""name"":""Jordan B. Peterson"",""role"":"""",""image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1476702454p5/282885.jpg\n"",""nophoto"":""false""},""small_image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1476702454p2/282885.jpg\n"",""nophoto"":""false""},""link"":""https://www.goodreads.com/author/show/282885.Jordan_B_Peterson"",""average_rating"":""3.94"",""ratings_count"":""114458"",""text_reviews_count"":""10053""}},""published"":""2018"",""work"":{""id"":""50729930"",""uri"":""kca://work/amzn1.gr.work.v1.zkAd8w63rqGWzfgSS6mLLQ""}}",4,0,false,none,"{""shelf"":{""name"":""read"",""exclusive"":""true"",""id"":""412514512"",""review_shelf_id"":""""}}",,,,,Wed Dec 30 11:04:20 -0800 2020,Wed Dec 30 11:04:21 -0800 2020,1,"
  ",0,https://www.goodreads.com/review/show/3727925979,https://www.goodreads.com/review/show/3727925979,0
3727916898,"{""id"":{""_"":""33311975"",""type"":""integer""},""isbn"":""098630946X"",""isbn13"":""9780986309465"",""text_reviews_count"":{""_"":""6"",""type"":""integer""},""uri"":""kca://book/amzn1.gr.book.v1.XMVpbzKEdT8R5H2JjA0mOQ"",""title"":""The Culture of Empowerment: How to Champion People"",""title_without_series"":""The Culture of Empowerment: How to Champion People"",""image_url"":""https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png"",""small_image_url"":""https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"",""large_image_url"":"""",""link"":""https://www.goodreads.com/book/show/33311975-the-culture-of-empowerment"",""num_pages"":""196"",""format"":""Paperback"",""edition_information"":"""",""publisher"":""Steve Backlund"",""publication_day"":""8"",""publication_year"":""2016"",""publication_month"":""10"",""average_rating"":""4.25"",""ratings_count"":""36"",""description"":""Have you ever been championed by someone? You have likely had times when people believed in you more than you believed in yourself and told you, \""YOU CAN DO IT!\"" Their belief in you became a rock to stand on against the waves of insecurity, doubt, and fear in your mind. They were willing to allow you to try something challenging and new under their mentorship, and it caused you to find out there was more in you than you thought.You may not realize it, but you have been empowered by these people. This book reveals a solid biblical foundation for living a lifestyle of empowerment. Through empowering people, Jesus set an example for us and revealed the Father's heart in doing so. 'The Culture of Empowerment' gives insight and practical tools for championing people as well as developing empowering beliefs about yourself and others."",""authors"":{""author"":{""id"":""3383583"",""name"":""Steve Backlund"",""role"":""Contributor"",""image_url"":{""_"":""\nhttps://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png\n"",""nophoto"":""true""},""small_image_url"":{""_"":""\nhttps://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png\n"",""nophoto"":""true""},""link"":""https://www.goodreads.com/author/show/3383583.Steve_Backlund"",""average_rating"":""4.51"",""ratings_count"":""447"",""text_reviews_count"":""55""}},""published"":""2016"",""work"":{""id"":""54051168"",""uri"":""kca://work/amzn1.gr.work.v1.xmOv7jo2UVBwhgJB1vJrTg""}}",5,0,false,none,"{""shelf"":{""name"":""read"",""exclusive"":""true"",""id"":""412514512"",""review_shelf_id"":""""}}",,,,,Wed Dec 30 11:00:30 -0800 2020,Wed Dec 30 11:00:31 -0800 2020,1,"
  ",0,https://www.goodreads.com/review/show/3727916898,https://www.goodreads.com/review/show/3727916898,0
3727923744,"{""id"":{""_"":""34728667"",""type"":""integer""},""isbn"":""1250170974"",""isbn13"":""9781250170972"",""text_reviews_count"":{""_"":""20005"",""type"":""integer""},""uri"":""kca://book/amzn1.gr.book.v1.g2Ai_rE9Hy4Ti55TACRWgQ"",""title"":""Children of Blood and Bone (Legacy of Orïsha, #1)"",""title_without_series"":""Children of Blood and Bone"",""image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516127989l/34728667._SX98_.jpg"",""small_image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516127989l/34728667._SX50_.jpg"",""large_image_url"":"""",""link"":""https://www.goodreads.com/book/show/34728667-children-of-blood-and-bone"",""num_pages"":""544"",""format"":""Hardcover"",""edition_information"":"""",""publisher"":""Henry Holt Company"",""publication_day"":""6"",""publication_year"":""2018"",""publication_month"":""3"",""average_rating"":""4.10"",""ratings_count"":""162817"",""description"":""<i>They killed my mother.<br />They took our magic.<br />They tried to bury us.<br /><br /><b>Now we rise.</b></i><br /><br />Zélie Adebola remembers when the soil of Orïsha hummed with magic. Burners ignited flames, Tiders beckoned waves, and Zélie’s Reaper mother summoned forth souls.<br /><br />But everything changed the night magic disappeared. Under the orders of a ruthless king, maji were killed, leaving Zélie without a mother and her people without hope.<br /><br />Now Zélie has one chance to bring back magic and strike against the monarchy. With the help of a rogue princess, Zélie must outwit and outrun the crown prince, who is hell-bent on eradicating magic for good.<br /><br />Danger lurks in Orïsha, where snow leoponaires prowl and vengeful spirits wait in the waters. Yet the greatest danger may be Zélie herself as she struggles to control her powers and her growing feelings for an enemy."",""authors"":{""author"":{""id"":""16642745"",""name"":""Tomi Adeyemi"",""role"":"""",""image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1573251060p5/16642745.jpg\n"",""nophoto"":""false""},""small_image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1573251060p2/16642745.jpg\n"",""nophoto"":""false""},""link"":""https://www.goodreads.com/author/show/16642745.Tomi_Adeyemi"",""average_rating"":""4.06"",""ratings_count"":""198920"",""text_reviews_count"":""29941""}},""published"":""2018"",""work"":{""id"":""55911580"",""uri"":""kca://work/amzn1.gr.work.v1.QdRHnvY3smKRTm4Ur-W40g""}}",5,0,false,none,"{""shelf"":{""name"":""read"",""exclusive"":""true"",""id"":""412514512"",""review_shelf_id"":""""}}",,,,,Wed Dec 30 11:03:23 -0800 2020,Wed Dec 30 11:03:24 -0800 2020,1,"
  ",0,https://www.goodreads.com/review/show/3727923744,https://www.goodreads.com/review/show/3727923744,0
3727911069,"{""id"":{""_"":""35138434"",""type"":""integer""},""isbn"":""0801075300"",""isbn13"":""9780801075308"",""text_reviews_count"":{""_"":""64"",""type"":""integer""},""uri"":""kca://book/amzn1.gr.book.v1.awB3zK9iM1YlB62VvorBAw"",""title"":""Fierce Marriage: Radically Pursuing Each Other in Light of Christ's Relentless Love"",""title_without_series"":""Fierce Marriage: Radically Pursuing Each Other in Light of Christ's Relentless Love"",""image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518440003l/35138434._SX98_.jpg"",""small_image_url"":""https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518440003l/35138434._SY75_.jpg"",""large_image_url"":"""",""link"":""https://www.goodreads.com/book/show/35138434-fierce-marriage"",""num_pages"":""240"",""format"":""Paperback"",""edition_information"":"""",""publisher"":""Baker Books"",""publication_day"":""17"",""publication_year"":""2018"",""publication_month"":""4"",""average_rating"":""4.29"",""ratings_count"":""343"",""description"":""Ryan and Selena Frederick were newlyweds when they landed in Switzerland to pursue Selena's dream of training horses. Neither of them knew at the time that Ryan was living out a death sentence brought on by a worsening genetic heart defect. Soon it became clear he needed major surgery that could either save his life--or result in his death on the operating table. The young couple prepared for the worst. <br /><br />When Ryan survived, they both realized that they still had a future together. But the near loss changed the way they saw all that would lie ahead. They would live and love fiercely, fighting for each other and for a Christ-centered marriage, every step of the way.<br /><br /><i>Fierce Marriage</i> is their story, but more than that, it is a call for married couples to put God first in their relationship, to measure everything they do and say to each other against what Christ did for them, and to see marriage not just as a relationship they should try to keep healthy but also as one worth fighting for in every situation. With the gospel as their foundation, Ryan and Selena offer hope and practical help for common struggles in marriage, including communication problems, sexual frustration, financial stress, family tension, screen-time disconnection, and unrealistic expectations."",""authors"":{""author"":{""id"":""15398127"",""name"":""Ryan Frederick"",""role"":"""",""image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1524147208p5/15398127.jpg\n"",""nophoto"":""false""},""small_image_url"":{""_"":""\nhttps://images.gr-assets.com/authors/1524147208p2/15398127.jpg\n"",""nophoto"":""false""},""link"":""https://www.goodreads.com/author/show/15398127.Ryan_Frederick"",""average_rating"":""4.30"",""ratings_count"":""610"",""text_reviews_count"":""113""}},""published"":""2018"",""work"":{""id"":""56463640"",""uri"":""kca://work/amzn1.gr.work.v1.YJnNHOT6fJ1mg33uBabnXw""}}",5,0,false,none,"{""shelf"":{""name"":""read"",""exclusive"":""true"",""id"":""412514512"",""review_shelf_id"":""""}}",,,,,Wed Dec 30 10:58:07 -0800 2020,Wed Dec 30 10:58:08 -0800 2020,1,"
  ",0,https://www.goodreads.com/review/show/3727911069,https://www.goodreads.com/review/show/3727911069,0
